3.272695649726753056e-05,9.370925703717077893e-01
3.077840453953954432e-05,7.175404079303010496e-01
6.978286291775806045e-06,7.318462842501364252e-01
1.969683983396437496e-05,8.775646188146432047e-01
3.871405315234557117e-05,6.110561577235346098e-01
3.885777446930429116e-05,7.453351124254314897e-01
1.123114684724194324e-05,5.777535992019918742e-01
2.497792382158125696e-05,9.246812851817043377e-01
4.695485339162584216e-06,3.641163764481679666e-01
2.566116488737149790e-05,9.398194368091937756e-01
5.339187856162558803e-05,6.523797856143339624e-01
4.693358706925819626e-05,8.610573725427249636e-01
2.707220071295513787e-05,1.046402402007184040e+00
5.020619435432083845e-05,6.555046375469130160e-01
4.798226888501564829e-05,5.578273886590496833e-01
3.583172629200530031e-05,4.358928611593255731e-01
1.472570952545918083e-05,9.382987532312331291e-01
2.906788012167603412e-05,6.228076571788390137e-01
5.028504361885753968e-05,3.968654065015734811e-01
4.242069496737493184e-05,5.612100906270200973e-01
2.464874747820188826e-05,4.475301930317555632e-01
1.675720532930103424e-07,7.544407957141462395e-01
2.158906010375502771e-05,7.758029839376204828e-01
2.374284016527172884e-07,5.593710655105322838e-01
1.002868223826496245e-05,5.531177518151169092e-01
2.595561242019950833e-05,5.285673113959638014e-01
2.013749893910165705e-05,4.820534256484851343e-01
1.793405998660434219e-05,9.540503894687738518e-01
3.220308813458128778e-05,4.652810530619113094e-01
2.885588185190438010e-05,3.025317681240183298e-01
8.286550267668636274e-07,1.052557069479097551e+00
3.071907639891560416e-05,8.323221543615512141e-01
5.038311141870932335e-05,9.355630000178493111e-01
3.775898201024617090e-05,4.067889053333563210e-01
9.763003245694846721e-06,2.544755908380739728e-01
7.097696429215240706e-06,3.786489162216679083e-01
3.781820187516700356e-05,6.758787124053146078e-01
1.724634371197703663e-06,9.889822219366998235e-01
2.667972190663119727e-05,7.638720434274074433e-01
2.015868452500610487e-05,8.396773000005672838e-01
4.986980174699955987e-05,1.058752047601269286e+00
1.729471210798462727e-05,8.547544028648224046e-01
1.826079102310185643e-05,6.908607968997212412e-01
5.030548988670159876e-05,4.401333674229774284e-01
1.538516584131772858e-05,9.144907214179868182e-01
3.298522839731543436e-05,6.455252090845907675e-01
3.569583996233518321e-05,5.299492412477838643e-01
2.986633878418210606e-05,6.046958531830577410e-01
1.883559198021942711e-05,8.296809455074075634e-01
4.461629433627066921e-05,6.003368331723334395e-01
2.276521791585485533e-05,9.473171849259244270e-01
2.637077699472715426e-05,6.671232249693780370e-01
5.733068664673390564e-05,2.733092374881211928e-01
7.310390616001736434e-05,5.231763217276758082e-01
4.233522919989316885e-05,4.352234889400047879e-01
4.479197326074184745e-05,5.869532329776292467e-01
1.564679436169923420e-05,5.095907019034289220e-01
4.351361484931131127e-05,7.290815249389825947e-01
2.075149668948972356e-05,1.047450168386828473e+00
3.851174756169682873e-05,3.062122311873168856e-01
1.126774150801704393e-05,5.269442757224581664e-01
2.202825960311726553e-05,1.168780565890417789e+00
1.748028569342893816e-05,7.009898214033634112e-01
3.974978003231896436e-05,6.286672928225807144e-01
5.387960479229538365e-05,4.175449790349410883e-01
5.414936882357006628e-05,6.347171515175259460e-01
4.508003350588560200e-05,1.052959516241943172e+00
2.387906324850134555e-05,7.261586499394883099e-01
4.321839652831583695e-05,9.533501459152446955e-01
8.950135343323100784e-06,5.499123104703504961e-01
3.902269417069016813e-05,4.344892709323264213e-01
6.016224307182823878e-06,8.976011806908733570e-01
1.550009222668460973e-05,2.644177866869939497e-01
2.866185612371641300e-05,6.063188691196027547e-01
3.622052431268641941e-06,7.231913921339361284e-01
5.223158043420798955e-05,1.017331201519438011e+00
6.844266561428107380e-06,2.815385771156255212e-01
2.257897570620275588e-05,9.582592227877220203e-01
1.210511091266030891e-05,6.897180827611445464e-01
