"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",3.58668126478177,2.04683787379482,5.55364570381342,5.05642946861631,3.96383493366842,5.86260491524361,3.17025978000508,4.85130811877889,2.71396301415519,8.38403000393445,2.96227941076111,5.18170709491726,5.09014108567,3.9551268080757,6.69271747936214,1.3585843842424,3.15454183262174,3.46559933846663,5.87718922194472,4.97234267733789,4.86135529252384,2.64032546881705,4.30768767382911,4.39960568852048,3.84300264835435,4.44675222289974,6.76830950242105,4.16085614729091,4.19339415530119,2.64849924790354,5.36167970323687,5.27626199775057,6.19514246191547,4.9959995642755,3.01721166932783,2.92897047698557,4.9165963608924,3.84270866431486,4.32683411338923,5.68323608058545,3.60185575618001,3.69197310907053,4.42304485238617,4.295652168416,1.93922334623435,7.19474332631713,5.57157765508707,3.93701785722749,2.3290688611433,2.40756065320736,4.30051465942464,4.74948219632395,2.97550894304682,4.02188378023731,4.38069090723968,2.44568157047864,6.49187510160394,5.12195495156839,5.57337270874679,3.69620445376424,0.743625448354845,4.40858665841686,3.50836893682708,3.9117374529283,3.1787428379782,5.844189948575,5.32920797445002,1.95101950324232,7.01307569563091,3.57937612912939,0.891060912399558,5.68281347797595,4.41704739172925,3.30763035937181,4.39725587234665,5.59650129840508,3.95916940637956,5.91569845637235,2.89744403947765,3.56977007045455,5.9432951806145,6.33257101055282,3.10144107748548,7.72460760316638,4.952601478051,3.27380183243661,3.64988135121369,4.8482518815903,1.52390890188839,3.20743620139484,3.84995219892037,3.35536919875629,1.53889613531237,2.04317942218648,2.85656125877447,2.14202860764475,4.3632644800566,3.89596480100438,3.51894399586635,3.59226861546564
"2",0.419081679377624,1.980571356723,0.386564166379847,0.974258421173906,2.02461653430181,1.95169269985738,0.53356888419731,1.74053339397526,0.677013698487976,4.16467159460345,1.62114469441594,1.51695212087022,2.12692040762497,3.38383494615695,2.31214596381577,0.255220645835074,0.264280471678708,1.31955779485438,1.21548073897953,0.8562874918989,2.24840980301615,0.235327937340596,0.715440222907284,1.95308194441863,0.196747593594265,0.926326744372325,0.573593577721424,2.44221288214944,2.1229316936305,0.963671263992112,1.79615184599043,2.5412345370181,2.06548946725414,1.82781097895848,1.88930225750747,0.182142534929758,1.68134978691694,1.3187608822853,0.534047870991322,1.22247262298007,2.43047392126871,2.03409785865631,1.7327160604842,0.670976128943273,0.778296102943374,3.42390436149067,2.99062572127346,1.50830144278535,-0.0912602941383857,0.733445127892737,1.36533470853762,0.569115594034158,1.36250254693631,1.58698573245889,1.19270346061693,0.321019201426459,1.98493337105399,2.62448860671833,2.01621667421662,0.984483799631294,-2.02802873631882,0.475344696511957,-0.00478281489887675,1.6371818841753,0.791439172015684,2.22051465834736,2.6592840872388,-0.0217526602442263,1.79041478997237,1.39692042982541,0.72631246428843,1.84348583018727,1.3245934840431,0.422684505294754,1.23312218829357,1.57944868544378,0.397586541391424,0.73431479339406,2.2828966637104,1.96362435918792,2.16692515876536,2.52011844179185,0.601836088673183,3.84592804755514,1.34370250126882,0.998191021483414,-0.243401405129354,1.72461945802002,0.0146447199188455,1.21123818711079,2.80334429170103,1.04110063353333,0.45547766280741,-0.794832064312256,0.487215954745522,0.159144176010738,2.85422389745078,1.46344917701839,0.523106980375367,1.70051790644635
"3",1.80915854731407,0.341522915572126,-0.688530941964,-2.09013861412999,1.3713367953682,-2.84275746491049,-1.11020029810416,-0.130248502517714,-0.879731598806544,2.1511220329214,-3.81971965595188,-0.66721256869208,-0.206821409321645,1.38056557334466,-0.382184545347681,-4.33900973578953,-3.6467439101538,0.00179845337502893,-2.01501357966363,-0.967443752614703,3.47147427651115,-4.13960241161993,-1.10621659624349,-0.902780950530829,-1.76784106940485,-2.87276226348616,-1.58405455916156,1.17424864250604,0.640791635412762,-1.94436207430461,0.395752143908766,0.602976154888042,-1.34832513132177,1.13523735147509,0.0773518631729989,-0.87456579210655,-1.50679997124864,0.830567656437346,-1.05502229768049,0.0927855101660486,-0.585309231687739,0.532350698319331,1.02960647943688,1.14457496489022,-2.35361209131892,-0.180306085591694,1.40485881125986,-0.921578691438627,-2.92533131528426,-1.09821855633828,-1.71515801806874,-2.3994057583991,-0.638675109244957,0.422677061139743,-2.78837760354586,-0.610785708416461,-2.26167835669091,0.946500684523202,-1.13499715879701,-1.84784703644755,-3.43388716750172,-1.11900266668135,-0.832641790829654,-5.48343214489894,-2.01451396941453,0.0293038566675209,-0.0208488858088568,-4.5559525553078,0.0554207277437576,0.504624343012862,-0.875872255316534,0.334466873908604,0.483357535937888,-0.597416321708882,-1.03552224262789,-0.432453117943191,-3.87408984468955,0.16074610128333,0.8744300552309,-2.7540605596025,0.83563470900498,2.9110831877638,-1.26751028421084,2.7262746264922,-0.407227677316478,-1.44575061878217,-2.62662385078279,-0.464292187518023,-3.68729643662372,1.92310778768446,-0.653629382007383,-2.0290951072859,-2.82743075264944,-3.65756877452419,-1.48941059599022,-2.75781229805438,-2.4378888284438,0.316570070205814,0.71197075159262,-0.594937866852443
"4",3.5459985047644,2.06120136559778,2.57760386663578,1.43751487232797,3.56393771700472,2.76069517797507,0.77239504556809,1.90556845287495,1.43556998980679,6.39362614957992,0.904788681962593,2.84738170443727,3.26085902127561,3.45991938179909,3.76135971617068,-0.300765678215935,-0.306490485361046,2.18226707918896,2.99734647697641,2.16540787250015,6.04633230346376,0.121204089307685,3.36619045182548,2.07344174076878,0.610408596616439,2.65698100615504,3.41576050759636,2.60913632803146,2.45971971826557,1.23612400340969,3.71939616884728,4.07542152447424,2.87579884314856,2.5844760652328,1.80172763043124,0.259519120766295,2.29153907497015,2.10715676770628,2.5220632514572,3.18127193392496,2.44723213105322,2.7309204206852,2.93221416697255,3.69777988156651,1.1716557866918,4.42277840748423,4.31468398531174,2.64726005457455,0.80697527581549,1.15791434508287,3.39734820310101,2.00658099298546,0.907720875826062,2.84385549387129,2.07317827323919,0.53927516868885,3.84517733463319,4.06279934197585,2.72823899757771,-0.312954891687134,-0.716198110785331,1.99359783412188,2.53442755607016,-0.781926310528558,0.995813277531968,4.35245961877612,3.59210320908418,0.252764069009244,3.59566401923304,2.14992935647946,0.538488717365145,4.74815891234191,2.6291315115425,2.01624459664105,1.79378585644655,3.68956151460603,1.90894006521188,3.70368231256344,2.68501514065035,1.88670847093551,3.96300015647496,4.82614056405826,1.44992648499549,5.93153434339103,2.10264375707137,1.31525238466215,0.999992248981885,3.74538830647487,0.128590638208098,2.65350512998729,2.17628748916926,1.08778918387613,0.0253439491093839,0.874875405865447,0.959219752731746,0.36119361022817,1.17251533906014,2.65905038878392,3.8893935370735,2.53538571661407
"5",-0.127376864515442,1.81859352722243,-0.0228213418199788,0.905617057911704,-0.31185790581587,-0.0313380130975376,-1.73612870738753,0.685285606738451,0.161888203486571,4.58245875579342,3.54551704176822,2.58629969131043,1.28543080622375,2.22174107515,1.39667374767291,-0.52118192106994,1.42377579970338,0.767313098824416,-0.369587925662743,1.43114313913677,-0.438783110599009,-0.658343871808361,-0.367986069136039,1.94105336092669,-0.477610546937814,0.816288811096828,-0.32977274764367,1.21381027149517,0.924498691370708,0.643991705898416,3.16399571466919,2.52243442811515,1.60962181605796,1.99121366476419,2.14682457327229,-0.382059417299063,1.57298477623857,-0.418556688436254,0.418824413643062,0.547606553243794,-0.334349820639701,2.17715008387973,1.00259063124975,-0.260511409049676,0.85868699968912,2.54477959127482,1.04473664787606,1.41800191177843,-0.475260354249017,0.989903006323706,0.84107374835191,0.0461458848996341,3.39048165140551,1.12765110856366,0.499453265054026,1.64812785525142,1.78087261448247,1.0523573325993,1.2249612993434,1.13520953701262,-1.11233513372857,-0.0131708211103181,-0.950070586398225,2.80837566666043,-0.287827005750481,1.14335210871677,1.39764517491416,1.62343011878409,1.45947043294894,0.0183070464823119,0.291277608974476,1.06092130625885,2.92306864922438,0.356966056998725,0.63657706586836,1.77982423701696,0.48725969246683,-0.150450999670635,0.0826134248244603,2.22706108229055,1.48306615496819,2.2141351244858,-0.636951108456385,1.98608667105411,0.426642970432927,0.945849076813685,0.576792475009325,1.31572863865704,-0.201484653933514,-1.1839547767454,3.94173438615825,1.79435796433947,0.142313511948395,-1.35674788634451,0.116372767989968,1.083026330909,2.82197600762002,-1.43683855320015,-1.77445073509966,2.40780603157259
"6",1.86083643980272,2.21952338821918,1.92361226607437,2.45102238063489,2.22707998482218,2.43429406128869,1.07444390152243,2.70975866984287,0.366539641273947,6.97989504629633,3.73132761462258,3.44152639310601,3.777214234541,4.83095122766997,3.77235109507831,0.666582551972492,1.99718795935724,0.231989970933822,3.21878057326445,3.7814165212535,2.25317662533262,1.57961618161251,1.42089787370976,3.34967340073291,2.94342075204518,2.74216634908854,2.01562899674795,2.17849193803288,2.72169652828667,2.16183654841223,3.8255199615271,4.73141827456244,3.82086598250394,2.22684949247615,2.2860551010327,0.332928633439389,3.86760310783724,1.92152843089205,3.13889030389169,1.72012791319689,2.13817318002481,3.45356502644348,3.35124205432771,1.39567163857194,2.06448173222754,3.70229489981517,2.68193602919629,2.29536464407181,1.04313004324865,2.86705484297043,2.71843712152552,1.85272739146181,3.03621337600159,1.89474416884007,2.00998522207701,1.01163756357129,3.69122791874878,2.13662065360135,3.08521466688185,1.55866254524568,0.418130132542638,1.92848704826389,1.26658552539657,3.62715946678597,1.31700294177349,3.40780596821544,3.76020235716419,3.0461849287156,4.20979125978539,2.07464864861896,0.515976162879752,3.7198976171316,3.46156967128742,2.47504675382134,2.54331532841675,2.16184864046722,2.11595439404353,2.78516507847087,2.57989732567948,2.93807638530894,4.34153400213174,3.62294868174576,1.87015181984681,4.25227794059281,2.74094723379254,2.63743040734094,2.53633124986449,2.95965385985295,1.41845262523849,2.1517611219332,4.25870320415005,2.79863787692311,0.398846550731571,1.47985989947624,0.959521026382569,1.91834435359411,4.18762941500709,2.19891902250862,1.58344873937523,2.88733383549251
"7",-0.476072014869487,0.631337343344259,-2.81209318778105,-5.39164179330146,-0.574402138758262,-4.54553837725523,-3.26272610936896,-1.64123096968596,-2.09894986021926,0.721243472575241,-3.33694358019039,-1.79447322562531,-0.813089020833595,-0.0776196028856782,-2.54889623312009,-4.42407744527619,-4.14984579137472,-1.20851769807583,-5.23262605314117,-2.762516734693,1.78790212012505,-5.35473038147194,-2.6649285363205,-0.753507071579201,-3.89576696889532,-4.6846265010764,-3.13888808523403,-0.609831136578699,-1.54969355439833,-2.60076438614261,-0.574967779678841,-0.359842944600814,-3.01035151067266,-1.27998925478007,0.0263545335025998,-1.85227902442655,-2.26989099910821,-2.008254187418,-3.91062009577343,-0.592474368107512,-0.499642971710286,-0.494794930464793,-0.699403134238375,-0.216731592174657,-2.41256874625509,-2.07360525560119,0.202791280704879,-3.36745167589186,-4.80951949814521,-2.00005171492167,-2.1831378811922,-5.95560490058166,-0.377047946565011,-1.8704910037977,-4.01766743338812,-0.560475457339908,-3.34025568754712,-0.934409036892482,-2.35781287547232,-3.45951340016635,-2.95576975243255,-3.73543063050328,-3.93257556023264,-4.70180958163105,-2.77658893801213,-1.69441104409518,-2.01070603028843,-4.16685065957245,-3.30263279026771,-2.03065674076893,-1.62856167944468,-1.49688372525126,-1.88224634801527,-2.65619666593003,-1.62308629454528,-3.15662634545885,-4.60479688202043,-2.16110628665012,-1.3190863140195,-3.38369059264137,-1.20448628407071,1.23565213659943,-1.2676339001982,-0.290159691466291,-3.72233788626246,-2.88765031828674,-4.50271236653624,-2.17347807317954,-4.14867456969013,-0.664689231591207,0.903912537473648,-2.66763141387861,-2.53823854657287,-6.48873730779068,-2.7537319601442,-3.51491334046913,-2.63789442535501,-1.13412053977179,-1.18243570447997,-1.52887647464637
"8",5.06321207542765,2.00324905381024,3.99408086080086,3.28542801482574,4.27315303624198,4.67520560291786,2.50068573099352,3.33482552056617,1.11346292527209,7.05466917314029,3.08763960656082,4.32357177040287,3.88358874947767,4.76393836226284,7.07560500728354,0.439450940171732,1.94763901669648,1.60104244634418,4.43502870674614,3.80779428552463,6.54400819759744,1.45354021625194,4.22698421940978,3.32809691224153,2.6985342694652,2.49946299385139,5.0534972354871,3.50131309374298,3.75945130720689,2.27156016077577,4.35210434779267,4.03731630222036,5.556834018813,4.1528985943122,2.8031401062163,2.55346789238282,3.29682280449387,3.53274615615505,3.33813994415038,3.8347649755769,4.27395513489054,4.37064118562382,4.63498758871583,4.21909452610716,1.61000580229117,5.51534818751507,4.50543689148657,3.37448966388257,1.09192815320611,1.98800131403117,3.1698145021286,3.41157730773191,1.46607857688562,3.69912825271756,3.17807105652959,1.09136910088627,4.91215674958619,4.34174361997627,3.93666000739346,1.05071022633408,-0.0575843109933892,4.04552190269346,2.61603516132041,1.15033945145337,2.1877959772171,5.28283741221139,4.82370798725322,0.969890514787445,5.64824263690678,3.31762626101215,1.10000590411976,4.42946691868045,4.22181548710766,3.07059380574432,3.79507881463404,4.30598950688467,3.41662659850423,5.34967623140394,2.52639525660299,3.70428451672694,4.87656246520683,6.01106637852429,1.68338732919185,7.68279566082197,3.6814875533798,3.0198332827956,2.00004514460623,3.43624989598841,0.582049968502415,3.49712385223965,2.28444438322492,1.88435552439628,1.0934654625096,2.0841964757452,1.79310859711089,1.15351390823727,2.23873093997992,4.350643076951,3.76103122884903,2.48939638108297
"9",-4.04112410325459,-0.00418764124482818,-7.5847751627127,-9.35700418696939,-4.80861106212658,-9.58514325900789,-6.5753492976305,-4.69734461862563,-4.37730491077125,-3.41734835243201,-6.581982212654,-4.73961724113059,-3.67004069730064,-2.49319635631199,-7.01370334119382,-6.62768358167661,-9.16410411793262,-5.19563826625211,-9.82935083081898,-4.97775598514672,-3.12053402032599,-7.88021403962698,-6.02059391759698,-3.36169939138198,-6.75507096762332,-8.50322018106512,-8.43855746546549,-2.74948982522665,-3.64062057232084,-6.13509556433528,-4.25798183084541,-1.58386107442145,-8.48175285635168,-3.18295857210864,-1.86038460822439,-5.61348041246841,-6.46061984084186,-3.90428454184552,-6.27032924816048,-4.39046137082911,-3.51503626788776,-1.86700869451699,-3.19651068746835,-3.87833143438157,-5.26922318310437,-7.12267846199703,-1.36049308991385,-6.28877319443775,-7.38871309021202,-4.2147468875006,-6.90845592669026,-9.30840990434836,-2.11630770945567,-5.2027377972749,-8.29322262958076,-1.45763269709066,-7.7049630229359,-4.19183177101359,-6.62719009799421,-3.88246469196381,-5.53302789784987,-7.57310307087575,-7.01896622534114,-7.5982690639269,-7.04506480345924,-7.48534094126872,-5.13220620763083,-7.48224557177074,-7.9152163902827,-5.30178152633631,-3.92288551644289,-5.46028380864918,-4.34509567221315,-4.42193097995641,-5.06468722648255,-7.81517336003709,-8.49921733032261,-7.95080103048034,-3.47927721803083,-7.94787188797033,-5.79882139970342,-2.73969118678752,-4.59251922544263,-4.90121661847702,-7.18912254743857,-6.62210739594918,-8.66577134788796,-6.03887173135572,-8.08519134735104,-3.38610768763391,-1.15360322401269,-6.58267279144622,-5.60083673663644,-10.966861100927,-6.7222281819805,-6.86600054667645,-6.24642774997207,-5.0543713244322,-5.48922722603983,-2.26847090612747
"10",5.06976668981708,1.89824762906106,4.01870298787524,3.79667965144005,3.97852672576363,4.84337465341209,3.29159845121732,2.75503843130062,1.60427767517428,7.29313592105865,2.8443188513437,4.58312943693159,3.51006611763874,4.2383639189738,5.77270495618493,0.664191582351338,1.81466083300194,3.9584659655002,4.94178784109284,3.73631907768056,6.09150472083432,1.78852018395506,4.3057931991215,3.96597451276304,2.22462124743166,3.94545115996795,5.21965068327242,3.03890068383891,3.53546065703351,3.34218452567256,5.09373341939118,5.69550948423125,4.63132752091102,4.43706405223706,2.67572543047617,2.54965922498444,4.00625530659661,3.50766285000645,4.21328906721567,4.81006634270344,3.19256754228805,2.42463290707517,3.73892387614588,4.37068298873635,1.13305209457961,6.62321099105339,5.16396525391294,2.55850486226498,1.38541819666833,2.58435273358953,3.22453342224085,4.38986785511156,2.58336259087573,4.39139498491963,3.30623116681088,0.968505064134065,5.64852713158604,4.45163243723735,4.3016513226,1.83383703662449,-0.0529452251036786,4.71737628210136,2.87052309289388,1.39321937041192,2.41629871577607,5.08513126425891,4.22050498888561,0.683490456534189,6.61878200347732,4.29006204881364,2.00140269036013,5.05098675125274,4.25179813870547,3.59885646879383,4.83715581754061,4.96724558091348,3.18739975162968,5.7463210111665,3.96084199160146,3.99287940489121,6.33248070392456,5.71755357698435,2.56839870056954,7.08951922135258,4.63135582907782,2.14800322012125,3.59039952339563,4.24533161178819,0.586939746275942,4.17969343171895,3.30839757722713,1.87612492401933,1.32885530130257,1.98640522010905,1.70192916791769,1.75007992171483,2.41168643698939,3.11989022018109,3.61480273418896,2.82976414761028
