2.323799787120198190e-01,3.317809284509508849e+00,2.502277236953917753e-05,9.694516820847919325e-01,2.777810319098750268e-04,2.263494084225432079e+00,8.147746063458949015e-03,2.609996216971124263e-07,4.015397324746675376e-07,2.557526231022206470e-08,3.946866052253062994e-10,1.327118789386016144e-07,2.250338210474275166e-09,1.119018864920924944e-08,5.845307855104453069e-09,1.324313433516700604e-09,5.013389535044987345e-09,3.205540725697581573e-09,5.818842248528267466e-10,1.663514983936503506e-03
1.952061762901826647e-01,3.672529978678202411e+00,6.654415064854350410e-05,7.942706517513119513e-01,7.916641758822108967e-05,1.491221870066669286e+00,7.462340196399141340e-03,2.835527122781782845e-07,1.998511690777988495e-07,9.190248701665039569e-08,2.608491579194596533e-09,8.026296901600994394e-08,6.215227543243727202e-09,8.124095419450188728e-09,2.116471925826108613e-09,1.430492223967203562e-09,8.151761928408137748e-09,3.614862984830357690e-09,5.483910392854926429e-10,1.644607991152559302e-03
2.111347245118057325e-01,2.204347300670315146e+00,7.057333630017601075e-05,1.164840906925266317e-01,6.445346804632281015e-05,1.655629015968211881e+00,3.242773043465111294e-03,2.650579664485873246e-07,2.087050954969368285e-07,8.163537354570196150e-09,2.042717100348506391e-08,4.474339775448008888e-09,2.754601340170327400e-09,1.599448457794056522e-08,1.064469186050021306e-08,1.624240822475505177e-09,3.121927622076016893e-09,1.383468070502556751e-08,1.186268618536397309e-09,7.122141815152667607e-04
9.708448560950178052e-01,6.878512799758840224e-01,6.394483100332673498e-05,2.979350547316520492e-01,5.967792579187167386e-04,1.760377420375349278e+00,7.745776277972536705e-03,3.157394396942714388e-08,5.460393001087276767e-07,1.122635389998587446e-08,1.190325325942394094e-08,8.245630247418882437e-10,2.389988902231694824e-09,1.262630372004377000e-08,9.979895725773447913e-11,1.804500779761306988e-09,1.714908727033589697e-08,1.190099117561027094e-08,4.624128323922134154e-10,5.879004278244340936e-03
3.426522589734114499e-01,4.760227810662185810e+00,3.122779058053912161e-05,7.078366362875418982e-01,3.490730759052074498e-06,4.361837237972889803e-01,5.500793311772891707e-03,1.530248871603363183e-07,1.716008028706299341e-07,1.237762107656316088e-08,3.266923000396247317e-08,1.184143332866313512e-07,1.958093338521688656e-09,5.684008908298518435e-10,8.568229548312088902e-09,6.159074297431485536e-10,7.007810158679861420e-09,3.820500419038780559e-09,2.338733371687757161e-09,2.680871588045230600e-03
7.358127199300690258e-01,1.546861420794761743e+00,1.112155390054347796e-05,5.718116094058449672e-01,6.680231597914416453e-05,1.136610486410006615e+00,2.584056704896265863e-03,9.285871027612252819e-08,1.260534371697866739e-06,1.944566932447320683e-08,1.067840748544459635e-09,2.186813180512029266e-09,9.539852213394909309e-11,2.772436456662146669e-09,9.049886165128379920e-09,2.043531987741657494e-10,4.372593472635641081e-08,2.225395163100971713e-08,4.897017759771863236e-10,5.191099663081351996e-04
2.679700515984301812e-01,4.124821064299779572e+00,1.818995333113999392e-05,9.559377978927474651e-03,1.702573013969463475e-04,7.838329056386547089e-01,6.055027353441477626e-03,1.099772641531587017e-08,1.188127804915479099e-06,1.800623684017052953e-08,3.504812539634623819e-08,2.113456050175814015e-08,1.474880447505049065e-09,3.150794762319237567e-10,1.185370178248420638e-09,7.177378414612004269e-10,4.873577958908653105e-09,5.925437613941034681e-09,6.920966116266290370e-09,4.053241226434398971e-03
1.596101488835603432e-01,5.262942482875248018e+00,5.098124322853493390e-05,2.660871173511292764e-01,2.803703815458994221e-04,8.010543551741097223e-01,5.163202609840339234e-03,1.296827940441620524e-07,3.835243919066707926e-08,1.544402550510733310e-08,5.137980508025706481e-09,3.124757354552029603e-08,1.073715949812684621e-08,3.399400427053771379e-09,1.106857401158732097e-08,8.428897787194957956e-10,1.925620554399545195e-08,8.489692388661815298e-09,7.596267058441923017e-10,1.488902725259930952e-03
4.644433127670118400e-01,7.296821816780537873e+00,4.395347118895241603e-05,5.793643286232903478e-01,7.039677217966499873e-05,1.148993997364937236e+00,4.952586038576487631e-03,2.312773993666598421e-07,2.032283261513004295e-07,5.146942799463947254e-08,2.025490537192906807e-08,2.507745873254468249e-08,2.035646209174859595e-09,1.052743415918725765e-10,3.133794878930566326e-09,4.859683056288208875e-09,2.212955737131154481e-08,3.232859805701073827e-09,1.183833628425154897e-09,4.753424216695596380e-03
3.483300156710297246e-01,3.038310526681601065e+00,3.908897524684975768e-05,1.143327166406165940e+00,1.073239548184768766e-03,1.199936595334549327e+00,6.752675922296301481e-03,6.579541569684324357e-08,6.654743174569145913e-07,6.561724054564625822e-08,1.272324437648958411e-08,1.507909678589365952e-07,9.861239289232271855e-10,6.420061084343220280e-10,1.238134649469886227e-08,1.784708972928007088e-09,3.992312517078273479e-09,1.647227491471255546e-08,9.287899068287784050e-10,1.571932272941684288e-03
1.488793482039006744e+00,3.041381532897803552e+00,3.170849669145515878e-05,6.083416760965492109e+00,4.645287080643187337e-04,2.894107646931334821e-01,1.876657225966650447e-03,2.566682283192082761e-08,2.275038045138769167e-07,5.540530254804683646e-08,4.162161911666228595e-08,7.007468322936017572e-08,5.357643139639468829e-09,7.199171387465601999e-10,8.224225069700111461e-09,3.322535440498541693e-09,1.225872284791213918e-08,1.492030647249190758e-08,1.478674327995223848e-09,1.340931376995985061e-03
2.510408752696351442e-01,8.393058776370562413e+00,6.307303814586331004e-05,1.015595064363192801e+00,3.292725715199583403e-04,1.149880809333887477e+00,9.135101657453638044e-03,3.067315812727336096e-07,3.652145469976286811e-07,4.691652928036234813e-08,6.784156549987043877e-09,3.813625424188696687e-09,4.077095391569621382e-09,1.046377922341301324e-09,7.771342715189438799e-09,1.714855171747357214e-09,8.233172329833807682e-09,4.798738592509902594e-09,3.031848068363502065e-09,2.543869238470700470e-03
5.377297466657013914e-01,4.090501222871000486e+00,1.621742588525858870e-05,1.382834876261721968e+00,2.490200223994400749e-04,1.975053048177006998e+00,6.920912963982973724e-03,5.568065617597414242e-08,3.477465609608898346e-07,1.369254392378155920e-08,1.991855041308070681e-08,7.062285042115568857e-09,3.805651624619447790e-09,1.991420486575240701e-09,1.104652703377362992e-08,6.829861400728594187e-10,8.370424638017043470e-09,1.659853610169041766e-08,2.328924995621872604e-09,2.421678576720263584e-03
9.992351782757757928e-03,4.573017687569321588e+00,9.837733953407311549e-06,4.377232299236759605e-01,5.529179147596930072e-04,2.496810413505086146e-01,2.812038367127096296e-03,5.209520764520553723e-08,3.830164754026562980e-07,6.022611547260340823e-10,2.447011384246915991e-08,1.705259237256988654e-08,5.279111310094130906e-09,2.792314269755516062e-09,6.624432012870833408e-10,4.788754887824495653e-09,1.062517717065587308e-08,6.864038718576364153e-09,2.773637454433900630e-09,3.644463222380708162e-03
7.410153434432144026e-01,5.564823008803196025e+00,3.325218605834695139e-05,1.020849800554175957e+00,1.006749008246957133e-05,1.036498663096330874e+00,5.038718259895045778e-03,2.163641292331689491e-08,2.598209861636385219e-06,1.191032885878773212e-08,1.892287168820392196e-08,7.173374373809894475e-08,4.895849500904288373e-09,4.383436845896558546e-09,1.420931396813928670e-08,1.182741559510737880e-09,4.428730494007179469e-09,1.270086277757138314e-08,1.219855779749370254e-11,2.793490684128758670e-04
2.102084819861329834e-01,4.246749177890927207e+00,5.467197110936003251e-05,7.864725939610197614e-01,1.191820063178375682e-04,1.180932680017674041e+00,4.875511837749611777e-03,1.215394292478654597e-07,1.292372427207201240e-07,8.505385710020985829e-10,7.078183477674950650e-09,9.183313151795353803e-08,1.951105774794852791e-09,8.472109619939607937e-10,4.932826961197050616e-09,6.068695511963743315e-09,5.670401834637658897e-10,3.973242213139920885e-09,3.569985675864990067e-09,1.803888177229485881e-03
1.643200424997018072e-01,3.560543595754102952e+00,4.116457371397116093e-05,9.707133528536808775e-01,1.102573179050939713e-04,1.309182685225031451e+00,3.660576251586935333e-03,7.740901860868665158e-08,8.537629271486674839e-07,9.349087342943583342e-08,3.542265115046239670e-09,3.740013088010504177e-09,1.783805284000883127e-09,2.022923386869816922e-10,2.080785980600967403e-08,9.732032478701624462e-10,5.388489152986538506e-09,3.218585878491328687e-08,8.756950950623060905e-10,1.514944132138868913e-04
3.077795081487196827e-01,3.672220934318099594e+00,4.208003153332222511e-06,3.336428799674909795e-01,4.416790715884390587e-05,8.685447782335018463e-01,4.675095293995030349e-04,2.563462468539878855e-08,6.930730838789247340e-06,3.428765140969267124e-08,1.352654215986301973e-09,6.556762550375278605e-09,1.241830297015625960e-09,1.438551480999250451e-09,1.211086824253820660e-09,7.349340181543313213e-10,1.448989623546614156e-09,1.404188460123329210e-08,2.976527520589614727e-11,1.029838242094397414e-03
6.013482717956701862e-01,2.334180483406664841e+00,1.519702302547292340e-05,2.831205343919750428e-01,1.085956247134793921e-04,1.442628004947233755e+00,3.447886320861014240e-03,1.316386531612068509e-07,3.568405741189361069e-07,1.482724138858411201e-08,4.198862295574777142e-08,6.283541932710750557e-08,3.174851716328284912e-09,3.347161853218336445e-09,3.589287075525176989e-10,3.679365100142442954e-09,1.831672370021235127e-09,5.826799854068136016e-09,8.512195400170538806e-10,3.371734490669418003e-04
2.643607024279626128e-01,5.297957002021625783e+00,1.344894868778450942e-05,1.665992652447448430e+00,4.560937954749032317e-05,6.609710229521178482e-01,1.507672397096217068e-03,2.050586590056149456e-07,2.650609554082125998e-06,5.570742689367976033e-09,3.512748737022290483e-09,3.210477965241043278e-08,6.211797011990946095e-09,1.277574986601469168e-10,6.789972138322752646e-09,1.148517456892233673e-11,7.505761688812704469e-09,5.711723921421360875e-10,1.227742173630625670e-09,4.020700699739962469e-03
5.554871534491185869e-01,1.061897305823003279e+01,9.156036403718025365e-05,1.037927829128415302e+00,3.083197459944938667e-04,1.710300185013573726e+00,6.126661527155278023e-03,1.992083199159126725e-07,5.112410308784987866e-07,9.615366827249157314e-08,1.782598729301362712e-08,5.093714653366800140e-08,4.349403913058977742e-09,5.086051112336396881e-10,2.083509398008445660e-08,3.494581241729641160e-10,2.237247191388980175e-10,3.266643165235658936e-09,6.508452957527981235e-09,1.357649851088095667e-03
