2.081986147414336026e-03,4.056715614183988841e-04,3.049047350687550395e-01,3.388673291621787653e-01,5.894735004213540663e-04,1.635723612608788627e-04,2.774352574380160435e-06,2.229950823881868290e-06,2.680739731698778989e-09,1.756384290847986656e-09,2.354067839887616154e-08,2.743990966692067230e-09,2.631912112347416521e-09,2.073507013626350630e-09,3.276155755803326996e-09,1.073865968100851229e-08,3.544289951044626000e-08,6.758089698202135974e-03
8.750594147428675165e-04,8.116008069004177882e-04,1.011603536771966017e+00,3.095613705178077435e-01,6.999084758920041428e-04,3.151391989301993322e-04,7.204455997840993173e-05,6.835841302363295346e-07,6.009554728529078042e-09,4.390139918019277513e-09,2.403378229121838635e-08,7.170321390649231623e-09,5.035042546881247438e-09,3.683360106115149831e-10,2.019236652917866288e-09,2.315682485485579645e-09,3.339331021224872798e-08,2.027778334173842983e-02
2.263793355802374489e-04,6.362599268052819557e-04,1.182627969182850514e+00,1.741912301962093290e-01,2.921414578352500655e-04,2.860680680248972379e-04,6.403917668434985062e-05,4.326028603875176736e-08,9.324341482550099867e-09,1.074853554492991804e-08,1.369339075114057312e-08,3.284209570494068489e-09,9.361048163687699926e-09,1.999411590899372879e-09,3.806775849150673571e-09,3.649659213449580127e-09,1.355229168661853366e-08,3.241359916203328563e-03
4.142522559746397715e-03,5.035225996713752275e-04,1.308802889110227463e+00,7.120802250948843337e-02,6.309136776640876954e-04,5.035934408801480237e-04,1.194900425609913620e-04,7.340169624599964840e-07,3.608556080005850346e-09,3.400782825063642849e-09,1.044720827808407076e-08,1.764062699393676858e-09,4.391709671618418060e-09,1.541957539927474996e-09,6.034769806076263820e-09,1.430174129235990166e-09,7.984128628608621031e-08,2.890802311252152999e-03
9.527935407379164220e-04,4.653880366771155652e-04,1.238953448256829848e-01,1.467564249926199271e-01,8.260474082025807876e-04,2.826976272777627667e-04,3.616120471614070833e-05,1.502868996959320738e-06,1.240885014342034056e-08,4.342639701418231472e-09,4.970513055756286782e-09,7.593094269145058880e-09,5.824075015728507309e-09,3.151037811825015485e-09,7.171473489051494621e-10,3.624688577633460776e-09,2.063125831349210578e-08,2.980868244717123534e-03
6.865991948655132422e-04,1.312520134434973695e-04,1.196068907671605341e+00,9.344274267787362753e-02,8.296567578599627329e-04,1.402023407829513070e-03,2.871327703649753714e-05,3.210274433764246700e-07,1.731299937596346884e-09,4.806259620982399265e-09,2.063022879946910911e-09,1.136642248596630521e-07,2.817005344489408105e-09,2.797359873983393690e-11,1.287219812646226889e-09,2.824435033612632543e-09,1.994425179054665966e-08,4.758942351951490901e-03
7.822260018176517300e-04,2.778095776665587486e-04,8.665592860402071551e-01,2.678274891608105612e-01,4.130958101637715067e-04,4.389199954397447019e-04,2.543006990174673644e-06,1.341247640968970948e-06,2.768461910579525426e-09,8.212223849940373912e-09,2.165561576333838458e-09,8.270714418665176695e-10,2.939108492268129955e-09,7.132587299962804214e-09,3.618584472962434440e-09,1.594949821476254746e-09,2.235705173402247582e-08,1.759492447885816629e-05
6.961551988015884235e-04,3.847168486540906941e-04,1.504015318770667298e+00,3.979948158885024401e-01,9.458257979968641904e-04,3.185236320516629874e-04,6.020260407604491326e-05,9.599288771012701438e-07,1.317256971768878761e-08,8.664803520753349849e-09,2.827935387934065131e-09,3.427156006084818950e-08,2.512174811077614241e-09,8.837625565140477815e-10,1.243651823443465605e-09,4.013287371142080385e-09,1.248014353019571971e-08,2.606457171093859958e-03
4.363645086183538802e-04,3.928776946799379492e-04,6.548491307197612521e-01,4.112430902847161729e-01,5.467485798345524464e-04,2.035376210760768249e-04,3.406055829165202653e-05,7.525757822099456179e-07,3.472637638769941842e-09,5.838695560851307591e-09,9.379223195085386615e-09,2.738044616505552767e-08,3.708803961032335998e-12,5.997132924981819864e-09,4.925619747744071797e-10,2.825122301649217992e-09,1.420768306288385879e-08,1.105065333665535346e-02
6.975213068780601079e-03,2.413321045223856733e-04,7.768013162283664563e-01,2.550240185912739932e-01,3.909785693283645050e-04,3.773081309525644659e-04,6.909901502476606904e-05,2.730003927687643441e-06,1.841185183275222423e-09,6.694441990311191827e-09,1.451640664043002044e-08,2.136173193263364684e-08,5.090761812883166877e-09,2.079435973565837114e-09,4.162403472218732359e-10,4.010711812466383025e-09,1.062604232195097190e-08,5.012546546649760716e-03
7.278200531396095824e-03,2.853221859774693358e-04,1.105998394521199302e-01,1.506569136171421186e-01,3.445868329115242806e-04,4.337541093356023746e-04,1.409885491387155782e-04,1.195958855552639022e-06,4.472695139285853136e-09,6.699353378840335580e-09,9.947405604511763929e-10,3.786987361663683753e-09,2.485515237656324570e-09,1.239895266664471160e-10,1.915773178446261050e-10,3.448938875336881481e-08,1.467439200021334192e-08,1.178974337613942179e-03
2.024267186426606958e-03,9.174620680108875768e-05,7.626281277980540008e-01,4.874021639060466815e-01,5.189051110715264944e-04,2.398750423528054970e-04,8.324597201716145564e-05,1.229138422573469734e-06,5.844269866290367677e-09,1.037861931143034491e-08,2.830804743705522859e-09,1.394865760321876961e-08,1.270463470957823993e-09,4.869297118264173603e-09,1.056233157785028898e-09,4.003264052487170116e-09,2.469874432935426550e-09,6.361494772065354880e-03
1.953702290219289008e-03,3.179467590750914606e-04,1.181257543442645774e+00,2.568124992795655648e-01,8.329141818908863872e-04,3.147539882933779345e-04,1.772975874376850368e-05,1.896727149520952367e-07,1.251523638107871248e-08,6.375665831720511688e-09,1.001295289901039910e-08,2.243878448615649296e-08,2.296292237196870387e-09,1.525515223666158905e-09,2.414140727868640364e-09,6.133483701652064083e-10,4.573625748212861836e-08,5.857443554339621453e-03
2.271295205429279922e-03,3.196545575809475043e-04,1.788885242791407038e-01,2.034867530106203581e-01,1.151788212893578578e-03,5.697215364846759406e-04,9.741732822051847834e-05,1.706551500364673022e-06,4.375471232689787335e-09,2.846457771230269348e-09,1.086221987753322420e-09,4.450987767545558775e-08,2.820022401232193353e-09,1.081222609643412943e-09,1.554383710933849013e-09,2.866129312485998205e-09,4.814018490169396728e-08,3.314058523886649274e-03
2.459948051906428153e-04,2.805778313478158995e-04,4.177314169756643492e-01,2.406700573585322800e-01,5.121485359674524162e-04,1.536631268016579524e-03,6.966893243112507979e-05,1.604916488816562809e-06,2.759840765855639607e-09,1.090583520580750001e-09,2.522978800390164901e-09,2.581098531849315015e-08,8.349301403651033917e-10,5.601279700661737691e-09,1.601895120190407460e-09,3.410426084141123907e-09,7.569678299490459368e-08,5.694567597063820898e-04
4.863044516395548678e-04,5.059023984698148924e-04,1.665007610019749063e+00,3.067122977288916919e-01,5.213805074902285504e-04,3.141156866512654798e-04,4.212578793123416171e-05,2.536410427169173443e-06,1.716556302662560652e-08,4.087922721532091318e-09,4.375481880873609816e-09,7.033574677177794480e-09,3.606772049906482866e-09,2.438714389272997641e-09,1.168581134135001622e-09,1.965483118307494542e-10,1.637112925858304159e-08,5.947702798260551434e-03
9.328242003535764607e-04,7.011240735741207722e-04,1.551993697903405467e+00,2.504279382929107123e-01,1.121814449387164257e-03,2.930035118364649892e-04,3.436906544868058267e-05,4.456714473271956996e-07,1.072093659405338549e-08,9.686397583342090444e-12,6.942237694818330433e-09,3.050646458879385456e-08,3.949714307297570716e-09,1.818250802320233190e-09,1.278739059925369306e-09,1.258259902383918111e-09,2.684792966237733330e-08,1.973986417563582563e-04
4.440827838330231678e-05,3.277968575148593492e-04,7.480820421856043678e-01,4.044612377145273552e-01,1.012926000054830637e-03,4.546771368045514003e-03,2.378380029261501351e-05,1.481621559366600193e-06,3.267739938414459654e-09,8.818056209375827211e-09,1.011513037755124143e-08,6.860422337489657238e-09,1.178112295144862658e-10,1.688395846332801876e-09,7.844381991825662657e-11,5.303409802345107835e-09,2.691371914763891647e-08,5.633122349987279565e-03
1.331505975891892225e-03,3.108037820765367906e-04,5.014941246694036847e-01,2.013728038779544205e-01,6.674084617359709410e-04,3.809727907444196340e-04,5.711985263908792108e-05,4.879885293635611805e-07,2.968416183794290616e-10,2.529104598504348783e-09,9.562453531977623416e-09,2.163173842599449228e-08,4.689841276509895374e-09,4.012896326993981458e-09,8.544421201743767372e-10,9.391654987774502023e-10,6.075400455915876698e-09,7.323214302008090176e-03
5.348445422328085980e-04,4.902522447571200023e-04,4.296514968458112760e-01,3.663872843336046237e-01,1.269555783040462993e-04,2.088970015856745494e-03,4.573423733708870234e-05,1.843205772157463175e-06,1.567417885550444381e-09,5.436057721139388065e-09,6.376428939579807869e-10,1.031415979899293761e-08,2.809720005574605163e-10,7.138658307829780154e-10,3.155140925034762896e-10,2.054080764270331491e-08,1.158298242712408566e-08,4.027666502805058064e-03
1.101634608082265303e-03,5.764475545128983861e-04,4.152598052207783219e-01,5.860867358226664603e-01,3.488669154325525464e-04,3.505305489695749780e-04,6.487936132279786708e-05,9.679742898413714838e-07,6.396157454005853293e-09,8.029273864154913902e-09,2.327341247767146224e-09,5.153542296118278661e-09,1.239351434736853321e-09,1.200860730217599365e-08,9.901743168406960600e-10,9.956160515856211752e-10,2.647065305093678735e-09,1.426811748093967727e-02
5.733814885197903530e-04,2.284928319187050361e-03,4.307281649220652264e-01,2.572486125026225978e-01,4.683579195985823704e-04,8.529372405096176293e-05,4.018408450657539612e-05,2.583959139035628600e-06,1.334719183923642588e-08,1.259492628653742968e-10,6.212353886861820806e-09,1.070280345265092295e-10,2.642858017571067657e-09,2.824204110527812094e-09,1.062282233187990791e-08,5.367064224719394255e-09,1.034801179404256073e-08,2.314310514803939473e-03
8.222664027745754667e-03,2.397088760366057137e-04,7.820511659429467688e-01,2.403758748984045068e-01,8.680339795255785293e-04,8.696484658341443086e-05,5.890440776722039755e-05,7.762377252367020077e-07,4.022891545021405891e-09,6.722973570233574690e-09,1.964809569050306399e-09,8.537919992027045360e-09,1.039224016608079408e-08,6.213684899662564803e-09,4.485157490116825235e-09,3.785325382954746940e-10,2.945901198757531687e-08,4.093247085575017069e-04
2.835475359053162264e-03,2.903982485182977176e-04,1.239266153558753469e+00,6.390351391744873988e-01,2.825388157909542505e-04,1.109897805140330155e-03,7.998892687050651411e-05,1.019559739254226892e-06,2.916549405347138877e-08,1.772591299552246284e-10,1.333281600899186545e-09,1.319056842059482214e-08,9.297682825546852580e-10,7.321160017938612212e-10,1.113883714413472686e-08,1.248730940930210650e-09,2.308815449686104409e-08,5.185180252627800794e-03
1.261621044029533414e-02,2.850282869597885551e-05,1.827486397514281324e-01,9.932199515557087188e-02,7.925316366374162520e-04,3.679763290018501793e-04,1.639490068006943242e-06,5.288667269563294521e-08,4.405957644507061263e-09,1.611699149845404354e-09,7.870972386579180784e-10,9.235207614021796292e-09,1.744344301203565081e-09,1.440737878504446489e-08,6.942993770479053247e-09,1.994623739546075537e-09,5.641823236537959026e-08,2.137888123229642751e-03
1.387416718782677894e-04,4.591301297584751001e-04,2.237333826889776889e-01,1.300741904361765733e-01,5.700572281948854125e-04,4.344687622663491911e-04,3.333895306321644179e-04,1.712878900321546680e-06,2.018243539131524032e-08,2.482218988446734623e-08,9.578892760268696890e-09,2.914194164659976747e-09,2.260713410612986157e-09,2.051841281739488175e-09,1.820539222819818426e-09,5.031615045821577078e-10,2.638203774471696176e-08,5.271271183429633578e-03
8.280263851923275143e-05,5.210845600084647311e-04,1.624656294579444604e-01,1.835871476568604888e-01,6.660021841756151454e-04,2.857341211021960327e-04,5.730172990127884125e-05,2.754372618608199548e-06,6.754628127184387224e-09,3.143805161161533707e-09,9.188395855427922115e-10,6.876815210937231826e-09,2.235812413714176752e-09,2.466765415049509757e-09,3.180951614381598657e-09,7.583881710544132479e-10,2.499114007947668475e-08,3.213159206377473424e-03
7.208871588925266569e-04,2.084941998403751641e-04,1.065295993403521102e+00,2.888039669786438002e-01,6.222147433672300249e-04,3.542651979249921887e-04,2.006302137642795202e-05,1.174132232702548968e-06,4.698364832165676413e-10,3.250336369694519643e-09,7.053333150592721080e-09,9.556204640031131496e-09,3.794890051993613563e-09,6.072704796007277567e-10,2.221848663591093747e-09,5.634851126550159404e-09,2.752271292015187052e-08,1.073875244415773561e-02
1.673294845237132756e-03,2.736969827789413742e-04,1.307202499631832104e+00,2.102465926101410310e-01,7.477702209059741006e-04,3.821398201591027013e-03,1.603552340084995543e-05,1.519349670899247000e-06,1.055399977307571411e-08,4.205564055230900512e-09,1.715013035890732311e-09,1.090355560279449753e-08,9.077012948705674903e-10,7.287842910954825613e-10,2.064729870597466976e-09,8.008975417245894762e-10,5.598373811915936030e-08,5.716212014152149100e-03
4.776553835090611847e-05,2.295378417984771514e-04,2.366387988802964859e-02,3.335612439435138854e-01,9.241834490466404456e-04,2.627569475332965001e-03,7.589792570529841656e-06,9.422062568359926028e-08,1.796639212651608629e-09,4.733385173805728255e-09,9.401230978881187384e-09,1.089058194233748316e-08,3.413703152455686323e-09,2.811274130630617834e-10,3.061801733013061596e-10,2.374531172785829852e-09,3.991523196322824000e-08,2.625588486365367999e-02
5.170487437198981531e-07,1.722605644778109368e-04,7.945273892972170016e-01,2.887850936725604445e-01,5.604280690791624969e-04,4.404707185290322909e-03,9.580833201693463117e-05,1.333938281525654357e-06,8.291442576194620501e-09,3.656611505085769360e-09,8.387564004810245895e-09,1.765341860124947658e-08,9.278900071547310594e-10,5.981153538771698230e-10,1.890949457142182018e-09,7.351818069339025447e-09,6.699489192672516234e-09,2.719131802231210780e-03
5.151993919534629540e-03,2.560090879147398544e-04,6.389727926262003255e-01,8.743566998950288438e-01,5.718038543665168380e-04,1.908298074531244570e-03,6.212026705641311112e-05,2.161559838768996208e-06,8.777486948154657983e-10,6.219534953924810141e-09,7.292228829215067341e-09,1.912533015513989458e-08,3.246610829413403210e-09,1.102131600549421109e-09,7.980519339119547322e-10,3.453780987233498272e-09,6.354911642329806095e-10,3.960960801680608531e-03
7.967753210256107175e-04,4.927533385311109841e-04,3.980515053344428344e-01,1.889934924200701305e-01,7.961458552775302778e-04,1.642936210017792876e-03,7.386476757033709321e-05,2.995935502197178696e-07,3.625851441187535694e-09,1.183363207509680500e-08,1.156589653991889684e-08,3.209984336785864258e-08,2.134116241639411868e-09,8.463782897830768062e-10,2.827951588635154564e-10,2.796453565747053544e-09,2.059528809014451455e-08,1.787442536315103636e-03
1.025368943921373165e-03,3.780652124122642842e-04,3.850477403597563630e-01,1.930094240156055574e-01,9.226441961187005145e-04,1.380699669366573876e-03,5.299570608564523050e-05,1.121795950954085973e-06,4.637004646635870766e-09,4.171808061010956500e-10,1.642044299116216714e-08,1.967553066698289188e-08,6.478643685865676410e-10,5.680828206741035157e-10,1.578044408778373826e-09,1.253665641381806340e-11,5.780200880762295890e-08,2.384341722835566033e-03
3.313961447680666443e-04,5.753235874376736803e-04,1.122419186704300076e+00,2.056717588871545266e-01,1.088379569397603499e-03,2.055342307519309863e-03,2.084909472908106511e-05,5.504976104130117549e-07,5.234180791498757609e-09,9.653197386061047686e-09,5.899184948097284225e-09,1.538759545095641547e-08,6.255019940415073769e-09,2.203060753860594475e-09,1.346858444094762531e-10,6.656869283962460335e-09,3.293513213541130510e-08,2.078691776880462545e-04
