1.502528800739996490e-04,5.993662172086939854e+00,9.044891318849175577e-03,2.872572990427341155e-04,3.749606057994012024e-07,4.819214695377551573e-09,3.973332311201285578e-09,2.653868129905908496e-08,8.493579705064673919e-10,3.559390784978342314e-08,6.519575983676189807e-10,4.268027023015480881e-08,9.737535242169798965e-08,1.259484630637261807e-02
2.223559652977921469e-04,2.601127161834762003e+00,7.137876166121936983e-03,1.721170239975022603e-04,1.016477859930527284e-06,2.991787708862117362e-08,2.447450182799868065e-09,2.686737539386179925e-08,1.626835923524471586e-09,1.976582239273581839e-08,1.466954746677145634e-09,4.814337609038156913e-09,1.036409383880168545e-07,1.940297567794551856e-02
3.141077916771954723e-04,3.060847903961121830e+00,4.153807551337720082e-03,3.353344374949706556e-04,1.006545989655426768e-06,1.180731873308614102e-08,4.268567259850520264e-09,4.444616318243264139e-08,9.538979589677510930e-09,4.495788307141279893e-09,1.751035267217064159e-09,7.012625802713588658e-09,6.398683157312108537e-08,1.716948003565334918e-03
1.629495481789737185e-05,1.493076576837930824e+00,1.357026767168606832e-02,7.379957274079317650e-05,1.053980251533451003e-06,8.710077546342932582e-09,5.529473407102773047e-09,3.199006962315270554e-08,5.587750792537742419e-09,1.169435176504544670e-08,7.640637556812447807e-10,1.563674123240936510e-07,3.279867222744367507e-08,4.944208367926892361e-03
2.001691726507395580e-04,4.526210105746474532e+00,8.292654772651316189e-03,1.837459282674270059e-04,2.377817231986295494e-07,2.283554873626422030e-08,1.060515445314009517e-08,6.265638840473062616e-09,2.607345933457356428e-09,1.220677226606348593e-08,5.556523524931742343e-11,2.397788688367326794e-08,4.072803687006103086e-08,2.094702829037163247e-02
1.963630140714182285e-04,3.543187083380133995e+00,9.945860692197758257e-03,4.464792904577616350e-05,4.997905895613953551e-07,6.945622154543317788e-07,4.515711941001600609e-09,5.566034370179312788e-09,9.248066090747212978e-09,2.721074744802151566e-09,1.353783604245857455e-10,4.522702202573166549e-09,2.488782161034015499e-08,2.470707905976886332e-03
7.311827706547681708e-05,1.589205639316774388e+00,3.286572651705824480e-03,2.323689404535026393e-04,3.563049874593900849e-07,2.903104483284961000e-08,1.377712878545293498e-09,9.280222528080890037e-09,8.185653344670988982e-09,5.423561686742850313e-09,9.962524757457595041e-11,2.027048581381186635e-08,1.341239159027365072e-07,1.648508944739728380e-02
1.682887918926236309e-04,2.861761012996279607e+00,1.924091568119807661e-04,2.046255145496336683e-04,1.576825327490282107e-07,9.333906831608182691e-08,8.195720297223629068e-09,2.537643908639218184e-09,8.876116829159254344e-10,1.206942988487379495e-08,1.769588247843154364e-10,4.700037830304096456e-08,1.396703642513334718e-07,2.001144266795056373e-02
8.140655619872183102e-05,2.246856217543323098e+00,6.606993837335359276e-03,3.072842213035086208e-04,2.734130707308421328e-07,1.408521904765045757e-07,4.391604437894549416e-09,1.710060527317400820e-09,3.695071840844951831e-09,6.518373856168863291e-09,5.287149877765732815e-11,1.645740471337333472e-08,1.356807507160612476e-07,1.480528504827243949e-02
2.424611819912728225e-04,3.159497280593255297e+00,1.293110160580210680e-03,2.201354447056841617e-04,5.127182219099310794e-07,7.991325877751136003e-09,2.345661732373246108e-10,2.447193460133627854e-08,4.389263072502660199e-09,1.220408579780759966e-08,4.575420971557726558e-11,2.590556869025911746e-07,4.711653080134577683e-08,1.091076368131566922e-02
8.560962586007288678e-05,3.661547325829236921e-01,2.441754289522091604e-03,5.745183743104527408e-05,6.784915691237557057e-07,9.147700275513810438e-08,2.364567654253424241e-09,5.587228940389683321e-09,1.179237696978636212e-09,2.687420939711933380e-09,5.485903715387737556e-10,1.317012508040006059e-07,3.167048834900839345e-08,7.512930739212168862e-02
2.641828614680587933e-04,1.004450839671412021e+00,2.112946603739871993e-03,2.030734337182121818e-04,1.093916830437475451e-06,1.389939083969550730e-09,2.098759771230787167e-09,1.084695031591842930e-08,9.519389366555687376e-10,7.029222019493282963e-09,2.941915240002015429e-10,4.369980851831370702e-08,1.664132503051337489e-07,2.741240092874173452e-03
8.719327455350656076e-05,3.948015265647818239e+00,2.343683883071252024e-03,2.390465130373445692e-04,5.157304803566481133e-07,5.718494584672614055e-08,5.988271928828223137e-09,2.483671600787419177e-08,9.883237953637781983e-09,1.074584011361611192e-08,1.926403495911862239e-10,2.464613427114878323e-08,5.839600075964598308e-08,7.640840236094232144e-03
