2.143401034449701845e-03,1.075066624628105150e-01,2.657223868442211145e+00,1.700889366026424043e-01,3.644606111511298563e-04,3.231104481307749010e-06,1.005226027747946209e-07,8.436717154548285397e-09,1.321370749038710197e-08,5.066701787486830292e-09,4.125962993743868225e-09,4.533575814549136566e-10,2.657275892223748355e-10,3.303165141683119546e-09,2.072625748314480549e-07,1.005147576669500158e-02
5.522526417270716935e-04,6.977038221865530798e-02,1.104826175615295725e+00,4.358310565561300809e-01,9.295594764616398314e-04,2.185055030814795909e-06,3.401293239267343701e-09,1.000888413458572829e-08,1.957486208525501818e-08,1.532835115107197176e-08,5.584900914747207463e-10,3.299814447289462489e-09,3.511325452679653568e-09,5.242021229856578005e-11,3.170010361116748809e-07,6.388626732007444790e-03
6.956187344573036297e-04,6.787918161121443694e-02,1.821885992191379255e+00,1.584999196999007376e-01,1.526804320520447084e-03,3.488384806123218806e-06,6.398833927337736828e-10,1.532185095851833105e-09,8.340387599278866302e-08,1.141052632232200645e-08,6.021147330833376126e-09,2.932213706294517819e-09,3.358237140254645954e-10,1.968680887652845547e-09,3.669168261166438815e-08,2.059001249203724470e-03
4.332452986020213920e-03,8.850610881860447587e-02,4.135913228420736720e-01,2.329528505464349974e-01,8.590862386089111744e-04,3.652120872383297710e-06,1.013558969894153850e-08,6.826311739699603230e-09,2.400997048032825880e-08,1.732232267905903919e-08,3.609659020381575005e-09,3.133517095449643940e-09,2.737761556602795886e-09,3.282326084592317841e-09,1.153768584846644595e-07,5.636335871550254839e-03
5.208824574025860401e-04,2.470659243468238675e-03,1.176418163948586448e+00,2.419444174055080665e-01,9.382426722211504276e-04,1.862388260379077873e-06,4.371467092120733000e-08,1.284374482511469938e-09,1.214540489617681514e-07,4.032031519414318005e-09,5.182185287467196309e-09,2.983162737606823458e-10,2.233223854068320188e-10,2.215134302448446038e-09,1.126229049029797757e-07,4.039926841188678716e-03
8.830014790369459729e-04,2.913222372515203440e-01,7.612919727527178715e-01,8.593352582393840589e-01,6.914079274477310296e-04,1.026020563441961836e-06,5.094618884793264722e-08,4.539723633551247208e-09,2.953915923137450251e-08,7.858326130395322044e-09,6.527503049790989854e-09,1.204762005798369108e-09,8.424532257072372686e-10,4.835460036463124119e-09,2.345443900405651731e-08,5.063619238599438056e-03
1.676486166480378130e-03,3.219607930035095489e-02,2.748928476850803104e+00,1.457079621980601758e-02,3.520438885682469396e-04,3.134638081852930828e-06,4.028765251185281649e-08,4.876318932329754568e-09,9.430304298048210229e-08,6.231994559572813894e-09,3.167026589422392890e-09,3.948075981141829942e-09,2.360117555343708310e-09,2.814333138270439442e-09,5.656220278926699967e-08,1.639967162563084509e-03
2.260032728751880382e-03,1.509705061752470052e-02,2.863214915789311643e+00,7.896146746531972072e-02,3.598019295173428495e-04,1.963995053296323795e-06,1.273738167686915421e-08,2.543723366362039710e-09,1.353587695687991516e-08,1.869973663773489174e-08,6.531802574544765823e-09,2.060958507296828006e-09,9.879211528972879742e-10,7.780080911132822195e-09,8.875271236622029465e-08,3.648715485443102457e-04
3.638107300963614073e-05,1.443132914153835711e-02,3.340706679065390539e+00,3.308407842050720138e-01,7.729789315583202405e-05,2.945285639441508394e-06,6.921312844525724203e-08,3.340679778214554159e-09,7.770545491361409031e-08,9.934823626907101033e-09,7.228484947077216210e-09,7.054248274101775309e-09,3.694314433679180582e-09,4.952651058183311219e-10,9.311573932288635651e-08,1.811372584924321981e-03
8.185139684616597050e-03,2.311661684025339419e-02,2.169071594649063961e+00,2.276527473953570135e-01,8.674295069834886570e-05,5.238671284075568405e-07,4.325417442103741394e-08,8.038225685476473376e-10,1.465468754956719200e-07,7.918625314439580067e-09,5.213286685227673103e-09,6.880764918063860035e-10,1.357006281552588670e-09,5.487127972337255594e-10,2.933809105776513398e-07,7.268887455588264081e-03
