3.909545407168276920e+00,1.353815337538335717e+00,5.312718862060253171e-03,1.619409563833820330e-04,8.336077258068864616e-07,8.760743976879970300e-09,4.548694679956294409e-07,3.275924865942234462e-10,4.277410299843698547e-10,1.633825486568907161e-08,4.125481501674521445e-09,1.051039419587239793e-08,7.509729925222869708e-11,5.876656687168185751e-08,1.133383278020172989e-02
6.121538722782572606e+00,5.419756173968227841e+00,9.746868442755976525e-03,1.405551185833106364e-05,1.975790842098800275e-06,8.358740064770751407e-08,5.451595092830718050e-07,2.779670303544864183e-08,6.403266211749210538e-09,7.116113039388244975e-09,2.896617182989960256e-09,8.182482243557645195e-09,2.983649071355167023e-10,1.000384635986749007e-08,3.159980318915663576e-03
3.819555383517647673e+00,6.047898886664399010e-02,3.391178129417807968e-03,6.056294072878023457e-05,2.352508417407120737e-06,1.234409402314210123e-08,3.006358011806236207e-07,2.689625447587388264e-08,1.590449598966213224e-08,3.437540408390919953e-08,2.432881398901879284e-09,1.023327251516003577e-08,9.533442274814761188e-10,2.766722760541465343e-08,4.262242288970491053e-04
6.722970423150242070e+00,1.668781840899008051e+00,7.127733473630776771e-03,2.995414301634473538e-04,1.763268345833558735e-06,8.410612755688110606e-09,7.784120323490788271e-08,3.777917166618894662e-08,6.291965180790841918e-09,5.615618495551534447e-08,1.158220876285889845e-08,8.143985839728232907e-09,2.961885296662904785e-10,6.659114030574428686e-09,3.153099179891854370e-03
1.956759113175934761e+00,2.159372665300698380e-01,3.694640928618771192e-03,3.305137176258217749e-05,1.484585893174903528e-06,4.457746607017114655e-08,1.609099359803992695e-07,1.488156244911185866e-08,1.931242811170295491e-09,1.536604867494471982e-08,4.786086464972861686e-09,6.217574037260074930e-09,1.112078654382474988e-09,3.234838816597945856e-08,1.541500355783786969e-02
4.144481545730847927e+00,1.118175498888015262e+01,1.772204098304996575e-02,3.935867352530042414e-05,1.172066192108164774e-06,1.355724490551002431e-08,1.337643018306588864e-07,4.583040359504776601e-08,1.210428360119222349e-08,3.100756954070482560e-08,4.025869061853874941e-09,3.910092148836233342e-09,1.285083930187227166e-09,1.423547746073228025e-08,1.403940886801477959e-03
8.679574053885542595e-01,1.328350353652993032e+00,5.682848096608654996e-03,4.485101694452901290e-05,8.521535945595083328e-07,1.229236449453835360e-08,3.592069584155198224e-07,3.706885226730001862e-08,2.326033594266911667e-09,6.150300444998801960e-08,2.980009555028064287e-09,9.339677086774195183e-09,9.083220149646140443e-10,1.558857222059699655e-08,1.156177960394375731e-02
1.362134367744562091e+00,1.524026132981834092e+00,9.909380325165458980e-04,4.067603000730299974e-05,8.821998327431810147e-07,3.642613913275314386e-08,4.685409275197783930e-07,3.379564279013740872e-10,1.136694786334608196e-08,4.314946990443830774e-08,1.691996686882839230e-09,1.020829412370874892e-08,6.991869473938792836e-10,2.632397840047024993e-08,7.954181276330650474e-03
1.216467905356810153e+00,3.701891894980800402e+00,4.685048907312453284e-03,1.054218256016154533e-04,3.823214626947180610e-07,3.759405290901047278e-09,6.128885827759910984e-07,3.125963769726758949e-09,9.518724919521173663e-09,2.783616189123859120e-08,4.229914478452368263e-09,4.775779782355786889e-09,2.640151585941469424e-09,9.740951136327445119e-10,1.931619855888613846e-02
2.148433739784644803e-01,4.649578548908793962e+00,8.429865252719402624e-03,4.906876492726750796e-04,8.747680763983043257e-07,4.595738596817141002e-09,3.835605889042028441e-07,8.238929972824068927e-08,7.869048707707524846e-09,1.871110074492659304e-08,6.876638651518641493e-09,7.908440808563425638e-09,9.073701242566470899e-11,1.512143495075940050e-08,1.154491831954911757e-03
3.430305764035601612e+00,3.035448454831330078e+00,1.117442886443928852e-03,3.384696218270153768e-04,9.492074606831938113e-07,4.514536884540765955e-10,1.500680280537444653e-07,2.707802115635587580e-08,1.816109914752282962e-09,9.037782544782846741e-09,8.901971554598893524e-09,1.495959021831793586e-11,5.459716876132594801e-10,7.584148654149753891e-09,7.720434828971739494e-02
1.854189630271926514e+00,9.064579383262604262e-01,7.164483989328088338e-04,6.513850867797688212e-05,1.582083319252632459e-06,4.491045800479989770e-09,6.438083426645767168e-07,2.297730098768879752e-08,3.619133382342543911e-09,1.344965517362943635e-08,8.388519474980409198e-10,1.762372221677808848e-10,1.174767531485936319e-09,1.947394741644040259e-08,1.863609665966048379e-02
