8.534022814947631128e-04,6.577713856030881982e-05,3.073695941812745366e-06,8.682977538704394799e-09,1.805117914620098180e-08,3.897936900763078383e-08,3.996489980100827561e-09,1.732830340204684733e-08,7.677368033710321164e-09,2.881737250928836230e-02
9.600960722315783754e-04,5.516852249322825989e-05,1.797862655412216289e-08,1.152214759930197994e-08,2.227721439151363356e-08,2.264571529974586695e-08,4.109456122009883532e-09,8.646826472616525515e-09,3.250809986652250448e-08,5.796319166949817636e-02
1.060412114716827994e-03,6.868014452561086618e-05,1.284034853525909647e-06,1.096354733029813300e-09,1.537993403913798605e-08,1.327071584818328946e-08,1.299692943086932614e-08,3.553129069960156267e-09,1.048398233835112474e-08,3.511695426454528729e-02
1.938308768842685178e-03,6.996505271803363159e-05,5.605714440498199620e-06,2.879277949734214230e-09,2.204852342590672575e-09,2.499994472699622987e-08,3.813652133125763060e-09,3.626138408289059002e-10,9.967401436717195533e-09,3.176764810835063652e-02
7.106274357683893886e-04,4.049127714470262976e-05,4.403770561376407806e-07,1.394222234962445730e-08,4.541157197668362396e-08,4.304647946520888876e-08,6.737119112990009720e-09,7.100575618288015129e-09,3.354890457869898837e-09,3.619956813514159377e-03
1.400696645454396413e-03,4.302325203532916207e-05,6.493345578309694622e-07,6.842691084311536592e-10,1.492502384541526688e-08,2.348626859516685872e-09,2.252584682016729048e-09,3.767765924187984556e-10,6.757625555564660648e-08,5.217681685842903011e-02
1.799897921460644938e-03,6.226348518000979877e-05,1.423731883156864525e-06,7.532409928058475110e-09,1.322475805385135039e-08,3.289836642631590962e-08,1.196231429586638238e-08,7.035016410293943494e-09,1.588341587782822364e-11,3.223356953617282500e-02
6.358784612878558805e-04,7.652968934566065768e-06,1.809846306927020456e-06,1.027670153707924524e-08,1.289406152532164226e-08,2.131751816853316407e-08,1.753562782448675914e-08,4.282090597517606819e-09,1.809589181324767864e-08,2.921808699154268898e-02
1.766475467135254079e-03,5.235214547207572681e-05,9.320706348220392594e-07,8.573266040489300336e-09,7.507280454121731691e-11,1.950612937386911066e-08,1.899292397157290493e-08,1.329308405805167332e-09,1.277958561493148641e-08,4.690325978021923914e-02
8.780458588975783175e-04,1.988190081389940717e-05,8.446288785027490669e-06,5.444724436562252388e-09,2.173689689796093353e-08,1.436552662693813162e-08,1.293669853410927330e-09,3.763282291115527835e-09,1.478157426988011843e-08,2.425232466967873479e-02
9.788324070770693282e-04,1.240849612750025773e-04,7.269969964012502793e-06,1.632905013456065445e-09,7.832772103821916757e-09,8.912306969168542609e-09,5.149129123403172198e-09,2.492375984460825719e-09,5.432487678703456148e-10,3.584534211557429545e-02
2.133380757030155835e-03,7.709945422932193611e-05,8.788872128602898088e-07,1.049719519399417971e-08,5.593561371177356243e-08,1.871939844127621497e-08,6.886059765004007057e-10,1.528227252545464036e-08,1.932706171649250632e-10,1.127389664418401889e-02
5.963045863389060050e-04,3.520498216955298722e-05,2.858368292216611196e-07,8.143495713653988848e-09,1.233481506949572627e-09,7.355185418984012994e-08,2.378684516882045431e-09,5.226454331007115076e-09,3.317705789363428616e-08,1.264966344143866710e-02
3.752765918582247730e-04,8.268187161862284836e-05,4.635818831254358870e-06,2.441593840649394049e-09,1.701125088938342618e-08,9.773380645983896485e-09,1.164845852610351938e-10,6.902284205261218559e-09,3.754563767226091124e-09,2.394863704721101119e-02
3.689516729756443097e-03,6.842380817642045824e-05,1.682307755323540583e-06,3.145792396432637705e-09,9.266257415652432064e-09,7.051151581097671736e-08,7.728992623785739820e-10,2.735842408426894916e-10,9.281285167959707011e-10,1.004383502944729972e-01
4.923359629287563663e-04,1.734568556510669889e-05,6.434463145670486724e-07,1.345660026653734730e-08,1.882975875935558037e-08,3.227656251546676167e-08,6.918529528183839629e-09,8.955086404327220870e-09,1.992353379016510100e-08,1.482679010562121258e-03
2.204196633753981432e-03,1.304265328189035012e-05,3.509231262898957876e-07,1.279069125914459106e-08,2.381170918403710330e-08,6.954008207390054654e-09,8.407210694442762190e-09,5.828627844685301802e-09,3.959641529734451634e-09,3.411515165074963107e-02
7.613336104742892806e-04,6.159418225641503149e-06,2.533683534114935352e-07,7.826988108959053308e-10,4.380163146286797884e-10,6.313010395948259279e-09,7.502462944913171212e-10,4.128896532710169317e-09,4.077385784197698354e-10,2.210854386004707239e-01
2.324890046410860753e-04,8.999311586401696587e-05,1.806447641680170526e-06,3.360895642860414817e-09,8.999234145332144771e-09,5.330680636656453244e-08,3.930823918037583032e-09,3.864212406891885827e-09,5.428505341055006653e-09,3.392601825893575701e-02
2.318604606305251815e-03,9.803734729915560377e-06,5.733543346380436950e-07,5.071733492454961481e-10,5.801026143253312459e-09,4.768987132717711751e-08,5.837999936902410484e-10,5.350817097590661767e-09,2.354592024753527120e-09,1.620399167218166125e-01
6.181563701881899117e-04,1.212556403621788684e-04,7.334410053031928241e-07,2.802312043732586343e-09,4.807165076040029299e-08,7.147195097287935560e-08,1.012287092678922113e-09,1.648123132665625896e-08,4.458154002851017350e-09,2.600521357943006220e-02
2.627955043475280628e-03,5.778131328809145428e-05,1.503851081662372790e-06,9.328595122786581232e-10,1.683297803106141768e-07,1.618227085355079195e-08,7.086241592001443704e-10,1.678737991323922087e-09,8.132264149419744668e-10,4.912941015438341413e-02
1.332288886086688447e-04,6.927063546245645139e-05,9.081548750266228617e-06,5.740044652141680409e-10,4.322810769885657793e-10,2.072381618225929706e-08,6.553418897628413999e-10,4.465980960845811672e-09,1.136145075268257704e-08,2.587722823346951667e-02
5.605317769359071745e-04,1.378842367831907480e-04,2.998717454629813231e-06,3.599883340676494124e-10,2.123947314232642106e-08,5.409786033011987541e-08,3.152863899125937903e-11,8.095590525424880413e-10,6.634738788645464419e-09,9.589088620125668649e-02
3.667472540483353131e-03,6.187192182779700225e-05,1.350461311622950356e-05,7.619673448464108282e-10,9.042819895269933904e-10,4.059583252159121681e-08,6.837799975699955370e-10,1.045697071333578386e-08,3.079200132829220155e-10,5.133078445124366306e-03
3.015107156234083340e-03,2.234268816000262831e-04,2.637718262388040437e-07,2.086469406988499044e-09,5.717014908039450058e-09,7.236286481504745505e-08,6.343931624031618553e-10,6.810481999549944321e-09,1.195790929620429099e-08,5.426472834732892943e-03
1.095911194312426586e-03,7.459299205888315584e-05,6.465018523107488798e-07,6.029933057538868910e-09,5.613554949299719898e-09,9.014044741585859967e-08,1.238463296683916572e-09,2.657008256380085806e-09,1.685011912534518314e-08,8.326431632098573593e-03
1.585898372926804970e-03,3.609772570728233659e-05,4.844583336938128659e-07,5.474316700973360752e-09,1.168755959584940827e-08,4.425638407715805694e-08,2.677462454294231151e-10,1.486834256092611989e-08,1.321268356681906155e-08,4.096890081694842117e-02
2.520484994424171832e-03,1.714221675868251541e-06,3.929331124915500786e-07,3.686481596846981443e-09,6.928913975368316062e-10,9.156647389224911055e-10,2.970546405511929524e-10,1.558921198995007609e-10,1.222544568359323328e-09,1.956532386718929095e-01
2.396271129802356962e-03,6.429821577930261203e-06,2.823497568354068894e-08,1.246669949122873583e-09,4.955600170769167398e-09,3.940044290555712442e-08,3.699404340380806412e-09,2.611275204407448077e-09,2.798391331184189512e-09,1.456310530352259991e-01
5.574173027801986383e-04,1.026606950175844014e-05,4.881402609844843377e-07,2.603341660018885132e-09,4.633754700382643720e-09,1.162424973170898336e-08,1.048085616175839159e-10,3.885424252000233687e-10,2.088729874092955973e-09,1.969734674041791200e-01
1.722190943614187021e-04,9.972772444167516217e-05,4.431798912713612490e-06,5.470003176323799287e-09,1.227977586670486479e-08,5.626646430940849107e-09,1.763894447643333037e-10,3.143546517713784636e-09,8.228777953771976639e-09,7.320019264273713855e-02
2.614931124326272394e-04,5.005193261369136415e-05,4.076807581539488785e-07,4.434117076178020052e-09,6.232193932099095806e-09,6.338347965044682714e-10,4.085695368991013689e-09,6.531728363557437751e-09,5.577857034381855099e-09,8.123863057378502561e-02
1.132813194450986655e-03,5.149795891362071685e-06,5.063267933776817425e-07,1.163884462312420555e-09,9.802546177908069918e-09,4.634767385612066862e-08,4.827809650900258702e-09,9.426511050407807770e-09,9.413096713592917429e-09,7.704297374055453507e-02
