7.129359429376192381e+00,3.698600544365798336e-03,1.024925373717850974e+00,3.230822146095232647e-03,6.171385515364585828e-06,3.161419827935244073e-07,1.569415426547151849e-07,1.818495239362690600e-08,1.337359623582285125e-09,6.395098808630194784e-08,3.871940186633023344e-09,2.292811828956150334e-09,9.789223953697921113e-10,5.097282659735979521e-09,9.995483005380417785e-03
2.273868135017070635e+00,7.731349843494993677e-03,9.298431122733326060e-01,5.674976325041238695e-04,1.271214392062932842e-05,1.547921412212531743e-08,1.291083206092542453e-07,3.417502737857620868e-09,4.318609124469620446e-09,1.755766019778921258e-08,1.696444622376003611e-09,1.676707932447524009e-09,7.736058554806905580e-09,1.212912744993775537e-08,2.508576501321240285e-02
3.467762211938119954e+00,8.127652539986778349e-03,6.460799992906495204e-01,4.794402306445661940e-03,1.072222008654821564e-05,8.927158882052591933e-08,4.600836516305069045e-08,1.383010274190220547e-08,3.890614700245720120e-09,2.417538807970474918e-09,6.177495764819239812e-13,2.777297211686110582e-09,6.178253817588022706e-09,1.845828837422061002e-08,4.813239212028269480e-03
5.273587062281094973e+00,7.396121624637912000e-03,1.695047246881958847e-01,7.497452007614160974e-03,2.700210019313831493e-05,8.534551226322348752e-08,1.005200141949067155e-07,1.780500361295006251e-08,7.402841166790887972e-09,1.131063668300236105e-07,2.238705696216941468e-10,1.385807583091088097e-09,8.068660788457108532e-10,5.150546599949482752e-09,1.434241051956653551e-03
3.815475249390388957e+00,4.205750100124918192e-03,1.380459824114593337e+00,9.202442617910876893e-04,5.184751860555984981e-06,1.335131050722616211e-07,8.772542230457382273e-09,3.306506065837197994e-08,2.047856507872622120e-09,1.116240904965278580e-08,3.966937280081289763e-09,5.580362776301224180e-11,4.058528347826632091e-09,1.059094879499289433e-08,5.077090932524459810e-04
1.350525687395083718e+00,3.175923740648079960e-03,5.287386882879320460e+00,3.325339302845322243e-03,7.534001128854327655e-06,1.277951526953772924e-07,2.859493422933036189e-07,4.521806513590726607e-09,2.366467557603770143e-09,3.049779069135028216e-08,5.094926468022990044e-09,3.971773643494000887e-09,9.230457373829375218e-10,4.411099003255222776e-09,3.266780372631902709e-03
6.090633540067712737e+00,5.616990638781828304e-03,3.901889524420779631e-01,4.415224498458153804e-03,7.879707558158907421e-06,3.203347323587159882e-08,1.099395103881372836e-07,4.727928129784399481e-09,5.507553659234283290e-09,3.256387954057139514e-08,4.475175266935000185e-09,9.996336748325804260e-10,2.828195089566106443e-08,4.407217108101213269e-09,6.658624297488405577e-03
6.157633048225324757e+00,6.871482605953711624e-03,2.189724166313479881e+00,1.226694223843550211e-03,7.498935687963105120e-06,2.162238941408753471e-07,8.555971080341978995e-08,1.022643795411877863e-08,8.997134852877485306e-10,4.086026434829532369e-08,1.613417463658377335e-10,2.513603789414005209e-09,9.579000380529329154e-09,1.252436654818150834e-08,1.361545398940934570e-02
8.999012536353218294e+00,1.074812411492025166e-02,1.421410525934372115e+00,3.634044252692671811e-04,1.821878222317455353e-05,4.036629679266005412e-07,2.499015411420587139e-07,1.371886562911745947e-08,6.222901950515820615e-09,3.041057460484279195e-09,5.132862941899119690e-10,2.193362199074195719e-10,5.288625744117562207e-09,5.876954315315289349e-09,3.942155913098934275e-03
3.692422622362055318e+00,5.613312979028257411e-03,1.496995100269544965e+00,2.267671837571807233e-03,1.124083183438665453e-05,6.037841055723555801e-08,9.203876656300908143e-08,2.047611667116371622e-08,2.487693275222765455e-09,1.905974351512049754e-07,4.102291835552919691e-09,1.516638763746422077e-09,7.606478595874525150e-09,9.161618614294263751e-09,4.777563869251856554e-04
