9.853836427732276775e-05,2.121055604648172697e-07,3.144331789371720538e-08,1.508014804007195040e-07,1.090840461839047899e-08,5.696442971309105574e-09,3.129946926046403566e-02
1.347591265249624924e-04,2.366488051988154388e-07,6.536725246935262251e-08,2.918214629382929368e-08,6.571851346594511297e-09,6.084692157519668856e-09,8.503421727204669989e-02
1.083664434453849033e-04,1.265960673311909501e-07,6.514667059086154534e-08,9.793615689371456853e-10,4.509122073700679248e-10,8.397091238903553885e-08,9.689583627504390340e-02
2.812417921699388577e-04,1.638188706894641504e-08,3.491060458079558306e-08,2.032337770634733307e-07,1.491158596849414647e-09,7.046818417859128387e-08,1.068964603206635083e-01
4.810287631483883039e-05,1.296487904386430041e-07,3.674240301826836172e-08,9.188227337995461419e-08,4.745490185221838896e-09,6.966114985485167221e-08,2.259404871085653882e-02
2.031782655213248216e-05,7.602413931789619756e-08,6.778523798505713205e-08,2.323888383903722384e-08,2.399137131843683723e-08,3.441368877953078680e-08,5.789092314405276662e-02
1.232965834588106778e-04,2.022388465497936666e-07,4.137266364033128313e-08,5.109370106762249957e-08,1.579397565811522657e-09,1.072403420352959250e-07,2.683853911566228684e-02
2.273656514624466940e-05,6.583546994008113201e-08,6.012575665197000132e-08,9.941052165676224102e-08,4.555790021088712093e-09,5.340160251572687862e-08,1.040030236196086560e-01
9.217392176515888419e-05,9.471863182679369138e-08,8.313471154348392724e-08,6.205332715358001196e-09,6.229516213989446271e-09,1.725168947911733560e-08,1.488991600123397707e-01
1.638797507663127529e-05,2.623630051529950182e-08,1.976739589459682288e-09,4.695036078055389443e-07,5.764530758333551000e-09,7.421650559142361606e-08,6.649303977050748105e-04
8.261903837537571543e-05,4.335384326150109223e-08,2.929536478658241157e-08,2.383910525907837858e-07,4.745551145423874693e-11,3.323846771279945674e-08,1.554488349127229052e-01
1.692082268059848921e-04,7.269924586036368085e-08,8.401127083125070881e-08,2.495176530279417342e-08,3.409406345193922434e-10,1.271885035872413103e-07,6.934386746451337569e-02
1.600863266173174326e-04,8.994996264156665902e-08,5.987220725666215808e-08,1.073604107863079987e-07,1.314151557145129939e-08,6.241213308562140333e-09,2.236943956918825346e-02
7.610292612305375891e-05,4.488654579945973956e-08,8.724465863541015784e-09,1.845223397612478079e-07,8.881311942502968886e-09,6.851714554362131907e-09,1.034715554478868038e-01
2.084931114764447990e-04,7.332874013990857860e-08,3.656699487728546074e-08,8.866932308364011467e-08,1.159270549901041735e-09,8.606116594608471060e-08,1.458585415861212986e-01
7.981556359858398833e-05,1.447257074908276054e-07,4.867089723679239131e-08,6.795464787275420648e-08,5.035595810617235980e-09,4.287479817684003172e-08,6.727482551682451017e-02
1.064068588327358013e-04,9.408759238800906835e-08,6.614728273243991839e-08,1.143139246508547989e-08,6.385686779262938883e-09,7.538937337472824018e-08,6.578532549730629897e-02
6.474337461597177458e-05,3.386631113661009265e-09,2.024118481218901098e-08,5.423931767625964893e-09,4.357915514383605024e-09,3.222150390473244880e-09,2.917538473727702697e-01
6.441440196449186716e-05,5.035759525863309963e-08,1.876943179816958448e-08,5.532615069459888974e-08,4.083675088235925211e-09,1.141929701093757822e-07,7.100700008818060238e-02
9.830099932565730387e-05,2.218027341711182434e-08,3.723337624757724253e-08,5.204581447280500509e-09,1.480394126777610893e-09,1.045857058320553033e-08,2.430598251836257884e-01
1.119545972137249174e-05,7.484184813277075411e-08,1.028407897018270451e-07,1.459892507813003101e-07,1.401918148173458115e-08,5.243832837179339414e-08,1.473867598263172568e-02
1.755122905636730937e-04,9.684921721013557537e-10,3.204803687293297584e-07,2.380553574461400697e-08,1.468712800263902515e-09,4.119202140460725976e-09,4.757085047633437258e-02
1.285346570680751606e-04,2.274846693994533716e-08,3.159716870254960969e-08,4.315125314267256169e-07,4.814597670464525878e-10,4.399894790779502324e-08,3.282230899756330422e-02
7.329016863734100077e-07,1.717131835465810559e-08,2.649339827758231085e-08,1.030157823405313761e-07,5.149223430486608751e-09,1.918301649889969833e-08,3.154317929290865186e-01
8.830944880581885481e-05,8.896358733643224782e-09,6.512808685629848205e-09,7.282648154234923669e-07,1.683180451979021045e-09,4.355847454496211793e-09,3.539859213272904953e-02
1.409697343691122991e-04,1.802123590802004589e-08,1.204422233927498703e-09,2.119849288116146671e-08,1.039457739051654043e-08,1.541834735500155770e-08,2.749728933083424032e-01
5.295923057702891146e-05,7.472214540663607867e-09,3.336456682267504110e-08,3.829648006368637749e-08,8.348879583192337322e-09,1.142149146875561248e-07,1.135246056513931762e-01
7.300000293813382543e-05,6.440759650190640201e-08,1.044713655929287840e-08,8.475576701561721949e-09,2.398141488959984133e-09,1.916535662958790416e-08,1.901555928266107087e-01
1.565352979527169606e-04,2.359369395042113114e-08,5.519786250169278858e-09,2.130183341442545178e-08,4.552096650302353430e-10,2.675326193572458121e-08,2.655095403160982470e-01
8.869611534971504226e-05,2.352982360203229305e-08,2.016281456134549967e-08,7.719887322859223363e-09,5.094143679260077640e-09,8.489404907172840245e-08,1.995964720539934456e-01
9.396050965432187999e-05,2.256080014831973245e-09,1.633255825579280907e-10,2.497589463597606438e-08,1.345431179113327999e-09,2.754019915989875812e-08,2.679675359219184094e-01
3.525363784291494270e-05,1.307796813778588778e-08,3.544096008897919646e-08,1.747240994549227995e-07,8.744805970592259411e-11,2.173044917273080753e-08,2.065004164555114541e-01
9.936824302317549167e-05,2.020906917845864990e-08,3.949458830757176325e-08,7.899767576700777183e-09,5.830780987983158786e-10,6.347260365248443916e-08,1.626615034426875939e-01
4.502833947544898234e-05,1.190292230375462325e-07,9.146548987720871353e-08,7.376897004630043626e-08,3.530241105226207286e-09,7.348616117362961987e-08,1.114008700195162800e-02
