1.878267673809725693e+02,2.663407065306733212e-02,5.025536866694910731e-01,8.821890012815016002e-02,7.784145558498800285e-03,1.360823506620821037e-06,1.231907957640701411e-06,4.332712091677986359e-09,3.624348196390926662e-08,1.305600895047845032e-09,3.297938908866331798e-09,4.368087092758094395e-09,8.727248583088347794e-09,2.911907893590621092e-09,1.286109977115667249e-08,2.684538297691354081e-08,1.085550913037714241e-03
2.028720219453646223e+02,5.552644637260926164e-01,1.570739851101888629e+00,4.493200281588340117e-02,4.578419280498046903e-03,1.342645700613184979e-06,9.968326656638357538e-07,2.052630228688930314e-08,1.326202637854488876e-08,2.347220488207821384e-09,3.984172379136891789e-09,4.778114267138218022e-11,5.042401424070477209e-09,8.719542918643060706e-09,1.713332336380574531e-08,2.633270207075603955e-08,1.318676980032432340e-03
4.107421435808561796e+02,8.110619256769169283e-02,3.532819007307574921e-02,9.349220678803252249e-02,4.742789758712112960e-03,1.396343970764626194e-07,2.303435778675832523e-07,2.032910758126279821e-08,2.940111458065318498e-08,1.834729269051953603e-09,1.464248463897733145e-08,1.150133024378108421e-09,8.609191145435487594e-10,1.443473055846867100e-08,6.531809714569090848e-08,1.204648573610557772e-09,1.618921864024193500e-03
4.151882227504057141e+02,9.426290135635602141e-01,7.891038972583470645e-01,2.196744031799685928e-02,3.552889311282769573e-03,6.896052788707850375e-08,5.802597981888622391e-09,2.481836299038718358e-09,4.848507041837476149e-08,8.450008064606141700e-11,1.919962324547060684e-08,1.429205687682687946e-09,5.396207411501672537e-09,2.067122417988327747e-08,4.398044871089456077e-08,7.885768942446103505e-08,6.323851059236412341e-04
1.097230186165880923e+02,3.476232673615092805e-02,4.017113614338786443e-01,3.214116712672781401e-02,3.578768564071240638e-03,1.347346581546465943e-06,6.252593715939180851e-07,1.490855866302665581e-08,1.782062321685710400e-08,1.240004716020533535e-09,3.712569127009317932e-09,1.151727762416234545e-09,1.255350919576210904e-08,9.023972813319038757e-10,2.815993857154355655e-08,2.817659706722478511e-09,6.868454545275586584e-04
2.273466681794666329e+02,1.210738930583536321e+00,3.500762279944843236e+00,5.465120933233184181e-02,3.487574090239023948e-03,1.106020206902493918e-07,5.248388850223462762e-07,1.266119364333166500e-08,2.940592269335123035e-08,2.129680048407159141e-09,1.481523835026951003e-08,2.147626735353917486e-11,1.014776874868360328e-09,9.232900833447538257e-09,2.689227143139664337e-08,2.706922688169673331e-08,1.135166976944747058e-03
1.575257861184580293e+02,4.000862702897510781e-01,1.334808195249933549e-01,4.997265634718945498e-02,5.673571755458747291e-03,5.139144247535465377e-08,2.205151500539532999e-07,1.588628692190729411e-08,2.702745170817474257e-09,1.680322078704942671e-09,1.053508980911535520e-08,1.303792876180709116e-09,1.397395738722492129e-09,2.879799385039990846e-09,1.079881160427361320e-07,4.759500801989274042e-09,3.833903568975917213e-03
7.374828608924531181e+00,4.390124713284115909e-01,1.490040914155355001e+00,5.010499827984970372e-02,8.110893080942909589e-03,1.894044313019424914e-07,6.379061601749696565e-07,3.830247243070935933e-09,2.173672989152968007e-08,1.895530439266461469e-09,9.775325713748318601e-09,2.283765046407300591e-09,9.779814282804651406e-10,1.423446174122120600e-08,8.013634720039527509e-08,2.760229021908938413e-08,5.616967195999698730e-05
4.282772359362473225e+01,1.600972333970036576e-01,8.934184608830251229e-01,1.689685387085082535e-02,7.918690541087996387e-03,5.797510292166846470e-07,5.737730557906154706e-08,6.000833954699265447e-09,1.096996239281813293e-08,5.013814539114988748e-09,1.515449004194919613e-08,1.581693629503788396e-09,2.598091630767949200e-09,5.830489919718034240e-09,4.742327030635424828e-08,3.621001222899158717e-10,5.951221705796411361e-03
1.336606617663491932e+02,3.994885593840782900e-01,9.212356646918502534e-01,6.930965386243860549e-02,4.105762968006745721e-03,1.235899173051535457e-07,1.076086798959507198e-06,5.190968167299789897e-09,1.598302478655229272e-08,1.807482647475616891e-10,2.489284683571200583e-09,5.816847520595890102e-10,1.727948755113063958e-09,5.110845369322976076e-09,1.792389346290600164e-08,1.380982505379880569e-07,1.648943632238330419e-03
1.161122818824023284e+01,1.065073139466599650e-01,1.148643605838682635e+00,1.381515618193846287e-02,2.160592911642168681e-03,1.770864259870643892e-07,3.348396702177439738e-07,5.941665274550835923e-10,4.578594416137443990e-09,5.166939344318440216e-10,2.679006767883854982e-08,2.352919533472720884e-10,2.621682803999483166e-08,3.779249564813993735e-09,4.127294644576948934e-08,5.051888302487241744e-08,2.803956852329130695e-04
6.668981334173398068e+01,8.190281459562769040e-02,2.899070560968158294e-01,3.162738043598810334e-02,8.730586349533967991e-03,2.071466927079298777e-07,4.593243456670644905e-07,1.853507646567624944e-08,8.365583496565129047e-09,2.292059642815895367e-09,1.558711911727124246e-08,1.118549177591288413e-09,2.339105733094249825e-09,2.794975178775977248e-09,1.176422156706062228e-08,3.421739045772317114e-08,3.442696379954863443e-03
4.432518515903174716e+01,2.141362503358485436e-01,9.034751088157584320e-01,4.722381073047387384e-02,4.468843397241184512e-03,7.906057740518478194e-07,3.198396628910007091e-07,2.108124131018831524e-08,3.507654483389981118e-08,1.469430771671695910e-09,3.636646612627250369e-09,5.645003973737956346e-10,6.431527164294618119e-09,6.652102857684802669e-09,3.238420847028316191e-08,2.732375526110573940e-08,2.161039788630956561e-04
9.208699563224973872e+01,2.352111054117885236e-01,8.326937394962322658e-01,4.874571500710864203e-02,2.982517646627032802e-03,5.966871944669509107e-07,5.594010692466933229e-07,3.019534153067548734e-09,5.479060592080802859e-09,3.555726041806599911e-09,8.532742330681478417e-10,1.033155139375888753e-09,5.943769058560704483e-10,1.505948099295619695e-10,4.517789963669855316e-08,5.343390729041414712e-08,3.339488755489915250e-03
6.178467813855110791e+00,1.473125425117992826e+00,4.271616592256662903e-01,3.658768415133811097e-02,4.316132895482975400e-03,8.535338587398960505e-07,3.260348717083144701e-07,6.403003003751351387e-09,2.693563895891848634e-08,4.898416547639767366e-09,1.156387763530919297e-08,1.994615369253226861e-09,6.427646827039039138e-09,1.042258238141362981e-08,2.784329100302813950e-08,3.093395551786429044e-08,3.873440972399155250e-04
1.098321684464501402e+01,4.556560489794627133e-01,1.728723642412030859e-01,2.463680441056778289e-02,3.481988158527925693e-03,3.988805478500746770e-08,9.331896977113791580e-07,1.641739812117789515e-08,2.805152791063283640e-08,4.550840529158963757e-09,4.588961618904450172e-09,1.426854642861068102e-09,2.664360273721066870e-09,6.757552398149945871e-10,4.029423088582038972e-08,1.171141895707864291e-08,2.607619513563085977e-04
5.526782998333884933e+01,8.301181753685603626e-01,3.539901210763513606e-01,2.816935391042425102e-02,5.098244810935285108e-03,3.668695298364573051e-07,8.880540742869493213e-07,1.246395008537292944e-08,5.512929738279092660e-08,7.196116497309490299e-10,3.554131809857943731e-10,1.249702645511188966e-09,2.844221885703425654e-09,1.995976179652380150e-08,4.111340009340158267e-09,1.256446219423246760e-08,9.857169212918949659e-04
7.309833850819623535e+01,5.182713912082879126e+00,5.134158341562383709e-01,4.676111321545968480e-02,5.390550778520603048e-03,7.546101211617188333e-07,8.293152714654053915e-07,6.102456572170080481e-09,2.117012520393895849e-08,1.334615385738231923e-09,3.241892649589819205e-09,3.724516695478026992e-09,4.685969643180957115e-10,1.063480222801040887e-08,1.139201901959253693e-07,1.881440754189970379e-09,7.361650151656713411e-04
5.704128984402701974e+01,2.851496243560442956e-01,4.297966630433137647e-01,1.218508009052050867e-03,4.284198138388413055e-03,1.395725237572258423e-06,8.722582487600551051e-08,2.025343285224347192e-08,7.135979479026823417e-09,4.446908843527125536e-09,1.377355426607834216e-08,9.759322677949159225e-10,4.667126376313510570e-10,1.630075089810104629e-09,5.419575990837089469e-08,7.763564261493305823e-09,1.985552676195752352e-04
2.683556441450769370e+01,2.391604371055540135e+00,5.601586507119442615e-01,4.523412019168044501e-02,6.345110724513143216e-03,3.081539445427934593e-07,3.468840320506366964e-07,1.561878896117252057e-08,2.581394285653934702e-08,3.709949397777986710e-10,9.990466710488915194e-09,1.920755552568965855e-09,1.201775251980864070e-08,1.064453966124090437e-09,6.996482463226958475e-08,2.191209064599941166e-08,4.239760901716007170e-04
8.884337721847616365e+01,4.746141640034076126e-01,3.049322655115338510e-01,4.942762347757139602e-02,8.211430529648127905e-03,1.127356993947457335e-08,6.078132598391369634e-07,2.973630805042951401e-08,1.339050607799680247e-08,4.585615547219193687e-09,4.174255513182719757e-09,6.022847554338643154e-09,3.729050233826566932e-09,3.136482811115205952e-09,5.621075602284246807e-08,3.365229225098182090e-08,9.491437435653538772e-05
