7.952824349917034397e+02,5.383189464524743016e+03,1.457845275903438376e+00,1.254417205064471545e+02,2.966151485071546922e-05,3.857913646275604381e-05,1.034522135432753306e-06,9.580310950304018767e-08,8.482261030957021940e-08,3.978115233821826678e-09,9.047117451944786090e-09,1.431202809205983381e-08,7.731602828966963550e-09,6.833354603205821597e-09,4.674125831468522592e-11,4.962658399009201212e-09,1.187133470761091202e-08,4.145673444104932424e-09,1.539080398833030583e-03
1.014085230195520467e+03,4.267273961159236205e+04,1.432190865700496252e+00,1.206008203758725017e+02,3.808479457427727454e-05,2.967938794394967975e-06,3.148201412697526153e-07,2.133349576429636259e-09,4.409437012956807872e-07,6.773060094381289464e-09,7.524916161423375961e-09,2.594077567597622998e-08,3.597938908296662227e-09,4.004886789303695679e-09,7.213890777036183694e-10,1.157811141121710954e-09,1.810965104006922374e-08,8.966607530207361229e-09,1.338742870325209061e-04
8.371920186547575895e+02,2.887685277301444876e+04,1.395017294221589932e+00,2.738292748336248792e+02,2.535934372271619560e-05,2.422301843203308590e-05,9.560595875570568129e-07,4.658558817051272721e-08,4.815962726420429940e-08,7.755623407816276927e-09,4.234473863625082213e-09,5.845159368112414780e-09,3.592029274260453620e-09,7.011232633642469896e-09,5.581685802666814052e-10,4.946443355518167325e-09,4.672553450103300614e-08,9.096534492389859789e-09,5.491699206122207470e-04
1.310955958078002368e+03,5.158161619241955486e+04,2.308123923140192879e-02,4.254473099000654770e+02,1.436566082711426373e-05,1.506456400929901459e-04,6.953528113468178211e-07,3.787849367149039663e-08,1.088965480484560025e-07,1.124244018611001993e-09,2.235229755050016498e-09,2.212732719024643740e-08,3.159030108467500545e-09,1.101399590810539946e-08,9.006819331190169012e-10,9.176190613238362425e-09,5.354865420717159392e-08,6.987517840020454288e-09,3.003358072846765321e-03
7.548514529678282088e+02,3.872028086952963349e+04,1.162919085244922712e+00,7.159402797202568536e+02,2.841754099627136340e-05,2.530280445318528186e-05,3.257170735032184666e-07,6.095180306562303273e-08,2.705034243530732695e-07,1.027989042282877692e-08,4.952142719948740384e-09,3.393813349461778930e-09,6.480725502420107576e-09,8.986815218954423852e-11,9.501495060134664832e-11,5.279020142385212973e-10,1.535888515869074684e-09,5.832846777243316696e-09,1.541779638704751480e-03
2.732498902748489513e+02,2.997491289648965903e+04,2.614387080447153622e-01,1.005824046096511665e+03,6.090861586690838150e-07,1.378658624550408480e-05,9.410380904273908763e-08,3.117981308987129608e-08,2.952416026793387704e-07,1.781684486259572958e-10,2.733806411499448025e-08,9.193300043683489550e-08,2.725603740485796029e-10,1.630248400974703867e-09,2.082053437798361070e-10,1.720546945382571196e-09,4.450504990606047922e-09,1.704450849820400379e-09,1.549855298032901032e-03
3.682161306309284896e+02,9.945840812775331869e+03,1.539841708416808563e+00,4.223469686902304829e+02,1.449226782857805076e-05,5.031559551152841068e-05,3.838607190422175102e-07,1.974083205003058065e-08,3.246408076796658839e-08,3.913428723727244288e-09,6.241601995446338728e-09,1.924900845501486127e-08,2.440272642428411267e-09,1.102820334348394993e-08,7.016703023656075221e-10,8.612429434731157482e-09,4.251896808664584716e-08,4.232125744925747215e-09,5.336933367905064137e-04
4.966134774756628758e+02,1.950963792100192222e+02,2.156348197769641484e+00,1.290716644109764388e+01,4.585600592962584557e-07,4.619123225124696706e-05,6.358529708828966331e-07,8.282852560622620937e-08,1.347414900755780692e-08,6.800766785290941266e-09,8.857287276886696082e-09,2.189638669243982944e-08,4.853460913011494152e-09,5.369997149832673963e-09,1.348995902340543247e-10,3.204561838891264346e-09,3.674458393222594471e-08,1.010091768025540143e-09,2.334757647505382016e-03
1.809995082501347383e+02,1.621846582374211903e+04,2.737376651971464625e+00,1.342565671064302819e+02,9.650719785497536006e-06,1.262754055778444003e-05,1.359744445908461844e-07,6.381501901021077914e-08,1.538977526192806304e-08,5.035555236422572294e-09,1.604395690633424052e-08,2.880131038589612781e-08,8.442268596665591952e-09,3.527621881156323186e-09,9.039353444086770433e-10,3.308576101146426588e-09,2.656045880344962930e-08,5.987084211898443516e-09,3.057614340747319415e-03
2.297977020950452243e+02,1.655969709040514863e+04,1.319775637023548942e+00,9.178295717938287908e+02,3.471725986063082538e-07,2.645639200690471488e-04,2.738743533606966634e-07,8.408953313025973817e-08,4.656344361059586526e-07,1.264494599347726999e-09,9.759544440883232766e-09,1.002694711837760640e-08,3.941049852347135231e-10,7.339793786664717269e-09,3.622726128993736426e-10,6.471830864715073917e-09,2.980861721427366604e-08,5.040267657689155077e-09,4.172226950884999662e-04
2.348613528231214787e+02,2.641744183651217463e+04,1.501775280575534000e+00,4.288374813014046367e+02,3.536859186090662952e-07,1.694351363625463968e-04,4.505943489166763235e-08,5.417437131023202051e-07,6.037348129580805075e-08,1.374507283758174266e-09,9.730140615997549229e-10,5.933781078332884073e-09,1.574202448424493032e-10,1.851128753835511815e-09,2.649353674955510184e-10,1.641505116509318728e-09,1.143779145817368111e-08,2.599639329305420868e-08,3.359102257515203700e-04
1.612371346654503554e+02,1.100433789024797443e+04,2.612798870130719209e+00,5.333719377658305802e+02,4.998300583524838050e-05,2.947781346659061956e-05,5.181290374321364588e-07,6.701714223297397305e-09,2.793000659013207087e-08,9.012119959013159390e-09,8.120512450216889722e-09,4.064990904908898298e-09,4.543791788972243799e-09,7.274677269958188488e-09,1.984645272647604951e-10,1.235694784070426851e-09,3.378886605892359152e-08,7.637644450583318127e-09,2.862569863893327671e-04
5.065246510279752101e+02,1.764071738411717888e+04,1.248561122564057380e+00,6.925360664554215191e+02,1.307817948480737836e-05,6.584063664207867497e-06,8.935558117773807004e-08,6.529213971607037872e-08,1.751274875201213788e-08,5.024722576478754905e-09,1.519685976413943942e-08,1.488318979861307713e-08,4.330336709667586909e-09,8.850114631022214398e-09,2.507091459967564350e-11,2.805380303311117735e-10,2.749506740207573101e-08,1.195030012384142562e-08,1.338911787786126401e-03
4.828789362270860579e+02,3.341574656385048729e+04,9.085588856263424606e-01,4.429728899460967000e+02,9.287503160186165181e-06,1.514493506881636276e-04,5.006163073515882253e-07,5.215021804133149920e-08,3.395399993363467560e-07,5.105536034369201110e-09,1.422008374118766891e-09,1.005238761265695765e-08,1.513952115439075473e-09,3.405058766798812608e-09,2.422804603960420590e-09,1.127098225133739615e-09,2.037744717541797365e-08,4.287363141224368648e-09,5.219975304479039166e-03
3.492694116023832294e+02,2.596394876404197203e+04,1.869195137790019778e+00,6.083272004471857599e+02,7.470581104436942109e-06,8.046449572051528982e-05,1.776245883973883577e-07,4.998652769284940695e-08,1.669198123467520959e-07,3.997026610907988088e-09,3.825276283694117376e-08,6.961874056831123146e-09,1.737277777830958372e-09,2.297369555010448202e-08,1.954095121639569457e-10,1.008559158317931430e-08,4.195825825464285196e-09,5.441496593570360697e-09,2.219180533110681319e-03
1.995724573356533824e+02,1.118576264674566301e+04,1.041523035850855150e+00,4.171663460387407554e+02,2.213273318012974126e-05,3.426800970893063809e-05,2.667795143103960122e-07,9.392545465942250284e-08,4.249309092735690327e-07,4.174420008893552860e-09,6.413589913655733185e-09,4.985684928690795533e-09,4.766670976281155057e-10,2.557066160061208467e-09,3.868946236460440149e-10,1.700762611274245132e-09,2.739835088404882699e-08,7.637620026503058668e-09,1.450801347608152592e-03
9.837337762396789742e+01,1.534896828909455508e+04,8.649559977153359336e-01,3.656041633527379418e+02,2.754549639356889009e-05,2.704732542586693866e-05,5.848512745302275522e-07,1.925230527117983862e-08,3.023609638996421254e-08,1.544373851462262073e-09,3.004332676165586953e-09,9.927122121535022922e-09,2.910104435041077498e-09,1.069407067182974125e-08,5.859441599659539363e-11,3.530218124084941020e-09,3.780080121737594616e-08,6.429820595032635889e-09,3.809151000049859626e-03
1.675199145240197822e+02,3.327792174183869793e+04,1.732443978098396675e+00,1.998352095592065609e+02,8.806145829512558663e-06,1.207500490774500245e-05,5.213047511870320399e-08,9.209734176720615381e-09,4.435504995598186678e-09,7.497062009497149274e-10,1.374132414225587855e-07,2.913959649618398451e-09,2.899742938034788875e-10,1.528186920734690450e-09,1.473559408287811080e-10,4.767246802847802386e-10,4.443420053604316643e-09,2.316028969363852279e-09,2.696130356478650125e-04
