3.788614358852838981e-04,2.787674818192154435e-06,1.094570538816222580e-07,2.746972724233884214e-08,2.085544862609782910e-09,1.497753482243867780e-08,8.449493970304029129e-08,4.528322030900906042e-02
2.016782581787721193e-04,2.919608583750847986e-06,9.977563410261077761e-08,4.560646073488702178e-08,2.143651861758634940e-09,2.066313716315411497e-08,5.398287948095281050e-08,2.559609781876321516e-03
7.480386300371729552e-04,4.084983331822797271e-06,1.199944152305690971e-07,7.203377397950840270e-08,8.427124911146473885e-10,7.202576050672027732e-10,1.302782852087582101e-08,1.285955850024879561e-02
5.593175949304380690e-04,4.153284921406422867e-06,1.857940868988534140e-08,8.349711648767916024e-08,3.887545084815614624e-09,2.363027104583620942e-09,1.438154911833205899e-07,8.925633954589715091e-03
1.563266631493206472e-05,1.448112442530113855e-06,1.023319920872241344e-07,3.119941700108549677e-08,5.868420242308670314e-09,9.262624839181635957e-09,3.684487994498369949e-08,2.103048201013476767e-02
4.593912069857454311e-05,1.622450367537588287e-06,1.797431462056016676e-08,6.753243358541462673e-08,2.451542832076523591e-09,5.097883329342137722e-08,2.749586656992836896e-08,2.712819364607498267e-04
7.027073400378972597e-04,3.776219387762756208e-06,9.589720222780283406e-08,3.538484364259841716e-08,5.968246930537898508e-10,6.489835012872395326e-09,4.471944624314123914e-08,1.884871407477016481e-02
5.522713700742106543e-05,4.424648387808977700e-06,4.684077854406063516e-08,1.643197866910525013e-08,1.301681825110707950e-09,4.400698400183529685e-09,1.163693455942645205e-07,5.774797210955229763e-03
2.523711214857508617e-04,3.880786746523685914e-06,5.525367385412367642e-08,6.146315682636897893e-08,4.526889346776700562e-09,2.047617964191697903e-08,9.290333331673117399e-09,1.293259064231556260e-02
3.827614501757334049e-04,1.588688715096600049e-06,6.609876795605212631e-08,5.320274129860432985e-08,4.102150364931353126e-10,3.471615888548928900e-09,2.949111853748402387e-07,6.523817392034473792e-03
1.914618495726703269e-04,3.725962291598663504e-06,1.581642692427451462e-08,1.164471320954292592e-07,8.822071245828138468e-10,3.251800354733844618e-10,2.102948723654153904e-07,5.353421535330994685e-02
4.934305585116551072e-04,4.402279281528488304e-06,1.153080447989126383e-07,4.875041848654908289e-09,1.443425839301918630e-09,9.198875010386177420e-09,3.202717537320081641e-08,1.479963915651838664e-02
1.384323443046409964e-04,3.498169842743793924e-06,8.050531901853143746e-08,9.222749915415750113e-08,4.416379701311773944e-10,5.034215657631105805e-09,5.367771514302295354e-08,1.059929007647462951e-02
9.175173366466552859e-05,3.066077534272139607e-06,3.468623754281501903e-08,2.953086924390703761e-08,2.570493601747270350e-09,5.631262249734289057e-09,1.656370351358388697e-07,3.843671529614643267e-03
1.123737993644768115e-03,4.218318826316049399e-06,5.119058178817217813e-08,2.006461018480702496e-07,1.741828813860995836e-09,3.976245059917744035e-09,4.028699243492328712e-08,1.493383476260530182e-02
1.491230134241644241e-04,1.188254880379039339e-06,1.089788843170537119e-07,3.488353383160512547e-08,5.698835927333758249e-09,9.725263689762090526e-09,4.366329493068791268e-08,2.830851846776833228e-02
6.048724946438577797e-04,2.479533117186555936e-06,1.979790958531380590e-08,8.876636717589824674e-08,4.261946439874401737e-09,3.974032249362868342e-09,1.550476746631845537e-08,1.765103827922794022e-02
1.899785846806869389e-04,4.703332318240848797e-06,8.503199259598425416e-08,1.829456446494969841e-08,7.111450817001609470e-10,1.131748834725794824e-09,1.874672793566040472e-09,1.127218459325824845e-01
1.136162977478006220e-04,6.012001176944958240e-07,6.575075249677615931e-08,1.423407554832871172e-07,4.481699521483913085e-09,7.273972176649878866e-09,3.423911394703765993e-08,3.176059012196585929e-02
2.082101054967071957e-04,3.274316393731057830e-06,9.336032464849404355e-08,1.475837312155950018e-08,8.191463837980159262e-10,2.530122408973823440e-09,2.701606762483417575e-08,7.005700076060158987e-02
