8.364137931932179651e-05,3.179292620994100260e-01,2.540511298790757877e+00,3.339368226681332374e-01,6.381180486741629826e-03,2.130587577134639859e-04,2.586348375767885292e-05,8.803966353222096836e-07,6.782003477713802123e-07,1.534724225735095261e-08,4.309087550240533886e-09,3.641315382929840736e-09,2.373515365471718790e-10,2.478296820957766698e-09,3.807226650662487361e-09,1.269231733052311994e-09,7.018549774380214924e-09,1.225652815286102200e-08,4.775326007001590698e-04
3.608114847783637719e-04,2.822889027872416134e-01,8.364793764573433821e-01,4.974264000353153525e-01,7.473494734249073665e-03,6.688480651859494291e-05,2.618381383765304042e-05,3.933487743998605488e-07,2.717312382604789925e-07,7.086747555399263252e-09,1.315608568070771836e-09,1.149496154703009017e-09,2.902719489745687751e-10,6.640834888293920318e-09,2.316103170188669632e-08,3.201772937601950531e-09,2.834002452179890875e-09,8.875623018745287587e-09,9.061828625029340421e-04
6.539694357045889575e-04,7.049273696503790543e-01,9.634330797216353881e-01,2.498331819501578566e-01,1.589990816204446804e-03,3.912446711179267040e-04,3.546925049865375698e-05,4.835861231363526865e-07,1.019760100117235540e-07,1.522514317580805908e-08,2.399572519709262842e-09,8.703721918115669412e-09,9.133409942195318880e-10,2.543729759911622813e-09,1.519754591864825156e-09,1.196872261143882799e-09,7.315745345935901031e-09,7.172871591311676547e-09,8.272131835575788957e-05
3.111172565360318071e-04,7.297102150335655901e-01,1.780729709132088834e+00,2.147937527746650865e-01,6.940577962091266755e-03,3.106106326177016140e-04,2.392808673140206781e-05,8.327819734991537962e-07,1.501792626776807086e-07,7.854168276735042776e-08,2.842914314119371059e-09,1.124019687297269525e-09,2.606733061538822433e-10,5.821397504886306226e-09,1.359879507681076320e-08,9.001085251937274077e-10,7.535275097869191993e-09,3.201519905934380960e-09,5.481440195288547453e-04
7.463752737803602756e-05,1.528961348396468967e-01,1.729589456163950434e+00,1.425803738035927859e-01,1.447962632638785880e-03,1.572010595102872567e-04,2.249138616605746645e-05,5.060017396004605576e-07,3.389693971724100692e-07,1.381405355597154275e-08,3.628934532557513327e-09,1.135385774738788401e-09,2.268414625450146161e-10,6.576725025499173267e-09,1.341969967138462535e-08,1.960831636120176758e-09,3.133258451433379424e-09,1.118843689549072579e-10,8.434816099561854240e-05
9.467814466191051977e-05,3.735185603607578120e-01,1.106512957200877612e+00,4.822373597736054340e-01,1.322363063414557643e-02,1.076847988070074054e-04,7.624570923998359937e-06,4.093676624080393898e-07,1.481450619670801380e-07,1.211184295605125624e-08,4.592690866334912153e-10,6.525406818129390198e-10,7.680821734853607156e-10,6.933527580136359604e-10,5.550298001075034795e-08,2.166547016380759418e-09,2.642516689445205858e-09,4.976671841060990934e-09,2.355050401707762132e-04
2.949177668932036265e-04,3.613736448652831168e-01,2.472164739674785672e+00,4.838392285534858783e-01,5.695920653617026971e-03,2.513352316698237786e-04,1.482740759852584773e-05,4.732260415113713612e-07,1.981716632772710781e-07,4.296342547143304023e-08,3.180480419187204442e-09,4.480596085457182155e-09,8.642686878486205940e-10,8.765659414350402949e-10,5.901678510876644787e-09,2.927477249704592151e-09,1.310024383076619769e-09,6.844689311558777501e-09,1.550882992060241636e-03
9.568121001432723909e-07,1.950519185221981922e-01,2.007099597094595289e+00,4.696328704483435645e-01,3.102684240134601958e-03,1.190359219603193017e-04,1.378959635468116037e-05,7.279481158177926237e-07,2.641021990559360163e-07,6.424658658399246373e-08,3.821416797056620724e-10,5.781734050794800315e-09,8.887907429133990337e-11,6.751092893833196680e-09,1.321078962596457813e-08,3.584187132115402377e-10,4.329766370172865230e-09,2.298825141429047600e-08,3.479566393700354995e-04
1.555843629837418661e-04,2.310311774567374576e-01,2.709425341358300710e+00,6.478909119228221103e-01,4.751605337155220300e-03,2.760791286605403759e-04,1.951021588732965476e-05,6.168080140257684606e-07,8.503545570752741781e-08,9.725143657767324911e-09,5.219720832443985790e-10,1.312335918284329866e-09,1.632371486750631728e-09,2.456687630987082185e-09,9.658188059070621805e-09,1.866814435484974024e-09,7.437840187903194599e-09,1.175814425960218283e-08,3.020154484353265115e-03
4.593196947147892470e-04,8.545577214282851219e-02,2.155572896793823912e+00,2.100560518175936808e-01,1.162165030476730674e-03,5.621810621600238628e-05,5.104471089689224410e-06,1.107393729907964890e-06,5.434915810891745923e-07,1.757026393138226191e-07,2.792547237600121618e-10,3.255356166199583728e-10,1.293627742073806804e-09,2.184949830382381046e-09,4.372754281040534750e-09,3.881606102313797465e-10,1.747882055006116091e-09,3.021560622843349405e-08,9.585465516319987677e-05
