9.504010904960003003e-03,2.168886024536761425e+01,6.239788976604557225e-02,1.366120797351706544e-04,1.234373085040894121e-04,6.601880104136952615e-06,1.117707958420229852e-07,1.317622733430488200e-08,2.201941389462391473e-09,5.351700344906451066e-09,5.589355507001780593e-08,2.258850329907485569e-09,1.504100320018143364e-08,1.329630079760362502e-09,2.181351560687415255e-09,4.990940017671039794e-08,1.083109432079230709e-02
1.201982699156659527e-02,2.839069046173692001e+01,6.753371273512491502e-03,2.672617924854130416e-05,1.834316314482194741e-03,4.703703935833823408e-06,6.418870071015672787e-08,1.793058406624990438e-08,5.525909003621213180e-09,5.833027354959452819e-09,1.515360539311606515e-08,3.240898266533947997e-09,1.646209717450584352e-08,1.403513157914268490e-09,3.057943657377306468e-09,4.866457464046942706e-08,4.959779393335438970e-03
1.710737706493944618e-02,1.356018876399518902e+01,1.294106117967213504e-02,1.406360963707925581e-04,1.470565805326978347e-03,3.746053773456773884e-06,2.150678529086069714e-07,5.772859803017458711e-09,1.232919712021419715e-08,1.345288235895936640e-08,9.117904070689745229e-09,1.174233817274249470e-09,3.163702993896883461e-09,1.461758806541926367e-09,1.622110587624836316e-09,2.066222848100631025e-08,5.510803158796468045e-03
1.505538225163725180e-02,2.209823722947388092e+01,3.754707553406329279e-02,5.918564932430811780e-06,2.469802816931569375e-03,1.219591241326428531e-06,3.160638948853477710e-07,2.933058580133325968e-08,4.335835076183564631e-09,7.673646659601777342e-09,1.090941858340559328e-07,6.176370733555274787e-09,2.763405122610408977e-09,3.222946624664308064e-10,3.498111724757468124e-10,1.017087174566979406e-08,7.858767211088677363e-04
1.688010639532796717e-03,1.929779530104026364e+01,2.130182309875219837e-02,1.326718025546505075e-04,6.923241341199833695e-04,1.273531338138558846e-06,7.971603682356013779e-08,2.591718054556809553e-08,9.203833855908631391e-10,8.189011891374954893e-09,8.865992829120647761e-09,6.932959995745313195e-10,5.274801860681638635e-09,1.375900843660255551e-08,1.542717712262694412e-09,3.518789140670922121e-08,4.016338144391101879e-03
2.777368438456645494e-02,1.373747895326508512e+02,1.015329929317349694e-01,1.498971494059706325e-04,1.279156612820458267e-03,1.199012586336895071e-08,4.275913293164794706e-08,2.672246074550674809e-08,1.274894424104073909e-08,5.981974619894813311e-09,3.103512220479360649e-08,1.003943286527418575e-09,1.462921059031285390e-09,4.403127035116033173e-10,2.388894221265373534e-09,3.285572955580895411e-08,1.036133597558793959e-03
2.718123546412852531e-02,1.225188304089509117e+01,3.155184844783694847e-02,1.103309939622729033e-04,3.809894905640492154e-04,1.327122713070117053e-07,1.110960591476498136e-07,4.741037693978044582e-09,1.328737124816668671e-08,4.654241632476516168e-09,2.968336972690358511e-08,2.976344145643538079e-09,5.962614777658668733e-09,2.956608401372037550e-09,4.212756225047860541e-09,3.651933728807068009e-08,3.497385516297464407e-03
9.172769927263851528e-03,2.247679171231602879e+01,1.129841965409958057e-02,3.050413294362078957e-04,3.436398357125749559e-04,1.438077658574780780e-06,5.990508551990396255e-08,4.760844893026427978e-08,6.870830040018722111e-09,1.047153312698418780e-09,2.628590340781034546e-08,1.057344030821800168e-09,5.105850654810082459e-10,4.841880647092022190e-09,2.916894031255367563e-10,5.126995459972197195e-08,2.875362227872169281e-03
9.875437373793274909e-03,2.248955295274068789e+01,2.721114225249577495e-02,4.613691521094644355e-05,4.763813223488627766e-04,2.211429303605743128e-06,5.381166858499721607e-08,1.539444428106219263e-08,5.359264538745550325e-09,1.510387458424286745e-09,8.174154650281570397e-09,1.012922413262688232e-09,2.342566804996916108e-10,2.379425195005510802e-09,1.455380274426245026e-08,7.618388030106370367e-08,3.844988005235770723e-03
9.972567949748468996e-03,2.144255867878185740e+01,8.344153490665340289e-02,3.079478802311275544e-04,1.445961879804660063e-03,8.512287958300403996e-06,2.110821752464849432e-08,7.470563824844134230e-09,4.046933641747483032e-09,5.475943957873201883e-09,1.264232151242095522e-07,2.204222529559198827e-10,2.578179095039962424e-09,2.642703543058561563e-09,2.764126358201975251e-09,2.111381948542861798e-08,2.667789035152843581e-03
