3.413401466171286821e-06,7.614577841260669829e-07,8.676034900202971701e-10,4.509960905991498599e-08,2.257243011468970033e-08,9.813503190689666156e-08,9.868133910175609647e-02
7.672621723338853150e-06,3.142557573435249820e-07,2.996642787403162755e-09,8.684425659000988732e-08,1.623981643220933726e-08,9.949301708975932544e-10,1.372460194899823571e-01
6.696010422877691131e-06,1.403214103004709064e-06,1.379685188589533822e-08,1.804548173732991011e-08,7.598709235380954432e-10,7.086409901189698829e-09,1.468667258071930104e-01
1.027756406739917175e-05,1.105293278653796991e-06,9.553756509222528666e-09,6.472846809090988822e-08,1.561401199733914997e-09,2.090896072668644322e-07,5.401655518009295526e-02
6.817835888063543488e-06,1.048950836410912830e-07,1.789716647146366169e-08,2.763089580307859180e-08,1.361466315925445779e-08,4.473336573976813902e-09,7.424409867356623893e-02
8.549875905095008537e-06,3.873841136730572068e-08,2.239861995975494564e-09,2.526605383074882793e-08,3.799186470769995487e-08,1.255973052493258000e-08,8.045601685231307254e-02
3.063036610244482688e-06,6.167759796278067055e-07,7.109816594497794653e-09,1.904744816496948243e-08,9.762747136936592124e-09,9.006284432415927773e-08,9.902700929846076916e-02
5.392135523991141006e-06,1.884413055681617830e-07,7.755644357617370656e-09,1.558735522047581707e-07,1.857206366934177277e-09,2.106166565473116975e-07,7.201769408645780635e-02
6.901377548585803732e-06,3.638183675826686608e-07,4.762737378402476369e-09,2.274321143162740801e-08,1.689608576602770426e-08,2.769981538648683400e-08,1.725900150516508913e-01
7.467597306071080941e-06,3.525239936257367639e-07,8.520155102353738465e-09,1.592735567830869739e-08,5.793954516169624894e-09,4.284488586831541362e-07,3.748075993939688211e-02
3.861857359968975451e-06,2.048775356168678348e-07,1.416867907341609723e-09,4.491447286956177963e-10,2.679456195625808741e-09,3.500750314172117391e-07,1.733173314520105313e-01
4.730809350353967359e-06,1.342662976684266384e-07,2.184497261088742659e-08,2.394662545587441818e-08,7.002633143891777838e-09,1.583965325121973112e-07,9.038722064942417145e-02
6.892252549499626395e-06,2.291809842933931158e-07,7.519657419756215138e-10,1.294237555311542899e-07,8.641146261292973018e-09,4.958042383103955944e-08,9.854738514252886494e-02
5.486926151512465553e-07,6.209932597028210027e-07,2.883420171759373302e-08,1.397827874792407562e-07,3.786585941282587338e-09,1.931749192949852639e-07,1.653586429266969138e-02
4.673045157824690965e-06,4.488993740383600131e-07,6.385132426920551464e-09,7.605992881677482374e-08,6.639053424784332506e-10,2.654473567228505939e-08,2.507087308920252222e-01
4.474747159560864753e-06,2.262178299119301595e-07,1.752278854850993544e-08,1.033234914130201729e-07,1.384377209111799422e-10,8.805134318934113823e-08,1.115916474756760701e-01
7.067087120760938331e-07,6.466148479443682009e-07,1.029565886819990870e-08,7.676324490188748474e-08,1.073314403622636877e-08,5.939411253680040366e-10,1.009803136796303957e-01
2.087853233111980746e-06,1.629502373168919921e-07,2.913513896226422937e-10,2.228281553779017724e-08,1.020998766445911079e-08,3.675844731021226197e-09,3.023093467922847166e-01
7.713642187590828321e-06,7.035182614503191180e-07,9.137841164151707332e-09,4.646877125667203363e-09,5.425017182343440517e-09,3.298129301339938633e-08,1.364872468752779677e-01
3.766227259288771246e-06,3.352789166964595601e-07,4.014156048464821960e-09,1.240354925817033672e-11,3.018677078906339826e-09,3.124661172707405699e-08,3.124762776610576220e-01
1.747572541233866886e-05,5.908901154220781714e-07,6.900155350901762163e-09,2.863287240774320601e-08,1.983011714517481353e-10,1.462539714857964054e-07,2.016399408517017267e-01
5.231674410749316382e-05,9.109280550802440404e-07,1.885386133617703368e-08,3.515199815392012931e-08,9.513504476067160243e-10,9.909354203650810608e-08,5.684306783866976270e-02
5.301010959782254611e-06,1.641454301587934683e-07,3.051276300299769729e-09,8.312262528357523434e-08,4.451749531974221455e-10,5.063493027654288802e-07,2.386132871678969467e-02
