1.886055402073391618e-01,1.618367800583503779e+01,1.050431323378415716e+00,5.535884734347373305e-03,5.048737579991020574e+00,1.167555241587553088e-06,1.283260112995859728e-05,8.547620817082705446e-09,5.976243679422064092e-09,8.179130248419540393e-08,2.282005146387399854e-08,4.182360652156486658e-10,5.736974224133757431e-09,1.146711322676597385e-09,3.086388086873400491e-09,3.509372802838773758e-09,1.673690963768731871e-08,2.967600099557521874e-03
2.488980064013521509e-01,8.891278118314287937e+00,8.089896555004882917e-01,3.547467114415102287e-03,2.552001823986235429e+00,7.002375824536329025e-06,3.305390113281701737e-06,3.422709176881629313e-09,8.288496343483492375e-09,4.205554649501803565e-08,5.935073799465048474e-09,2.548756867531540552e-09,1.766786729310161694e-08,2.931188142116302383e-09,3.185644041402412018e-10,4.692917568195409638e-09,7.194416576653967283e-09,1.163534567492182162e-02
3.630938458981823880e-01,4.802722158101253136e+00,9.958745782569434768e-01,9.625751603050139438e-03,1.802649091850531349e+00,9.066937529894220771e-07,2.749812975919527185e-06,1.352284723281063581e-08,6.981267409686330286e-09,2.374738332464767500e-08,5.607107788468324513e-10,6.878324418863111517e-10,2.497409221481104732e-09,4.003066878766402050e-09,2.955655052439276404e-09,4.557241760671413254e-09,3.666883154767470669e-08,5.618315014055418749e-03
5.615285993630079187e-01,1.629153849474512938e+01,5.803196608746549190e-01,9.269192848186327480e-03,1.279787287141889607e+00,3.747409286225718525e-06,4.736790477416491377e-06,1.165266950798575786e-08,8.067762755654147904e-09,1.110859703995604396e-07,6.483150232826470656e-09,1.192171231816948671e-09,4.345760076270945348e-09,3.751845864468801681e-09,2.800750913901900276e-09,3.117504413259617326e-09,5.048534480633343326e-08,2.143742029553573694e-03
9.264595173030960862e-02,1.135122066472178659e+01,7.018627015146670090e-01,7.676573147500019914e-03,7.818512740873861944e-01,6.443032891225690197e-06,5.675540140286508514e-06,4.495587239530566536e-08,7.223620631779067838e-09,1.539042510243843152e-08,1.558119082017587842e-08,1.128688156556817098e-10,2.212063574072357694e-09,2.168520143152592189e-09,1.721198775672499941e-09,3.690287044881677657e-09,3.056590966739014792e-08,4.009047083355636587e-03
1.303568103922496113e-01,1.543913360289930736e+01,1.238440448670262262e+00,2.070592820603792822e-02,1.047966421082653588e+00,9.662476485710886335e-06,2.352702433333279700e-06,2.399910827788485828e-08,1.516036910182163530e-09,3.294253996790864622e-08,1.218486628272655470e-08,2.022319490927107034e-10,4.071861073303561059e-08,1.586131153254622291e-10,4.074344622923110617e-10,4.940483249948606530e-09,6.679038669445383873e-09,1.669826436285134878e-03
3.480210964806735308e-01,4.654389908040145407e+00,1.364689621023827737e+00,5.334253267005069701e-03,1.974788177096799657e+00,8.341867593155948284e-06,3.268820121778389801e-06,3.142626416995382344e-08,1.037607348997809312e-08,4.813871633365136733e-08,1.052300189923097674e-08,2.906412798772838849e-10,2.399990452432127971e-09,3.895796966066664448e-09,4.498015294517667648e-09,2.356351609715513947e-09,1.088298694633625714e-09,3.906092425331995216e-03
1.121229032305333800e-01,7.160911215190422396e+00,2.028910731757475272e+00,4.325630842706991441e-03,1.175672538972073911e+00,9.245570515331275353e-06,5.453235348625083685e-07,4.649084060835691442e-08,1.075137203013734218e-08,9.456106970432614093e-08,3.498302934685315836e-09,9.923137934569995250e-10,7.855482405224684288e-09,2.930148457355995366e-09,1.662786299776179674e-09,4.934474147082657540e-09,4.383807733158002700e-09,4.656044024339705406e-03
2.321356857906747839e-01,1.407577577821606418e+00,1.594564645920182322e+00,5.147776663183537341e-03,3.153950945595072053e-01,1.170166585318053219e-05,2.592810809990104976e-06,6.763855212080069946e-09,8.932459080596009710e-09,1.445596889170394645e-08,1.059145443064167124e-08,5.003651732830823233e-11,2.779623195051059200e-09,3.512567219605243379e-09,4.765773887387995581e-09,6.080787114810592720e-09,2.112980430576686510e-08,4.157086074857600962e-03
3.121362778788382419e-01,2.239693780337201900e+01,7.581379948485835740e-01,3.684304805499907017e-03,8.212378669529178943e-01,1.120412855504355819e-05,8.521795192788263060e-06,2.271238563824602141e-08,4.375513753201503585e-09,2.910130717671388734e-07,4.595864111175181903e-09,3.312310922896806538e-10,2.504383406839865742e-09,7.343569386369294474e-10,2.054714025139666419e-09,2.151413207281380079e-09,5.627980241418190068e-09,4.787059365788022026e-04
