2.147976588957622168e-01,2.681720345957609997e-01,2.585440670130825791e-01,4.234055571281597166e-05,1.210242888937506156e-05,4.679586879008868633e-03,1.682390586345704031e-07,1.187557433319003136e-08,4.519541766523203666e-09,1.504140031882907890e-07,6.618310589135104926e-09,6.088617609933863099e-08,1.940393564087069519e-09,1.162121441918309677e-08,2.697751155494770630e-09,1.914982997583166334e-08,6.629129213085876732e-04
2.628530360340480265e-01,2.810009478051355702e-01,4.077601451673443789e-01,1.138932120067653083e-04,5.357364832065205505e-06,3.413674860364093559e-03,7.014217306156519407e-07,2.202523514248606837e-08,1.832033638268657638e-08,7.774864309104264044e-10,8.839728611270798659e-09,3.719325766135664172e-08,3.062200275795088194e-09,1.103686689102265555e-08,1.363915731434576839e-09,3.684236398042806978e-08,3.777399584984623103e-03
2.715435505890064771e-01,3.158448198709066790e-01,2.332436116385864511e-01,1.543149464456452309e-04,6.950459358902499996e-06,3.058112333798457608e-03,2.877010875633361372e-07,4.127883508381736337e-08,2.338022982903410440e-08,2.135939157099768980e-08,1.438796071825063700e-08,1.363063442150079550e-08,3.031040442340650030e-09,3.613011113766998603e-09,1.147529121491746487e-10,9.635751373311918724e-09,2.365462786184415779e-03
5.086410447024708459e-02,4.754864800540620218e-01,2.455130799349513615e-01,1.812641941434684368e-04,5.999715825089172706e-06,2.010280290310594714e-03,5.309708534010280862e-07,3.386069472666271275e-08,8.852391499527237675e-09,1.840464247084523834e-07,5.474254157903684978e-09,9.045861641016563916e-09,1.768962671053557368e-09,8.749786786593414437e-09,3.838470381619837104e-10,2.610901049458740729e-08,1.731145207890952623e-04
2.771024913335816131e-01,1.455479698414715861e-01,1.094625929202528436e-01,1.304265890939330051e-04,9.303677813368648486e-06,2.201007820918862452e-03,1.018700842228094293e-06,1.054146435759437483e-08,2.493359384830152080e-08,1.307648265004983921e-08,4.394413217624878670e-10,2.968837021776689634e-08,1.998269580491507161e-09,2.844735237988023919e-09,1.862124456165357349e-09,3.587943015117053717e-08,2.325776165224054809e-03
9.339634271756995787e-01,2.829467496957812078e-01,1.722230554196307328e-01,5.797277093968368066e-05,5.257792278789686300e-06,1.875529914504531909e-03,4.038887880109657378e-07,1.980415481076486520e-08,8.492635311133333126e-09,2.596841990768236831e-08,2.655129787737229864e-09,8.723816528550956398e-09,1.187192749500133680e-09,1.324335905422372583e-08,4.456051102383483786e-10,1.292171710965617525e-07,1.281945700735260228e-04
3.603286276410234690e-01,4.007040530286448687e-01,2.306866082107758287e-01,1.188314167785121754e-04,4.849413466954703578e-06,4.327329660411601692e-03,5.135331354016118410e-07,5.410330099151266184e-08,1.116268091814497564e-08,6.801922577913486964e-08,1.564469012107272193e-09,6.068976143381272430e-09,9.597652531526525157e-10,1.248753120896488769e-08,3.912207561791739759e-09,5.719428492430439511e-09,2.214005408985544009e-03
3.249309265863260798e-02,1.608088391532019878e-01,2.615694776139440569e-01,8.466178731575802038e-05,1.453742268176423838e-05,3.809004508226522881e-03,8.063986814255207663e-07,3.265038456545062264e-08,9.044613989371889135e-09,4.356056165303309147e-08,4.912994462570974562e-10,1.744684555459326468e-08,3.740611268324676407e-09,2.001376677586621636e-08,3.695139362591955730e-09,1.350508453810846026e-08,1.709375135521122059e-03
4.589289077879988854e-01,9.275902751124119605e-02,3.338395613815656193e-02,9.689804337514447917e-05,1.063495205867114251e-05,5.795632292521023243e-03,2.490297444913204800e-07,6.303691305373355927e-09,6.300323495734678630e-08,2.946228163025460387e-09,3.489304773523016706e-09,1.400076674215244326e-08,1.369186826048635604e-09,5.515620305679313847e-09,4.119269012965069353e-09,1.411272744373152144e-08,4.075529145229627413e-03
3.703162012916110246e-01,2.369241136491124777e-01,3.488662301670541477e-01,7.131556428560510371e-05,4.320599562459523503e-06,2.343716296163313954e-03,9.976756736448099171e-07,1.410492982898699976e-08,1.129154719554731064e-09,3.456822554040452871e-07,5.386108771994851746e-10,2.027408740096754472e-08,4.281216481863904544e-10,5.588969773499865272e-09,6.290887375987208595e-10,1.113706065792479993e-09,3.114363219316275411e-03
