1.517729893940140151e+01,3.468093918165103540e-02,2.225124305448843934e-03,1.456279300915733053e-06,6.433103114590425951e-08,1.364498228586072525e-07,2.241051467239322139e-08,6.961935067635088469e-11,1.685024529385776617e-08,6.945481495570732318e-08,7.508582595241781395e-09,1.120137833702131237e-08,1.955995189896647654e-09,1.989276542300992892e-02
1.606574231374010608e+01,1.800239702736362857e-01,1.094631109148607243e-03,1.637060738286841407e-06,2.439118777242498813e-08,1.118106321856053630e-07,3.118796113229745256e-08,2.132517886994323753e-10,4.393930203838905938e-09,4.856952387843650945e-09,1.094439901007141371e-08,2.765798595931670057e-08,7.754824234120493030e-09,1.544298381487234535e-02
1.484931376683112347e+01,1.362674582847897553e-01,1.019194770467229038e-03,2.124275776243719269e-06,1.017608154264675341e-07,1.625521290069011514e-07,4.257459266645791874e-09,3.629302440503977553e-10,3.401354845637819551e-09,2.370069677962892469e-09,8.810662374681571637e-09,2.119207090944524442e-08,7.549804198577631732e-09,1.240861120230007941e-02
4.905139901873504904e+00,1.570599332696651085e-01,5.493903920516440484e-04,3.003702505739455757e-06,4.193045482659255800e-08,2.557971043568877809e-07,1.246471571756756902e-08,2.349465786365459344e-11,3.398436487809982646e-09,1.349829890223577505e-07,5.171909200255907279e-09,1.015135558232138369e-08,5.623441115729660025e-09,1.234985650202658457e-02
1.067711221940447963e+01,1.051736133309068288e-01,1.331242523215916398e-03,1.899683432095130307e-06,1.844232054733278200e-07,2.597374223487717591e-08,2.490554734172354871e-09,1.834327792719176240e-09,6.116435501131481994e-09,4.604381421079564889e-08,1.286696932202063034e-09,1.870956564936694359e-08,3.266185338661110356e-09,7.581042421018736877e-03
4.421330192392751712e-01,9.861322933915887823e-03,3.590308616092654983e-05,1.606614640028361795e-06,5.123278544945460823e-08,8.748563423799635537e-08,1.511401159550274071e-07,7.799419406537217224e-11,1.001419435241607987e-09,2.965522663719401672e-09,1.443294202333396170e-08,3.012192526912924335e-09,2.691754836263351363e-09,2.028077730636145860e-04
2.147879172858615249e+01,1.530250499067504211e-01,5.009945873465615181e-04,2.326443714808328457e-06,1.496464838294700571e-07,1.910314757917978106e-07,2.996334124437880692e-08,2.934075637698268493e-10,4.220272381384001585e-09,5.669254388501829204e-08,4.933410837354926877e-09,3.319233799197512275e-08,3.300533651080758104e-09,1.917457071599491976e-04
2.162454631135750205e+01,6.043759773532215301e-02,1.734419388611841556e-03,1.029464007011025019e-06,1.272643472601601168e-07,1.039928727500070527e-07,1.310315777988236592e-08,3.316903581470306318e-09,1.588144419404824215e-09,6.099794831935897414e-08,2.737626604165179402e-09,7.505595377084272619e-09,8.502687928615120375e-09,9.887793487861425493e-03
2.257149227539023428e+01,5.195506518734537005e-03,1.000524436858534188e-03,1.283768326406613484e-06,1.695986836395176014e-07,1.215479436552714139e-08,6.078947674734243233e-08,9.882062512785055402e-10,4.986113271535323471e-09,6.446832557399885117e-09,9.879150871338126044e-09,2.683981622804519315e-08,5.230644130211060961e-09,8.286247254620947647e-03
1.351022617004319670e+01,1.319539310000376608e-01,1.708877846393462834e-03,2.174707486518837282e-06,1.089791577933491635e-07,1.496888679184213326e-08,2.353729920977929682e-08,6.235684797786084176e-10,7.821894054137594453e-09,2.617093773073676586e-07,3.547246805462132018e-09,9.170428001387669433e-09,3.733830769012290965e-10,6.612217599136806234e-04
1.735749791770910733e+01,2.367150490991511425e-01,2.886493518198509018e-04,3.190166445305268669e-06,9.425362303964427635e-07,8.547497426512267012e-09,8.573013776204453466e-09,3.239771387735494700e-10,1.101257105877617338e-09,1.698752786103625782e-07,2.101208427851033015e-09,6.073953981969911652e-09,8.053695428812819346e-10,4.120345602065143484e-03
