2.904004609040651422e-04,1.706027534649897344e-07,4.184436590632478627e-07,3.323637211647139785e-08,1.725444187996809143e-08,2.187324052727542932e-08,7.132280906044305497e-09,2.180598680137668921e-09,4.822672312714982451e-03
8.672482429424072277e-04,5.758551998543507538e-07,2.929407056022645041e-07,4.330483047079298733e-09,3.825807706958510551e-08,4.759528071590924959e-08,2.960709180716757659e-09,2.401732342315856216e-08,8.398977226433792034e-04
6.222436795377746547e-04,7.391194286687220364e-07,2.781104224722447330e-07,4.408139016750378589e-09,1.876230382906705435e-08,2.362630212189360597e-08,8.667439915614702045e-09,4.362648963655498426e-09,9.979331023058850107e-04
2.401714162334591188e-04,3.227784457933960746e-07,2.901221053156806223e-07,5.482724923090948813e-10,3.720849869460558783e-09,3.021120596295347665e-08,5.189097431950557529e-08,3.947661738563413314e-08,8.203146053298015009e-03
2.357944148878868761e-04,3.234981797668144440e-07,3.078105127875580582e-07,2.931398971192239604e-09,3.779655664938704860e-09,6.560306877952998370e-08,2.631342509124496683e-09,1.969205022846428216e-08,1.093690000105721795e-02
3.330698548296689293e-04,2.660456131385879288e-07,3.032531477814659264e-07,1.540988587452193918e-08,7.116600026023573577e-08,8.994898333658021626e-09,9.389503059840658001e-09,1.658560107394598187e-09,5.644128623847038256e-04
5.819185142895499192e-04,7.704198217566264459e-07,2.722964170211019159e-07,8.260422464955910878e-09,7.745298030961452949e-09,1.519357508573209940e-08,3.001513614742714138e-08,1.721725096432253404e-08,1.709953162133369398e-04
4.147144732284546872e-04,2.028538655543261385e-07,4.382169919849508813e-07,8.657723408322515616e-09,1.802476209722051717e-08,2.426754667635745963e-08,1.691075854527023087e-08,1.969316734159881220e-08,1.100300476580339882e-03
2.785717597662895140e-04,2.091855668106860936e-07,5.643814279568593619e-07,2.149007273818057014e-08,1.195382644583505542e-08,1.443940900267797818e-08,1.338316667773905639e-09,3.069695549598657019e-08,1.161843505228575199e-02
4.667683296728409475e-04,4.247851760822287457e-08,1.846998365562886170e-07,9.384402378979101373e-09,9.532626072670581208e-09,1.571492675461843498e-08,9.074390311057153600e-08,2.619572468631973138e-08,6.033137422048811746e-03
1.914574353699066396e-03,7.381450311469090468e-10,1.971388240916641315e-07,6.650455052201467045e-09,1.949303584989115156e-09,8.952623372450125896e-09,7.214050649850644974e-08,1.162910513482531612e-08,1.974343803593526375e-02
1.002169703912166314e-04,8.044900542602955640e-07,4.573353394358447445e-07,7.746685970201939078e-09,6.877698478231743234e-09,3.223546684323842009e-09,3.049578490898073614e-08,1.190206229212897742e-08,2.862539297446719914e-03
1.143519923083880559e-03,4.544163247518788755e-07,1.045894807702366308e-07,6.199786669697887589e-09,1.836325331382770705e-08,2.268073017830450814e-08,4.687160238510117031e-09,2.422570096144038215e-08,8.541404947275760273e-03
