6.614117992209722630e-02,1.676119293475111793e-02,7.791069371804238974e-01,5.897132243980899229e-05,5.617841657780135602e-06,9.501902640374866890e-10,2.812007174184240291e-08,6.301800643052041452e-08,1.768926676872255018e-08,2.165688051271228529e-09,3.148305392237949759e-09,1.366302244842012534e-09,1.637205833182646858e-08,1.136867003911549642e-02
1.784497562853789021e-01,2.447682940801843010e-02,7.441828385329417594e-01,2.419780562846212709e-05,4.467281927861100225e-06,5.361182226635368098e-09,4.076219447149756180e-08,1.221495255083870270e-08,1.738996374643835193e-08,5.582377661859118442e-09,3.402967593636067290e-09,2.668657662440861595e-09,6.020540284750027573e-09,1.053332972801249851e-02
1.788443451726752786e-01,8.551512639935573978e-02,4.029718064245718656e-02,1.783824316573422969e-05,4.597307323423923474e-06,2.762497076493703955e-09,4.591989072793713198e-08,4.960518555075598542e-08,2.341682132804356827e-09,1.819615834466109803e-08,9.781782102512781505e-11,1.687086978065093441e-09,5.381846239062944761e-09,1.273782341436914718e-02
1.367681771567674232e-01,9.972383838261295042e-02,1.702419730375205054e-01,1.155130851821504129e-04,1.699930157388638029e-06,1.026344519094333045e-08,1.345527939480877174e-08,5.041584487483932782e-08,1.080256574969446155e-08,2.039345185193112458e-08,4.286663873201926645e-10,5.398696062066434280e-09,1.109981559571555771e-08,2.405241547116601306e-02
4.060146760960327283e-02,9.680378516113052889e-02,8.088296344848556751e-01,6.051837092703871355e-06,2.394931405062138370e-06,4.183798634500839706e-09,1.821568553702524591e-08,1.047348106628069375e-08,7.519458553693408541e-09,7.885517190429209517e-09,1.088804697016295065e-10,1.030669410098107691e-08,2.192167540500637015e-08,1.355670813568631700e-02
4.229901974189641534e-01,4.636843474512384461e-02,6.659508931790995012e-01,1.902466436601632217e-05,2.170131833825688931e-06,1.062008986511866609e-09,4.978108491449251847e-09,2.123914379715120186e-08,8.442625613945065381e-12,2.625082762813570406e-08,1.528512330797569373e-09,8.579957721526011735e-10,6.603663333834637421e-08,5.411604425730598758e-03
2.109043511902721491e-01,5.851145204132386646e-02,3.803072195650454290e-01,2.736109758253764949e-05,6.561837534703000502e-06,2.145864343550957918e-10,2.860465378202266458e-08,7.717736141471138358e-08,9.020309320524284978e-09,1.141280769975515216e-08,1.232042710303061495e-09,6.196915066582028394e-09,7.255604268201400649e-10,2.760513241965595159e-03
2.475679025351129256e-02,5.796830967112018979e-02,1.215751116094101747e-01,7.127538225609966901e-05,3.551287746012590729e-06,9.946819915600385390e-10,2.782646731472196092e-08,1.220804049426586707e-08,2.132056810304755417e-08,5.312809526221216610e-09,1.431822719930043932e-09,6.131743624356534217e-11,1.322895442556701873e-08,2.385360499551690550e-02
8.442312240649108013e-02,7.689120440126272216e-02,1.774359886307290968e-01,1.732583535263042937e-05,7.103678734873449788e-06,4.922512769712852860e-09,3.427994436795275863e-09,2.101348062015106135e-08,6.112673433402152008e-09,8.014891008735805777e-09,1.733344038654045972e-09,4.704545702939613499e-09,1.952715011424559197e-08,2.951988963691358492e-03
7.676351647548446122e-02,3.988156925899544181e-02,6.844582724568861742e-01,1.724995361934409418e-04,4.794729739914540210e-06,2.270980062186495000e-10,6.831381368839432246e-09,1.839410971818772904e-08,5.567987264769602528e-09,1.406504013051321224e-08,6.938135477520370931e-09,6.332619195572446857e-09,1.105635919876055610e-09,6.130834403365073917e-03
1.325238580587721759e-01,2.248257257892388727e-01,3.463907695935123376e-01,1.254151381792438221e-04,1.301093383948298650e-06,3.631288204326069843e-09,1.045071537013809566e-08,2.031184917144799346e-08,1.210700476601747692e-09,5.411805194428356104e-09,1.911427191285509870e-08,2.584107045921991694e-09,9.329594220540278827e-09,5.997931017489535610e-03
3.278177714259484371e-02,2.812879064031008347e-02,2.742274386473054770e-01,4.119323518966283316e-05,8.529018120895528627e-06,1.557306757682355639e-09,1.670981846990049111e-08,5.554434214577108542e-09,9.035113353012522381e-09,7.544840931729933253e-09,1.829467889515971750e-09,2.967048270559195965e-09,5.893809641677453200e-09,1.464217137127576951e-03
1.944066611429106362e-01,7.175942033215991500e-02,1.063638352737932835e-01,3.916383954906152122e-05,4.693630156540505236e-06,1.561465522191191604e-09,2.000634743361393557e-08,1.857253862645769824e-08,5.935483060841327722e-09,7.665031074192224094e-09,2.015189730310891060e-10,4.748741430812708926e-09,2.766955533038947201e-08,7.643341706138026201e-03
9.780257854051685462e-02,4.588902491888258162e-04,4.793843060293226377e-01,1.027553682319861370e-04,5.251961009985074099e-06,1.070439049050837031e-08,1.458416561452355277e-08,2.599040331944502532e-08,4.018746348926783280e-09,1.440358459065947924e-08,1.861863781740760452e-10,2.871281655870449257e-09,1.584270777659728814e-08,8.386165083362740434e-05
7.132608116163194900e-01,7.686585149103232484e-02,1.892878506383164905e-01,7.380235160251671000e-06,5.540671692624648224e-06,2.718817958194348203e-09,1.893624599621367318e-09,8.209735359474956446e-08,3.901692273954541207e-09,1.712450164575189182e-08,4.032846490404503380e-10,2.281772957129804480e-10,8.252182435957179205e-09,2.339454176823833886e-02
1.238821559443962356e-01,5.765946944914251970e-02,2.106476952115707291e-01,6.280742708931571263e-06,2.877848897187895652e-06,4.089687872614339886e-11,1.933201002832112285e-08,1.493272703329437479e-08,1.594102714833093960e-08,7.616412645882779828e-09,1.538468924786836209e-09,6.748000511833557766e-09,9.857767262320539986e-09,2.444189039393362267e-02
2.244694269058132019e-01,4.368062650552417825e-02,4.352727370555699582e-01,3.373361658028278581e-05,3.369600546949709400e-06,1.083318218957221657e-09,1.927610638331601936e-08,6.205183397054096046e-08,6.880404926225723531e-09,2.136076652531031575e-08,6.915326296735316855e-10,1.681565051079294188e-09,1.450549103812946691e-08,1.164028891361729330e-03
1.986070497164757809e+00,4.649308315009580139e-02,7.360791840029716759e-01,3.289921714006596942e-06,4.213660403048456670e-06,5.564637095683779663e-09,2.467815857715076872e-08,1.009352184357900871e-08,9.750638409878657047e-10,3.104895052635231473e-08,2.378859733860452777e-09,8.578263982941782293e-10,1.277614967511611535e-08,1.987104864471145663e-03
5.416520096499553155e-02,3.962832797240545268e-02,2.327424589376867192e-01,3.691036520116066451e-05,3.121363613819394603e-06,3.446557262456572494e-09,4.442520720175709272e-08,4.628396214783188160e-09,1.314253651559097327e-09,1.673173652723901547e-08,6.932865688263653490e-10,1.051607042535000099e-08,1.165907203781833257e-09,1.223058887245751999e-02
7.051681597053455208e-01,3.656152993636667403e-02,5.459165910326850835e-01,4.529710798563177225e-05,4.856663439578072519e-06,1.156515903759379950e-09,1.816321955156640373e-08,1.551452290460283866e-08,8.324603196798004698e-09,1.214861167908074832e-09,1.015883214929922129e-08,2.227835879546667885e-10,6.424969863624506497e-10,8.488486396528808001e-03
8.596573670933642386e-02,5.150224095034637573e-02,8.465350584626039065e-01,6.461279473090774837e-05,9.683178877894046055e-06,4.229192145649324677e-09,3.100459267733890361e-08,2.454210624541068677e-08,4.203176446430959326e-09,2.256481266331444925e-08,3.472401504503202052e-09,2.668867235519850233e-09,7.497900754545520586e-10,6.994421720479922916e-03
7.883096629815662670e-02,3.891286207098542532e-02,2.822750952219132969e-01,5.400165187252533992e-05,4.007369893146814427e-06,1.979488784853589881e-09,1.650588138710737068e-07,3.068221082849322625e-08,6.008917156647684441e-09,1.250715954529608144e-08,4.255655260337311581e-10,4.483055461227082389e-10,5.802237551091498793e-09,2.218230703875971599e-02
1.283775858980331086e-01,5.898061238064893075e-02,8.068207057992266007e-01,1.751041284457476727e-04,4.986367080453396657e-06,1.227080238018948858e-09,1.363359216104834841e-08,4.323971177095414788e-08,1.208453194325607178e-08,1.192512627732365726e-08,5.144344205906560232e-09,4.266377101272899659e-09,6.296364596598056133e-09,5.461381546230624495e-04
