1.126676388997767830e+01,2.079038882983758052e-01,7.889581533334112662e-02,5.544007308410922390e-06,4.767377170454745482e-07,4.262955524625257395e-08,1.098678604010431244e-08,1.525828477639432649e-09,6.960000582460548463e-09,1.021751733953143716e-07,4.942237900026925803e-10,2.157520113646651047e-09,1.226338495042880156e-09,4.711992002620383314e-08,3.039888845268440450e-03
8.625922812467344158e+00,1.989126796122938634e-01,1.803661120744440849e-01,1.985226637725722609e-05,1.370497581574803079e-07,1.914742292063439440e-08,3.039209573851953714e-09,1.886213880137262516e-10,8.255103697231788899e-09,7.301646563931926909e-08,1.760938403875129647e-08,1.961052552413909433e-09,5.516964718585746019e-09,1.024590096104149493e-08,1.656922540521593105e-03
1.052973786106070442e+01,1.439889211775074451e-01,6.412884384835447482e-02,4.518870641942841440e-06,6.415160296305120936e-07,4.394472314393619141e-08,3.844219210993652803e-08,4.651462178586958974e-09,8.271676254500482672e-09,1.764852475016694949e-08,5.361432585331422320e-09,2.377754993283907530e-09,3.449923648559502951e-09,4.451941225580127211e-09,3.223336376990356723e-04
4.282614009943906730e+00,2.722356163233843884e-01,1.162434655287141738e-01,2.643553959693645384e-06,3.892652275335985578e-07,7.461681845113084681e-08,6.930839047880308127e-08,1.086104126683359980e-09,4.697258879696238543e-10,1.517011310217823539e-08,5.008121999320510094e-09,2.213896727949458644e-09,3.210255929335306509e-09,7.913721031717125874e-08,2.013219520763018331e-03
7.131769611333065306e+00,5.951157427448162951e-02,2.201930052997110379e-02,3.565512285598857786e-06,2.134158442179586503e-07,2.515449619833899235e-09,3.116795777121633948e-08,8.871362074264126581e-09,2.861962572789288576e-09,4.432345279403695885e-08,4.211954990251688537e-09,2.454861596547704672e-09,2.908678655160103946e-09,2.436915388995729858e-08,1.564351698482585856e-03
4.946162746888559170e+00,3.191004245338839584e-02,4.719671564997736657e-01,8.511301564844288875e-06,6.408504573022978942e-08,5.548161366253694147e-08,7.172657085138236174e-08,3.926207882139681632e-09,1.045325039031019515e-09,2.996418418297112919e-09,1.152585650573788294e-08,2.661824842029785695e-09,6.708703427248471355e-09,4.696072816250255501e-10,6.195420115910640988e-04
1.255160697697015237e+01,4.694626571013701954e-02,3.095974676385029878e-02,1.304610876576897107e-05,5.691811522345524379e-07,7.656875791902031295e-08,2.290831349987623863e-08,3.791955488977738118e-09,3.230540763034940109e-09,2.063860582004994530e-08,2.965824423403416932e-08,7.737477429658087345e-10,7.150640678997664472e-10,4.360091208765149832e-08,2.541595901284952278e-04
1.601679637527709588e+01,3.975057546331025454e-02,1.227568306806365583e-01,1.222153172309468112e-05,1.272990942407707340e-08,2.592212516023695380e-08,4.755068328578475234e-09,3.606093245390169291e-09,6.294503407332461452e-09,1.266142680946587484e-08,7.840380212369255041e-09,1.199811845395114053e-09,4.916240049528151765e-09,6.595255496798462501e-08,2.904938070199869493e-03
1.530641178668734526e+01,1.068291350864752631e-01,6.740319410389390697e-03,1.170585020521867735e-05,7.144863147071491721e-07,1.637042715593285701e-08,2.617764709800990227e-09,7.725711626284099768e-10,1.411327331037137397e-08,4.561389420890496661e-08,1.241124257797901181e-08,1.909961763487693597e-09,3.489810342845076377e-09,9.517638486783874133e-09,4.506108117138008483e-03
5.697282243552810321e+00,4.012638150394948894e-02,1.080334681731140167e-01,2.283978703911850451e-06,1.939655407058090268e-07,9.638386315803661873e-09,8.923245032433106857e-09,3.096756719122048111e-09,5.896158194831842825e-09,5.102141508171600871e-08,8.602861942780727445e-09,1.985853373007097700e-09,9.362591033201631373e-10,2.018262096317579229e-07,4.343582238041542769e-04
