1.628020143837765943e+01,2.122944512965421803e-04,2.436209718637945116e+03,7.389486566267841061e-01,5.005874700850589498e+00,1.115789124717439778e-05,1.157787691793440837e-05,9.318036149295327385e-08,4.668134787038543486e-08,6.609426852640106802e-09,9.256286073981563735e-10,6.215483387441056526e-09,2.124714486245156858e-09,7.762875995660605486e-09,5.702265319138360939e-09,2.696240856884750269e-08,3.371793309972543039e-08,2.944749512988924126e-08,4.606249309229449966e-03
1.397577783715738065e+01,8.365222248834029673e-05,2.038153914275892703e+03,8.059880579788886168e-01,1.857219188037250035e+01,1.403878778554959548e-03,2.954871395560471504e-05,3.474150090486185503e-07,8.066060565544418612e-08,1.849979824969178880e-08,3.329106732366648112e-09,6.934022588084780096e-10,1.798672253779187677e-09,1.064906685164285529e-09,5.102566368519128173e-09,1.915609883110675196e-09,2.778088335481276920e-08,6.983658915520834190e-08,6.564966453915875577e-03
2.238203309111770878e+01,4.563520094475270001e-04,2.401210546454291034e+03,6.228037368531306184e-01,5.311021574125448730e+00,5.814640784712705665e-04,3.950149602052871445e-05,3.077383053376662637e-07,1.507775313375289657e-08,5.149998993771696730e-09,7.926620591004837930e-10,8.685145177879631246e-10,3.809910085461322552e-10,3.782105330891030645e-10,7.009219038093824918e-09,5.683101903223633416e-10,4.181995203743700125e-08,7.290858830404661458e-09,7.309410338030595394e-03
4.722764220438605776e+00,6.954337736029792775e-04,5.455339848795358193e+03,5.917742726076330451e-01,7.695826891871288211e+00,2.309395223994926017e-03,3.727513715726178987e-05,1.049617811066799055e-07,1.343948529800887729e-07,1.030347648144708766e-08,8.384797319074510513e-09,2.262001205584067823e-09,7.620694013820583832e-10,7.729404868687267456e-10,1.067287829010108612e-09,8.941250382613973320e-08,2.362175693549456654e-08,2.196624467058288642e-08,4.249972833204159937e-04
1.352448126182633281e+01,4.038089929780412299e-04,1.395124433802732256e+03,1.536989436770240358e+00,1.092861829975358745e+00,2.173120619240026183e-03,2.590406863006324605e-05,3.759114766840980500e-09,5.082708134183488139e-09,7.413962873408109516e-09,1.054914212056191471e-08,5.761186045823689804e-10,1.674534987425220540e-09,1.038107197620778112e-09,1.745114480137530033e-09,1.475590586818433047e-08,3.784363717251032796e-08,6.609466044280994664e-08,7.027141714512279841e-03
1.545074296958383719e+01,1.514314626632815410e-04,4.827264771808244177e+02,5.572757163569513894e-01,2.681703996902553566e+00,1.280382882424152893e-03,1.709898253978864990e-05,7.406791374364116820e-08,1.446330382342155694e-07,4.266023344780411702e-09,1.408219465765438857e-07,2.264667949345921784e-11,1.115926929838057956e-09,4.241290046588565248e-10,3.671822706562178353e-10,5.416180143898378572e-10,8.968623594382050568e-09,1.036155748909391807e-08,1.073857362961282234e-03
2.042120477645544341e+01,8.809790231607422546e-04,1.342193064861600647e+02,1.018773712437523349e+00,2.054259188501297739e+00,1.760554010231098632e-03,1.475637809159811211e-05,1.175629509839304346e-07,5.519982875716183443e-08,1.814871870353686606e-08,4.276027932208658107e-10,4.531390853823515684e-09,1.984417229079685390e-11,2.668718123511950556e-11,1.787555435420704691e-09,1.462899652333924547e-08,5.952719125696758865e-09,3.365931882793018307e-08,4.717921020724184442e-03
1.832777351737750493e+01,1.347663207927699827e-05,2.900272208763737581e+03,4.799853125541541088e-01,6.552549895347713260e+00,1.263824896812587714e-03,6.581530848616527852e-06,9.828105708473573348e-08,4.473460355162567302e-08,2.603139265040244675e-08,3.618223877112249883e-08,5.952893818265829663e-10,1.787788280946815616e-09,1.037842803388420133e-09,1.225619256473073471e-09,3.225364552706715950e-08,1.268515354861633123e-08,4.507240494583591729e-08,6.358242207119562880e-03
2.831502150465268386e+01,3.254018145583280255e-04,5.910193360527258619e+02,9.668186071058617603e-01,1.312687595857532585e+01,2.195529096688695562e-03,1.821535198514369312e-05,3.646860582616028560e-07,5.433701440116496485e-08,1.674879662515153294e-08,4.324898580557338196e-08,1.908118551283832676e-10,2.257198453078385679e-09,1.604067839293671217e-09,4.353470394022362330e-09,1.605181142225834486e-08,2.093541083158395653e-08,1.782318555060842006e-08,1.925648365381668354e-03
1.070824835578476808e+01,1.980021841853418568e-04,8.262658251156855158e+02,1.448457339307740233e+00,3.705543407752881269e+00,3.384730214565882388e-04,1.692563093487478172e-05,5.362172773956543460e-08,4.650333048473709235e-09,1.257337268249683757e-08,1.959026107050435491e-08,2.979230319511530035e-10,2.692938045408743737e-09,2.582989731629653575e-10,1.654202555003086876e-09,1.316563985968745369e-07,4.213546191603260631e-08,2.677407656472314569e-08,1.158062201623328343e-03
