2.043382694408947195e-02,4.820323110915204594e-04,4.325286787105769690e+02,7.486426824403852494e-03,5.462719778000230640e-03,1.066767167530591762e-03,7.473614817848230409e-06,1.832046669449760066e-08,4.440789140040648297e-09,3.871795398749799213e-09,3.927288758471879201e-09,2.047814174000516292e-09,3.122844697515952168e-08,4.402910421659025219e-08,1.993536042564015739e-09,2.350760217047535146e-09,5.611474940111994304e-03
1.884154658299592305e-02,3.067360110416220424e-04,1.567257630907462271e+02,1.533196638864484963e-02,4.151324731219348599e-03,9.064948349291995474e-05,5.162458973443151815e-06,4.925000174809595664e-08,4.857456469332847079e-10,9.110994410598098927e-09,8.680575362129527924e-09,7.134894935689446479e-09,1.991736443192306635e-08,2.255871732973818982e-08,4.099612976798973684e-09,7.798862322250706838e-09,4.528741869860622091e-03
3.605500731048822544e-02,4.481876493564796761e-04,4.093870020046762761e+02,1.548916325340331940e-02,5.839553739249664019e-03,4.316999284185231737e-04,5.979801013912319791e-06,4.452570839092320568e-08,5.326679629567829832e-09,6.607704395119276629e-09,5.830623364228699440e-09,1.200775723449601508e-08,3.915854726722394074e-10,1.317702860056228627e-08,5.317834814859690391e-09,7.923883000987198149e-09,6.813996403007119979e-03
2.052411875966568544e-02,2.836003621111018547e-04,5.606861834369327653e+02,1.394970066299061270e-02,1.561460062922876042e-02,2.120439741813180548e-04,3.815082869084259997e-06,1.495846179674579104e-08,1.049470764110661616e-09,5.646068660332017840e-09,7.266417448038581299e-09,4.080013330100072728e-09,9.263886924815677896e-09,7.171758343995070295e-08,8.643337403775844633e-09,1.083188628415593602e-09,2.183099374635616777e-03
1.041143780090291945e-02,1.865813535365724754e-04,9.676375932880023356e+01,1.550887326435623596e-02,8.993476311722804067e-03,5.698909270566016039e-04,4.217266535310494003e-06,3.098546588415694733e-08,9.334689897551180725e-09,8.905887961623649823e-09,2.341183699245225728e-08,4.062667250859043966e-09,4.599703945873725905e-09,1.025490168261551393e-09,5.416988787346658242e-10,9.707649036946525570e-09,6.575188967117348918e-03
3.134679676593569997e-02,6.426096827787435505e-05,1.271518135388609068e+02,3.821561251929844055e-02,4.326585570055170582e-03,1.176905141954570286e-03,3.048366471825354339e-06,5.694163126982022225e-09,1.361983773186305849e-10,4.134235549527338878e-09,4.657441880615937809e-10,7.562695526392784147e-09,6.723308037851538953e-08,5.376386490914554624e-09,1.694808552378870128e-09,1.799877639230840343e-09,2.430082035763564061e-03
2.124027228764668873e-02,2.082860072308154653e-04,4.432122834256761479e+01,3.047400782706495906e-02,2.149046480604684031e-03,7.651554747282178926e-04,6.887978346139845950e-06,3.844212631735516903e-08,1.276147743340560059e-08,3.151383926287503355e-10,5.289785245415199177e-09,2.438704242015604784e-09,3.178295230961626956e-09,1.365573779467317105e-08,2.456538554286704944e-09,1.098855366619654794e-08,4.991711172078470635e-03
1.889541495307415012e-02,1.092186202489613871e-06,1.471129621100303950e+02,3.640482066932489505e-03,3.241438004813563308e-03,4.454358337454175881e-04,8.429234285002048418e-06,1.293272630281468503e-08,2.432034238299116683e-09,6.634884502672495585e-09,9.297921503002217029e-09,1.582042377815470909e-09,5.808787817504939513e-09,5.610066061437691676e-08,8.307098869019923445e-10,1.115727949083326387e-08,9.019175466137806241e-04
1.901231256615400905e-02,9.793752531841387143e-05,5.328481771165758119e+01,2.518003796323118985e-03,5.033445911648037549e-03,8.110207275309347721e-04,1.265922980563798466e-05,3.431552948696245723e-08,2.238894167232762464e-09,2.032650757783780150e-09,2.429788679023054093e-08,3.361636059698301805e-09,2.641263656426851364e-08,2.917272794811494575e-09,2.769154154163960384e-09,3.494329850654971352e-09,6.961595797672994607e-03
2.253019168933005287e-02,2.645429477078108712e-04,7.203122253431669719e+01,1.275933429715093645e-02,9.416279873666267425e-03,9.556353751322238218e-04,4.069886234110278211e-06,2.635455474162940495e-08,2.095867163256058224e-09,1.624166687322570426e-08,1.496131990858790343e-09,3.987890251869934052e-10,5.760389927507468755e-09,9.979394765895930651e-08,1.050312800577100472e-09,7.360621684203298638e-09,1.172320713583807628e-03
