3.166232441223975160e-04,8.161909693951261257e-07,3.461743119511214016e-08,4.069507258607607678e-08,5.922496880863466636e-08,2.854560070014223511e-08,3.251813383903763431e-09,8.380716878495217994e-09,1.565577881918139846e-02
3.788159244401193546e-04,3.052681677487019312e-06,2.828991797546882160e-08,4.105173040540190897e-08,8.673905589028696695e-09,3.380429009558953019e-08,6.240672584822088707e-09,7.575257117721706934e-09,1.166353187655883028e-02
3.957010319119586830e-04,1.021104686144835126e-06,5.588215002887693331e-09,3.253870184667512220e-09,6.920308818476073346e-09,3.567046228186191564e-08,8.400252677717630605e-09,1.183186242438430555e-08,2.290575478523573620e-03
2.721171512983783908e-04,1.479657497796138843e-06,4.421048270256521629e-08,2.221147323891271159e-08,7.138836456831939032e-08,3.850037353918011010e-08,2.204530494163068447e-09,1.842120794692312148e-09,1.322792749454919023e-02
1.388864500425385934e-04,3.164701369554382374e-06,5.345069840403836503e-08,2.371910015927256579e-08,3.053280653734998964e-08,2.966646919785876665e-08,1.791365489786241390e-09,2.788687887773812667e-09,1.857819807595943729e-02
3.653705411666418332e-04,4.543169801453122191e-07,1.030413259398339104e-08,1.540685914498737038e-07,7.734542265544209268e-09,1.464570235094399953e-08,1.265857392667273421e-09,1.648427637388527419e-09,4.338034830353290627e-03
2.277411170147271183e-04,3.715775272247470991e-06,6.110102202330776530e-08,2.733629684508165379e-09,1.748723969433244464e-08,3.373508648171030884e-08,1.439552570883927611e-09,8.786806484426577031e-09,1.350321465325728457e-02
2.679880293124254080e-04,4.583786214065743544e-06,2.253388263794959806e-09,3.096380765050436271e-08,3.369984502379897642e-08,3.376838510484246456e-08,2.590201036077074945e-09,3.709240728968844557e-09,1.117726206847361771e-02
3.258647432884584339e-04,4.732290579467571731e-06,5.645120154030151339e-08,4.601150937640652703e-08,1.592764630443753381e-09,8.767748312295229498e-09,4.419469887517770741e-09,8.387806056912186508e-09,4.255399665903204093e-03
1.717114381849598706e-04,4.876523155952809632e-06,9.197698574614350358e-09,9.612571806600877075e-09,1.717058695328479299e-07,8.563166227495674165e-10,1.846113766968399174e-09,1.558476565958457981e-09,6.870540219926776077e-03
4.759286505397906843e-04,6.627471483979326437e-07,5.319202210332388918e-08,5.836227346872592852e-09,1.386454915681188309e-07,1.778517880466433998e-08,1.963960412812830026e-09,2.289519642367053236e-10,2.643557281565826408e-02
3.957624416438559499e-04,1.742961273044745253e-06,1.379839374054115114e-09,5.186937222972559126e-08,2.145018845704839427e-08,2.283923700707944480e-08,2.004978113489043993e-09,1.159721305679513038e-08,2.965184112850879905e-02
2.351542826889894370e-04,3.116013175797214219e-06,6.127996774653775841e-08,4.303040929614657775e-08,2.823425627813442734e-08,4.891556004956243696e-09,3.098168881681734119e-09,1.387603238323875865e-09,1.041972758595401290e-03
1.677666703515633682e-04,2.677314858736176746e-06,4.962854927448772249e-08,6.659349966540780139e-09,7.134606687050328751e-08,2.454501064866805972e-09,5.200843160718485789e-09,3.973721182690304531e-09,2.369995937112674006e-02
