1.477484540586252808e-07,1.123593304387608298e-07,6.205276303321088510e-08,1.665294259681954769e-01
4.882140650859638164e-07,1.120808094479501100e-07,1.386625756973602493e-08,6.364407683832433438e-02
2.506087698936742078e-07,9.651078904939132363e-08,2.215498833747965954e-08,1.640247228028635651e-01
8.102780014202016648e-08,1.515263666472062090e-07,1.500968623066731486e-07,7.862588591787170178e-02
1.631170457388022224e-07,6.140910678292563407e-08,5.988075869402177993e-08,1.929096690671646130e-01
1.390486990966066056e-07,8.205360408022878453e-08,8.554205926428157352e-08,2.039617047548965278e-01
2.693440411826222584e-07,1.334502522516530996e-07,2.520847543863665265e-08,2.630704838049377492e-02
2.165350493359104950e-07,1.760446541605879124e-08,1.213981501293879101e-07,1.158049145632792931e-01
4.153169828452416447e-08,3.390962321438110693e-08,3.705416741185872519e-08,4.091510032016673071e-01
1.099697452793635622e-07,2.474959372076408407e-08,2.503798511723530844e-07,1.423435586902541128e-03
1.567864506513294289e-07,5.738254426259809592e-09,2.596313778547382687e-07,1.338338109175911672e-01
9.678638397853030277e-08,2.454173599803097022e-08,3.522385652506344075e-08,3.815048564107493267e-01
2.142199700956470850e-07,8.512604173198520729e-08,3.898197806186491497e-08,1.541098241269202862e-01
1.119165704371807801e-07,7.192724607474440920e-08,1.187103277427442694e-07,1.362556285879531759e-01
1.025917037210094706e-07,1.083141673196192237e-07,6.792283281588220867e-09,4.004571774867581313e-01
1.059956141281863343e-07,4.269164793584873189e-08,1.423985366825573976e-08,2.938016413385516890e-01
9.304066478021524743e-09,1.427608994518991923e-07,2.646413377693404966e-08,1.993741606589117810e-01
2.341038510797604921e-07,9.925715973395297121e-08,8.678129641370741823e-09,2.633588847833904234e-01
1.855521642268557840e-07,2.431922989304193511e-08,6.284305228765418123e-08,1.367203602505945581e-01
2.718732558198069928e-07,3.979449509033028132e-08,8.595241858356900218e-09,3.307560245834333390e-01
3.914496333857252187e-07,7.563394873614629990e-08,8.264825428580888277e-08,1.564037846902156248e-01
8.931374058366808537e-07,6.498819181072482438e-09,3.898872197067670865e-09,9.659530752600599401e-03
1.899992565886411214e-08,2.377001465583676438e-08,2.932060048925065196e-07,7.856711142204632348e-02
2.299233611272134161e-07,4.141423060335185514e-10,1.011686786871833519e-09,6.033197975187720719e-01
5.701089927806178985e-08,7.675177151047966990e-09,4.029818932227171596e-07,4.664188989365363608e-03
1.976034453231613060e-07,7.641181791588667478e-08,6.272206798055105242e-09,3.816698220263190500e-01
4.702526828937486210e-08,4.206801640005005121e-09,1.229780216785100030e-08,4.123221908580608774e-01
1.305392828127173586e-07,3.501558282434245639e-08,8.564800732474176395e-08,1.175357398669263226e-01
1.994010081043103894e-07,9.223249918291111222e-08,4.003246488087403082e-08,1.729526714504177332e-01
3.329644163774809905e-07,1.003809414031789893e-07,1.025345418182873462e-09,9.214510598704296618e-02
1.962454495236735227e-07,1.438222467559492756e-08,9.907789019542625726e-09,4.071592420057644768e-01
2.791394765382062188e-07,4.295744056292017017e-08,1.894268768592590932e-07,4.912518864058651458e-02
2.233810823101623291e-07,2.065388742128303095e-08,1.932660963541046009e-08,2.579908524007278325e-01
2.052788688868216241e-07,1.062835441053335374e-07,4.223252342736667036e-08,4.171998502203731751e-02
2.211769923549469264e-07,4.475692887054202765e-09,1.178325864824240590e-08,2.614214086685739402e-01
1.465330727723278730e-07,1.158934835807842432e-08,3.856901402103120336e-08,2.463204241221437218e-01
3.401446547821699650e-08,4.687674853362281043e-07,1.537220226709714106e-08,1.183224909038252740e-02
3.581973224484278628e-07,1.155054864285571439e-07,3.027497780206392248e-08,1.176606852616616655e-01
2.062108573796256650e-07,1.303000137834254742e-07,4.720179942420057204e-08,1.653218576278040752e-01
1.869533384628967312e-07,6.356258662081999247e-08,4.085733931131959326e-08,2.679722876977420620e-01
1.529580720566302227e-07,9.225023020566577637e-08,1.146154215851619081e-08,5.327512866347154930e-01
1.102660130254828509e-07,2.856343977025913166e-08,9.777157501565390055e-08,5.504615883445439506e-01
3.004994072483475095e-07,3.789825236162498108e-08,9.830656207090087708e-09,4.649993377454451071e-01
1.301100431313118275e-07,1.327922513377727307e-07,3.997231476108182049e-09,5.700937207743366208e-01
9.930568040611869868e-07,1.762304279845014026e-08,5.437586438710464446e-08,6.231285033881128754e-02
1.753731254978709795e-07,1.841116100247232135e-07,7.449762344008030255e-09,3.827688921332040861e-01
3.248863562103301485e-07,5.760941262670392373e-08,1.617361413496447865e-08,2.897321015463306670e-01
1.671185396373615856e-07,1.780210385008595900e-07,2.648709377020970831e-09,1.790344252050250495e-01
2.059000420714130873e-07,5.835029830896635710e-08,1.649841003692789512e-08,5.663855249577345319e-01
8.490421556926898263e-08,9.804348083454271588e-09,1.028202379725453527e-07,4.652360370813771184e-01
2.644002447094440356e-07,1.531122895448993036e-07,3.285820610313264879e-08,1.773460153116857840e-01
1.246699390446162506e-07,7.699118697525922084e-08,5.325244749267212246e-09,3.203609930059617139e-01
2.108732747735083166e-07,1.073752056461936627e-07,4.292876223647117449e-08,8.049146143469901316e-02
1.997615297298450103e-07,9.496162300849670249e-08,5.687405866767177073e-09,4.997424941172098345e-01
4.225660321156526713e-07,1.943174694568368832e-09,6.152849748092371776e-08,1.977225192065877324e-01
1.604113166459766022e-07,6.667623791252396680e-08,1.184452156625304359e-08,6.205627142496947801e-01
8.472591994755733292e-08,2.029132050208035670e-07,1.145222624638229820e-08,3.866330974139913779e-01
2.181833724666537855e-07,1.262031201865681060e-07,4.991669942082661751e-08,2.393123892287219168e-01
2.125007987191156329e-07,9.291558798788798210e-08,9.494352138263611178e-08,2.959860040780154522e-01
1.476126080588284437e-07,8.363594373443067720e-08,1.505233592790332422e-08,5.081252939110730837e-01
1.011725350950604789e-07,1.099454960202868581e-07,2.848978191968725655e-09,3.252299890370026203e-01
1.680555859283290879e-07,1.519027236677675641e-07,4.159597248325348717e-08,2.610673355184264799e-01
2.649275481804081477e-07,9.492335362593072512e-08,1.020095163914511310e-07,9.929194624137384351e-02
2.670911989389412063e-07,5.285412917956187534e-08,1.457886821432908371e-07,5.107768607369813502e-02
1.753574672000391123e-07,1.613477944324782580e-07,1.350779698686726277e-08,3.053898255690677965e-01
1.589240240240260981e-07,4.209712870946001735e-08,4.340479891196950296e-08,3.203589458637283172e-01
1.977079049920569076e-07,2.176468585501203221e-07,3.814928546665026281e-09,8.126477633805165302e-02
1.627594892001327184e-07,4.451964254520807190e-08,1.911847598492306010e-07,1.307159391277949445e-01
2.500932923606121693e-07,6.957761029918264224e-08,7.143882574944641288e-09,1.759403007505822847e-01
2.541740061235711803e-07,1.228980805201887066e-07,1.501990820528422035e-08,2.196239470321030007e-01
2.162553876219110989e-07,2.734138959691566011e-08,1.391387811184575170e-07,8.876094905632889165e-03
3.185322795889545443e-07,1.249988562568901377e-07,1.004956159253770661e-09,1.041330523696970267e-01
2.483172807585811307e-07,1.198909722943913059e-07,1.389090213637290369e-08,1.660154626790728560e-01
1.750315930094796300e-07,6.529578606189638580e-08,1.494533041730114021e-07,7.459459707211811563e-02
2.537848441419249056e-07,2.997898338428086147e-09,2.263123391086188174e-09,3.566970142886883854e-01
2.315273041313627632e-07,1.321304616248648185e-07,1.047554806816643175e-07,6.265074209087720392e-02
1.680866749694574483e-07,6.954570615425727128e-08,5.667838564675682438e-08,2.050439020286405345e-01
9.890159386468349965e-08,1.554025376545588911e-08,2.050407531170643739e-08,3.823738171786089102e-01
1.523079143949184133e-07,4.622162326676698915e-08,3.770335981297343694e-08,3.007189610053521700e-01
2.034753937868288729e-07,3.555228493729118085e-08,6.159348036429056198e-08,2.952264163384150653e-01
1.887055434640509498e-07,3.752989942922760332e-08,1.604276994176918108e-08,3.521816152451622273e-01
1.477811151280889164e-07,1.985540764110218146e-07,4.761482581359713594e-09,3.168621805443347927e-01
1.583794080573073005e-07,1.633222684386938459e-08,2.211974859464220772e-07,4.717877201867259201e-02
4.533644429982930711e-08,2.995615689654899629e-07,8.037967975235359232e-09,1.849621845509220042e-01
1.669960950918439106e-07,2.086647724013590805e-08,8.582959278435934887e-08,2.793558767810691568e-01
5.000898099196702266e-08,2.428871654028618525e-07,5.855248820374016058e-08,9.632729130424101671e-02
1.245937023191130601e-07,1.823563504350104403e-07,4.720776131180136589e-08,6.585619084796170974e-02
3.244814454619051766e-07,1.796182480680325220e-08,4.222525370933845790e-08,1.778991458505183310e-01
1.902314942805772251e-07,1.864796332868629857e-08,2.193980687044967034e-08,2.651077691726229091e-01
