5.822182761779980207e-04,3.949561173926179891e-01,5.452176123824608922e+00,1.106674229305789400e-03,9.361468617572775756e-05,4.727153176222563632e-06,5.720595850983581064e-08,1.141395252340855347e-07,2.438706802247204839e-09,5.223385872391692755e-09,6.284412867259576252e-10,2.468892311613437347e-08,4.322047914683788598e-09,2.698970282390395471e-09,1.865938118578573260e-08,4.003122493655059122e-03
8.444801055843423679e-04,4.710135973620440120e-01,9.907965973762531409e-01,5.515898956790847921e-03,1.445161668958083409e-04,6.511114758410206168e-07,3.736448539577103794e-08,1.674309579166641791e-07,4.597124517591913679e-09,6.662042158470395384e-09,3.775379623793844656e-09,8.650585857145361831e-09,1.170329626800657541e-09,4.739307921956932813e-09,1.711796780865072216e-08,1.443775572570201327e-03
7.633638138467692489e-04,3.842521674837832690e-01,7.307925379366260188e-01,4.381286066021441647e-03,1.211388669489264303e-04,1.051181294829768195e-06,3.975061730849913703e-08,6.906011951881022713e-08,2.388714897493930216e-09,2.741925744264913779e-09,8.760682812942738344e-10,3.017742584626759937e-08,6.703254594870640000e-10,8.068429756600874348e-10,2.090984087888002147e-08,3.146753160174673401e-03
8.472929241364690958e-04,6.490063160867767245e-01,6.538802887469779002e-01,3.301717409703411408e-03,4.417635275045143993e-05,7.889942397818271944e-06,5.116385306255732405e-08,4.262932124940358765e-09,1.046343812369468524e-09,2.207916711605311139e-08,1.514244687566835552e-09,2.466019659353621905e-08,2.959472762035142455e-10,2.588095369361279709e-09,1.519774812365685161e-08,4.872685617200753043e-04
2.762070269540583905e-04,1.409511014463136758e-01,2.377525913875454755e+00,3.532982240926059968e-03,4.576928772593243685e-05,7.204308010393323392e-07,1.002113534266333496e-07,9.224943186839717899e-08,1.254548491875515065e-09,2.647114106410503374e-09,4.753294519600842864e-09,2.737206464959214383e-08,9.610720057947058423e-09,8.740958379316520301e-10,8.272452158606842987e-09,1.048477253226876883e-03
8.805948341578339039e-04,7.212920783680951686e-01,1.343872882633379007e-02,7.077637011971114759e-04,4.376967478808887070e-05,3.918450156299212564e-06,3.117705913661038442e-08,7.893907917377555729e-08,9.357564412745136274e-11,5.053700538876313145e-10,1.911047549409617185e-09,1.125649187729381573e-08,4.527619691017671652e-08,1.071097426700605749e-09,2.756772907531762247e-10,1.234640612124004652e-03
1.323579325420072041e-03,2.305644403478200322e-01,2.979846095180513910e+00,4.175494903448578182e-03,1.261568163284837495e-04,4.235294968468067321e-06,1.452149144956250429e-09,3.318424448512664547e-08,1.791334192287689898e-09,1.209037574559805008e-08,3.828704732484267399e-10,2.919264769824702291e-08,1.191527719921362769e-08,8.570366439583149269e-10,9.594827970566040829e-09,9.080013542550934361e-04
4.830707289929023879e-04,1.063707227399918742e-01,2.427210847663892945e+00,1.820451121180119165e-03,1.567571477187720190e-04,4.475100402092038725e-06,7.668332286809593282e-08,9.366600800063937985e-08,3.665076256484950385e-09,3.261028566974629817e-09,2.197453792581743007e-09,2.104445947012292343e-08,3.813543274404402512e-09,4.719972550558565882e-09,2.348541086048398914e-09,5.498074187294094660e-05
6.382867554089533338e-04,1.882640363087887403e-01,8.985327009321670833e-01,2.336104998625871971e-03,1.901217440113576139e-04,8.566511777801554800e-07,1.862676994259457020e-08,4.556919879520688519e-08,6.651212111403627810e-09,9.158622636423513532e-09,1.113455385969115724e-09,1.342303729625819305e-08,1.150994148530988415e-08,2.379611918159698590e-09,1.126810535070337488e-08,2.326690584906522703e-03
4.291684840241365888e-04,2.417992827527301880e-01,4.338734396344900546e+00,7.637435541305190268e-04,4.892765924215341475e-05,1.190546914546143726e-05,4.974546853375784154e-08,1.856844905739162932e-07,1.416762398429376043e-09,7.564936266680345807e-09,5.578505287210627354e-10,1.827382452643039326e-08,2.197653199662980502e-09,1.381684430530824562e-09,4.966818396437937693e-09,1.459908074621633738e-03
7.256331036384859731e-04,3.856662228140638193e-01,1.246801317259598463e+01,3.288092160571218919e-03,6.188324968746717106e-05,8.078733538303486554e-06,4.956269973004117200e-08,3.444928195321069097e-08,2.225884542805874527e-09,2.428684083796363279e-08,2.476412489678156700e-10,6.543289737505912452e-09,8.332309821701636840e-09,8.055865312684979682e-10,4.036603280062732995e-10,7.811011564856109018e-05
2.118177443704436424e-04,2.236571119244414041e-01,6.646738883022174083e-01,1.561865565000838171e-03,2.201642989307231262e-04,4.168690863662326397e-06,1.093659064947034961e-08,1.878187756496522480e-10,6.253885202841557435e-10,5.524856446410967125e-09,3.024995580896878390e-09,2.136215044590025346e-08,5.488404349135560620e-09,9.138416118548361562e-10,1.257829892948146764e-08,1.387738657189687991e-03
5.450334424518050091e-04,1.998191264653158550e-01,1.853510012616044644e+00,1.363484879793480133e-03,1.004489032506599474e-04,9.125921711658442155e-07,5.911958534441355500e-08,1.387284097748358272e-07,7.492943594699931098e-10,1.476243910217023518e-08,4.192354178058379123e-09,4.122183372261701887e-09,2.226804664091176042e-09,2.360602360574661463e-09,1.681706650806293375e-08,7.841553082473496587e-04
