2.643599152481774239e-01,1.929853543188968641e-05,9.838517321337206158e-04,9.522985745576214732e-05,8.900763017277308867e-08,2.391318859326279095e-07,6.179961671929571435e-08,4.515885197427506681e-09,2.354473075169410504e-08,2.380293479898989719e-09,2.294316252724079504e-09,5.602170241055959719e-08,1.291247616701636514e-02
2.493158762361637193e-01,1.054887875403179394e-05,3.225356881442746236e-04,8.013068269041476212e-06,3.829399545040944583e-08,9.481009679405900789e-08,5.640805408033192504e-08,1.155636128237651379e-08,3.525381420656722798e-08,1.767729484248332226e-09,7.146371396866590245e-10,7.190293988302309507e-08,2.108854645374082931e-02
3.072030172058431985e-01,2.860625950017697914e-05,6.830954030942339812e-04,1.536802658167494363e-05,2.146889785322296688e-08,2.981302689684801105e-07,3.228314616345194007e-08,3.846756689284817657e-08,6.747622768317900560e-09,2.244296232681597694e-09,1.740091117717681677e-09,7.837986055384052559e-08,9.655744348800593402e-04
7.968529040666940677e-01,2.839492981171062386e-05,8.604300451719617930e-04,1.421155882601605580e-04,2.376229464831364351e-08,1.458372971968631389e-07,5.850561776359222951e-08,3.094474332538564630e-08,6.387859466324283383e-09,2.120122287295229806e-09,4.143894926471873359e-09,4.578830546223887009e-08,2.407715245281661851e-02
2.270779899160069726e-01,4.205251083513602899e-05,2.146104495698925507e-04,1.890735481509248553e-05,3.517628653779397695e-09,2.068762953918545843e-07,3.861223231758135485e-08,6.268815005914122516e-09,1.633431702307776769e-08,5.979288943054554840e-10,8.824692487671735745e-09,3.288623879336716043e-08,1.629267181518259666e-02
2.198724409922044043e-01,4.061274897848503687e-05,5.005792221885671522e-04,3.128599400316126440e-05,7.388616792493194786e-09,8.545987344620561579e-07,1.265675622728305281e-07,1.169854216257781048e-08,1.685264138108149292e-09,1.850030424388026348e-10,5.131935166255083451e-10,2.285131537320708583e-08,8.827303968319844332e-03
2.924605983583797864e-01,3.327492332752012748e-05,1.159447544905687494e-04,3.897722458121023975e-05,6.999679495503881507e-09,7.839459202707263927e-08,6.886705441883573104e-08,3.572838774909785058e-09,4.576689710370237349e-09,3.953538404860357237e-09,7.364892154072125424e-09,5.884769819640532950e-08,7.372517235900834763e-03
1.775727620200539814e-01,3.695511463387493047e-05,1.513945671255799907e-03,6.375031237568142429e-05,2.912367856835014744e-08,1.965253593709020426e-07,3.043202052707253524e-08,9.372631743126530981e-09,1.027994127504950093e-08,3.926908649483734268e-10,4.764077571298505731e-09,7.456912770892474965e-08,1.587595209972644805e-02
5.447799883999279030e-02,2.965715943345385646e-05,2.584678023094686078e-04,6.216904792374926589e-06,4.192952720319935635e-08,2.050258599527313999e-07,4.056125356314728704e-08,5.260339845704540836e-09,1.227410976744495854e-08,5.463978008890015861e-09,2.095853730408209729e-09,8.758674594690452767e-08,1.350590735173866699e-03
4.858026195772708888e-01,1.246540373291001207e-05,8.643271371103810122e-04,2.761794795459653691e-04,1.294868299574030825e-08,1.944942739242608110e-07,3.321761233091852292e-08,2.872555448974093435e-09,4.680978451897597265e-08,1.738524274686300467e-09,5.019676945284199321e-10,4.611898730247494606e-08,1.712572846116294789e-02
8.085883684972973162e-01,7.024833918049924615e-06,1.991315359982561133e-03,1.710464073217108131e-04,2.020451734481832105e-08,1.169390282029447876e-07,5.886252547270731634e-09,1.570091999798762549e-08,3.585311730265452466e-08,1.397621041444329375e-10,2.675940210294419708e-09,2.407751912220091504e-08,7.990774417586696265e-02
4.604982256681839914e-01,3.693238191584446767e-05,9.747578088016317123e-04,1.091830459342041143e-04,3.947061574503079417e-08,1.953816443156659401e-07,1.239527512344988496e-08,1.220173101262140398e-08,8.902198066919346148e-09,2.133189113796588321e-09,9.469707966863882248e-10,1.170123405599659558e-07,1.113722930369551861e-02
3.118834574783796443e-01,6.001947802960020675e-05,1.339926272895237622e-03,2.414166534618746523e-05,9.093677836025513404e-08,2.606246642866819984e-07,2.711226047371256426e-08,6.271853521243714827e-09,1.278824415400354358e-08,5.616306532137410783e-10,5.700190155322108171e-09,3.344485547496580688e-08,6.714043607572897643e-03
4.175156336033330473e-01,1.386029207689672217e-05,4.862183142786877222e-04,1.421363539225160052e-04,1.011836013819401888e-07,3.469709086927324502e-08,1.187417710934051308e-08,3.647799104207262569e-09,2.098675807652841783e-08,1.091507339521543253e-10,3.609010677778369332e-09,7.925835522095390250e-08,6.557595703206046608e-04
1.436871628141102586e-01,1.474983729989938434e-05,1.529277364916963510e-03,4.598033510779691614e-05,1.911667368469149605e-08,4.090330840038537825e-08,7.339109725016726975e-08,5.341918197211265307e-08,2.443706209652411989e-09,9.912498638680835505e-10,1.677029108049105189e-09,1.033833539135343940e-07,3.718051917130588049e-03
1.468102405474654981e-01,1.547565253953799870e-05,1.138586942554956202e-03,2.095918098212765448e-05,7.530923515638339340e-09,1.781781722582113874e-07,2.908239594714696633e-08,1.613990876693896236e-08,1.670971174858472905e-08,2.191801041618565708e-10,6.813805847128443317e-09,3.092572227389309223e-08,2.889495214923080285e-02
8.904966068247130440e-03,9.074864783434194991e-06,1.233335466404267538e-03,2.509503985846091195e-05,8.065771195088462005e-09,8.357254623210264226e-08,3.752806476386905302e-08,4.824892907916351858e-08,1.520617530701324282e-08,2.031662593714989056e-09,2.848407646617525057e-09,3.907755028611112947e-08,1.176443294286299776e-02
1.690441795168403372e-01,1.110412094918252775e-05,5.162233754515484392e-04,5.414115308416941397e-06,6.558338076747862129e-10,1.039221638189334810e-08,4.116365137172074156e-07,1.485495092144732643e-09,8.793547668758482404e-10,5.351672444444381564e-10,4.558400919195120445e-10,1.546534847831897751e-08,5.330203935938887527e-03
2.922723736083235324e-01,2.644464448144286263e-05,1.664403046932506338e-03,5.292398152352550955e-05,3.864498036007618728e-08,8.729029186215339152e-08,1.389641571408943122e-08,1.269529905611832980e-09,3.054263576587098847e-08,5.127569746311361383e-10,5.731184410498873509e-09,4.274442797358261029e-08,2.383532343698932868e-03
1.796916103336959059e-01,3.901602138191836500e-05,6.224133749393409056e-04,2.816556914905632002e-05,3.053360549113706311e-08,5.635333285109612630e-08,1.489526366723578131e-07,5.042886611480524401e-09,5.741965271360782827e-09,2.639939538080490479e-10,8.663174146394571232e-10,9.952909260171680720e-08,1.517239195835654898e-02
1.743930907704697997e-01,3.734061921211190174e-05,9.014423792478602412e-04,6.349551966170901033e-05,5.742983685448366354e-09,2.585769156119379429e-08,3.268032541986779303e-08,2.239483764127697849e-08,1.843433321850750959e-08,2.045561370292746476e-10,1.266454898060710019e-09,1.990850787908799078e-07,4.157682778477700923e-03
9.713138284121333732e-02,2.065327027271317143e-04,4.067019610568950710e-04,4.206270580116233877e-05,3.479453143590335865e-08,2.313182862449255976e-08,8.624818680318383053e-08,2.246666305818426848e-08,1.342412264902320245e-08,1.305560905432223363e-09,4.607343261124355566e-10,7.182164566674541442e-08,4.680132741624445925e-02
1.910107958011469098e-01,2.023687459835264748e-05,3.806465849488134545e-04,2.849855938313591093e-04,4.568898350016011510e-08,3.619027106066242594e-07,3.387618294171655013e-09,2.314579934100489292e-08,4.894847284324567853e-09,5.288922042716409393e-09,7.300741569498473491e-10,5.038101293977317859e-08,2.578801500819034170e-03
4.740034530243689703e-01,2.423592171404443123e-05,8.230434994871215588e-05,2.625925511501962513e-05,2.566414589731761795e-08,3.851192036925694129e-09,1.568382044671738124e-07,1.082831518910332874e-09,1.318789514377140860e-08,6.499137081428104349e-11,8.010643774443454605e-10,1.801637423393112226e-07,2.461198970327573010e-02
5.816155440540682342e-02,1.302230667362534048e-05,1.136048436191977248e-03,4.044280731961696906e-04,5.136644164318019778e-08,3.755760904628605550e-07,2.257272925335784399e-08,3.173042537279790766e-08,4.109304474551671877e-09,1.024338341967592860e-09,5.834945344874126109e-09,4.201199603042321785e-08,2.891796548226614055e-02
