6.284034172129335238e-02,1.212449813139661960e-06,2.395032616904452133e-06,3.345275527149133758e-08,8.358427849250163454e-08,2.568793954037515591e-08,3.568423807863235089e-09,1.169964300220251320e-08,1.288649863234622999e-08,1.037127199747319480e-03
1.417866003558010957e-01,7.826520801382236654e-07,2.422902022755933336e-06,3.825630399525702532e-08,5.943562873960742877e-08,1.513099989608399291e-09,2.357267454468828869e-09,1.619466172364821040e-08,9.104996460766620073e-09,1.728383462837512763e-02
1.214349075619810814e-01,6.532382243963322296e-07,1.926655422870430947e-06,2.335822479474985022e-08,4.650344785833690944e-09,2.220678710802445089e-08,9.337351448859208610e-09,4.445030754731998668e-08,2.273331794755534421e-08,2.861676156069913133e-03
8.482913251797014054e-02,1.089502807786761074e-07,7.867430856597479639e-07,2.904605924300137441e-08,2.537092412732294689e-08,1.123473413535602206e-07,1.203267685284813638e-08,3.763559206265339520e-08,3.586974343805040464e-08,3.161895462958651953e-03
3.981377191154641254e-02,3.185047772591276187e-07,1.451507733511068328e-06,1.313290563510022698e-08,6.778188351029628632e-08,5.753709093326089124e-08,6.099179024990944154e-09,2.195166690361423250e-09,1.199614770939689363e-08,1.007600090457523578e-02
1.757303401289042055e-01,8.676488555376572795e-07,1.728644841710134620e-06,5.905027117966513755e-08,5.999955272791365574e-08,2.191378361886693997e-09,4.075822942302186292e-09,2.514734402389457173e-08,4.888107439895817262e-08,4.194668078009828119e-03
7.880790506487338198e-02,3.592445782708566417e-07,1.799065366751248133e-06,3.909014185087059868e-08,2.447232842274358687e-08,1.871400518594640623e-08,1.309678957223379066e-08,2.364447854621592598e-08,3.441685856022840275e-08,5.665657895531574402e-03
3.158304673948274938e-02,1.487934757145956437e-07,1.929531037431102233e-06,3.096298505079785218e-08,6.278141431705204662e-08,4.496214861249493399e-08,5.483201180123347654e-10,5.939470067838836035e-09,4.253054801459169793e-08,1.888746367207625940e-02
7.030189284915286385e-02,4.689633923121008910e-07,3.446000061715442385e-06,4.970103347369792490e-08,2.984710243097139119e-08,2.431924032249736027e-08,1.979105423803616413e-09,2.606899196679564421e-08,7.742099057719044419e-09,2.939557224398924550e-03
4.490480513482126429e-02,1.102867360562373848e-07,1.326068387541901068e-06,5.144040490392145921e-09,6.255596240480537247e-08,2.490278533919024985e-07,1.420836793034538544e-09,1.451267273873374519e-08,1.466838096312408860e-09,5.502972622033510709e-03
3.036340382600972391e-03,1.359941992299562903e-07,4.132598286640007682e-07,4.048748036918595528e-09,1.054453228630897726e-09,1.189104491683250060e-07,2.254046467676647147e-08,5.022767620306600866e-09,1.340872910408051422e-08,4.362794150189881759e-02
1.005167505348313756e-02,1.072519014799380245e-07,3.610917126255679960e-06,5.016627930213800914e-08,1.713006755748313513e-08,4.438980013109967484e-08,2.788390024805565543e-09,2.363539515164620418e-08,2.647381400796385551e-09,1.716122046251759414e-03
1.853568211017772582e-01,1.672547708674369756e-07,1.276477663684400450e-06,1.727264501424029761e-09,1.384160408569757770e-08,7.520017219593837480e-08,5.974073713316789542e-09,1.338480145018850700e-08,2.944383400917901366e-08,1.948380406602962661e-02
6.954790298939468596e-02,1.696751948671466491e-07,1.274916600097077320e-06,9.708659700752676621e-09,7.537495521994803345e-08,6.674010675623759448e-08,4.173041769985376399e-09,3.520942291333579786e-08,1.248483190172946258e-08,7.560892588672321439e-03
2.629667065641612678e-01,3.603813157862228710e-07,3.815068230997170662e-06,1.004639303098354767e-08,1.217891215701926643e-08,4.143575448356311134e-08,1.491160366209534098e-08,2.636819236165546373e-08,2.090944902453818351e-08,9.705063813156607905e-04
4.970012505982213113e-02,2.752703954115361515e-07,1.200904864793441466e-06,2.224403988836280791e-08,5.418975093545971004e-08,1.292574109054913188e-09,8.576663130322197725e-09,1.016820039880578593e-08,3.628253542326894352e-08,1.368583247876153930e-02
2.790148618952349377e-02,3.893182755244867027e-07,1.184351493604166741e-06,3.630680724110253867e-08,4.065534166723489996e-08,3.874461286054249667e-08,4.492704682073994673e-09,2.311970548194195404e-08,3.644538484601172637e-08,1.848456314097411549e-03
8.846465553307087948e-01,1.836629222142700103e-07,3.025826831421694429e-06,2.562464267044336409e-08,5.918925439301040639e-08,2.145274949907399925e-09,9.927129329619987372e-10,2.431498369702897845e-08,4.017928207908883863e-08,2.048481796157263814e-03
3.572626063756659948e-02,5.887027810699282877e-07,1.279122321514275561e-06,5.658826024407507199e-08,3.173383230267084307e-08,3.597097478916589625e-08,2.199858029886311060e-09,1.534268717014167173e-08,2.508610052772728377e-08,1.278641143347137394e-03
3.281164454986846279e-01,6.931994360796493194e-08,2.936643478945335707e-06,6.120203022285081883e-08,3.742011224475263465e-08,9.762991395525601440e-09,5.545601657697341668e-09,4.089308045097074373e-08,9.374680318713464397e-09,1.019616982143980478e-02
1.157262312597924919e-01,7.638117044442435243e-08,4.990770400341389770e-06,6.869410728624903786e-08,9.915639775339646798e-09,1.116395411370091029e-08,2.092782931111601608e-09,7.038815566758304628e-09,3.292889452344543295e-08,1.174200759953235827e-02
1.816080481495411722e-02,2.279254560072900264e-07,1.639633001878655552e-06,2.314029011620557819e-07,2.717475779315535410e-08,5.444847771287836899e-08,8.861795959781919351e-10,6.227835149276803412e-09,5.187330521720349925e-09,3.384236945277568995e-03
6.552791999247055410e-03,2.888151866097713115e-07,1.134678920177393998e-06,1.944835456065737801e-08,1.311095204356931711e-08,2.577010656414806926e-07,7.988617728084174930e-09,2.591931308445680900e-09,6.048285350225526424e-09,8.930984316900487724e-04
