1.247833924201960246e-03,6.935764396687370205e-05,6.302170782571463996e-06,7.489770124788818965e-08,2.886548744111225263e-09,1.015616063677950398e-08,3.347099755994443559e-09,5.230484657963583729e-08,1.089680460136770681e-09,1.919527962808944618e-08,1.809852257241095080e-02
7.799120353363481152e-04,1.246698841098146774e-04,5.395602578692328615e-07,1.302055363439210844e-07,1.629754145748191316e-08,1.449860933165281642e-08,6.712957270389744743e-09,1.899924544398753506e-08,1.021738737821931292e-10,4.098443675627638941e-08,6.262462034726978995e-03
1.271646394769940670e-03,5.588670271739912211e-05,1.943997015346304565e-06,1.107912365852295671e-07,2.624510874426092018e-08,1.614553040110028122e-09,4.010272823854333881e-09,3.922934016892831621e-09,2.240093347793049554e-09,3.146879454833281609e-08,9.552377255521035671e-03
1.887154612152755831e-03,3.530612855393188738e-05,2.735608847133738160e-06,1.751928715022860985e-07,9.710474365426687239e-09,9.719352867072501633e-09,1.817110847401904078e-09,5.324949894010624684e-08,3.259471200889828051e-10,4.152899302960880620e-08,1.068857953842484478e-02
7.809958386894958219e-04,5.290200550674357597e-05,3.715978969481999782e-06,5.072591505313040278e-08,1.319647674126014045e-08,1.866499386184596842e-08,4.623808750582398012e-09,1.171213088214919055e-08,6.756093441343023268e-10,1.995234431144112663e-08,2.230907240678593056e-02
5.872514645026943435e-04,3.268536819288278143e-05,1.009203207153402979e-05,1.138731922440704642e-07,9.222280189278460218e-09,3.316057482807714214e-08,5.772490680299311911e-09,2.107362981429722637e-09,7.992418736127722050e-10,2.615687721722338378e-08,2.225035099934673591e-03
1.581029354591673153e-03,8.612937546517137949e-05,4.929364844513897991e-06,4.123753805632198018e-07,9.336656584079703958e-10,3.866014031560707354e-09,7.049908169502961670e-09,3.269626767246048865e-09,2.768983317144336768e-09,1.035958833256437778e-08,1.466004972929808511e-02
5.234053650808223514e-04,1.436969555078703234e-04,2.342055033614792426e-06,3.398666811157263689e-07,1.264404815071337236e-09,1.924807503292987370e-08,6.730458769538268651e-10,3.810701371819380227e-08,1.673913968692175511e-10,5.313024475327025133e-09,3.060969197761007413e-03
4.389838421046169357e-04,1.701401523177566545e-04,7.021858541151564596e-06,3.198190057334980853e-08,1.339469165624952355e-08,1.041662026522190547e-08,4.499161242264723472e-09,4.113163827496785815e-09,9.742796674838543522e-10,7.817141530240585219e-09,6.659413626957420319e-03
3.949113289562425225e-04,3.311752333855639126e-05,1.848975094751805343e-06,1.177270228796088084e-08,5.168373394772588545e-10,1.483472240025253263e-08,1.732702908872468412e-09,1.172557499879699824e-07,2.479168495126773336e-10,1.598125474536743812e-08,6.930829103602558286e-03
