8.890611549943518099e+00,3.308221888153128930e+03,1.891236675557389058e+00,1.071018451361393110e-04,1.053549345807637110e+02,7.786658092907625507e-04,1.610438723996561060e-04,5.411452029733659422e-06,4.599322234403368608e-09,2.330130108397244359e-07,2.266364979575036409e-08,2.948521417735247918e-09,4.847036222806479846e-10,1.014524501581222034e-09,7.272903084844010250e-10,3.041397820813774983e-10,3.974168130604887281e-08,1.289365551602101167e-08,8.586873869019818494e-09,4.097988478087032961e-03
8.168013638193512449e+00,6.333857756569964840e+04,1.632013191069095370e+00,5.790311070100634958e-05,4.612284069033744061e+01,1.147476528946852602e-03,1.295048664955347057e-04,1.506022276298094591e-07,2.408143892948938422e-08,2.226686018926640436e-07,1.635408852577929107e-08,3.218359977885447960e-09,6.629952081192155450e-09,5.440691694206545980e-09,4.116099254768021719e-10,7.950853752155160829e-10,3.282231350800780320e-08,1.523848713387813023e-10,5.234480086086568910e-09,2.467145094250668916e-03
4.326631923953876857e+00,4.010226231259731139e+04,3.821336293100729975e-02,1.829701229575133301e-04,1.138842866995883298e+02,1.225214067243294343e-03,2.444420044849043253e-05,1.867049204724183369e-07,9.287840527343825587e-09,1.452497203568315785e-07,1.865205876756706816e-08,3.458020347091229845e-09,4.823328425876922751e-09,4.901183052066394742e-09,6.707439937630459960e-09,1.145631996720515613e-09,1.442327278021394608e-08,4.823518858422125886e-09,6.414964793093659193e-09,2.189215103141716953e-03
3.931178375370772304e+00,1.042219743213145121e+05,1.743446547767120991e-01,1.212098591926203008e-04,9.403621786502193913e+01,8.932979209551321787e-04,1.555621456497963270e-05,6.076013738933589130e-06,3.117289018850987765e-08,1.040054140017358652e-08,3.641488515064437150e-08,6.239794483967992966e-09,1.349309132667353712e-09,4.680425957573037537e-09,2.873887058050119425e-09,4.189103028613220116e-10,3.514335305640298672e-08,1.040838825351160849e-08,6.025802685466140970e-09,1.673842370283291480e-03
4.578319918887895135e+00,1.367227472178401513e+03,1.689594777885774501e+00,5.694186649104811140e-05,4.658823797429695901e+01,2.557769836359069775e-04,4.097808617701872709e-05,9.649730213260208022e-07,1.481395858826728628e-08,1.107381004508585127e-07,1.586319058550416753e-09,5.652239583397303263e-09,3.536195151314207553e-09,2.790111954675468629e-09,6.092364552945804033e-09,2.219202186853043041e-09,2.744016505564036928e-08,5.229834073133444592e-09,1.537880542211004347e-09,8.022386385076038171e-04
9.242769482719486618e+00,1.531991725059612654e+05,9.890973467378463280e-01,1.442501282112933577e-05,4.693982526481359230e+01,1.833708657262179660e-03,5.511525802052705313e-05,3.097608823541316867e-06,3.999294661434167635e-09,9.774814259518426563e-08,1.347234597009065873e-08,4.975892122874802735e-09,8.592913023454994107e-11,6.670252763575567906e-10,2.416629423428402311e-09,9.557545253881250631e-11,3.912336319932420234e-08,6.280125709049977961e-08,1.597571164876926293e-09,8.904141426821867746e-05
8.887705797278439235e+00,5.278930051650761015e+04,3.869350832569860565e-01,6.984645835061377894e-05,1.835408309711390373e+01,4.234553951205110613e-04,1.761399431392153824e-05,1.574818776658637437e-06,4.481841059396146232e-09,1.662229536914606099e-07,2.385747609063279602e-08,6.050515512813407490e-09,7.145788093529393933e-09,1.101793305941510742e-09,2.471791248974204003e-09,5.730941456967730774e-09,5.698428736584709379e-08,1.159577773899433667e-10,8.555258526641202054e-09,3.322515472836164163e-05
9.667917446687118499e+00,1.384693195382008344e+04,1.322600560715847307e+00,5.509081645729786356e-05,4.973551792429246632e+01,5.043889035183337548e-04,2.274088337293876202e-05,1.839583462176505649e-06,2.871649703069900200e-08,2.774865932650577928e-07,2.124200991362233201e-08,2.666413521187798338e-09,1.534135464744888814e-09,2.611525520678594858e-09,8.286117760650730448e-10,3.182391393626595962e-09,4.304039376680365721e-08,1.370636532172163162e-08,5.989797299485181091e-09,8.289665904382045045e-04
1.144586219803088056e+01,5.122327411574879079e+02,8.416864508089177965e-01,1.533143528437435379e-05,9.306790483914220147e+00,5.364860587118760451e-04,2.680352848275179668e-05,1.431549085054824042e-06,2.472137150321037178e-08,1.375680433260190922e-07,8.666767658470677221e-09,4.372732291474601975e-10,1.933807072200667223e-09,5.466023057934418025e-09,7.597381316915631025e-11,8.685699700699327658e-09,9.385767976666526281e-10,1.268049746133886343e-09,1.117838058937771199e-08,3.190708641717113041e-03
7.076030740304263489e+00,3.337648257322292193e+04,1.116869814120425408e+00,3.634018538466119575e-05,6.105288093086981149e+01,5.712492591316900830e-04,4.774529752535829102e-05,1.148262966596951254e-05,6.568686426606381944e-09,3.006462036913123715e-07,1.655941035728694556e-08,3.936708586795939752e-09,2.152078490142440472e-09,1.825506887090441658e-09,1.794442088311493445e-09,1.748691039887680213e-09,4.666577975655136728e-08,8.218639148633711663e-09,4.117282076560692030e-09,1.763321084965492527e-03
