1.028859017503900427e-06,8.773216073836402567e-08,2.237576794092433906e-08,1.032066313949552543e-08,1.831926586841272075e-01
1.131962409507922205e-07,6.128027485810414910e-08,1.846093483238712007e-08,2.480817502939210190e-08,2.845026558024517649e-01
3.411868578123605872e-07,1.437908381806480020e-09,4.691044474265327281e-08,2.674758257390512676e-08,1.437001219210600200e-01
8.866077087586260209e-07,6.669106838666672209e-08,5.056730875823367683e-08,5.092093084555865565e-10,1.825181302758010493e-01
5.573272132818867184e-07,6.783234205665952080e-08,5.592654608780924807e-08,8.509856843261634163e-09,1.029208548346091101e-01
5.705011510799555951e-07,6.317861452013544621e-08,2.258645462363234881e-08,2.126367733804407030e-08,1.834447391028416197e-01
4.566896812375821565e-07,1.354869540881693199e-07,1.928944643221846473e-08,4.773271399460676205e-09,8.757677855097828479e-02
1.007451531137152984e-06,1.172670409708123070e-07,9.989442658068548624e-09,7.631304631697336205e-09,1.019078508888708740e-01
2.964141857051482905e-07,6.077558042394970403e-08,4.742116802611072916e-08,2.350599687348845723e-08,2.123162394585065005e-01
2.979334711598004229e-06,4.354216020575809872e-08,1.194135775585884243e-09,6.716350831643915640e-09,5.576760305595757083e-03
2.284059115207634773e-06,2.511823033946525284e-08,1.189573176489020267e-09,1.344797526524683982e-08,7.486849656507552075e-02
2.914541182720082082e-07,1.787133364098772793e-08,2.876139146677287211e-08,1.249380614239480003e-08,2.530478594880862797e-01
7.340858850089599735e-08,4.257603347417426253e-08,3.952785833253916885e-08,2.238800237038506709e-08,1.567015525639743057e-01
1.115232284609540938e-06,4.700428699354264174e-08,2.196074602567442791e-08,2.222232059736749607e-08,4.639373969851339624e-02
2.569318951961934807e-07,1.296461893074287213e-07,7.869731728068577285e-08,7.376857689677316790e-09,1.834087634100520225e-01
5.809596786744625628e-07,7.219095350153547662e-08,3.607947827828639670e-08,2.394827585685409451e-08,1.984804148980064825e-02
3.408428999140209261e-07,6.275945228334519807e-08,8.084583489137321768e-08,1.489738852444545101e-08,4.688834054103040161e-02
1.046111924499285006e-08,1.299958110979819630e-07,4.778384601463659381e-08,2.580280373060848991e-08,1.347321044228067533e-01
3.144025710552985644e-07,7.825113371598925729e-08,3.060108895872885146e-08,2.475287504783056738e-08,6.983907813067756487e-02
1.598489387628670992e-07,4.179298052672218002e-08,3.769040095254944006e-08,2.532309675777382495e-08,2.272917453933481491e-01
1.133778693329073943e-06,6.445202546292653278e-08,6.474806020532721635e-08,3.237235781659997158e-08,8.296013308246065476e-03
2.547123113520432524e-07,8.051635803909696903e-09,1.195860473695116990e-09,1.247386623724154335e-07,1.467819365160633049e-03
2.535846816343502701e-06,1.146338824662968931e-08,8.311570341510572354e-09,2.043910175626108268e-08,2.080437609051448769e-02
8.357586917676882778e-07,1.975630666318669098e-09,4.142207886895303859e-08,2.655543642631297465e-08,2.933202531547964842e-01
3.708456661183087402e-06,3.919024703583694312e-08,5.822964319297411123e-09,2.836779853079026547e-09,4.517373488309260610e-02
2.731187783350578194e-07,5.132631427310669574e-08,7.946561166903695410e-09,6.404024909948350152e-09,4.017004470046274811e-01
1.559144828060885695e-07,3.237508423975384439e-08,3.874933029652589718e-08,1.847775223600962268e-08,1.549147430728767261e-01
1.091076949257194113e-07,9.533562078005584070e-08,1.657582525470598970e-08,1.733479756620447501e-08,1.957454613444728764e-01
2.765688035896805613e-07,1.197109082924407815e-08,4.184625302792383164e-08,9.345577746109097917e-09,2.865463545080488283e-01
4.156736052125289212e-08,6.070247041607935971e-08,5.092095844487874019e-08,1.658660216399494269e-08,2.063446674634761835e-01
1.761872925654545937e-07,1.075199685995119693e-08,1.458629766162989518e-08,1.362560000204259738e-08,3.111229405921374092e-01
1.468485244549556930e-06,2.674046379759886889e-08,3.335900849933863819e-08,6.972375046523928926e-09,1.908909423093683999e-01
2.056440497310984136e-07,4.537981773175991378e-08,5.151776177334983413e-09,1.732246233543759336e-08,2.111678762304965706e-01
9.374556924484367336e-07,1.898581220451495537e-08,2.147163255023661316e-08,2.057225273556110996e-08,1.244698913758994774e-01
1.810439240507274850e-07,1.390396353917419508e-08,1.937579333681458592e-08,1.966006396248913856e-08,2.679239264269552834e-01
3.080077366012863053e-07,5.389280108192390599e-08,3.701297542445465255e-08,1.536370011070966934e-08,1.881191154054557557e-01
2.362419348760730525e-07,1.342051674760923678e-08,3.209548966404639496e-07,3.581914564669314344e-09,3.474816689712324075e-02
4.773631015813542409e-07,1.401410399600841516e-07,6.554589979766936362e-08,1.116213130130377044e-08,1.213576487564738682e-01
3.081808401341416702e-07,7.034259269423145830e-08,9.158091687888459320e-08,2.107085817057697552e-08,8.276899221585209965e-02
4.325449471429128077e-07,1.450581337065683689e-07,4.883313925118032732e-08,1.202821699781021793e-08,1.071074233964291189e-01
7.743214127190820044e-08,1.711944985167791728e-08,4.424986474776154495e-08,5.346021035779148582e-09,4.409000728701957805e-01
1.060140708959509701e-06,8.221793185354327220e-08,6.916537162153381780e-08,1.980922716126817295e-08,1.921234788177922093e-01
1.652187795468954625e-07,7.807243914018056815e-08,1.759030536184441366e-08,2.241864900897718048e-08,3.296973769330887039e-01
4.208559793556482201e-08,1.046610416563243425e-07,6.984755479253871328e-08,2.480953137381109585e-08,3.057325945085952457e-01
3.635880152844693858e-07,3.240331277837452127e-09,1.075969232897408338e-08,1.225527995105727839e-07,1.010161013936755336e-01
6.646811876262522326e-07,1.853228633494267041e-08,1.098011098963071070e-07,6.475487704267162596e-09,2.847040377198965522e-01
1.028477592270682728e-07,5.796727610862818451e-08,1.598268456798946716e-08,1.669199755878641824e-08,4.078052228413228120e-01
1.611874147148609921e-07,6.697334211879818079e-08,1.315188419064084814e-07,4.473391225214045365e-09,1.823884004408412862e-01
5.268917809059381331e-08,7.660675545235654622e-08,1.027458103705183150e-08,2.934100561923562485e-08,4.098832170463769242e-01
1.048775678065900742e-06,1.946897701749779795e-08,1.508130761847985012e-08,9.328533584006466738e-09,3.907562660328762760e-01
8.918577385270053648e-08,6.728338883345991823e-08,4.815073882095355194e-08,1.340666870474008652e-08,2.959210513857963853e-01
4.059011587653311338e-07,2.048303224444780164e-07,2.625385416572493211e-08,6.710078898579708259e-09,1.077392982883272066e-01
