6.072577066462299555e+00,4.095282278731633046e-05,8.526125047028868049e-06,1.761555440475514908e-06,1.150515678345714062e-07,5.375322601355810985e-08,6.831384331968874002e-09,5.391161090571874128e-09,6.660799958619250582e-08,6.339037449358653034e-09,2.511350014528713207e-09,3.057443572101304491e-02
7.091475482248267070e+00,1.091218675300950034e-04,1.152866796742217879e-05,5.373053933976831357e-06,7.395522802403398685e-07,3.120387426874555362e-08,9.527148679272234544e-09,1.335797622945834205e-09,5.066925874362830141e-09,9.607086860052338854e-09,1.336406691737506193e-09,2.803023232821240732e-02
6.581605300200781272e+00,2.851542230760712067e-04,2.507361154429737496e-05,8.167414931181422589e-06,2.825964872548960014e-07,8.218072863980366903e-09,7.516513983330728429e-09,1.620972261213118658e-09,1.630369346169874989e-08,9.105498640642903570e-09,5.656602846882674495e-09,8.340609793069640038e-03
2.791743005887028062e+00,2.888296737590333695e-04,1.592261727262527443e-05,4.305831102016302722e-06,2.240224301422395071e-07,6.372276135183901121e-08,2.281582621037937942e-09,1.686751899826938696e-09,8.841863284082023288e-08,7.436231030300802484e-09,2.877656607899882064e-09,6.540094853037971626e-03
3.619499251454073363e+00,9.472418332766263085e-05,8.653476891687909714e-06,2.896166123768223246e-06,2.756542793798533223e-07,1.958287368930481127e-08,1.580931465264144382e-08,1.672992313687759956e-09,2.152706382538641978e-08,1.567022683602960540e-08,2.884932069957312313e-09,1.349631365766954839e-02
4.627051682611737604e+00,1.194241521536834789e-04,6.534559041074090024e-06,1.148351374390090236e-05,2.468779986144056863e-08,1.123855489388403928e-08,4.900581165835752113e-08,3.929217976012296581e-10,3.429511608953948654e-09,1.479076041362060788e-09,2.013925902780522784e-09,6.265370214988719676e-03
7.303636293231448029e+00,3.702263557465839674e-04,2.021074320467596778e-05,3.176885325914367457e-06,4.210077089429447973e-07,4.259422014948851185e-08,3.722781971137975662e-09,5.194199077310987357e-09,4.129369296312860001e-08,7.413707305911590591e-09,1.553466542716872970e-10,1.822585712775891091e-03
7.887468946533318537e+00,2.954503714711697207e-05,5.154518518082816945e-06,2.418150590295732773e-06,1.182755362832494495e-07,3.177164850565312800e-08,2.705658963456718567e-09,7.510453074379236519e-09,5.480465578767074677e-08,5.705549282006232802e-09,9.666956075535445873e-09,4.803822151787129000e-03
7.192459349668880009e+00,1.932895729388819104e-04,1.558092466530226644e-05,2.727643200974290700e-06,4.028228179809832185e-08,7.412886328954491949e-08,5.518916815513226881e-09,2.279668526005949431e-09,7.787957705937632872e-10,7.331629877135851277e-09,1.122372429823680654e-08,1.621705365371020960e-02
3.226524545715121928e+00,3.467876457617466597e-06,7.151761488142876594e-06,2.646143939848376975e-06,2.689624458943832234e-07,9.192765643889008577e-09,7.818688520688596467e-09,7.274057639119657148e-09,1.859614041553276741e-07,4.545167277668545651e-10,2.698396456429283039e-09,2.865280376778441343e-03
3.723327535452151782e+00,1.552194793805611046e-04,6.160007104755254212e-06,3.825554562744842425e-07,1.261892548320837562e-07,1.405116743351838973e-07,3.198825614642947296e-09,2.237940687471612650e-09,9.641164599049089346e-08,6.929038258202394248e-09,1.933860845473755826e-11,2.951963541398530330e-04
1.248270973434676989e+01,9.343889246357516443e-05,2.160104646250752576e-05,3.402515735924028709e-06,6.345965676466093536e-08,2.489931867734351392e-08,4.258725891322328372e-09,7.069750348153663826e-09,3.744630778119714453e-08,1.256762413755207882e-08,3.530390949705961011e-09,3.205843430976536897e-03
2.605711119041287827e+00,1.671091375140104618e-04,1.158669552134596522e-05,4.118731104275481601e-06,2.760680167014418663e-07,4.149140340509926769e-08,8.017948454937811993e-09,3.513310098829958990e-09,2.006310480265243343e-08,5.590882096010338209e-09,2.191503692792765574e-10,2.228851203203509324e-02
6.843754422252162684e+00,1.814085509726663713e-04,5.564402257323046155e-06,2.155880425740322478e-06,6.094737058642943245e-08,1.607969808494088953e-08,5.164779333661341003e-09,1.701329970080569488e-10,1.113041901232601448e-07,1.563175705250645000e-09,5.363007832092776176e-09,2.950184201629790087e-02
5.306123472373477590e+00,3.585130229383210300e-04,1.408832930202022551e-05,1.384254313644495891e-05,3.631792952795862899e-07,2.780093687910473613e-08,1.430036553228695303e-09,6.952679342433493791e-10,2.459373693667384546e-08,2.397753169785422912e-09,1.043004441741940529e-08,1.848039758243759769e-03
