3.814821837102558202e-05,4.104037587392465880e-02,1.878784518304552398e+00,3.751787640923621384e-03,3.013152397550863194e-05,3.182798282490893346e-07,1.472353059484818939e-08,1.101136481614087682e-09,2.117557688617993116e-07,3.780723597356288224e-10,2.672568446315388572e-08,6.940942286150900191e-10,6.950961954234876830e-09,4.621992166413865605e-09,7.463420872550678535e-03
1.189125337207904798e-04,1.198952462902491134e-01,1.846749533018749112e+00,2.849783984450125415e-03,3.432622902071033784e-05,4.573841119325420551e-07,4.685382410453316057e-09,2.823041030842326332e-09,1.057405704494029740e-07,2.523171615443029191e-09,2.138801755841419449e-09,1.866628911971529258e-09,1.683599908461834975e-09,1.647045369799563081e-08,1.381527515437206213e-02
7.047062664285091765e-04,1.368004479540453622e-01,2.877452015832009935e-01,3.925590198576559345e-03,5.198820689151291852e-05,7.503623891520647422e-07,1.493869063457784659e-08,2.333733373883708395e-09,5.539078796077460044e-08,7.687339915530890495e-09,2.085336245218368940e-10,6.602139285679864845e-09,3.805996360249303765e-09,9.704042556263489259e-10,1.374173355646844674e-04
4.347341990890608182e-04,9.062401063900515918e-02,1.456920154387014721e+00,3.139433276843637058e-03,3.350304442216450870e-05,1.006086178164110765e-06,1.368372667567898669e-08,1.681143643650016271e-10,2.967932788478281577e-08,5.862908118964235325e-09,3.015927132062906497e-08,4.780865908178776627e-09,2.072209974164764525e-09,1.200978723488748393e-09,3.953116555221298199e-03
3.249241177344259221e-04,5.976019962347829673e-02,1.175912084521795853e+00,2.374175957826199935e-03,1.759528203693620812e-05,1.549862117787767891e-07,1.482571274189396100e-08,9.843726620981320882e-10,1.309485822283884938e-07,9.654903827048139526e-09,6.912205978402597541e-10,2.980564805004826697e-09,8.600433726331991770e-10,1.388071549250663724e-09,8.971586255224209966e-03
3.466888363927454254e-04,2.026010231556034380e-01,8.061251582644757718e+00,2.808414153394699683e-03,5.613296917818232643e-05,3.368767003291287103e-07,2.371116211417068924e-08,1.926381583956770615e-09,3.872999683361668861e-08,7.227980361949070421e-09,4.849222864519909929e-09,3.611379342294385554e-09,3.250798951180696161e-11,2.412417303585029516e-09,7.808809493695479352e-03
1.556390375427724984e-04,7.448099079336212291e-02,1.182569033274314396e+00,4.155019270216931543e-03,4.252631321191185671e-05,1.895268282518082956e-07,3.415180194289101055e-09,6.945522644100137421e-10,1.459780436571401868e-08,1.117050267395190619e-09,1.158756496189573110e-08,4.275741367128805289e-09,1.371073882767992228e-09,2.105211890875453751e-08,5.966568286617643900e-03
5.439226593399303783e-06,7.819543752681853976e-02,2.046549348721433681e+00,4.688750935927243901e-03,3.952119718379497088e-05,4.288750086251493942e-07,6.169155699982181391e-10,3.467924977105933688e-10,7.502812039982509488e-08,4.016667835459210887e-09,3.384748306876082809e-08,2.490293628796839256e-09,4.783616350463377630e-09,6.874871089417472071e-09,8.144858569098033935e-03
2.880704850859205132e-04,6.644970657407020531e-02,1.385644280891163316e+00,6.083184365531683208e-03,6.560403978416548163e-05,2.788787417501738352e-07,1.023018471119099328e-08,1.996167721081357003e-09,4.173610208943339973e-09,5.651290613914263596e-09,4.590399538595697343e-09,1.972174439213696330e-09,5.405252791395252629e-09,1.972215588242763108e-08,8.689137906846542726e-04
4.277725189298784347e-04,5.820261610582284917e-02,1.607236977589330262e+00,3.590965892567851876e-03,2.337696226058981770e-05,3.403614485882667874e-07,1.168955588796825086e-08,8.484655874889925080e-11,7.481147882905522304e-08,2.284992392967897653e-09,7.843352877812014116e-08,7.904951192305393117e-10,4.552472857733284431e-09,9.593223547874296767e-10,1.164694657861236812e-02
