9.598076963373863846e-01,9.532687198361290370e+01,7.389293448683600940e-02,8.889962097807168132e-03,3.470574703601911024e-09,9.598246321210932021e-07,4.220170379780711559e-08,1.836371019251614012e-07,1.879041279001282468e-09,8.856356696350356345e-11,2.191872421572343359e-08,1.938669177219846079e-08,1.549230430317849783e-08,2.459767767775902276e-09,1.369656040252362726e-02
1.392124181336492406e+00,5.094873395428803775e+01,1.002580653507451069e-01,8.623216934687726043e-03,7.834718850280102107e-08,8.776566530620497896e-07,1.678112353407204044e-08,1.037163774712636860e-07,9.540412855295117922e-10,3.385133116205051806e-09,3.962854119251787643e-08,6.760582670743304435e-09,2.077321013560108190e-09,4.481879584514211661e-09,4.089086927829704149e-02
7.388222546325606821e-01,9.631490053421607911e+01,1.112706576955025117e-01,5.149936477332160700e-03,4.170620441434930922e-08,4.219179271026839180e-08,3.352546571303881688e-08,8.960657834303127800e-08,1.954801725270828076e-09,5.119876822832142965e-09,1.107170268173079404e-08,5.255069385900625752e-10,1.249513963968384121e-08,2.575816615896228501e-09,2.524719801740609587e-02
1.565980905425931047e+00,1.113166796110177472e+02,1.650201101072518717e-01,2.276385996643340032e-03,1.178577892639174449e-08,9.778778927444565379e-08,2.411579504354487510e-08,7.061004927002073706e-08,6.846875284634981557e-10,8.565393359150764691e-10,5.898099254905911909e-08,2.734623050261750834e-08,1.659524201742172908e-08,2.229223966797086342e-09,3.318342190335772657e-02
7.403223477033318289e-01,1.105287091346919510e+02,9.674645070958906579e-02,7.935307457734127462e-03,1.640530212646916981e-08,4.752026895501941489e-07,9.427736580646996709e-09,5.960629583569986736e-08,4.622723472039492679e-09,1.998329801209706154e-09,6.545620489670437488e-09,1.526692899351683714e-08,7.232427931039697060e-10,2.375404359837273174e-09,2.047508875938717013e-02
7.473356672646085386e-01,1.157099394374942314e+01,1.036344315389483850e-01,4.055446998232831342e-03,2.478105871463864098e-08,2.799478675803050215e-06,5.040339290490327779e-09,6.579835255213482447e-09,7.990550014785584490e-11,2.020454719275292509e-09,7.436978923392004900e-09,4.250672689002289853e-09,3.639907836070207175e-09,3.891383209237962639e-10,6.922902297050270715e-02
1.764384023041996041e-01,3.533886820891636660e+01,3.840390997975513809e-03,9.903678677652313564e-03,3.108511521932733351e-09,2.137188060249132711e-07,2.009671336841321746e-08,6.882132491673957860e-08,2.489665059649903316e-09,4.329117271532975858e-09,1.395909164691945670e-08,6.739726555222867177e-09,1.135072442417737925e-08,7.359077283807744040e-09,1.282119237013268007e-02
6.415717223932535518e-01,8.851087043973039670e+01,8.612777098984975011e-03,1.151140558864781685e-02,3.397019385102070335e-08,3.456645927772360767e-07,2.663372070624581658e-08,9.254157373492798644e-08,3.285809498269153618e-09,1.095158863137030008e-09,2.747803914679178134e-08,1.451382681285536065e-08,2.388319218168815807e-09,4.454569241478760893e-09,2.177011738527232301e-02
7.535127790077957854e-01,1.518462289188607528e+01,1.013339527101773767e-02,1.275307192210044412e-02,9.774632756617942937e-08,1.043619689266899090e-08,2.795005937961090735e-09,2.410202191463105327e-09,8.942792976414610377e-09,2.402655457285321953e-09,3.708752528533679116e-08,8.703266332920687333e-10,1.654866755240381389e-08,5.456372580488385801e-09,1.507365329288441400e-02
1.201357975048632065e+00,7.348846325557374826e+01,5.059297144156476439e-02,5.361483197086919922e-03,1.502837624726087309e-08,2.539500971555430444e-07,2.854823624153865566e-09,1.080957161086659555e-07,4.012753424743282511e-09,1.943219508236533988e-09,1.628793040043639169e-08,6.653650398169634217e-08,3.037263824162628826e-09,1.854692779814667609e-09,1.294935858300761203e-02
