2.294960879764791883e+01,7.291463974035448936e-02,2.957665583547405830e-01,1.629489355166718195e-02,9.811608762247706763e-06,5.039501550785281492e-08,1.020760460508553040e-07,1.308007049384920496e-09,8.547383781238849164e-09,4.582117757763907220e-08,8.888106839532752364e-09,2.981960392530637684e-09,3.633454998658740638e-10,6.964546034372814416e-09,3.315345217773078354e-08,1.035736531831308281e-02
2.657012506251801653e+01,2.381374784540157830e-01,1.929725104694768878e-01,5.671605014688198276e-02,2.628029177761599021e-06,1.371153540479414636e-07,1.413199506538656028e-07,6.958175984604510740e-11,2.508629234613886002e-08,1.205927481845745894e-08,1.208797115740034854e-08,4.037845553775593008e-10,4.278892335744142904e-09,1.652992704599920583e-08,2.288280931097797143e-08,1.043791673016325819e-02
1.685269256705590735e+01,2.104853016334098381e-01,1.625602169478437553e-01,1.133482987495741147e-02,3.462978240978266275e-06,1.120528427170373055e-07,8.373119533226234828e-08,1.228206486947284902e-09,6.012455670180197660e-09,4.792245135483819398e-09,6.049945251079537200e-09,2.573917616424158892e-09,8.249812280681735267e-12,1.560136720301343200e-08,5.340459652924881482e-08,3.991346412102263555e-03
1.193420340084218800e+01,2.732814906800992150e-01,3.843697481122047566e-01,3.521424944145283564e-02,1.754299983240515770e-06,1.085423441786862959e-07,2.061844527596031200e-07,3.165558601233323340e-09,9.949555927031136268e-09,9.386237352867431713e-08,3.730337266308018097e-09,9.701052734312633589e-10,1.078045498413896300e-09,1.181566213604501844e-08,3.871660710694573703e-08,1.415051282561973888e-03
1.379539832020872936e+01,1.255191428045760449e-01,2.227537801124213623e-01,4.588573763987931903e-02,6.580327857336190829e-06,4.326422650912481849e-08,3.709761634212032879e-08,3.131357909315586859e-09,2.954366652056070334e-08,2.310665128834515692e-08,9.155755529040337284e-10,1.161924980252325150e-09,4.642603606899202454e-09,2.175341323236168106e-09,2.546743009115173382e-08,4.451955693043046190e-03
1.217021182508695887e+01,6.496117639364265006e-01,2.205390994813869465e-01,2.249674246447982418e-01,4.378157003506583146e-06,2.994707005289347456e-08,3.402744668311078972e-07,3.162867460298694211e-09,8.111162848415583945e-10,1.307042007752793019e-08,3.319395537998189747e-09,1.826081408883286569e-09,5.999637611496499676e-09,4.111003227393692118e-09,2.270529534271135875e-08,5.535691376685077797e-03
2.115662508557597477e+01,2.064534335988428282e-01,6.892897696200428470e-02,1.757383995679541455e-02,1.592602758167405957e-06,8.701910344112306883e-08,1.963434361536766516e-08,3.597166873793269770e-09,1.971892536658554165e-08,4.426561340322442941e-08,6.762805709083156167e-09,1.390682658415611906e-09,5.849078362034090856e-09,7.308862845100478131e-09,2.719350592466309622e-08,1.802385253111042423e-03
3.771885963509397754e+01,2.031861059003061687e-01,1.025871522610862091e-01,6.146266170527701217e-02,6.922582674021669695e-06,9.843706660372050751e-08,2.071615270403981153e-07,2.814934527612314246e-09,4.994962622113499791e-11,4.505674361916303721e-08,7.212967329886615519e-10,3.052295316909633517e-09,6.033292192770183196e-09,7.459697715655233392e-09,1.545595785000417580e-09,3.502244539145176264e-04
2.892352019662633467e+01,2.070448862105263577e-01,1.145134037181891884e-01,6.419474561097539278e-02,3.478845476327782110e-06,8.059135328505860875e-08,7.459608337948067171e-08,1.802411751012982256e-09,1.535124790155006456e-08,1.886190502946357776e-08,6.373330468092612682e-09,2.207181050850472102e-09,9.473627355077455118e-09,5.260497616861883476e-09,1.587604650374069200e-08,1.685785080211779294e-02
1.122722659596382400e+01,1.316499352437912884e-01,1.546030834274074450e-02,1.257878400065479130e-02,6.823706513733208453e-06,7.289093658736149120e-08,1.014062031626378533e-07,4.796668682738307855e-10,6.219945471701238476e-09,1.833437173834554776e-07,8.264559390525847213e-10,3.904486402288992510e-10,6.601156961438472136e-09,6.341703413902021282e-09,8.539072150150497474e-09,7.769814654281123958e-03
