5.386756372051555719e-04,2.317004284962883021e-01,1.376050987732662934e-01,1.735401623335511376e-04,4.613799545289297352e-08,2.877531962801802535e-07,8.647026294502066024e-10,2.154468855827982432e-08,4.007770276061911010e-08,5.473808279080450332e-10,8.655295128522849092e-10,1.785254328973680564e-08,2.593056328638622970e-09,1.674532814694788124e-02
4.974774615284048703e-04,4.106359496583045776e-01,8.660841051746592800e-02,2.201438149949415521e-04,3.580801307257582996e-07,2.411431816665004201e-07,2.466578098025011359e-08,3.480388837348267008e-08,5.411225303496011328e-09,2.108950202673512160e-09,1.566294886983077136e-09,8.832377464544258466e-09,5.979762955115647365e-09,1.082956226517278915e-02
5.073578738955240343e-04,2.717637759364173733e-01,7.717655603293410715e-02,1.572405910263695609e-05,2.058307394653791098e-07,9.767405225160816743e-08,1.472640300087480312e-08,2.533165810191943951e-08,7.526291445019810352e-09,3.493571214381078751e-09,3.139484374173377060e-09,6.454847090770334238e-09,3.997819622215172017e-09,3.901596546209760812e-03
8.740809776101376516e-04,3.586782908058615549e-01,1.000728642619740372e-01,3.370758156231164573e-04,5.153798208584179523e-07,1.763089194251290040e-07,1.095260237134462346e-09,2.361231631805126457e-08,5.074952463764915054e-08,1.424653692855885045e-09,1.216514386877883999e-09,5.118183279245408551e-09,4.600385800752359208e-09,1.109436110454099962e-02
3.633586027347278369e-04,5.560530233765961783e-02,4.003436552540296650e-02,1.003024071552518722e-04,3.486854093461330290e-07,2.235210967870153535e-07,1.631849572068148579e-08,7.440980490640442929e-09,1.400052388010213145e-09,3.064463002664036604e-09,4.170120541646159724e-09,1.387210007303014725e-08,1.728737314204564822e-10,7.999500655012420705e-03
2.861956729792322846e-04,2.032520417648178701e-01,2.398775676965145265e-02,4.400404861977358210e-04,2.735308722452924580e-07,5.060805484005129302e-07,2.826623827738449955e-08,1.833370719721747681e-08,9.983829112430582767e-09,3.939856519730361337e-10,7.886716833350296526e-11,2.028387108281140206e-09,9.056413800517053363e-10,1.613104205419754397e-02
5.480923984636836216e-04,1.293942112089884189e-01,5.053415599449773143e-02,2.246018095410289928e-04,3.326734642007600363e-07,2.298033624300560438e-07,2.548645783208118203e-08,1.528384479759370834e-09,2.023633687903219558e-08,2.520872236358788014e-09,2.287252656686612040e-09,6.622003026045804466e-10,4.899529646242556705e-09,1.020823487702039040e-02
5.115042928121691247e-04,2.270722807809406052e-01,7.573224843397474704e-02,1.044093357157028189e-04,2.881331528368992821e-07,4.442014316168107918e-07,7.749894115389610167e-09,2.689086348910139934e-08,2.480992305314992819e-08,2.784050066326540343e-09,5.097461931852380415e-10,3.886734339440239617e-09,4.715042283340284465e-09,2.539568408084467988e-04
2.774858735476102818e-04,3.376248363302082611e-02,4.158952064797548365e-02,2.838499203657360694e-04,5.027754221561453054e-07,3.250537466128124541e-07,7.873698542426975135e-09,5.449739288797884495e-08,1.603930948584792567e-10,1.432270802115919636e-09,4.014258057419878699e-09,4.434960273077782639e-09,4.015124790005598486e-09,2.068675146320632374e-02
6.460070589749083818e-04,1.698804329383539202e-01,2.843691843252946216e-02,1.052568854651459720e-04,2.301883053733178775e-07,5.176865199852667895e-08,9.728790966659985973e-09,1.774959954276161446e-08,8.812291757913322546e-08,3.713524993427737106e-10,1.044711741675331598e-09,1.451496509528015050e-08,1.313729182261995942e-09,7.937437784658083612e-03
3.096414089856223181e-04,9.724901024387540005e-01,3.655971246881947745e-01,4.478440179794609412e-05,3.473289040930322445e-07,1.210790334996154049e-07,7.370376104836236290e-09,4.755105484263927893e-08,6.363644382880001428e-08,5.526753658746378557e-10,3.078655549131781741e-09,1.583456037308918805e-09,3.214074801700872895e-09,1.722881002443516288e-02
1.282550000828065620e-04,2.300787566183676858e-01,2.728706593696493890e-02,1.735659203802851784e-04,4.032627087639470111e-07,4.114796554338759465e-07,9.221357329065158096e-09,2.216429716786649283e-08,2.241755640894448281e-08,1.191417385908498713e-09,9.277913003538787840e-10,2.993453259837757087e-09,2.922570454782493924e-09,2.243728151535781534e-02
5.067901405976276341e-04,3.875135945245404834e-01,4.501161707327914346e-02,3.455432106981996864e-04,5.574755432208177489e-07,2.420470708563167850e-07,1.379032513734752144e-08,1.887110690840016474e-09,2.194603938947485737e-08,1.117400581287793642e-09,7.354433734463719369e-10,5.753301440961349080e-09,2.624667761394029024e-09,1.708709960971112329e-02
2.218042949512024926e-05,5.265429022559792172e-02,4.923846374068441278e-02,1.210904973339876125e-04,3.934655355776271220e-07,1.508248604483638648e-07,3.293069003867905741e-08,2.276852686782444103e-08,3.606112711352281509e-08,9.300448365552106590e-10,1.038741917862785684e-10,6.083879597422670401e-09,1.328588155596635875e-09,2.014398853994972538e-02
9.525743882216450211e-04,3.978913913188653062e-01,2.971559495461989844e-02,6.805294649968995219e-04,2.190023318428413262e-07,3.238390614433590163e-07,1.917279964156612820e-08,2.014238847245914300e-08,3.644384255287424805e-11,2.404075487496999654e-09,1.097094211765840688e-09,8.202915179190799476e-09,3.279404999766382284e-09,1.361909371183344514e-02
1.365310223676847014e-04,9.670169998971514524e-02,1.930106135248264854e-02,2.004183500215755303e-04,2.732949125085448816e-07,1.426488959519331722e-07,1.349691788531648235e-08,1.032557366688434105e-08,1.057573016434076150e-08,2.114043304891609159e-09,3.059919671568995664e-10,9.304642596809727992e-09,1.714023994218276636e-09,4.031205137575702424e-02
4.061224436578061568e-04,4.581110921207071779e-02,3.091901382474014637e-02,3.299237012270301965e-04,1.727864982387523061e-07,1.351783419685593986e-07,1.575579844048836764e-08,5.051212302328048096e-08,1.542134204748314939e-09,3.377667396601193113e-10,5.153259478679682644e-09,3.069893192134003535e-09,4.515218507665780918e-09,4.371666248084131326e-04
1.853422691220500728e-04,2.663440821504815537e-01,3.714678318252422062e-02,2.125865727507372273e-03,1.862500292778546689e-07,2.414038872992977115e-07,3.328221272342668120e-09,4.935300424181123700e-08,2.183401798289343636e-10,7.505019988318024547e-10,4.585314140988936500e-10,8.586398818517448489e-09,5.234897244290123336e-09,6.500207460020369921e-03
2.066355330755861039e-04,3.687674487856574257e-01,1.713692910536866731e-02,1.478827333207505636e-04,2.047501650731573821e-07,9.831745882471188203e-08,3.299612063911144047e-09,4.144483800970323177e-08,1.075643698004862614e-08,1.916942812608994763e-09,2.438236685775739560e-09,7.130096626183773808e-09,4.804667889343166506e-09,2.235003224933191594e-03
8.778354841009459487e-04,2.950553517995946895e-01,1.947743034110982208e-01,9.548713465633571536e-04,3.385971472933866448e-07,3.429779454507788393e-07,5.472016302481600102e-09,6.623072480154182585e-09,5.289133304339018639e-10,2.352616610418328897e-09,1.248981484056632214e-09,1.232563344081336399e-08,1.890931444122409273e-09,2.175241482629386176e-03
2.624891409268154379e-04,4.274532245523157692e-01,8.846619721662105085e-04,7.606043712754156146e-05,4.083424175063942488e-07,6.508258244317563613e-07,2.205871687129814625e-08,4.283735745424660365e-08,8.306707351866842142e-09,1.317843825421484143e-09,9.075565942963289788e-10,2.531320450564296866e-10,5.916508501201860147e-09,1.416291882798074303e-03
