6.914196283842084085e+03,2.072556434461903336e+02,2.385039209069467233e+03,2.471327326503887889e+01,4.222066533217973188e+02,8.524707227863802927e+02,2.550193021409868379e+02,6.490781771301908520e+02,2.829721385561447278e+02,1.654554285368703859e+01,8.007314704499476647e+02,2.937941963493391995e+03,4.328384563893705490e+02,3.137462784557565101e+02,6.326982933996905558e+02,3.287248875529171528e+02,8.896281892285328468e+02,1.222674816952601532e+03,2.506944416353848283e+03,4.794416370777427801e+03,1.446779430190399580e+02,3.695803892544418431e+03,1.306097410388538265e+02,4.828803391463110529e+03,6.593613537717177678e+03,5.144183740721309732e+02,3.037224051915166001e+01,6.884123556831120823e+02,4.311433031833451423e+03,1.190165918561578110e+03,5.548271969436980726e+03,7.152901159567087461e+02,2.340638704862612940e+01,3.302556380422071243e+02,5.935378410506782529e+02,1.690168046900871559e+02,1.751971154607881090e+03,7.571041133853577776e+01,5.313371056692142247e+02,4.543203972902019814e+03,1.043449022655096314e+03,8.865584848075561695e+02,1.125167017210538688e+03,2.413819421301972397e+03,1.113405964646549364e+02,1.560838593948308016e+03,3.215070095365476845e+03,1.430185011809919843e+03,1.150086375399791905e+03,9.449919736430878402e+03,1.145115990486704959e+03,1.054809464142372235e+02,2.734108486956726410e+05,3.897479991504648297e+03,2.621306710237990046e+03,1.277078764142492673e+03,2.934177999168208771e+03,1.474098538340552977e+02,1.156376956769506705e+03,5.130386676058028570e+02,4.462471731320119943e+02
2.081008591697541306e+02,4.474351380190682903e+01,1.583482573196859278e+01,3.486613153548965442e+02,3.246739623557846244e+01,3.180941219588582953e+02,5.360573465237487198e+02,6.573604897033737871e+01,7.688625822003064059e+02,3.818571424225258397e+02,3.473368269325419533e+00,7.480450862156983476e+02,6.002571865946504204e+01,1.236548082597586472e+03,8.637791695584064655e+01,6.342898482732675802e+02,1.193408209781714220e+02,6.624818235544523759e+02,1.067861901931325747e+03,9.400442389805047014e+02,1.874137857937973877e+02,3.034582029959950660e+02,3.165769916638886912e+02,6.941870399748074760e+02,1.850433397426695592e+01,1.006343740038970509e+02,1.782504275222981391e+02,1.516225946191266019e+02,3.780845121057890879e+02,5.427581335836155176e+02,1.590452698174349848e+02,6.501761835229112876e+02,1.458182450452541161e+03,4.050863863187012157e+02,5.926491439230268270e+02,6.349618123684170132e+04,3.904228660708713505e+01,2.396320436293314629e+02,4.370052381330646085e+01,5.453291654370968899e+02,1.108542656162097501e+03,1.211085830005795970e+03,3.607154653861604743e+02,8.408286877331105416e+02,1.065145631660757317e+03,7.692707707769930039e+02,5.544779938687070171e+02,7.425052546202568919e+02,7.548843234013014580e+01,6.861957408418093110e+02,1.845167495569088942e+03,1.026853422446792820e+03,2.174678948405430106e+02,2.318530335914479110e+02,2.233854198215852193e+03,2.981048876900204959e+03,2.816408430340857194e+01,1.074391100225001537e+03,3.915176101524548358e+02,9.897126099493613083e+01,5.240663948530998368e+02
7.937639088205712847e+06,1.035469634999165125e+07,8.018932728698371910e+06,1.059150333559693582e+07,1.077524868408885039e+07,9.125782839139373973e+06,3.320010701223175973e+06,4.909907495077133179e+06,3.578581639973171521e+06,1.419821210866222531e+07,1.399158867912267148e+08,1.090368605507781729e+07,8.695804929007759318e+06,7.914470119151345454e+06,6.306062850574344397e+06,8.040941009342593141e+06,8.079243060625118203e+06,5.151000565617533401e+06,1.193531408786906861e+07,7.011730501727133989e+06,2.973586837059109006e+06,8.230215841166385449e+06,4.875502958443950862e+06,6.747644431727801450e+06,1.658746657467825571e+06,8.229478428288429044e+06,8.213304128227157518e+06,5.368563756954395212e+06,4.470682106017427519e+06,4.624015190710753202e+06,3.783491425215859897e+06,4.033839267165741418e+06,9.965217785682193935e+06,3.324825098132500425e+06,5.854501839876130223e+06,2.276899310184459668e+06,8.664952463443661109e+06,3.760946612313409336e+06,5.644861608499016613e+06,5.167707001192021184e+06,7.216074511120975018e+06,3.718042459800971672e+06,4.298070077793324366e+06,5.563417074939004146e+06,6.666581029033914208e+06,4.586620410101246089e+06,5.372272796200715937e+06,3.617480203723509796e+06,3.927110128391199745e+06,7.845578438123242930e+06,4.191110787881718483e+06,8.269086890823152848e+06,7.178519716958518839e+05,6.399150722807165235e+06,5.988205226581869647e+06,5.991684953528611921e+06,2.848460858933653682e+06,1.168421364202586468e+06,6.660559190506727435e+06,2.887273368551089894e+06,5.848498955066804774e+04
1.278629374642371416e+09,1.060220168583298445e+09,1.483933029344366312e+09,1.019629024061620116e+09,1.311756087522606373e+09,1.188513658466495275e+09,6.244480549598852396e+08,5.321408104433786869e+08,8.428478457914248705e+08,7.494856880086221695e+08,8.190907159620906226e+06,1.090714906967569828e+09,1.079527078299657106e+09,7.817282514917246103e+08,1.229180252210664511e+09,1.248257636142299652e+09,1.139789839105299711e+09,1.317390571096205473e+09,1.913918024039448500e+09,1.854438151389406204e+09,1.217064887728061438e+09,1.779684392495698690e+09,1.113009410645068169e+09,1.505399923635528564e+09,1.267795675470016241e+09,9.865098657591042519e+08,1.234330712132861614e+09,1.127372567359402418e+09,1.164207763669243336e+09,1.132900758836975098e+09,1.408608759034578085e+09,1.356765340103692293e+09,1.565931474630646944e+09,1.632152218637370586e+09,1.557774708475986958e+09,1.500794626102974176e+09,1.184710682933662653e+09,1.022433563844325185e+09,1.019195723768896937e+09,1.249604587281268120e+09,1.519151636584836960e+09,1.081868564974609613e+09,1.268058489524114609e+09,1.474598165914050341e+09,1.248599648635210752e+09,1.258270214924130917e+09,1.108208247914752722e+09,7.591005583263740540e+08,8.186281293415838480e+08,1.170116941822560310e+09,1.867642202152731657e+09,1.188968371325428486e+09,1.527714488433283091e+09,1.396283673475673914e+09,1.290440561559183836e+09,1.315255279966192484e+09,1.091619915251446962e+09,1.312191541856627226e+09,1.361028260189558268e+09,1.087243753038537264e+09,9.845933011493024826e+08
1.965823901895981312e+09,6.784718838613401651e+08,7.167994357552853823e+08,5.418257051148908138e+08,1.460450950527590275e+09,1.335313521336376190e+09,3.838485554121962547e+09,6.483246179874854088e+08,7.493539939690953493e+08,9.505922298533858061e+08,8.851882198975884914e+08,1.242876380333736420e+09,7.550006472964837551e+08,4.212911625997958779e+08,5.079748951100348830e+08,8.204231327511479855e+08,5.111052023030588627e+08,7.318747993777782917e+08,6.648452069551678896e+08,6.691948169286916256e+08,7.853706325758749247e+08,8.023341364779114723e+08,8.158701259703631401e+08,9.473336070923409462e+08,6.968354175644279718e+08,6.099734888964167833e+08,7.336687892802505493e+08,5.847842511845172644e+08,5.477550496663739681e+08,6.616351916308795214e+08,5.102955001072641611e+08,9.677861484155608416e+08,9.324739944037494659e+08,4.240320335568639636e+08,7.779183684236035347e+08,9.292956544658042192e+08,8.445016493642666340e+08,3.203226205494973660e+08,4.912440326479755640e+08,6.954817654396450520e+08,6.655770223759546280e+08,3.494541076804199815e+08,6.431232112855240107e+08,5.940952310441946983e+08,8.313128417621883154e+08,5.268220514717673063e+08,6.305857469594899416e+08,5.216688378157317042e+08,3.402998673653857708e+08,6.675779782291833162e+08,4.347793108588459492e+08,5.869335567712385654e+08,7.350152128198541403e+08,8.867895838045772314e+08,3.269563793064866066e+08,5.874034490933787823e+08,5.159228775379028320e+08,3.807859347981483936e+08,7.537492250840412378e+08,8.569998826958391666e+08,6.467810510536112785e+08
6.155985907670856714e+08,3.926236046565814018e+08,3.110249738578954339e+08,3.468091172832117081e+08,5.789369611157592535e+08,6.168596941550228596e+08,4.465048435931432247e+08,4.422808474908859134e+08,5.993590465072767735e+08,3.029900277417201996e+08,8.625050009697823524e+08,5.086614915127431154e+08,4.324215626249371767e+08,2.123211264189897478e+08,2.010986778557358384e+08,5.118595826911526918e+08,3.060458255892308950e+08,5.048358784626833200e+08,5.543114726018328667e+08,5.702456994248924255e+08,4.432825601323817372e+08,6.260245168239637613e+08,5.635402831065244675e+08,5.237950817444888949e+08,5.255268441664322615e+08,3.011674926644214392e+08,3.227082523213961720e+08,3.928749002632254362e+08,3.682780881716823578e+08,3.896161995858942866e+08,4.225273748076770306e+08,4.304110926731336117e+08,6.769728047343398333e+08,6.059305135981737375e+08,2.828052155731417537e+08,7.619741423743468523e+08,3.919790684530434012e+08,3.947778053209410906e+08,2.674903548829345405e+08,4.263366508651416302e+08,4.649692592312090993e+08,3.478200002814640999e+08,4.901511064610252380e+08,4.747545550623851418e+08,5.062492173762638569e+08,4.696114482035378218e+08,5.259664030319964886e+08,6.728903689941017628e+08,2.503975393779468238e+08,4.781659438347994089e+08,4.595819584572339654e+08,3.224921303684767485e+08,6.280638634543617964e+08,5.857950968187304735e+08,3.467120401579985023e+08,6.032588460523475409e+08,2.546770044304487705e+08,3.438761436612985134e+08,4.527389198287822604e+08,6.800516290084415674e+08,4.618405804602675438e+09
5.546637447495690346e+09,2.284059776296477318e+09,2.798655916185305119e+09,2.856022685712356091e+09,4.875761247386994362e+09,5.135474005517513275e+09,3.992094237229406834e+09,4.909038795816324234e+09,5.006164418883129120e+09,2.068834441959500790e+09,5.096592712699787140e+09,4.630831730671744347e+09,2.825525086804267883e+09,3.842217059213425636e+09,3.502608119942143440e+09,4.582583174449547768e+09,4.350616829970839500e+09,4.316096059637393951e+09,6.265334294233830452e+09,5.573401794237421036e+09,3.686252040324178696e+09,3.809421049890477180e+09,3.925936944319127560e+09,4.954979286705955505e+09,3.289838577586941242e+09,3.669445358770674706e+09,4.408483968262537956e+09,3.690126547867343903e+09,3.282957296524404526e+09,4.030089229995205402e+09,3.930029790878817081e+09,3.796229963645318985e+09,5.729617536080574989e+09,4.503158994405240059e+09,3.976192326738093853e+09,5.224132058528100967e+09,3.195419186621299744e+09,3.992925972731711864e+09,4.022632963606945515e+09,3.782747989795766830e+09,4.474587939000699997e+09,2.825032371949628830e+09,3.632875023521374226e+09,4.719033731911193848e+09,5.145147096357667923e+09,4.243077642567650795e+09,3.531521840608064175e+09,2.051403437266981125e+10,2.735095185750435829e+09,4.105432455485622406e+09,4.184575644289512157e+09,3.188488841087108135e+09,4.944544299878032684e+09,5.135936798427768707e+09,4.508622862743668556e+09,4.385668105632017136e+09,3.632359496983163357e+09,4.662246280512412071e+09,2.717205521704048634e+09,4.454390969436701775e+09,6.045029756273515701e+09
3.331821915589598656e+09,1.087533370207929373e+09,1.057909363303370595e+09,2.193105837719238758e+09,2.524076677235108376e+09,3.079995427065047741e+09,1.864392876571273804e+09,2.372853175018102169e+09,3.005805767229484558e+09,1.681044803356785774e+09,3.341705309145859241e+09,3.142569947954710484e+09,1.787519632634519577e+09,1.094004634911526442e+09,1.287633532583706141e+09,2.452332722720293999e+09,2.667505828545137405e+09,2.515478314703336239e+09,2.677639957520334721e+09,3.183352258767451286e+09,1.889562782034510374e+09,3.462080802699528217e+09,2.379140450204998016e+09,2.732114377696618557e+09,2.815238678312352657e+09,1.731433840962480545e+09,1.498197602367104530e+09,2.334995380903202057e+09,2.153957719604197502e+09,2.315538735771297455e+09,3.009141270759009838e+09,2.588992820634998798e+09,3.889503146767684460e+09,4.436003544491037369e+09,1.490467595237998009e+09,3.385938530015274048e+09,2.083838792058469534e+09,1.568973375380040884e+09,2.174480557984726906e+09,2.458109584321537018e+09,2.371657570216893196e+09,1.617382574483134508e+09,2.346082855974976063e+09,3.271894248695135593e+09,3.210529741304020882e+09,2.760444885909600258e+09,2.148093717856271744e+09,2.507579746096693993e+09,1.835357089261497259e+09,2.536625175765465736e+09,1.951799475336990356e+09,2.069507826393726826e+09,3.016061701170863152e+09,3.335831619288775444e+09,2.318338932888866425e+09,2.941170234343054771e+09,1.742154353135160685e+09,1.470313434375558853e+09,2.211989697662055969e+09,1.276280719980234528e+10,3.391347980943614006e+09
1.001855189015139222e+09,3.533357136864436269e+08,2.016145364229839742e+08,4.604137178456751108e+08,6.452858134910807610e+08,7.921067911056551933e+08,3.853158394105521441e+08,3.961863562730523944e+08,2.790581853344101906e+09,3.628677581414211988e+08,7.399641628771389723e+08,6.756807565972492695e+08,3.415416722672038078e+08,1.982525536726410687e+08,3.234466592510458231e+08,6.349659050590394735e+08,5.373626358579372168e+08,6.549502198571739197e+08,4.998721834381265044e+08,6.372267679544773102e+08,4.393181472251240015e+08,5.707186123494595289e+08,6.890059239514479637e+08,7.204076716883938313e+08,6.974649736971279383e+08,3.721371637085695863e+08,5.206133886252955198e+08,4.640710655949332118e+08,4.326387825860214233e+08,4.937329277600749135e+08,4.757370841416786909e+08,5.437315120449843407e+08,8.666492302310601473e+08,6.443225805129237175e+08,3.790477155430746078e+08,7.777367977014349699e+08,4.674745940536842942e+08,3.853486636624817848e+08,4.605806773696701527e+08,5.192254041208727360e+08,5.638879450163937807e+08,3.893831279551165700e+08,5.530355986410330534e+08,6.546465474149663448e+08,6.455582361189229488e+08,5.901072954254320860e+08,5.215643217971897125e+08,4.959818805226170421e+08,4.173771014762768149e+08,6.703924516215403080e+08,4.813420834924917817e+08,4.676870252699744701e+08,6.484124935121905804e+08,7.235009563896100521e+08,5.132073570796859860e+08,6.739475664672123194e+08,3.349463291880038977e+08,5.241906027507478595e+08,4.058927536690474153e+08,6.711762668700028658e+08,9.240477621268024445e+08
1.670188131099830571e+03,1.107971344259369062e+03,9.240334227968893401e+02,9.219874457556599054e+02,1.546287201438979537e+03,1.471801944542281262e+03,5.431447837675221990e+02,4.441859241223787649e+03,1.030535939071491612e+03,1.904034038018361571e+03,1.336356921201837622e+03,1.027621654044851766e+03,1.087627415851854039e+03,6.611610053737882708e+02,7.273822360807837413e+02,1.108604339770130764e+03,7.780677876601504295e+02,9.437278776710837747e+02,1.074926920870439290e+03,1.045001648301165460e+03,9.012981374302972881e+02,9.574964799923941428e+02,2.160177774432805563e+03,1.013748318919114013e+03,5.707647749359553018e+02,6.620186295711287130e+02,6.646466242720846367e+02,6.922309635108277917e+02,6.547706568845279662e+02,7.357214187421353699e+02,7.160494893711843361e+02,6.989944272946304409e+02,1.055087100105156651e+03,7.976303659983464058e+02,8.038420008486771167e+02,1.034382520443055000e+03,1.114104446018386398e+03,7.947334977212510694e+02,6.309749614100851431e+02,7.943623826955509912e+02,8.899374379540272457e+02,5.660498203160990442e+02,9.098225340423708758e+02,7.465295220899110973e+02,8.000518300112187262e+02,7.775999718227410540e+02,8.674269365065454167e+02,9.171741693113521023e+02,4.442004496109141201e+02,8.147627492058040843e+02,6.934777194780087939e+02,6.134215916520962537e+02,1.005300869841564804e+03,1.153592922070493387e+03,7.149376671835174193e+02,9.206224459410250347e+02,6.946909446467534508e+02,8.017425653763085620e+02,7.381303288529784368e+02,9.563181830804925312e+02,1.121717939150837083e+03
