1.252979578081745342e-07,8.626548068983588049e-08,1.068604040783732472e-08,5.913986740936727493e-01
2.942429605301390854e-07,1.291596500027435272e-08,2.002798684333504749e-08,4.222117459349474244e-01
1.203347705587846820e-07,2.714372353781953895e-08,1.593190005692903016e-09,7.569581287293745131e-01
7.562125747802353862e-08,1.197201255543816275e-07,1.193224825157526734e-08,3.185938682675216738e-01
2.700144998802836841e-07,3.279879018839910032e-08,6.693930118862146045e-09,3.621287377028986620e-01
2.424919866839033490e-07,3.348462398975756939e-08,4.933465954149160158e-09,6.659423746778980746e-01
1.972734374867855130e-07,7.575253096103720853e-08,2.368801561220134675e-09,3.894540995815326534e-01
1.256525407010056773e-07,6.344430065660805433e-08,1.109840811785885316e-08,4.551436819637405540e-01
1.363677028803836766e-07,1.387345910873859770e-08,1.100768526727698210e-08,6.420354000212418200e-01
2.642875640084991788e-07,1.086919557181983496e-07,1.192427337669967465e-08,2.296701194418574454e-01
1.481658211615287767e-07,1.020657159568745593e-07,8.419509223074316684e-09,6.194900083318358730e-01
2.424546906585716866e-07,2.977853881611122515e-08,1.044703798587671959e-08,3.049674307367927772e-01
2.022086738254474369e-07,7.063250008443373378e-08,4.558588110275743686e-09,2.305063621306744359e-01
1.052429450605117397e-07,5.432437778906864468e-08,8.337828337515016254e-09,4.712887986313641364e-01
1.130923892652531314e-07,7.419217051524880657e-08,4.835158390926996645e-09,7.518033908178501923e-01
1.438879676785892065e-07,2.823171934807341693e-08,1.235758352019818897e-08,4.847170297699180397e-01
4.284880856765454205e-08,4.008211325593653800e-08,6.502550617992876766e-09,6.607914061508660675e-01
3.455380893540511019e-08,2.689193270994108332e-08,3.894988479549594635e-09,8.915445568447754043e-01
1.797826040100780067e-07,4.146413104704571071e-08,1.537173783729077711e-08,2.996182611750884406e-01
4.400067423360769658e-09,3.768997236481246447e-08,1.100734175419317570e-09,1.013594154183453000e+00
4.552547634772573489e-07,3.638438073396528402e-08,7.358635370906849674e-09,4.772518810070111028e-01
1.038550929886093105e-06,3.426633858233768485e-08,1.086705195043216529e-09,5.573668378932424006e-02
3.073723810030708519e-07,1.169737407363228118e-07,1.753243580664073934e-08,1.084903347397402074e-02
1.385064604562444609e-07,3.065536225265552377e-08,8.103816956407094422e-10,1.172431668431623830e+00
2.995091395886235371e-07,2.209785621393927006e-07,1.492581075271256264e-08,6.787857154621373956e-02
2.035220859802608056e-07,1.224368701040598485e-08,3.628100547866734373e-09,1.000296723173862201e+00
1.005559482170801718e-07,1.538020382183832408e-08,1.156767118962461650e-08,5.570079541216399477e-01
2.734987781299215876e-07,2.647868159677832953e-09,1.323024203488883486e-08,3.643325495357717103e-01
1.843679632215402481e-07,1.213043237881718064e-08,2.391643661170363779e-09,7.207008322681476287e-01
2.431278001320702713e-09,1.551271104571431377e-08,6.591048673133472628e-10,1.084832461967706330e+00
7.407573022373063162e-08,4.228236619611796393e-09,2.394133708193307330e-09,9.138586313783403359e-01
3.042512138594717792e-07,7.413762031389194411e-08,8.640448242372709576e-10,6.395041559645178175e-01
1.913654009368950317e-07,9.678328138091655038e-09,8.109472022159255335e-09,4.633464240929809352e-01
2.561753272884883551e-07,6.539277761706016063e-08,2.697524688355105457e-09,2.842350282136920647e-01
2.137203658601516723e-07,2.610088398842076448e-08,4.532498989698369480e-10,7.379353901872849342e-01
3.196562205150927966e-09,2.097087951299042413e-08,8.267525673787788892e-09,6.664667342691843466e-01
7.344389132106435200e-08,2.272147398173366533e-07,7.824609938563327558e-09,4.041649014409625096e-01
1.275362690094708418e-07,1.095182030978248776e-07,5.053612711047958386e-10,8.777325408695485498e-01
4.113842835538194104e-07,1.148377074522796693e-07,4.501522848992868376e-09,7.151226412577982305e-02
