1.988688789809764585e-04,7.887910884984358580e-06,9.296024673908329545e-08,1.458401713963320489e-08,6.331187289240381077e-09,2.701330100184107417e-08,9.034666271276420250e-09,7.574093372516236119e-08,6.247757233753883921e-04
3.609994222486034637e-04,4.133282149423709416e-07,4.722455535069210274e-08,2.480854576226773431e-08,1.342942591503502584e-08,2.888904133213506988e-08,6.047063283244147079e-09,2.001832503560737452e-08,1.647653406746421578e-02
3.767633545543003725e-04,5.941490252528422134e-07,1.529500959311615867e-07,1.435560347510347058e-08,2.838317539939604874e-08,9.417032031200745969e-09,5.886521100778549833e-10,6.293545471674381487e-08,3.333095968559873692e-03
9.642561546285191142e-04,1.386914184589947951e-05,1.473891850195080223e-08,1.203699247800815415e-08,1.947501246114516573e-08,1.240376365449121985e-08,8.091424121745833249e-10,6.044594651693354047e-08,1.521817307713982728e-03
2.346960033267385197e-04,9.926675716485879881e-07,5.189659872593297997e-08,1.833934551171928871e-08,1.150192631421486790e-09,9.283387809180061041e-09,8.071901319698402399e-09,1.494144674339540011e-08,1.548356878687580374e-02
6.622613267104489852e-05,1.079180479898498454e-06,4.014558445740686473e-08,5.069171569447107872e-09,2.123129181463754033e-08,4.173093311863555378e-08,1.179953216275610810e-08,2.433373294054135989e-08,2.722160464149901184e-03
5.777782377323168340e-04,7.892168855686569124e-06,3.244005844801507846e-08,1.504050337317503170e-08,4.576015858542329924e-08,1.431004781691467466e-08,2.136882453062658213e-10,3.599825548571738622e-08,2.057461681640740045e-02
3.558635973896210518e-04,3.308300530309335335e-06,8.411564485683829590e-08,5.959569901923500461e-09,3.179914750759266083e-10,3.547187927541051889e-08,3.790398695127059221e-09,1.306537640829821410e-07,1.777309493343474066e-03
4.451473290387718816e-04,2.146121243894970524e-06,6.095295355265778178e-08,2.082563742498583832e-08,2.175664832660827239e-08,1.118057810797459733e-08,6.696413926263422483e-09,4.006631727998756926e-08,1.268185937672150487e-02
2.976219679512753682e-04,1.957452286694067847e-05,1.420302202103555727e-08,3.181089651870969754e-09,5.179425384195362322e-09,2.085940822311380144e-08,3.061556490273943815e-09,1.115502347962452668e-07,7.275330531218424275e-03
