8.948215145745059829e-01,5.335720277656758872e-05,2.197929249811019876e-07,1.525545839213118088e-07,2.342575102161753068e-09,5.476485780746141930e-08,1.622437473723930942e-08,2.178333103176981137e-09,7.353517438176497119e-09,2.181198264467376315e-08,1.763116303300890642e-02
7.501803086045294444e-01,2.808550887613716458e-05,1.629707784846809868e-07,1.674615090914042385e-07,5.489816046556262601e-09,1.031417456717415628e-08,9.126278461886201970e-09,1.530463595424455629e-09,1.031093557194227331e-08,3.589406855130723473e-08,1.950479667999872185e-02
3.126004064502725943e-01,1.776985326720718753e-05,3.997098048494810322e-07,1.584210620582976244e-07,2.542298329355351683e-09,1.028361882605389194e-08,5.658568143064757998e-08,3.795897807345443470e-09,7.661351984966926703e-09,2.045280709589116986e-08,7.043691206045555979e-03
6.074077052869822912e-01,1.081724382836334465e-05,2.606524087363651757e-09,1.870392962754188772e-07,1.384359854302820995e-09,2.486160477055049312e-07,3.502837717137237305e-08,6.821792853382821654e-10,8.417956365608062529e-09,3.314034981275835432e-08,8.096071937017647324e-03
3.910185637783611390e-01,3.606216924659108131e-05,3.210623580739585973e-07,1.380542714355422010e-07,8.599105598728517868e-09,2.590890359136620604e-08,1.210568294451644107e-08,2.790613030399192191e-09,8.817697272023435875e-09,2.333795776575491459e-09,1.057656759240826680e-02
1.327488808487174543e+00,1.805821670711044960e-06,3.426558068917666157e-07,1.557564780817323221e-07,4.779326256532519840e-09,1.316379352305978044e-08,1.378349462022787692e-08,8.398422635148087136e-10,3.315785700085662387e-08,8.079396494286916376e-09,6.619992606618416847e-03
9.554631960782639100e-01,5.262421816113337401e-06,2.006945410322579138e-07,1.727394976706777483e-07,1.208445744734212670e-09,9.774377401433143256e-08,3.282353848820066902e-08,1.190653218047915267e-09,8.750041685566944699e-09,2.932952623330584149e-08,7.289236365242261068e-03
3.075725200992539543e-01,2.421236590169823416e-05,2.208209928898154299e-07,8.094326598100777202e-08,9.312812053070962879e-10,1.072514416532822441e-07,2.229645567737500679e-08,2.771467113936481702e-09,6.681573488546740188e-09,4.165746886030447522e-08,8.497228626672639895e-03
9.592595466404274518e-01,1.478031520109337453e-05,3.847591731270459722e-07,1.235602939520842035e-07,4.674443451814229703e-09,3.059738385375851354e-08,4.529320062065355019e-08,2.194683428538557034e-09,7.438253715174541456e-09,2.382739865311211922e-08,1.719284465867421119e-02
1.015098006398227781e+00,1.115336287764714051e-05,6.713297783359833532e-08,9.837893844440143126e-08,3.066000230952660139e-09,4.274912561685357619e-07,3.320073475020425203e-08,1.859421889891184513e-09,8.492862288836399697e-10,1.248310665626161836e-09,1.691986584702840496e-02
3.036540269981898854e-01,7.160255370683803314e-07,9.456059076551010624e-09,7.932304207754381008e-08,1.048272169997779939e-09,2.457475620771650562e-07,1.076310849987888918e-08,1.941776524894136203e-10,1.393712849315542595e-10,3.762100895511062479e-08,6.551194670402747666e-02
5.092609438498324481e-01,3.198877180930953713e-05,1.863450886917271736e-07,1.041850332603411517e-07,1.328544364442654131e-09,5.408142381112558497e-08,2.394085533407699670e-08,4.955739231829428805e-10,1.681676735750865137e-08,3.049251308521585628e-08,1.438837169059889237e-03
3.598103397537902870e-01,9.452646654910305430e-06,4.024936431011848414e-07,1.191534029635986940e-07,8.328289408503399954e-09,3.231799195388622540e-08,3.500392858272743719e-08,2.198790259372376642e-09,3.380764294410466745e-09,2.849153563539446167e-08,4.604809936167825191e-03
2.571391168105443548e-01,4.600654603531065538e-06,1.746387415945486448e-07,1.238034327203613858e-07,8.041538366793118685e-10,1.371214587509380863e-07,1.451535752082826331e-09,4.138017538178805077e-09,8.366143794943530728e-09,7.961976912666087001e-09,4.362136254802874424e-02
