1.975068837709814348e-04,1.994866573097982325e-05,8.459708238527106804e-07,2.354246913538932998e-08,8.443949821895209345e-09,2.372480089382074419e-09,4.456529198352380905e-08,5.429172107014340827e-08,1.370858886905213653e-02
6.154708632465779672e-04,2.041355175626387999e-05,4.015933772183346065e-07,3.628167608791323479e-08,1.769118520198478567e-08,4.550529440143261880e-10,1.630969990657468339e-08,1.117565896407460180e-07,1.375631861794789773e-02
1.182702534913952427e-03,2.145028965593301411e-05,4.075059103117077150e-07,1.122317191693603916e-08,1.095583855997387710e-08,7.288483941355821006e-10,2.393611204006595479e-08,9.934037468575903373e-08,3.943155134020960573e-02
1.913645688322447493e-03,1.614349630963838391e-05,1.402883099157361296e-06,1.236827300257645053e-08,1.424324805995295581e-08,6.583617162062926639e-11,4.318728567916835784e-08,5.017881199632213843e-08,1.858379602168790806e-02
2.023992247014366546e-04,1.712186260947297443e-05,1.571696128569291699e-07,2.796758572307076342e-08,7.119286038047939233e-09,1.760099154512490571e-09,2.314589637679745908e-08,1.057921725601187746e-07,3.176532655950092821e-02
2.035841500828702660e-04,8.511702484694192922e-06,7.176858227714452636e-08,1.398206383318969718e-07,8.745202177460428904e-10,3.229157615652516327e-10,1.160391681459081170e-08,3.006702004268536537e-08,5.792709466067529067e-02
1.659009557500283269e-03,1.794842183668090012e-05,4.225484895940331593e-07,1.483119155325298332e-08,1.707256581004996715e-08,1.346266841526006710e-09,3.584650469404980787e-08,8.228267621589212384e-09,2.560437796048506409e-02
3.723460842945915594e-04,1.475981610461822615e-05,9.555916266383029769e-07,4.060521291771072638e-08,5.361457388126361846e-09,8.139288108721737307e-10,7.811245605905712367e-09,9.485394256406864577e-08,1.791877752457665673e-02
6.707502143826071664e-04,2.638122858473213321e-05,6.172941454726176948e-08,3.936970203218386928e-08,1.316035838296515511e-08,2.769610747092098405e-09,3.565187401602809022e-09,9.739155036097924862e-08,1.621626464644380580e-02
3.312765541283736975e-04,7.492311919073644399e-06,2.566901448259075298e-06,1.284059460568042342e-08,9.437019384702288804e-09,2.882718523738117461e-10,2.162909730875301437e-08,2.109937881408767084e-09,1.714144546299864458e-02
5.551866973760527860e-04,2.985785107335040388e-05,1.803364027943604040e-06,3.173776764929129706e-08,4.733195532489610875e-09,6.430031822037969766e-11,4.784400471403395419e-09,4.619464786504559359e-08,2.194664096907638848e-02
3.267249860668671271e-04,2.278309689685996650e-05,8.032141864258944076e-07,4.399750731549752631e-09,9.986768816641892338e-09,4.932173035905288708e-10,5.331809605956781590e-08,5.890023519181090222e-09,1.675971291211472702e-02
3.236431102657650835e-04,1.130669982359989286e-05,2.498987628018957164e-07,2.472921361343384779e-08,2.130009093487091178e-09,8.897840011870345112e-10,1.901870115388726213e-08,2.764282787517909692e-08,1.075362262387011131e-01
9.568054985848255777e-04,2.179973854372976589e-05,1.210693980137846230e-06,2.154915420914588071e-08,7.818339681570831216e-09,3.579531735681286135e-11,5.172473198117294132e-09,5.148885607656197711e-08,6.597271443778575557e-03
1.499111649762367195e-03,1.157211621997274809e-05,1.693464446279592400e-07,4.150730684443353612e-09,8.986852031437606804e-09,2.995923586972096059e-09,4.195317572543091184e-09,1.125939504903715528e-07,1.369869435922874412e-01
3.024634032074287023e-04,1.250532417165474636e-05,2.735635124984750285e-07,1.137016954732414237e-08,1.253318300427941979e-08,2.388963550482531968e-09,3.818984351192768098e-08,1.026832077053931204e-07,1.677743425139987740e-02
