1.919735052792097552e-01,1.182124886617027248e-01,8.348751390904158143e+01,6.802551291031630476e-02,1.261707078526615698e-04,1.066704127201024137e-06,9.638459290405341009e-09,2.009351250606636352e-09,2.358733261577534826e-08,1.551611421879062335e-08,1.122638962186359708e-08,4.886498624282503130e-09,2.121438610715291819e-08,3.806222832327453833e-08,7.438152215118364217e-09,2.831752274486579613e-03
2.137241289686622470e-01,1.743382414728955609e-01,4.079176034557279706e+01,3.857343464753440476e-02,1.087990132850237020e-04,9.244429630092347631e-07,9.083352693294502655e-09,3.479597479577627147e-08,1.410317262955456380e-08,5.055284755249685095e-08,5.108676076582713500e-09,1.190851946291132898e-08,1.628709341909202885e-08,1.292995440485617819e-09,2.624700869312160228e-09,4.198190194772368454e-03
1.700408678818812747e-01,2.241549192253953771e-01,7.439309729935665416e+00,4.230695836851117164e-02,2.369491441758576650e-04,1.666923441499166563e-06,4.686184682020090247e-09,4.362479115918008085e-08,3.164893113401926241e-08,1.830073849280069367e-08,1.849220813924828532e-10,1.523177057262865806e-09,3.201367279997899582e-08,8.256148306822662359e-10,6.723140311619591457e-09,1.539742442042356472e-03
2.457783736310349687e-01,1.495127465929725064e-01,1.910867680269870306e+00,4.317880159949018942e-02,2.608105204633303568e-04,1.095867350920466787e-06,8.917628846130769205e-11,2.825707977356213151e-08,2.942273104771947558e-08,2.461408498397519067e-08,2.530702310600305350e-10,7.642026982298520388e-09,1.241624821597858653e-08,6.416304285215090267e-08,2.730763883229416617e-11,6.773267806816041410e-03
2.049704771636691736e-01,1.301041829752839774e-01,4.227101034643780508e+01,3.542844403184357283e-02,3.111798597724343149e-04,7.019387689048331275e-07,3.954990520431715124e-10,9.939584103109207916e-09,5.506929774785203340e-08,6.255313358878470535e-09,1.217636324742135969e-09,3.672233867797500012e-09,7.944309894376792499e-09,8.721552156149830394e-10,2.659743123517861007e-09,2.519582110763340585e-02
3.696174677181411905e-01,9.464146270808082573e-02,4.150366418398973423e+01,5.399021721749243385e-02,1.029058495639004081e-04,3.682790599461574948e-07,1.486958479311875741e-09,5.122823849830745492e-09,8.235265367078826235e-10,1.108305253053324868e-07,2.461671605127695857e-09,8.471998292262890848e-09,3.409609317689570694e-08,9.221019420829520470e-10,1.010171827138766050e-09,6.196511119260564998e-03
4.813801762265695894e-02,4.147782142427217794e-02,6.935833461327938210e+00,5.044438139088878309e-02,3.261297061548919197e-04,1.200242093597960873e-06,1.822691585751014037e-08,3.862125938502303359e-08,8.245705309265657226e-09,2.319727408178264292e-08,1.008158507559590444e-08,5.010003448644122072e-09,1.666899649562886905e-08,1.387613641047749161e-09,1.313564364099966351e-09,5.443307847246999648e-03
1.566245043723822894e-01,7.771294320855881566e-03,3.374719363103588421e+01,5.293503956862680160e-02,2.808858628649709669e-04,6.546217008696786848e-07,3.577746116296660347e-09,2.775126065079236559e-08,3.129689929754995216e-08,3.711790466404156175e-08,5.468714930961554106e-09,1.934879057880497531e-09,5.945411573259193988e-09,1.965690448230779081e-08,3.337544193995933647e-09,1.567784795430085185e-02
1.958029161609013968e-01,8.248471131981566229e-02,3.553532528160403103e+01,6.820234145899713163e-02,1.534826740789489144e-04,6.782078861566259647e-07,2.003955442084479561e-08,3.139475386144123070e-08,4.093275018089741827e-08,5.019375614489117391e-08,1.678943845450214204e-09,2.569853085437184148e-09,2.622143773398927413e-08,6.456530094207267681e-10,2.625473581078987891e-09,8.448392161444837414e-03
5.232225360319787966e-02,1.485752438469978565e-01,2.665284556433694974e+01,3.884227737094998745e-02,1.136707428036780104e-04,2.072535527469110856e-07,4.661104824187726268e-09,8.072694587126962823e-09,4.243174532618119341e-09,2.816655276835793588e-08,5.517225192488217040e-09,7.803611420397657586e-10,5.292216559774459001e-09,9.333956462443044607e-08,1.220884525041643065e-08,3.607163810971076787e-03
5.680998509001521091e-02,4.230750502009874570e-01,5.960015670037000746e+01,4.033629957493212181e-02,9.970164744284271911e-05,9.167207177856094260e-08,3.292779856761710401e-09,3.154550820192222260e-09,1.696110847584696005e-09,4.904020534209050511e-09,4.312050566292726948e-08,1.484828574189067376e-09,4.568536861953696068e-09,5.552426294988221447e-08,7.878223659045244441e-10,1.089035572550609270e-03
5.913380389514222291e-02,8.780268828640147571e-02,9.079512582337851967e+00,1.044478227495112405e-01,1.280761131027188121e-04,1.927264380630700859e-06,5.966018783798176783e-09,2.849686232376229284e-08,1.968968436738099771e-08,8.781137654609860401e-09,8.010333542634517350e-09,4.694506070706323138e-09,7.876771405437858790e-09,4.820694409387642149e-08,3.479764782319803399e-10,3.900028360449139114e-03
1.166675475458622130e-01,9.371516316930193768e-02,6.360091319050341951e+01,2.639432270824944304e-02,2.628087840414515628e-04,1.516513794123353690e-06,7.681854839130475962e-09,2.860846587265228904e-08,2.863427250473269007e-08,2.498573590100047798e-08,1.986900526568446520e-09,3.328981787757478750e-09,1.998115071116143465e-08,2.889533009305253916e-09,1.981814524125298274e-09,1.060212428496147379e-02
1.636744029677444229e-02,6.384842147549073255e-02,4.270298230590361754e+01,3.530617165992606943e-02,2.630772480212985559e-04,5.803502883449423800e-07,2.131373675207840322e-08,2.221283045901648523e-08,1.832316525115605299e-08,4.336039415499391921e-09,8.611144322335636602e-09,2.900734909184262113e-09,3.636288762441734929e-09,5.518934337098758533e-08,1.982677256598645540e-09,6.131892163545110512e-03
5.116521671732978671e-01,1.431715742236045197e-01,5.954454915448943808e+01,6.782707688494027387e-02,1.754579394974082392e-04,5.901899586370942689e-08,4.311535189907915834e-09,3.007813988853610687e-08,2.227882576082260653e-08,1.019140368875718582e-08,6.759406386835999597e-09,4.276674620184024714e-09,3.950731206615088216e-08,1.852474384727932424e-08,1.856946443109362974e-09,8.349270548016325677e-03
1.725664455138392339e-01,1.588121812258062593e-01,5.114875557539778583e+01,4.395520010899708896e-02,3.115912987149704622e-04,9.934843072122160906e-07,7.212936267314225452e-09,5.017680116168489087e-08,1.609637785346393083e-08,1.973735182219255402e-08,1.927436552127172546e-09,7.283404749754373432e-09,1.181423752917899832e-08,1.188565761181178816e-08,3.693887576411432344e-09,1.827570157904096415e-03
9.229793697525544294e-02,6.746454038360032157e-02,2.553987937845069567e+01,6.029964179340465552e-02,3.602899579292933620e-04,1.981205534684199906e-09,1.541422899954381167e-08,1.207193050611358257e-08,1.411896294531683706e-08,8.196294062071155538e-09,1.606451349072776014e-10,3.578909055494249545e-09,1.801452177121550694e-08,2.994821026998585530e-09,5.998835872770703442e-09,1.589374458370812829e-02
1.746563837667213681e+00,2.387309157253377639e-02,7.973481504117008001e+01,7.342043372607806595e-02,3.555885585699343357e-04,7.007397834307911305e-07,2.782750659594439730e-09,4.918357711203391098e-08,1.390917648939388467e-09,4.814295052276445595e-09,4.855211389273260637e-09,8.528374626523507264e-09,2.581494633025749683e-08,4.076577935404817025e-10,4.831353491680086444e-09,8.162874291523779594e-03
2.807535674390765346e-04,1.763286744122412597e-01,3.443993382905760825e+01,4.627609446443691626e-02,2.505527885030828911e-04,3.913055023718472159e-07,1.061326125238334578e-08,2.545086430020221140e-08,2.464089268901440218e-09,1.949249033999148524e-08,6.357962166103508838e-10,7.374577633919368245e-10,9.612904093802392924e-09,3.055689155002056827e-08,1.656548992721212003e-08,2.546482896751720709e-03
7.136526192480456832e-01,3.645058732983623428e-02,6.508239560368112109e+01,6.833230604227931437e-02,1.793097279721541564e-04,3.281394985408666459e-07,1.370146720996300520e-09,4.380741661123753341e-08,8.389424589280385688e-09,4.714419239158282377e-09,2.722494346785431958e-08,8.862875753156027177e-09,1.120406687352423699e-08,2.173711172855941540e-09,1.257363928248536684e-09,1.108591435554193323e-04
1.215449471840855111e-01,7.991124032917157338e-02,3.341529849479362468e+01,1.306522145082591180e-01,2.182665940939656460e-04,9.911792587873271505e-07,1.765959856711801728e-08,7.859662533133053140e-08,4.432872136357684869e-08,2.023165736253515248e-08,2.809120223905013857e-09,4.725273622961611984e-10,2.613669410872145934e-09,3.194347494886373368e-08,1.514998688917147369e-09,5.229519414038276935e-03
5.436417200395987637e-02,1.258638178994099521e-01,5.281935598115119035e+01,1.159382735138822160e-02,5.153363345077137923e-05,3.615340911523228976e-06,4.174138133066767535e-09,2.136807548916888952e-07,3.514820569798932166e-09,1.689403877439508006e-09,6.391501107133119265e-09,5.986256909824855727e-09,1.627705317650365464e-08,1.709757239890392579e-09,5.644218703594830343e-10,1.330103111274201890e-04
1.008130811163889251e-01,2.341580371075081823e-02,3.618312293363326404e+01,4.080788757883761775e-02,7.071993863688453815e-05,1.272301492690946153e-06,5.511907657904615192e-09,8.647371955826565825e-10,1.553853047916679976e-08,9.634255033696303065e-10,9.194903828021510804e-10,5.182142340254680366e-09,6.494592239990958561e-10,1.343556487929016218e-07,4.710525915206117659e-09,1.495398336660088475e-03
4.720729732766446030e-01,1.630644692389589812e-01,8.957230774098842829e+00,1.547278612060052350e-01,5.502858129996257450e-05,2.875765295334675907e-06,2.572203922119339256e-08,4.623608015713278782e-08,1.845161227815510554e-08,1.443192685741156853e-08,6.680226521810833197e-09,6.568705163483172466e-09,1.485484269704402789e-09,2.232928548055009295e-08,1.113705056550514354e-10,9.049239992846054223e-03
