1.263918829843081459e-01,6.768776149890720281e-05,8.615769458677040586e-05,8.361956119877062706e-07,2.244298338467803676e-09,1.906833958521659978e-08,1.028177776927324059e-08,6.949176740484448397e-09,9.370388377892406006e-10,3.300556890381550733e-08,3.925789470408802551e-02
1.445547703221850555e-01,1.078109052080558915e-04,4.910162797340052361e-05,7.188957421061471228e-07,5.881276845535843144e-10,3.036538610694393632e-08,1.865070302876598898e-09,3.329061198288872730e-09,5.270695255239355530e-11,6.271037650700545179e-08,1.905603529366254462e-02
7.069464046332210594e-02,2.235061675900321273e-04,1.901797461812210902e-05,5.527180099817095111e-07,9.501065216098126967e-09,4.091138437382213737e-09,2.139571703982054841e-08,1.897183772722870024e-10,1.611419690878150933e-09,3.001640853263013948e-08,4.147258155336056712e-02
1.920888705524821383e-01,2.656236384022054903e-04,1.281864140375916692e-04,3.381234442029461946e-07,1.943619419342148735e-08,2.538976374626579008e-08,7.878671398366637664e-09,4.679118952013413802e-09,5.153907294318167104e-09,7.156865081311677174e-09,3.832539619042062140e-02
6.013922977706774586e-03,6.144530839487718642e-05,1.240910508708976923e-05,5.518433275781027347e-07,2.074263558505709688e-08,1.878937670347869450e-08,1.846532130507763339e-08,4.645593875707134244e-09,2.217193829863245303e-10,4.823488192799001369e-08,1.470534004526583005e-02
3.420114547675316696e-02,5.572781628875856893e-05,2.171235249128950526e-05,3.036044931956517846e-07,9.586380290904776345e-08,7.210080873519880001e-08,9.490530949347967226e-09,4.985128773181445649e-09,1.333683136269090994e-10,1.101236897175312685e-09,9.094060025153213878e-03
5.296740288624296467e-02,1.546560219709816250e-04,3.255040060223504439e-05,6.207163487947827168e-07,1.363294834951448101e-08,1.123575095815618416e-09,2.564033979631353966e-08,4.273920896684495847e-09,5.432231379243912989e-10,2.794604021377590610e-08,3.190479787286859548e-02
6.157390110903780689e-02,1.863299566330689819e-04,8.031944031616794098e-05,8.213657571151798211e-07,1.303466556620649216e-08,7.293414202926384723e-09,1.541311894967314237e-08,3.276499654773908606e-09,5.880347328515668813e-11,2.954863446655523467e-08,2.542383630154793073e-02
7.361334374747260934e-02,2.000626324361395739e-05,8.855747385690976466e-06,8.396000221113497348e-07,1.727262004372064767e-08,2.766614229176622606e-08,4.729521811296598598e-09,4.771724817044717873e-09,6.313842175979979127e-10,1.754485783675080771e-08,1.783177031240962968e-02
1.231130953221910851e-01,1.367771323547546875e-04,2.142651941916996631e-04,3.028422650859012521e-07,2.276361997537222839e-08,1.894282913680547389e-08,4.112196628466554390e-09,1.862535669779145678e-09,2.199049352162835734e-09,6.852373797182429725e-08,2.074293355400237682e-02
3.727070243307977204e-01,1.104982013912051699e-04,1.522104331927458427e-04,7.891725646960705021e-08,1.671443838712421653e-08,1.867129062001212421e-09,2.202831120662051247e-08,5.242978929953354059e-10,1.144610516562902924e-09,2.508105116546149489e-08,1.250687158158939050e-01
8.144405072002768031e-02,6.070923195822927387e-05,4.857955507888903198e-05,7.949313802084053776e-07,3.088082719685461335e-09,1.598353884451957652e-08,6.521888436112920087e-09,1.310370360240742403e-08,1.426069408442593366e-10,1.099964598523996836e-08,2.188623192022607494e-02
7.873025513126528929e-02,8.336184501847299078e-05,3.018381467983134267e-05,2.567556225866900437e-07,3.890727377665954740e-08,1.629723012206808605e-08,3.933736265303114786e-08,6.937611205918879254e-09,1.300807215228438003e-09,9.420179722819924910e-09,2.081960506811010234e-02
8.562370303182831321e-02,8.606632697714751879e-05,1.293092747745046409e-04,6.713010806520114820e-07,4.735897925263002400e-09,8.776572375911296559e-10,2.126553413542060045e-08,5.677928471325689761e-09,2.839874338883375589e-09,1.929399020586292129e-08,1.154682301066472030e-02
1.068895292771019911e-01,3.169597061241943392e-04,3.832211052694350375e-05,6.707928942276178196e-07,5.592292831021035272e-10,8.278669342031379921e-08,2.669578607335566471e-09,5.666263630092380434e-09,9.733742555484858369e-10,1.054770427296217191e-08,6.871902935128525007e-03
2.855778961715035175e-02,1.160135412751969882e-04,1.520857280410809621e-05,3.847341647736105914e-07,4.832543054853786732e-09,9.364895386986967872e-10,1.679234739186647595e-08,8.378870470467958264e-09,5.761730241936964121e-10,5.160867972280413987e-08,2.217551564721328278e-02
1.183942876158272234e-01,2.532558942543077299e-04,1.289846028149656763e-06,4.971411471607106796e-07,2.248034306286622976e-09,1.835669389179398474e-09,4.968179381168438762e-09,5.418062042414437836e-09,2.676134338627142233e-09,3.650105304707579902e-08,8.699460339475720977e-03
5.024487479670387835e-02,3.313798054712334667e-05,7.781796139410303021e-06,8.018835370368978640e-09,1.657335747240578289e-10,2.676284769416117451e-07,2.655261496395112410e-09,6.018436605017196077e-10,2.679927068590333943e-11,2.940909557042946393e-10,3.734818861120980937e-03
1.349634393510053543e-01,6.774367245631420257e-05,3.210644857609849448e-05,2.900859407179602818e-07,3.608015304822473587e-09,3.691834821231642345e-08,3.512172562188420162e-09,5.375943700223860601e-09,2.199851525460519238e-09,4.323299351985407210e-08,7.926584657298414022e-03
1.019152061723206937e-01,3.119863304997741319e-04,1.726276259042939420e-05,2.803848056518491730e-07,1.372704800165286884e-08,1.303257662160056802e-07,2.012138448608374544e-08,1.998674031083326238e-09,1.110459936929553595e-09,1.133612888506211683e-08,1.286262745550543346e-02
1.561216974808677938e-01,8.526302860730386305e-05,6.970508268875353340e-05,1.257633896773331092e-06,3.500899755540663883e-09,8.604731511966398802e-09,4.159008560177357914e-08,1.058613200922467222e-08,1.735681774168068780e-09,3.265369788870548112e-09,1.480163492999184323e-02
9.840833640084922784e-02,7.644146764809110458e-05,6.161475212985737470e-05,6.348276673440238427e-07,4.471307975590447431e-09,3.944989334227616874e-09,7.589775089949269088e-09,4.880819843384450479e-08,7.661393222059505627e-10,5.036191729508031653e-09,6.025419288197483847e-03
5.655118924173498096e-02,5.789146299178258616e-06,2.591987756538377432e-04,6.807257529155897069e-07,1.282458492692015204e-08,2.441987064429161229e-08,4.173448293156417168e-08,4.503891710388666747e-09,2.861135633740576986e-09,1.253353301434036206e-08,1.305998318459384612e-02
1.995267893688948690e-01,6.498595782969461641e-05,5.836346992004390051e-05,1.474756730585824082e-06,1.765496741700448532e-08,9.391731413717021683e-08,1.207652681569205057e-09,1.263038047093787371e-10,1.255632703577041817e-09,4.738490253478609547e-10,5.181952585574228082e-04
