1.142209807397394239e-07,4.745768936267111826e-01
7.962174427564156195e-08,8.742291428918986806e-01
1.001145445379958587e-08,1.157938103731197321e+00
1.129737524476625408e-07,4.182847101235597220e-01
3.629234895343020175e-08,8.117943997500088882e-01
8.724106651532750769e-08,5.310101405168158317e-01
6.388377556998085401e-08,7.155005251291831625e-01
8.205865965944061431e-08,6.032120721271964081e-01
7.684263340117195698e-08,7.282316888357508455e-01
1.289022839594976337e-07,1.241936477417105306e-01
1.088097139215497285e-07,5.208773959311144841e-01
8.181191337277777769e-08,7.283216082339620812e-01
5.969205270567711724e-08,6.641291544457801344e-01
1.142743049143036280e-07,2.079668085264310684e-01
8.410737716648004205e-08,5.892032645355511633e-01
8.884263805024196501e-08,5.002667286495349197e-01
6.482559284296814524e-08,5.432909297174249863e-01
2.249678303200586769e-08,1.335880273222744608e+00
2.836900397308214864e-08,1.051304266855416891e+00
7.894084231357879804e-08,7.167642606425698171e-01
5.594817858237896826e-08,1.160047480204669856e+00
3.667558185706654793e-09,1.935791290060885350e+00
1.331395287640186576e-07,2.306127649269579805e-01
5.390646911785623083e-08,1.251556948898825405e+00
1.633224473668920218e-07,3.874639789022646386e-01
7.104111793060438915e-08,1.021436784166591893e+00
9.023557692217273575e-08,4.304828966631469300e-01
5.663010080403229760e-08,6.122894400416635241e-01
1.269695278343601361e-08,1.222858845079624501e+00
2.038605788398850142e-08,1.207548736093623898e+00
3.271593382559242751e-08,1.025861029775688493e+00
1.070541137195240616e-07,3.890500856665451423e-01
3.839849750718787086e-08,8.628404838964975898e-01
8.446658474888455065e-08,3.146770066619649087e-01
4.410478638158384931e-09,1.451579424219295644e+00
7.324825033873624660e-08,5.382958026745013891e-01
1.676127816015492530e-07,3.170850874206175285e-01
1.530453544386400007e-07,3.314614308459725711e-01
1.175945381161775105e-07,3.051680539917492885e-01
9.847912952801094067e-08,2.820878084281633891e-01
1.017712110376186287e-07,9.011375331956775758e-01
1.793688971590990917e-07,1.738345940906715348e-01
5.942768875067637935e-08,1.157583286765262232e+00
1.433440166297378891e-07,8.203683818741596134e-01
1.546252253151116838e-09,2.495726203629629492e+00
1.433986546601752702e-07,4.805563906263494722e-01
8.478912233766314467e-08,7.631351169322890815e-01
1.124623224120313370e-07,6.224676078457558326e-01
3.793592851061493920e-08,1.598400364414710451e+00
1.324627745219227634e-07,6.530586118212028390e-01
6.524439928054746651e-08,8.338726279783932327e-01
9.012940308815329170e-08,8.640245422121304308e-01
1.222439976368845578e-07,5.164341155098077785e-01
1.295800590500468642e-07,7.148894743216431813e-01
2.746848865126729293e-08,1.459083049992668135e+00
1.385757732808797318e-07,7.960468700143834564e-01
1.679533931585504243e-07,4.871439900775123566e-01
1.426650626202223532e-07,3.780855061218661439e-01
9.734001092814298924e-08,1.048765463459751635e+00
1.584915080578352535e-07,4.558799036255932746e-01
7.952858410306093065e-08,8.401042343936175882e-01
1.150527475608368595e-07,4.903344189043551959e-01
1.204965055728593420e-07,4.716789911515011369e-01
8.265915951268047573e-08,6.539426496058994287e-01
1.082652773554845038e-07,7.164411158307196770e-01
4.180396862035391873e-08,1.025280624954285180e+00
1.131914943425442163e-07,4.472060915798980463e-01
8.015085401300747531e-08,8.763854696154073087e-01
8.840616121842040838e-08,4.363654376378919286e-01
1.349267035884108746e-07,2.967551807334954383e-01
1.157649864335366155e-07,2.953220985626461292e-01
7.951806702699769545e-08,4.658859754200862513e-01
9.286142900474734962e-08,4.541549220887636795e-01
8.608340095812935096e-08,7.122512690381321843e-01
7.543382648570682688e-08,5.610857127133528355e-01
1.496030127390364948e-07,9.158680715694508812e-02
9.785487481265682113e-08,6.082383089419557409e-01
7.720618219114237642e-08,6.982666179020966535e-01
1.128861030635127792e-07,1.475971847742194587e-01
1.152068924355600505e-07,4.002091241094197782e-01
8.972932214146174074e-08,4.695563374532465972e-01
1.208044132032405168e-07,4.142078161349440069e-01
1.165612860531069400e-07,4.437218323769930861e-01
1.284739321179502455e-07,6.976250348954979863e-01
1.000894548460271713e-07,6.010133029587056974e-01
1.046193178025982511e-07,7.346621509720120402e-01
1.038589719525018282e-07,3.784691567501410336e-01
