1.130786403994038253e-03,8.426295479462819139e-06,2.402903209653676181e-07,1.226781527817497661e-07,5.638968429281378834e-09,8.646687542128881914e-09,2.981631661357849280e-08,5.455005731702707004e-09,7.523864378624674221e-02
1.231040472796592327e-03,1.037420316171223152e-05,1.309258640729982261e-07,5.656034882487112758e-08,2.147022198229283180e-09,3.010813764018558380e-08,4.924360007039162651e-08,1.220869974912579557e-08,3.555306700599695363e-02
2.058386580470085350e-03,7.786243788703611749e-06,1.379392623485464868e-07,1.954712268067336505e-07,3.202581909542155890e-10,3.121532838642889757e-09,2.236065326091837744e-08,7.731460095730978066e-09,7.119612152220375356e-02
8.586160057426278159e-04,7.048698703866108143e-06,1.138635092317016395e-07,4.295385563438742238e-08,9.551239671025747150e-10,2.932051533096118271e-08,1.078643018310026624e-07,1.125753863582262802e-09,4.855530227826700129e-02
8.300398646990342442e-04,6.856168725162012465e-06,1.292869806554153459e-07,1.717107304386680350e-07,2.572340114559073470e-09,6.918095588628111365e-09,6.677379096162640561e-09,1.277343118788825415e-08,3.818766679943712966e-02
6.541982426886755117e-04,5.400395562927650783e-06,2.707407863905155738e-08,5.377207683214086173e-08,3.178836849857554519e-10,1.329428978611116919e-07,1.806321307008251948e-08,3.025382795051819445e-09,2.107041055627795895e-02
8.857480545428200258e-04,9.517401929818575433e-06,8.654902691925542787e-08,9.922446869799563996e-08,9.120993928828052459e-10,2.671585701482333785e-08,4.190859515766914293e-08,6.424604776124664328e-09,4.693264265585998796e-02
9.008904302582692279e-04,4.823555904817513842e-06,1.493707332795970846e-07,3.040736352784886039e-07,4.980559834621507591e-09,2.190030950054666906e-08,6.449066427804081851e-08,4.358546847724644342e-09,3.133993035955180001e-02
1.158024140287157661e-03,1.416815041657898837e-05,5.258841415249167278e-08,3.470390204658635231e-07,2.951596176759619589e-09,3.176417771524714674e-08,2.360338911145629890e-08,5.439443636719769029e-09,2.934694320299908836e-03
2.952608830043110971e-04,4.269357203796613332e-06,2.337599560789123912e-08,1.315232897239881457e-07,5.991754574222625508e-09,6.243722148436725718e-09,1.806110907891223740e-07,3.384485744636851304e-09,2.228585650039778543e-02
1.483714294596792833e-03,5.141763674880108517e-06,5.778206175352314075e-08,8.285349183428433560e-08,2.107361076580738409e-09,1.265945871708749678e-08,1.063222417668347608e-07,2.151397262622697345e-09,1.300690164900080437e-01
9.111306963812986675e-04,7.552971329232868004e-06,1.724661160737801973e-07,6.345158702901641265e-08,5.182947632664410962e-09,2.892648126216867629e-08,3.882110462515393139e-08,7.890912203363519317e-09,3.327878612191399743e-02
8.591073510485494006e-04,4.265271681356548070e-06,8.670783828072461816e-08,2.101002891325405903e-08,8.727719372828129701e-09,1.637261492895602158e-08,1.889175964408052514e-08,2.422032950202156189e-09,7.625882925621285668e-02
1.024338150547441555e-03,3.219335349908991333e-06,2.934691407405442006e-08,1.851489430663635135e-07,2.684975836460193111e-09,3.163865970265359739e-08,9.976803268698151314e-08,6.310647250463367007e-09,4.587146548035218180e-03
2.544761426506389652e-03,1.933456362959616934e-05,1.617968210143603471e-07,2.384748094342393995e-07,1.875931146655713031e-09,1.208317562229760579e-08,2.513928668558667037e-08,3.563739584195237277e-10,8.265518515701347421e-03
1.784189615047320192e-04,4.271980375898228881e-06,9.522619164595596781e-08,1.631320191460930108e-07,2.847601905401704214e-09,1.023851055765232582e-08,2.841611118244048110e-08,3.206052341630110139e-09,6.867735483067596847e-02
2.198894649343602174e-03,6.310942792008288442e-06,1.528359130549565382e-07,2.154830262276863866e-07,1.070228431892928355e-09,1.874150709318639423e-08,2.144240474701937726e-08,8.849550004360082150e-10,2.145516286651829793e-02
7.927164035611151396e-05,3.451170308199705679e-05,3.713719939622356745e-08,1.576011245001477919e-07,1.005520940105849038e-09,1.172879908383832598e-09,7.165700054241630594e-09,1.963359657886217975e-09,9.168658676812040109e-03
4.304291959439540639e-04,3.993435751915584537e-06,1.411391498291662582e-07,2.752817992434459264e-07,3.835459062860173691e-09,2.262410644346759884e-08,2.865115437697371954e-08,8.357185513255834405e-10,3.688669316051861741e-02
