1.152514849888807390e-02,2.651305718824857412e-05,5.314102079674236634e-06,3.750770639553115324e-08,8.765750068940271239e-08,7.559932365012157135e-09,8.946273353402382907e-08,2.708042798224530590e-09,1.004057095263057837e-08,1.038870177074785635e-02
8.492184586210415123e-03,2.065925461816604222e-05,3.383680051571758305e-06,3.377824111563405988e-08,1.007342142315608110e-07,2.968705032160326519e-08,9.005669035478547483e-10,5.295385738067861907e-09,1.200229665484990880e-08,4.327736522272908337e-02
2.795255016840305501e-02,2.647521448390136283e-05,4.216832161634639540e-06,2.239197277525474394e-08,1.184023424425404103e-08,2.242665804754210620e-09,6.765065534235108725e-09,9.809674504140780416e-09,6.978455400444230000e-08,5.490845132611710949e-03
1.072671799854567863e-02,1.478568659894458789e-06,2.544258053719221735e-07,1.132037715845814683e-08,9.502802486984834882e-09,8.157222543270103689e-09,1.473261626801688435e-07,3.444946603715649746e-09,2.753830439721620893e-08,8.578290626271301011e-02
1.809118344549817334e-02,2.483994800980807616e-05,2.046032358220532905e-06,2.878637259235763379e-09,1.718280082885933343e-07,1.309488069235261513e-08,1.131931341219750700e-08,2.302943967855527660e-09,2.077841230628515644e-08,2.232742748593936205e-02
3.209853718065149367e-03,3.011982671922839149e-05,1.306341863948387234e-06,1.151284234688854404e-08,2.904873971228716944e-07,4.736500873235118140e-09,2.045916750911926612e-08,9.872494683721612815e-09,1.104904012081076878e-08,7.114512769024358869e-03
1.276314358956825469e-02,1.875595546620751513e-06,2.945382772903482159e-06,2.024691447434234976e-08,3.112787970599604258e-08,1.995506977189137850e-08,3.701283242036088019e-08,2.486427259720265157e-09,2.382932685366799044e-08,2.085363778347203156e-02
6.875405218736484886e-03,3.390555663799991602e-05,2.237260098303940457e-06,1.404127023199540556e-08,9.378819668749189819e-08,2.169556637786770269e-08,3.700202763783821073e-08,1.171948560849763126e-10,1.430417093322768651e-08,5.197983299956432379e-02
1.972936854779825527e-02,9.407007772741695636e-06,3.783826243703741335e-06,3.066909204281438319e-08,1.561736512934680747e-07,9.301893581347638357e-09,2.702970819833357596e-09,4.098186505492916444e-09,3.039055964346318871e-08,2.789017904120325020e-02
1.014183982107102512e-02,1.838576742191779629e-05,7.551696394421205655e-08,3.074123600447289602e-08,2.953066156318644548e-09,1.804443699496271126e-08,1.893732048267468886e-07,3.082020003849281333e-10,4.599277953144496939e-09,3.496757013849989548e-02
1.001495562278935728e-02,7.186630650770971877e-06,4.145170647298480505e-06,4.663640051165249176e-10,2.718709488211061386e-08,1.476001443458009272e-08,1.338708905173379121e-07,4.669285770628967550e-10,2.307262325298527900e-09,7.979072734977898929e-02
1.109064469961836517e-02,3.841116248610944897e-05,2.446391351088861441e-06,2.194991672834285360e-08,2.546424158525149855e-08,2.090183091474767561e-08,3.859693848464138688e-08,1.247055546955674109e-09,2.502161402845579396e-08,5.722545473378519432e-02
1.572975643828141562e-02,3.243910590582227134e-05,2.360507003060075587e-06,1.781244438251874246e-08,1.243310219826003588e-07,1.321052301586069372e-08,2.934493775572981217e-08,3.686665351306847569e-09,1.169429280050974117e-08,1.841006025309147726e-02
3.545527107084155485e-03,2.877644167237935796e-05,1.144055698771918701e-06,1.866343196790773331e-08,1.178245899217450409e-07,9.389881820619288706e-09,1.434879130985475416e-07,3.643524817248898006e-09,2.145705724250763033e-08,3.928780982935702222e-03
1.236560040687731919e-02,5.600332088291668932e-06,5.745024562841550951e-06,8.376740616799086519e-09,5.017470284112498039e-08,6.488737691951340074e-09,1.116884262654255172e-08,3.086132619079950641e-09,7.244111021550579706e-08,3.987481090502732750e-02
5.789803227670111546e-03,2.408944200394542358e-05,1.945152877932334755e-06,1.785822065460254727e-08,5.750102178434563687e-08,2.865476425288189655e-08,1.532914128091255742e-08,1.375418313041702667e-09,4.291703844641363895e-08,2.022876655353920972e-02
2.237071849808922736e-02,2.157204270505805617e-05,2.650005053797393903e-06,2.081957935649978795e-09,1.021259325591611261e-07,5.892498741474539028e-09,2.371476540671810841e-08,4.875037860670125619e-10,6.103884167171731082e-08,2.459951383538924730e-02
3.304945528540707833e-02,9.358987484035624944e-06,1.169132139738831780e-05,1.268293535364883948e-09,8.429242712658895995e-09,1.406803327297572286e-10,3.128086046238027327e-09,9.329481743687073438e-10,2.784305221841437055e-08,5.848658430818148152e-03
2.828447620588516592e-02,2.023631099011273158e-05,1.747208171660625635e-06,1.808511628138143678e-08,6.992739464750795858e-08,3.394259081993261111e-09,3.222614109501368627e-08,4.156739612210355615e-10,1.311600551337153993e-08,6.803386314555116832e-02
9.708265742750655028e-03,1.600117352367138541e-05,8.359873421961674022e-06,8.431463222886201521e-09,6.628673057965299812e-08,8.344601754465575121e-09,6.915372645386869861e-09,6.878235929231680614e-11,3.634204973648111321e-08,4.216087685253010892e-03
4.316223741630567656e-02,5.227479321043858372e-05,4.289108180891973729e-06,1.481026285363704385e-08,1.114794227175449931e-07,1.692410771525573121e-08,3.084710362665007005e-08,5.309992737149414414e-09,1.587542775530321513e-08,4.472229187637073722e-02
1.933225942315019638e-03,1.987028602456925334e-04,5.308578065778228284e-06,2.676426929982135757e-08,1.099493780846696074e-07,9.673158266422570894e-09,2.676857106108240977e-08,7.771715165877371440e-10,3.476096995323865254e-08,3.846842370033996816e-02
3.168864678662507671e-03,1.770015867087359310e-05,1.492761528180535879e-06,6.242988012503947052e-09,9.861634199545489822e-08,5.802734769674852910e-09,2.211840732919576495e-07,2.439398655520177469e-09,2.450553789467887067e-08,1.438623544195410421e-02
