2.333010773247665526e+01,5.471536225659120014e-05,1.024378155891427923e+03,5.876228737077016095e-01,4.042917557736945611e+00,7.492170873066267105e-04,4.360086484458490898e-04,8.117542715632136284e-07,1.959469325896748496e-08,7.093121485046569094e-08,3.564518382404990648e-09,1.132150946525582475e-08,8.348646957391244211e-09,1.024090106133847360e-09,1.206107736450212184e-07,4.961510473888386622e-09,1.920085590430115033e-08,1.629601512592809152e-10,4.502173876022167235e-08,5.985912035185584398e-04
1.740658560437611158e+01,4.704693371100028473e-05,4.556231830889288403e+02,9.225373284475566482e-01,1.363886194544301489e+00,3.413821494441551113e-03,5.720618727107583791e-04,1.369512155831215793e-05,4.460325612030832597e-08,6.687265963226115233e-08,5.560254995937269382e-10,4.105591250444146431e-10,1.232157140557651266e-08,1.841498493945152312e-09,6.054805843613078530e-08,2.134153832330017258e-08,2.297606643919331269e-09,1.305810084026822762e-09,1.061541820589221303e-09,6.966032239026088676e-04
2.373178898375328316e+01,1.021607442660457503e-04,2.871210616090651229e+02,8.260624593345240463e-01,4.340773031663703208e+00,3.377316041885365834e-03,3.499385028846735152e-04,1.519349152519455410e-05,7.700773130355473173e-09,1.506312091656491623e-07,3.175850490077040562e-09,8.797644310462752337e-09,4.660775969027375130e-09,2.148882930923089052e-09,1.083947965555102895e-08,1.772440828869412339e-09,1.751048489745062275e-09,3.111889203585742495e-10,4.117220445351008750e-08,4.535649705530123577e-04
7.446324835379706464e+00,9.841674291614842750e-06,1.236950406237626083e+02,5.167258858277089528e-01,4.037312808147881960e+00,4.693325079813927964e-03,2.444476522607909644e-04,1.953547935107823508e-05,3.115160847105593383e-08,8.808737877755163659e-08,1.002237952913341504e-09,7.711999094879005443e-09,2.655857370873452721e-09,8.654213710510119620e-10,3.657364269367920595e-08,2.743711835816702959e-09,4.601325633506346201e-08,1.679949628472943298e-09,4.881073490923300587e-08,3.340308759390348730e-04
1.362195017126845720e+01,5.657155739029663558e-05,7.386438348528052984e+02,5.163880905087355755e-01,2.466802274829431596e-01,2.680132972873494439e-03,8.813045744595959579e-05,1.510079308212668522e-05,3.963161895123537497e-08,3.699635867035873324e-08,4.391703030759162892e-09,1.090216515327768281e-08,1.068077249202591778e-08,7.627951042077281705e-10,4.704121296363974347e-08,4.724029174068413082e-09,1.842921745157490535e-09,1.599676941152238727e-10,3.112785125958315435e-08,7.203005366191741164e-05
1.665293868261381505e+01,4.052832444521375303e-05,5.275616864363917102e+01,6.469553711337321378e-01,4.557666402668281158e-02,9.730676999072753949e-03,7.611144002242483189e-05,1.517247280485553210e-05,2.597450893454387296e-09,1.342234575582876910e-08,1.931296545745769036e-09,4.846901251458715089e-09,1.000259451185922069e-10,2.277536434027592855e-09,1.707202585965652607e-09,4.873904981241502465e-08,1.522115282610321635e-08,4.795005490014747326e-11,1.407187449828253307e-08,8.550221227133687502e-04
2.869290152252493442e+01,3.996621340236738827e-05,3.330513417935950429e+02,1.067187208682895960e+00,6.633453623466314397e-01,1.082244707870727530e-03,3.248796250876841737e-04,1.106906252818340979e-05,7.409404317446797734e-09,1.047204157049346047e-07,1.939445479200255401e-09,6.593402048685542831e-09,9.381012397357121126e-10,1.801846866416197761e-10,4.904144706423364746e-08,8.995362424265130048e-10,1.654717288250790249e-08,1.835854385862307060e-09,3.430920374710426332e-08,2.856499233740550543e-03
2.524812988161169613e+01,9.597126369869704023e-05,5.000856089932722170e+02,2.850961211662264017e-01,3.788017430561543830e-01,1.538194454007759445e-03,7.261548907816790105e-04,6.248885505929666775e-06,3.520400774844460640e-08,1.422978078003942571e-08,2.805811418354540448e-09,1.120520249264253627e-08,1.967396167971030749e-09,2.741658050906213605e-09,3.019599519429712535e-08,2.635374331317021073e-09,9.833110646265439152e-09,1.784082499213535364e-09,2.147380367994416187e-08,9.662182654509896646e-04
4.338632669113240325e+01,9.884041649530140488e-06,6.498906525843326563e+02,6.452434473872264986e-01,4.350227294248907306e-01,3.371063169105704797e-04,8.373877730060434905e-04,5.050137813612611488e-06,6.005032952569033975e-09,4.959299571828013541e-08,6.232485764093191576e-10,1.089607726663935120e-08,1.097250611347140864e-08,2.334552539155494618e-09,6.173054719146053305e-09,8.193084184862544845e-09,3.198139371422916262e-09,5.027055916028403370e-09,2.629639640989228602e-08,9.459814350001037901e-04
1.651521734984227052e+01,6.534013331812054518e-06,7.095346772494738161e+02,2.068177615977582207e-01,5.446189192195787232e-01,2.467840036858449677e-03,2.792151987587081978e-05,1.575022365435834918e-05,2.379943444602835904e-08,2.947601866537542034e-08,4.843899556187945071e-11,1.321588105509419510e-08,2.611876775337296219e-09,4.453100890468884530e-10,5.072462572235396120e-08,1.164401162475643242e-09,6.654657464627057133e-08,2.367536156698115987e-09,4.108289176210753601e-09,1.631765984772690558e-03
