9.081216596495965063e-03,4.560359372640731657e+00,4.808610207243212975e-01,5.851959007220997131e-04,6.761670277958613083e-06,3.661443396865792695e-08,8.772086528129377388e-08,6.483732699956378979e-09,5.438576336208885547e-09,1.502215109535082869e-09,1.704594851193864091e-09,1.127702641222522816e-09,5.667288313185125928e-08,1.671756259959926813e-08,5.331057488526858013e-03
1.612106410318248431e-02,3.782084729281588231e+00,5.823140252882105794e-02,4.374815120253349268e-04,2.988960771807959518e-06,2.744976879422461839e-08,7.737589507945581355e-08,1.340537670580246941e-08,9.707234591705312412e-10,2.133008908876692371e-08,3.680974827814556320e-09,1.917304830879833342e-09,1.632660781950652880e-08,1.389870637102267858e-08,1.317605655106120557e-02
4.723939734948902000e-03,2.957277889382329050e+00,7.183033269962054712e-01,4.615411588507953018e-04,8.156474623039286785e-06,2.275863875761165511e-08,1.873560869286214185e-08,2.302660234841075754e-08,3.820738039171501004e-09,1.178728371530960539e-08,1.292979217370717558e-09,2.814646263310778699e-09,1.827237784916037721e-08,1.671044220074299092e-08,1.241543240108719916e-03
1.295729719874662636e-02,1.700062117804331585e+00,1.358843721778015823e-01,7.637059285503552519e-04,8.142260374687154201e-06,3.218281425526157568e-08,5.374262620285502729e-08,3.037308926340302871e-10,6.009947219758420182e-10,1.946302588994404169e-08,6.298203915435261397e-09,1.082960190368777352e-09,1.157432756929191517e-07,3.384861863029228716e-09,4.143592420199303933e-03
7.765488105258323837e-04,1.385453229473682990e+00,1.364241790883947925e+00,3.107655607584885907e-04,4.286430547265611011e-06,3.708871637897360257e-08,2.093179751187501652e-08,2.038843620668510537e-08,2.712352307040537398e-09,9.595346487445878685e-09,4.707262738328656697e-09,1.901920069053078465e-09,1.373136985940430930e-09,2.106951125350934679e-08,1.825235200399253754e-03
1.766468239741212157e-02,3.090771600378372952e+00,5.444683835542274419e-01,2.324114630554529714e-04,1.773888193938019235e-06,2.079760185014659459e-10,3.797601067300232546e-07,1.390686811092076042e-09,3.046472430221127294e-10,3.956098233201573312e-08,2.090680359337026746e-09,2.034492157497784622e-09,7.241312546023950909e-09,2.237983909234159054e-08,1.067375483000021670e-03
1.467793745720693231e-02,3.622072226627911729e+00,5.496540999310904896e-01,1.614731810189587512e-04,1.084884168858703092e-06,5.720408779853983309e-08,4.080368793201929866e-08,1.279606054446305433e-08,2.169153126448233880e-09,2.701061194671985235e-08,3.311773469228873675e-09,5.362250959466411328e-09,2.158151923823616231e-09,1.226994317850178941e-08,8.076552137435493404e-04
2.280898911531853424e-03,4.542784206511522704e+00,8.499584043880926698e-01,6.216515212264709213e-05,1.257083409291502851e-06,1.692527070231682994e-08,1.242970734500076587e-07,1.136689268747837879e-08,1.281844620223739633e-09,2.545208288488456239e-09,1.617690352125263497e-09,3.947110959307292657e-09,7.445220306224737175e-08,1.286657366558404561e-08,1.863738270570953646e-03
2.016447566736855046e-02,5.044583914637000177e+00,3.715669272309858329e-01,7.448996986608259817e-05,2.838510659539138833e-06,5.355770922729256838e-08,6.752551666552880481e-08,7.681457017672207076e-09,7.288522038416449533e-09,8.668023406071382720e-09,5.230504257774834144e-09,5.438087948919253326e-09,1.855228129087767184e-08,2.600290973400065422e-09,3.097250623030599077e-03
7.248218767194961054e-03,2.308211814689205443e+00,2.690660981576745714e-01,6.912284538873351091e-05,3.081825231389952390e-06,5.352098389655417049e-08,6.607363316143208401e-08,1.532088321713193404e-08,1.973956725076568662e-12,9.633514192355284723e-10,1.738034556761191259e-10,1.548805825428218027e-09,1.484410553914217996e-07,2.084669677241036074e-08,3.700382523030103493e-03
6.476277926385371961e-03,5.375431198357986107e-01,9.912952102008212307e-01,8.498315060526057466e-04,1.102677048852066874e-06,2.973402908659125779e-09,4.172097397789122096e-09,1.633169638402345424e-09,5.039260951276724449e-10,1.000117023330046771e-08,3.820444854371429081e-10,2.269282679257484747e-08,1.070050998962899507e-07,1.725965384917855179e-09,4.561059481483107844e-04
1.282450344632350692e-02,5.786499717771115492e+00,6.972934776551262814e-01,5.743734164660651773e-04,5.220991516248786919e-06,4.973202670327399590e-09,7.702508276626080806e-08,2.364591541110687332e-08,3.805105245624889994e-10,1.207523399419655285e-09,8.069532517191584514e-09,1.441077959325847762e-09,3.620361172265418215e-08,4.109069553628537378e-09,3.043676630363425020e-03
