2.264837680645504295e-02,6.136418394384041182e-07,2.521879864579093302e-07,4.061007368936667563e-08,6.294153815583120601e-08,1.771048302286985273e-08,1.629851728354414091e-09,4.161512917929256129e-09,8.485012943973158084e-02
2.123556155216529615e-02,5.372409898686689740e-07,3.117707712233007377e-07,1.060352251038421813e-07,1.307717153073633119e-08,1.043153810781686378e-08,4.474994871426969330e-09,1.434398192045535776e-08,8.015379420148929096e-03
1.015769749823724685e-02,2.913474160990630130e-07,2.804863573298079075e-07,1.270187440878810498e-07,2.846554915583067964e-09,6.720464511217770959e-09,2.563534632878253404e-09,1.120955762546120528e-08,1.076592942474002661e-02
2.735984300210911324e-02,2.714345181328129862e-07,4.884586574116924427e-07,6.728811610229522671e-08,1.276077848030225158e-07,4.229074468687362404e-09,4.137607452179166335e-10,4.033754229948518427e-09,9.558243409946029501e-03
2.709459957158494650e-02,5.953041549559379561e-07,3.804262342846631796e-07,3.243521049660715149e-08,4.810721604997007802e-09,1.143441588435986113e-09,4.204102416823035030e-09,8.958156408667266391e-09,3.192904380104184814e-02
4.576142378829579915e-02,2.671927363465101385e-07,2.493468660576664063e-08,4.530274690327256387e-08,1.346135597894651126e-08,2.685130300746169587e-08,8.759414955239292491e-09,1.384010950236495273e-08,1.674292209722976973e-02
2.256736760887960783e-02,3.380403873975995443e-07,4.177868774426046635e-07,5.098766307522110645e-08,3.489973950440334330e-08,3.204000911560674315e-08,2.020881158651908138e-09,6.461683179686712440e-09,2.680427059489078057e-02
1.285392081280856656e-02,5.008012809344557691e-07,2.347192619630030201e-08,3.111550511465436307e-08,3.331957670143161701e-08,1.415801087739237329e-08,9.438325676351607211e-09,8.028346601477715610e-09,3.957334225534852451e-02
1.445604170495224348e-02,1.018858889131049919e-06,2.370681384906422862e-07,4.436466789798730966e-08,3.029804694308893027e-09,3.110356794587484586e-08,6.281626255905782535e-10,1.324390936410231381e-08,4.849722215175553131e-02
1.073056757414520695e-02,2.519664784763310240e-07,1.418169162456838303e-07,5.196747127341586872e-08,2.161458567617306571e-07,2.277702502693042070e-09,2.450857202996084874e-09,7.213496743604530006e-10,1.768840908067345966e-02
1.161285618211967477e-02,6.142200719206160193e-08,6.317959324273409264e-10,7.624119849005227929e-08,1.259252238647411232e-07,2.401616952856571057e-08,3.834232490248651145e-10,4.264809802538019474e-09,1.164987462891990816e-01
1.054025738923828649e-02,6.338768244105934796e-07,1.307692977053892555e-07,6.258570520346171187e-08,2.252344017540889707e-08,9.474770611731032571e-09,4.852614074696439928e-09,2.140665536625740730e-08,8.792246869651609495e-03
1.459697323148459458e-02,4.358883945486191290e-07,2.254186577314565340e-07,8.624648789813516947e-08,2.864239200858861485e-08,3.335583977176872399e-09,3.446529170470393122e-09,7.428218165721720266e-09,2.796543426140502692e-02
1.736625539423015258e-04,5.305812960203618051e-08,1.202951795951009638e-07,6.089150729214225768e-08,9.451610036230815519e-08,9.695106032117172427e-09,1.845243179395915406e-09,1.975374826689352228e-08,3.256936978956559425e-02
6.209824059268403279e-02,5.319494462637840038e-07,3.291261888558532326e-07,6.045559075437076272e-08,3.445052858941005051e-09,2.176624736167150827e-08,6.415382388040057913e-09,9.077106519754654616e-09,3.010707595714013848e-02
3.062469511667838956e-02,2.928452329444973167e-07,3.030918357181230382e-07,3.351554500795232022e-08,2.053383579354860106e-08,5.054147521975961273e-08,3.201819211055167729e-09,1.670670122428153221e-08,9.333345983007902344e-03
1.106210087351951026e-02,5.289270973088249997e-07,3.795646346329283963e-07,8.961444594413547474e-09,1.095534615601498427e-08,2.879198724909185899e-08,3.115619669298324006e-10,1.656268638931569856e-08,6.430502869394821158e-03
1.904093908735252083e-01,6.339822533952830491e-07,1.602158613549620561e-07,2.329616955110169463e-08,1.289060370532304669e-09,5.877763727651081403e-08,1.966756778955929391e-09,1.414710316045494406e-08,1.400789681363641750e-02
1.290337777926745845e-02,3.247314722973328798e-09,3.041571035651321419e-07,4.525224765767874825e-08,1.291454715870977402e-08,3.198769122051404193e-08,2.390517734367106405e-09,1.539269923981281267e-08,2.534522392466781460e-02
9.808683561076315949e-02,3.293744690926711243e-07,2.650553281874731260e-07,8.594833890006002047e-08,3.217133782053602512e-08,1.407528641071473247e-09,8.803298596803976728e-10,1.490153836640137783e-08,3.855844759005240541e-02
1.909506229488725643e-02,7.078531681044700589e-07,1.538396332316635097e-07,1.313342631570395158e-07,6.518584664141146023e-08,8.990070872317205560e-09,8.785786808303958561e-10,1.697729507537890970e-08,1.199205180017131039e-03
5.861044761102923890e-03,9.117426396797664670e-09,2.897135624519660558e-08,4.358285171168515826e-08,5.295428275603527407e-08,1.123390642737868217e-08,1.535053898774199800e-09,8.314258900324345802e-08,4.280554661167663803e-03
1.363771705661165519e-02,7.753122079759349878e-07,1.263341352261030159e-07,1.254404808188049798e-08,2.124798369690967690e-07,6.419292512359451512e-09,7.087464317860364645e-10,3.792436141756841827e-09,3.363891260705953283e-03
5.090590868529797086e-02,4.354597949836583063e-07,3.688260191265601287e-08,1.681121639597416121e-07,5.983974488292225893e-08,6.475560113757773777e-09,2.526777231742754884e-10,3.212226647736265931e-09,9.567231415042157239e-02
2.732255001561771646e-02,1.627025844733606809e-07,1.254880008125001470e-07,7.005895490544110744e-08,3.115384984405512062e-07,1.139130492729957954e-08,1.302769106206403306e-09,1.900547699459427242e-09,2.337204733048062200e-03
2.138493488505280316e-02,8.845917013676637943e-08,1.412910069699571078e-08,2.706111814999540057e-07,4.310322809336980377e-09,8.648250911318895969e-09,1.181611963964665572e-10,7.435245053995605390e-09,1.432402108575462837e-02
2.261408334800669301e-02,1.698266228878772809e-07,2.885499970298846082e-07,5.318644528197465773e-08,1.487749128065446323e-08,5.779833542879452457e-08,3.741620124787278706e-09,3.319838698661846745e-09,1.515010492030792640e-02
2.403118595918392678e-02,2.980422574917742751e-07,3.078969366962955995e-07,7.069450137160154817e-08,1.161157492851411529e-08,3.133745726774888286e-08,3.396788865221553319e-09,4.709147153602760279e-09,3.621238072240558215e-02
1.577057008048255715e-01,4.249884184366327006e-07,4.622443728531772375e-07,1.901820404886237022e-08,3.874732768729954469e-08,2.620520431765409495e-08,1.610709943100452698e-09,6.279032623742838071e-09,2.560376012400618351e-02
