2.191976589269526816e-07,3.556542904716025566e-08,1.539945298180290800e-01
1.004601863215870970e-07,1.313659944784363607e-07,2.032307614533639673e-01
8.856089939152627486e-08,7.934458348072023114e-08,3.256123371710025749e-01
1.434574187936866729e-07,7.818795330920584366e-08,1.335354321273012623e-01
5.463312428727241196e-08,6.415964093525050675e-08,5.381260923666252305e-01
8.752455644505197064e-08,1.187977301112597258e-07,3.369461432039593807e-01
1.350238051949605008e-07,6.825824892713517999e-09,4.033196682747042239e-01
7.528056189077239848e-08,1.312855028277441229e-07,2.328717090071713014e-01
1.090974921869505199e-07,6.289662440570449232e-08,2.957066106811424566e-01
1.515973197117289067e-07,5.207667705539153098e-08,2.676658907884034155e-01
1.627085203062253702e-07,8.500870051079320075e-08,2.142086822561867221e-03
1.005650020204292252e-07,2.659772677585730439e-09,6.768044369890147127e-01
7.825264097987625811e-08,9.053227741412608630e-08,3.291611938178058416e-01
1.667535170321687037e-07,7.061334226466899515e-09,1.362011190642859748e-01
1.522944845998812361e-07,1.895299474074502869e-08,4.623059658795251048e-01
3.356447978847247656e-08,9.754964891878384127e-08,4.664225305008542488e-01
1.305870126401755840e-07,2.935109169009885687e-08,3.939528766691932637e-02
5.242868207970841791e-08,3.351631060250301898e-08,7.898907973113584724e-01
8.636029284304105386e-09,1.648359666680485760e-07,1.622633886425646765e-01
9.236963209101298982e-08,8.025221943074974115e-10,6.405248395105344050e-01
7.254657235175243131e-08,1.040323546404603141e-07,5.896172729550684943e-01
3.109978700815516587e-09,1.527936460438796100e-09,1.758723353076044660e+00
1.774713717062694227e-07,1.765683547578743687e-08,3.109929586040688920e-01
1.767217026913156445e-07,2.551117220290569812e-08,5.291920834126604412e-01
2.818652287301461820e-07,4.008895297462105069e-08,5.473209837510152609e-02
1.189221642764605132e-07,8.134516614916981905e-08,3.323023727642155367e-01
3.773888364567631845e-08,1.102464114856114286e-07,2.589011339476965379e-01
4.918070523717489380e-08,8.325709727988018346e-08,4.250617484934451906e-01
1.172907364804809049e-07,2.065923258489670566e-08,4.413125652143214395e-01
1.363103498702550997e-07,1.186294625690637775e-09,3.832293322204596286e-01
4.035036363721096215e-08,2.755307371802708520e-08,8.642285219217356040e-01
1.457963669047765017e-07,3.401195157923219296e-08,4.050197326032217715e-01
5.165935798170422849e-08,5.293667339666272122e-08,5.604513032687479246e-01
5.437573543997739584e-08,2.152007557494246031e-08,5.493171226919963956e-01
5.378100561018770740e-08,1.434769230291320771e-07,2.746353566564286863e-01
7.093590613986043634e-08,4.307305326678387768e-08,4.821655500781950598e-01
3.053744481959478664e-07,3.118415634865064266e-09,7.592105815470995278e-02
1.039083779681615017e-07,1.547477389227659310e-07,3.795672603629601793e-01
1.845718099363027441e-07,2.019020277108975355e-10,3.851364617901014142e-01
1.261363968964687208e-07,9.735098522286242304e-08,1.720380837997882995e-01
2.243926201800458669e-07,2.263355613424474316e-08,1.876547249231775016e-01
9.344921385719258827e-08,1.320572349911690807e-07,6.137895838682543292e-01
7.849468953025454886e-08,1.050553236814897715e-07,5.983857611790356357e-01
1.779471634034990015e-07,1.223950428132617423e-07,3.779833938449846942e-01
9.526710802094419990e-09,1.902469375328564157e-09,2.062342528915435125e+00
2.297509308730654076e-07,7.099681739288304564e-08,9.753902358377754267e-02
1.983030469479681531e-07,3.580477639543090926e-09,4.446029731041791777e-01
2.505545106184828963e-07,8.528236901482699487e-09,5.933529319085080467e-02
4.616029681832485609e-08,1.824895424768024639e-07,6.678335054415109884e-01
2.127843327892638127e-07,4.972685782097208267e-08,3.376235070405748107e-01
1.060714198540930151e-07,8.971413270513054421e-08,4.419451555962763400e-01
1.332393375117127447e-07,9.169444516879894914e-08,1.499982089528678619e-01
1.007648375975383805e-07,1.364945280953499040e-07,9.761951171960854545e-02
2.438602712696535127e-07,2.002090522240848307e-09,3.663209743491557258e-01
5.138952964163780491e-08,1.804122553960981491e-08,9.563587744221078157e-01
2.552817923845952922e-07,2.102035933919689566e-08,3.415540458303553129e-01
3.205807996986168559e-07,1.179664458413047102e-08,2.070957276869482833e-01
1.518224892598032905e-07,1.179654458044981132e-07,2.515327962795891881e-01
2.053506527706458007e-07,6.823314872369755891e-08,2.946026010007300466e-01
1.565257798500930396e-07,1.331989920782495898e-07,2.896798159948686391e-01
8.688887319568813641e-08,4.175160479317313481e-08,5.362790076747750989e-01
1.600958476925344096e-07,4.640687343441829302e-08,1.679836232715772870e-01
1.229288861174148984e-07,2.912450363099209015e-08,4.456247314080454269e-01
7.547698713471590575e-08,1.279408065566710902e-07,2.784253763930533143e-01
2.000828748104805095e-07,3.394880915920121600e-08,2.538649716246904608e-01
9.530688207805003933e-08,8.637590711017303163e-08,3.887061924414464964e-01
1.516671983040515103e-07,6.725137323846927614e-08,2.564605028176074608e-01
1.612782448173464624e-07,3.473216830578731486e-08,4.101844813832608017e-01
1.277730435156619181e-07,7.020259335202667053e-08,7.256898780423588768e-02
1.220009792358114165e-07,8.563913971767118180e-08,2.629633720518443907e-01
1.737855381576806394e-08,1.613345609450808230e-07,3.596739220612614196e-01
1.069252092201792300e-07,3.053057787388381033e-08,4.105254536303902246e-01
7.986905787941921925e-08,6.360367385946004221e-08,4.158437045050680236e-01
1.411961191907372058e-07,2.823655035888997616e-08,3.280614243672183572e-01
1.070501817843974057e-07,3.519804583142799280e-08,4.823741491608598553e-01
1.470399256432577753e-07,6.033903978398598647e-08,2.724118782906667091e-01
1.018795091074020989e-07,6.879344641094998800e-08,3.938693921878736459e-01
1.210735701921956052e-07,8.230302533761841632e-08,2.207352876798330810e-01
8.558335908748091237e-08,8.447993438898813993e-08,3.190308716131122768e-01
8.468815332718474947e-08,7.036750616606625535e-08,6.013926647164600237e-01
1.435754607158672629e-07,7.051122754997918562e-08,1.211177734629804298e-01
2.125285230610107776e-07,9.505970363153664502e-09,2.736784575279390674e-01
1.382568679878439285e-07,6.888002800912691338e-08,3.097115611586853667e-01
2.936942817766136418e-07,1.921579084253684083e-08,5.492834789053810396e-03
1.351673654484540062e-07,1.130869778098854783e-07,1.313191585117333693e-01
2.300237632793011564e-07,5.352457352618446107e-08,3.896557492366596598e-02
1.740818644079426013e-07,9.882928450622654658e-09,1.306831847717132566e-01
