1.222380310508256818e-03,8.960499019188140468e-04
1.173307093070155701e-03,1.199030046485908890e-03
1.193565964680093350e-03,1.827221780648997831e-04
1.281674366469182048e-03,3.168110301917256518e-04
1.213701333396158743e-03,1.076517925665321446e-03
9.480310414556098906e-04,7.352740953122344041e-04
4.718534004188697163e-04,8.271726366144382090e-05
1.043492989659889660e-03,8.672126801057527656e-04
1.145673723803379042e-03,5.690859737332856300e-05
1.794633556592664658e-03,2.252423210417286385e-03
1.150917964634865041e-03,1.788198729303052585e-03
5.098391796462683426e-04,1.539242163920909092e-03
8.370808244181117148e-04,1.240347540541956398e-03
9.917326005709813444e-04,2.100567840583413004e-03
1.076711560822122844e-03,1.558112387411244096e-03
5.777442178898490027e-04,4.236174281912914448e-04
1.356101499424659362e-03,2.570110077780346958e-04
8.311643521679838069e-04,4.264141227696950859e-04
4.820645877318095954e-06,9.225199741235730463e-04
7.788728437809896380e-04,1.522970781071832222e-03
1.371536032430928191e-03,8.106974268212587638e-04
8.053240145234312345e-04,1.229068855560311287e-05
1.052522814914761936e-03,2.790621130276699658e-04
1.569772107805780890e-03,4.752551694326993185e-04
4.663848662719665664e-04,2.413112882119654095e-04
8.323683503119411273e-04,5.664152564205374900e-04
7.133970675611015161e-04,5.223119062248428009e-04
7.919441685557504582e-04,6.667360254339248444e-04
1.297885724148235224e-03,1.044803335914178599e-03
6.649494656548853846e-04,7.755201531681531028e-04
1.495513088563648566e-03,7.983115828992477575e-04
1.112868386605922770e-03,1.681126658693210887e-03
1.526812396442826705e-03,1.574496610533873773e-03
1.038861495249509452e-03,1.227727950711346959e-03
8.007738781711642171e-04,9.183808239885300762e-04
5.586834959951986115e-04,3.238256380480391237e-05
1.146119456976520991e-03,1.298029952252759741e-03
1.477488437890462497e-03,9.563786215108207244e-05
1.043699461924407291e-03,7.987089896636825719e-04
1.299740562282222702e-03,8.263763016000118689e-04
9.437093252822153751e-04,1.380759897671995614e-03
8.618912979498540711e-04,1.035759163724355499e-03
1.210163865667640646e-03,9.225256668049172659e-04
1.424310691450406509e-03,1.094989798861978076e-03
1.105662027940521736e-03,3.799092914525318112e-04
1.157076318490800294e-03,1.261945925165203338e-03
1.308765033081523994e-03,1.411690247270879720e-03
1.055623997768561891e-03,8.384538719406252425e-04
4.651478040461235288e-04,6.086351993830197002e-05
7.995684832160641258e-04,1.255670990105414719e-03
1.312826840128018596e-03,1.022112151293903771e-03
1.158954770400156230e-03,5.469181297826721010e-04
1.181760643394480937e-03,2.059512562702270951e-03
6.217800308560079070e-04,1.683419061229507810e-03
1.451326937465812622e-03,8.448201901585147269e-04
9.460612366474385098e-04,1.284076446286919193e-03
7.881313330630667843e-04,1.156829215055147578e-03
1.233313199219055519e-03,1.370071566912590489e-03
8.938072198289814503e-04,8.985749471744474554e-04
9.430239963899805875e-04,1.075153884832222165e-03
6.456259185822052406e-04,1.148756209801655131e-05
1.522145855188238072e-03,3.648556599881415874e-04
8.968643013990589604e-04,1.238612758125577011e-04
1.035256426541701072e-03,1.323254157966130898e-03
6.421556820110484870e-04,1.185985330865348001e-03
8.677501335951644766e-04,1.551988144107671998e-03
9.897791137083462171e-04,1.488608032660777717e-03
6.597205563467358575e-04,7.406892587169573586e-04
9.977032397385477650e-04,1.450753873617096571e-03
9.182354351926487294e-04,3.675755214009750519e-04
5.238818944407051164e-04,8.461412519504053244e-04
8.534694043779697320e-04,5.663208269901965231e-04
7.492155042949591058e-04,9.524826241828107361e-04
1.583605448904655934e-03,5.895524504371587324e-04
1.061443273050501936e-03,5.723010332963716223e-04
1.086852194465937624e-03,1.531641038470833325e-03
8.420627253587039578e-04,3.270480689463885053e-04
1.605646140207270126e-03,7.893919452300687681e-04
1.285922428667564225e-03,6.768750247579433761e-04
1.019909349947984052e-03,1.716323406116879342e-03
9.996205901904788461e-04,1.488336594998508622e-03
8.714019390548813273e-04,1.401873853391223668e-03
1.649665001057285798e-03,7.297154329682222851e-04
1.175406196133490459e-03,2.042765043153337012e-03
5.173698653453786319e-04,1.217412405419144184e-03
8.153457715021580378e-04,1.030171903822060244e-03
5.086750157774857541e-04,1.086817729810806094e-03
6.584837926009424157e-04,2.040911023412570781e-03
2.571353650809932927e-05,7.698759777833568828e-05
1.526086859250938479e-03,4.875851690067606412e-04
1.426185017408921696e-03,1.418503888101344847e-03
1.049650131373660493e-03,9.909257016355217402e-04
6.085499378459240799e-04,6.759255108867393436e-04
4.773661386063855479e-04,6.632896625085987199e-04
5.194083099105855413e-04,7.989678797404010067e-04
1.545675016401462263e-03,9.082314091164004374e-05
8.127821823277085527e-04,7.989741240622024983e-04
7.139226240507997234e-04,9.954573595803747465e-04
9.582560866573824367e-04,7.070103209861587634e-04
