6.600708983446065088e-04,1.278530160174708348e-04,5.026848854530601438e-04,1.258666906929069036e-03,3.479201375484314048e-06,1.819634872003511811e-03,8.431346719546832427e-04,9.748622044211232573e-01
4.318964090979850613e-04,6.091883950793543050e-04,1.819695613698518949e-04,3.915309856206953924e-03,6.903533278415952836e-05,1.019405404308458161e-03,1.576228821934945825e-05,2.733943118189066657e-01
9.035540271511324599e-04,4.948517909813941349e-04,5.190398189640850262e-04,1.093645743991956444e-03,9.736664754565123584e-07,2.042779940798041677e-03,6.973884844704091143e-05,5.779340554470593361e-01
9.835102058815543662e-04,1.343626705871018374e-04,2.079143103781259464e-05,2.643613034794790807e-04,2.719728655065815426e-04,1.956461677015842852e-05,8.502971065041679734e-05,6.568869009079095767e-01
1.957090554491531555e-05,3.371747579828517040e-04,5.149148500558448300e-04,1.628198105390034995e-03,9.444561806948186032e-05,8.309387301220805570e-04,8.059669194696976197e-04,5.411021608199410027e-01
1.567961091266721922e-03,1.312257981289068824e-04,2.718132104998942432e-04,7.141968070840563291e-04,3.122739736379185900e-05,1.065074003306316647e-03,2.331589059674278770e-03,6.204807793578906994e-01
2.998396158057149469e-04,2.085662634044421467e-04,2.761576503529440435e-04,6.144883738417782938e-03,1.170932623110284470e-04,2.849870785075805371e-05,3.128247493436142005e-03,5.293823620333882873e-01
1.214079402616348804e-04,4.187889237790752236e-04,4.260182673420536185e-04,5.218635523780970099e-03,4.191336627962051540e-05,3.113420105175373500e-04,1.867849835803326653e-04,5.478826226192820004e-01
4.694927056887410958e-05,2.015269304415060088e-04,2.774839808869863532e-04,1.901937439338896455e-03,5.551175722142398224e-05,2.760751169878466853e-04,7.146709736253387037e-04,8.777049891948112137e-01
7.175485868117740130e-04,3.228887973052891355e-04,1.322772505713129467e-04,2.555217471176489136e-03,3.963890687144629415e-05,5.313354770777391515e-04,1.130837628979834784e-03,4.861901103933521928e-01
1.286741181641146506e-04,2.667028996792444699e-04,6.358342649282012820e-04,3.208668870884246252e-03,6.137766477371906935e-05,1.166601532423016448e-03,1.179920769931617477e-03,8.239001832598030761e-01
6.273690904217548445e-04,1.600107064362573186e-04,4.893282633534429228e-04,1.348663149049513779e-03,7.414316018382479355e-05,1.071247310536743453e-03,1.272576550520702031e-03,5.746127174384396685e-01
1.537996493002826521e-03,4.573233748496348242e-04,3.203102137546326748e-05,1.298237897197176407e-03,1.789982674434451666e-04,4.305172236034773121e-04,5.399536323257151434e-04,3.139729149012305265e-01
1.543993273841668106e-03,1.637088759694434236e-04,2.061431919895478370e-05,1.161337329093350794e-03,6.125983228226393126e-05,1.761806227481673781e-03,1.852028705423357886e-04,8.064391551100051903e-01
9.767617748285842500e-05,4.718429407374262041e-04,9.383361657644412454e-05,5.641124598848230517e-03,5.294277636262005468e-05,3.204666781490710689e-04,4.734314491513001515e-04,6.126515888726864478e-01
1.859930247369179918e-04,2.851783221245754126e-04,4.935578626991480580e-04,5.161145566816276002e-03,2.161485167070890194e-05,1.010164800093569766e-03,1.127957585113704194e-03,7.886387333019999613e-01
1.234041513772447720e-03,4.286540093861758975e-05,1.338564571675165309e-04,4.099635256384800129e-04,2.382883222684748043e-05,1.620908061400160027e-03,1.088054956845863367e-03,9.003118898895416944e-01
1.029623905619617835e-03,1.906355040954327751e-04,1.529592085712506674e-04,1.695515729242472050e-04,5.557729749330818608e-05,4.577855132378548801e-04,1.899514591610871770e-03,8.308515028486663789e-01
1.420193069233968643e-04,3.318722222864887322e-04,1.883080125408077344e-04,1.676752262545667385e-03,5.650736760195221423e-05,8.318230131754328393e-04,4.670834872130227747e-04,7.330384900792041858e-01
7.342946674100661510e-04,1.226899045621774849e-04,3.086414359309107964e-04,2.558418873876683168e-04,6.790700243548560752e-07,9.178837443709762962e-04,1.622626739546136412e-03,6.334655926816417093e-01
1.817700930147724415e-05,4.233847286958041748e-04,2.975303686837402813e-04,3.260580558445076759e-05,5.208909631965191614e-07,1.461247392663414090e-03,5.468831521460257739e-06,2.190584901749671656e-03
6.448266022080791212e-04,1.867680769277846564e-05,8.710870514867502913e-04,4.352604718214540076e-04,1.757383469231244615e-05,6.213368515684962760e-04,3.433431874605586548e-03,5.367272561713518630e-01
1.032236735246364404e-03,2.804006923626455809e-05,5.319289069771268455e-04,1.225321109045452057e-03,5.099061472860578548e-05,1.870604222073100681e-03,1.955338791370420624e-03,8.818979609230349626e-01
2.307548768738218242e-07,4.022561113179282154e-04,1.055432427226858736e-03,1.854605374344014176e-03,1.449110516104804925e-06,9.627524190579279939e-04,4.743881636122165607e-04,3.923113700934315884e-01
2.469650780022860856e-04,2.832157328127683305e-04,4.926985350626934433e-04,4.491096861667555074e-05,3.112312033016543492e-05,7.091830251155112905e-04,1.305025242923077942e-03,3.034351368194571630e-01
1.477490673336695893e-04,4.201265390306981647e-04,2.521977981875686775e-04,2.209359046030946565e-03,1.072209140246225298e-04,1.109741535409182456e-04,8.233775522362683525e-04,4.189967307044175637e-01
1.739213033070934208e-04,5.840512031510156857e-04,3.342183983234982671e-04,4.370973756336604676e-03,1.423660876286247733e-05,3.620032782368194993e-04,6.107301629740848319e-04,3.614216842915550787e-01
9.175408166000412766e-04,2.806365855591949512e-04,1.156906638723932752e-05,1.727033096520830388e-03,1.804363025018519012e-04,7.089880169505127121e-05,2.007732634407498242e-03,8.545017933970259216e-01
1.018623760919189415e-04,2.033345082047477903e-04,4.626438436719546672e-04,4.358670848759344310e-03,2.437799956947439925e-05,1.083711990923823877e-04,3.807979267504585721e-03,1.278507263845255204e-01
3.541537654965225160e-04,2.427504944117996868e-04,1.792009691742800471e-04,2.493945033328110687e-03,4.548679012280395367e-05,4.494621567028229459e-04,1.624630396858008433e-03,7.407796671284468948e-01
6.813735412003665143e-04,3.961681726883760422e-04,1.176014329723603855e-04,4.274899254226938519e-03,1.429946287334383392e-05,4.847732626219090576e-04,1.566714492232956519e-04,7.618342278252155930e-01
1.319443055902893213e-03,2.138104994284231383e-04,4.365734007529526828e-04,3.610024645583769258e-04,5.215960312960003149e-06,2.437192116217344693e-03,7.150439164975070684e-04,5.045885888615627701e-01
1.220919039557433281e-03,3.084700601827444549e-04,1.030602125841079293e-04,1.109742529062380238e-04,7.743219020212485626e-05,2.151182376493475032e-03,1.385993560532371789e-04,8.520673456391680833e-01
7.309192844706158048e-04,2.129745907277741759e-04,8.715258468101000702e-04,5.387238596934536446e-04,1.632640796532907830e-06,2.153422666262669923e-03,1.540507870588119811e-03,5.318515041837059698e-01
9.130340431729419602e-04,6.856307277230890441e-05,9.034937367830742528e-05,1.984709252403437426e-03,7.815611481387677798e-05,2.505634438443478645e-04,3.567908639385698744e-03,8.767145851827427006e-01
1.240339501502874789e-04,4.912969995156019109e-04,1.381610337365879666e-04,4.680627353841695232e-03,4.587338080112049422e-05,1.145679131935248567e-06,1.770298819917732460e-03,3.452407709262091395e-01
4.747343425075482956e-04,3.600815944021280737e-05,5.420629085584709184e-04,3.954154826725015575e-04,5.167714702053616694e-05,4.456524735359324659e-04,4.292182148537834231e-03,6.320751294947910548e-01
9.182859996421270177e-04,2.504322264093049094e-04,2.851905048356201920e-04,9.370332830821768251e-05,1.976326352787181680e-05,2.038505922532996961e-03,1.868184397333015829e-04,4.984326792814702811e-01
7.815328961691875081e-04,1.523664757829019793e-04,4.694618013766523306e-04,1.758991427739329530e-03,2.241424565564052268e-05,8.929774093794461262e-04,2.474301181598995321e-03,6.469925827040761135e-01
3.761888461590680082e-04,1.235727428922555129e-04,7.313029428047985048e-04,2.720411946817484928e-03,3.193587551683397001e-05,1.627836822479692335e-03,1.913934083632296565e-03,8.215941835579823049e-01
2.705990706135547302e-03,2.037333836579401162e-05,2.386180636797830294e-04,1.896486140865090604e-03,4.421056443907621277e-05,1.454913795113923982e-05,5.394897998264681048e-03,2.343040204252904157e-01
8.489097570563848257e-04,5.584302338252248801e-05,2.556940105447923700e-05,4.504630890346935854e-03,8.302070854929423035e-05,1.830368509668548979e-04,2.535675812384975952e-03,8.297795938911473046e-01
9.608629720149757143e-04,3.016147106588339881e-04,2.601501719469936523e-04,8.369480339084304360e-06,3.615878007956945049e-05,7.030544331923364344e-04,1.647142789629627187e-03,6.138027991619682266e-01
2.848173308312260555e-04,1.135529861014018279e-04,3.345438577608485947e-04,1.079352916373500738e-03,7.595085339010411007e-05,4.125401986305559906e-05,8.883768342937892930e-04,9.824127764094221504e-01
1.691439400644174668e-04,1.488026576840498693e-04,2.889539529174654179e-04,3.184482723859973028e-03,7.815259589928070497e-05,4.619705474023825609e-04,1.493784689126864467e-03,8.075442948685057631e-01
8.324723569737683699e-04,1.523833117757394430e-04,7.559309432426624515e-05,2.081961358150906296e-03,2.550690497875662886e-05,5.169620858703578500e-04,2.419722012947487285e-03,1.022123933735482382e+00
4.473361546167997247e-04,7.196751413508644139e-04,5.042888818152615246e-04,2.890240504539861796e-04,2.111421206557294859e-05,1.270275145324743305e-03,7.195725759883726943e-05,2.709073720890314146e-02
