4.020348995929393186e-04,1.311716639103370149e-03,8.574049578810209000e-04,1.255860871431820937e-03,1.273991920818979369e-03
8.319014509550564079e-04,1.373293870240669063e-03,1.237073493592990040e-03,7.579041038159127887e-04,8.316799482286432732e-04
7.646219010942189318e-04,1.019309474353693838e-03,9.662571106108103214e-04,3.558373200385469485e-04,1.901457377376428995e-03
2.514183303208455435e-04,1.237987344068514203e-03,5.735130774355104736e-04,9.630087167386209342e-04,1.884952768691111483e-03
1.263323448372840599e-03,1.359337552730028155e-03,4.609015333089174242e-04,9.052289526030395279e-04,1.128795410308658939e-03
5.751703866474648695e-04,8.407370942930659065e-04,4.779522531603425366e-04,1.513924380710465582e-03,1.311242424177011881e-03
5.742305995266216078e-04,1.578594642042035467e-05,1.278141188401085097e-03,7.025783614944714362e-04,1.371823399936161108e-03
2.545802929362146923e-04,1.073313112349259238e-03,1.560591527843414004e-03,9.123681923909328188e-04,1.074207161662823736e-03
1.807889343441383646e-03,8.119810074607064542e-04,6.020839088185010344e-04,5.149306633221661201e-05,2.235959969322654731e-03
9.495008233309152040e-04,2.454849008015901144e-03,2.200019984219698469e-03,4.528970055601247457e-04,2.584990472112219987e-04
1.281802890463644515e-03,1.506088322842240616e-03,9.095938148155080245e-04,1.037477720515751203e-03,2.145388465391884507e-04
3.583881311502943039e-04,3.901431543587115442e-04,2.217527183812957429e-03,1.690124867950740023e-03,8.122954305089203297e-05
2.976868484517088560e-05,7.515071685108737657e-04,2.405468212481512002e-03,1.384646774554367486e-03,6.151216824643166619e-04
1.424246248051780827e-03,1.271361308234306934e-03,1.741787655033059977e-03,1.242666141577084601e-03,3.266700027998328224e-05
1.496137552213135926e-03,1.335405004907094274e-03,6.707482493153270461e-04,1.021992932929248607e-03,3.998041805979702496e-04
1.242922662765953484e-03,2.975765488883862111e-04,3.699000705423510327e-04,1.028673453681831600e-03,1.171195677363732037e-03
2.738292675252571658e-04,1.304255624347101187e-03,8.754163724959051693e-04,7.101539474529585793e-04,1.969866162340150242e-03
8.748183468277273165e-04,6.855491343679056149e-04,5.269958141481269993e-04,8.813027573064822128e-04,1.297384758868409685e-03
