1.966444546587097658e-04,5.568026508012456979e-04,4.075678090776926887e-03,7.407767819423826533e-05,1.013638718458798937e+00
2.359261438495597636e-05,1.201413358761288823e-03,2.126685630813273699e-03,2.657631506497196107e-04,3.751536096115919428e-01
2.161233665114006331e-04,1.660284671821778482e-05,5.201801513398310664e-03,2.070550125983776249e-04,6.298795518639913604e-01
4.830449320416222315e-04,3.370713790944427583e-03,8.108611596496495533e-05,3.572725505360619465e-04,3.280708442657019885e-01
5.224907420187148844e-05,1.596341907137748635e-03,3.112169944258842257e-03,1.703476512539712432e-04,5.680075789994269986e-01
4.060231537569871079e-04,7.591321152552832179e-04,1.843287927454889891e-03,5.366035148033470312e-05,6.736006410929958887e-01
1.382239103109729039e-04,4.331464770751173969e-03,2.864328130877073905e-04,1.440141970375285530e-04,4.970220372864767033e-01
2.943541211245974677e-05,2.199147820784637993e-03,3.833961214608402543e-03,1.795713715035004673e-04,5.424479669540539506e-01
4.471641612374075434e-05,1.670606538577613757e-03,1.261354973223032666e-03,1.303761612589492548e-04,8.910069289879684051e-01
1.304677438460847671e-04,9.191818282919497112e-04,1.261794644106501318e-03,1.447815443047887631e-04,5.819928378073877528e-01
8.435955906640971310e-05,1.873886248940926855e-03,3.300376469870745007e-03,1.252556394624903982e-04,8.901230802935958808e-01
1.912767385346420142e-04,1.272671807729726379e-03,1.805648321767873172e-03,7.063748990556921817e-05,6.583983139411104801e-01
4.240360316742177501e-04,2.036706485440175143e-03,1.978261722794023728e-04,3.363468789731680758e-04,2.451046159307580519e-01
4.264499721381186169e-04,1.779911588920308368e-04,1.354619355511295798e-03,1.917375659255458030e-04,8.058379848420043068e-01
3.716907634418386647e-05,2.912980547393381400e-03,2.369262653071545210e-03,2.799398602124507406e-04,5.168385255649462495e-01
1.409379087414053229e-05,1.632118532952954231e-03,3.339173090872062013e-03,9.338665981560119380e-05,9.093706240669976459e-01
3.915843777391471415e-04,4.699602232454100663e-04,1.680120803649607156e-03,1.210959099970356704e-04,8.615734000785830737e-01
2.878389485759847463e-04,1.055441486075640303e-03,7.590190030260868595e-04,1.195938262011839973e-04,8.671288904890935845e-01
8.699807341956042577e-05,1.156057264883595141e-03,2.046520009618160892e-03,2.125434539606628579e-04,7.104929440697664855e-01
2.244677112230125356e-04,7.778964532955540134e-04,3.031677195255509660e-03,3.160018794156688659e-05,6.122469186122002638e-01
1.709298594456584291e-06,2.320874684837241067e-05,4.544483690317561997e-03,1.275034500755823827e-04,9.836273078790789409e-04
2.565735183342563331e-04,1.857628017923624881e-03,4.500408698729378189e-03,2.683192449221253500e-06,4.775074011269497820e-01
3.386283424512925811e-04,7.643771504543346498e-04,2.037072479992622052e-03,5.796022405911070935e-05,9.698232541259255157e-01
