1.651657592636926464e-03,4.542414874561731888e-03,8.170642580277946015e-03,5.609334273231293411e-01
9.335153466448191818e-04,5.245871377890869679e-03,6.649760452710293951e-03,6.916700916366672613e-01
1.047908253989299600e-03,3.878139650451618847e-03,1.075864170718070743e-02,4.772702268562951655e-01
1.495211821060582133e-03,3.888911292659271920e-03,1.152431360820784130e-02,4.715960347305543365e-01
1.154980171566926360e-03,2.799436405802126909e-03,8.353179228289764335e-03,7.586131932289880142e-01
1.510754154815755054e-03,2.200891146008366380e-03,6.764763346574320484e-03,4.582633747337173657e-01
5.293715466332990071e-04,2.286338208535008444e-03,4.730954441634007031e-03,1.206408482506958202e-01
1.139330255027359720e-03,5.458598234392424142e-03,6.470161583911751731e-03,4.752701751389335483e-01
4.621948845477872030e-04,1.590493887353794291e-03,1.308644400086499127e-02,5.625542141453980793e-01
1.145007240434942107e-03,9.951085414853122479e-03,8.161105302256471683e-03,1.135818325117611938e+00
1.017093523755722767e-03,4.288008496167896103e-03,3.677404885159661282e-03,8.742400268680340369e-01
8.166811187643166145e-04,4.972466964207724986e-03,2.568791334398566086e-05,3.591805017559038249e-01
1.219798596491038440e-03,7.264904073097998120e-03,1.694822576216486326e-03,3.703687087050731019e-01
9.120385863949534259e-04,5.578965205968518248e-03,7.927480243251953072e-04,8.069971142381481277e-01
9.057283728257443023e-04,3.010057375690240213e-03,4.561040670909591484e-03,8.285718850236759581e-01
6.583750660948715439e-04,7.988468502810024011e-05,4.829319711735163313e-03,3.624581615134111479e-01
1.401266304917698916e-03,4.523155859504363573e-03,1.223157344635749516e-02,4.921133023707580101e-01
9.582900224018799269e-04,1.661703473860556965e-03,7.282187311284139819e-03,3.979178164678475738e-01
2.717299380606262062e-04,2.050957444119291535e-04,1.586578526150501586e-05,1.253084928468809756e-01
6.960512867851464600e-04,3.606857448766542795e-03,1.790367578156307508e-03,6.374859445037395211e-01
8.089160502262781249e-04,2.868987995846445163e-03,1.167972557470736694e-02,8.188267040281110853e-01
8.883159624018840787e-04,4.114920612215042760e-03,1.032661318832565900e-02,1.185144557532463866e-01
1.083273636194768139e-03,3.372591090761629419e-03,9.012956463779846911e-03,4.215412863018590528e-01
6.067676753034705051e-04,5.427221270261276334e-03,1.458404573474635438e-02,7.700790115853702877e-01
3.553159133210026304e-04,3.011973857980495932e-03,3.883675560466947653e-03,1.548558883744728387e-01
7.376258511243544798e-04,2.104657264446854401e-03,5.968266888286847573e-03,4.795624135118304321e-01
3.728860348304249015e-04,2.376825875854759323e-03,5.474316247095020564e-03,4.254821750229593191e-01
9.221428989722251467e-04,6.194264597504097955e-03,3.903784502309398489e-03,2.793049783978263645e-01
7.607897977878447888e-04,2.315990213135387353e-03,9.795104310040807921e-03,8.696698920561499735e-01
4.073616574114600325e-04,1.053711247769596867e-03,4.700490289563596068e-03,5.006880560669509928e-01
1.084955694667388577e-03,8.992162139897494355e-03,1.075793154383197087e-02,5.979531532578280517e-01
8.797064871380679040e-04,7.238224027517272015e-03,3.229271661704042826e-03,7.091861354081178126e-01
1.745973597832926882e-03,5.125860611624310538e-03,8.377393963785334866e-03,8.948493442521612273e-01
6.552272359019254691e-04,2.201092383577658330e-03,6.248640633620921106e-03,7.873932664602185660e-01
3.563308449029887440e-06,3.385248041886695491e-03,5.052413494978169085e-03,5.996307179931458231e-01
3.176941462023267050e-04,9.270378297620499985e-04,6.825118380815945428e-03,2.484480249381331163e-01
1.128347113176913184e-03,3.850225227727030897e-03,6.546843259156772538e-03,7.339352027078639429e-01
1.376136580193552082e-03,6.225892850750293361e-03,1.350098388787700568e-02,4.707810951976377778e-01
