1.136043917248971864e-03,1.326438659648884006e-03,1.751508527678192952e-03
8.478483407069484440e-04,7.231982474370087996e-04,1.020072237885585485e-03
9.029407759558619271e-04,1.011349688872063704e-03,1.613084812332642919e-04
8.219759734697956212e-04,2.242829532809710255e-04,8.296752362687789427e-04
1.181799099115288980e-03,1.103423058375023642e-03,9.791830958370822003e-04
5.698969959866979212e-04,3.410638337531275298e-04,4.177929613963722892e-04
4.818478303051775143e-04,7.221300620371671510e-04,1.221328390983395440e-03
1.497471489656714699e-03,1.067238457345241190e-03,6.934076825746806391e-04
5.972499193841532272e-04,1.148174478943733701e-03,4.785926258793321542e-04
8.471551088283444915e-04,9.584441758837227614e-04,1.037405041860395500e-03
1.319480146758470439e-03,1.207269524952464708e-03,1.506442109800453216e-03
3.644909280618972174e-04,3.224088096368091412e-04,4.068377217585151043e-04
6.603532753451493752e-04,7.450412037138716154e-04,3.952416906477067282e-04
6.119214393692522149e-04,1.622688970394767151e-04,5.915428221922911607e-04
6.001674891883220951e-04,5.028741205409669075e-04,6.558989290573780410e-04
6.892863385823019525e-04,6.661938906278774743e-04,9.342373892225084783e-04
9.895458538516004130e-04,1.263899927616783268e-03,3.714170910957991694e-04
8.226348207285046196e-04,4.623943507128335352e-04,1.077198599519227796e-03
1.021825238002601645e-03,1.624395746514409366e-03,1.221908155739359408e-03
1.234857017322198592e-03,1.667011854396077157e-05,4.820295217172215372e-04
7.577257461300238679e-04,1.046351025651453453e-03,6.376909078789929058e-04
1.060813007448805972e-03,6.476016043426377098e-04,9.560429903866323159e-05
1.455127670251997202e-03,1.245936197443873756e-03,1.541823442609635900e-03
5.312945807203511188e-04,5.053084846441805350e-05,9.025420204279434007e-04
6.122042592116455108e-04,1.051002327062925453e-03,8.971562058209836023e-04
1.229891127852161467e-03,1.543298862156776766e-03,9.807912509106609094e-04
7.017513233968718060e-04,1.165240444691762909e-03,1.075210118017997122e-03
1.415118845985346594e-03,1.430286989676031895e-03,6.082652575151555529e-04
