1.240775933386463340e-03,1.369040450456309593e-03,1.289693911342867450e-03,3.736135133773871124e-04,8.937923153032843737e-04,1.213982378963084823e-03
7.660992130752291305e-04,9.112027129182002309e-04,1.341738283211953110e-03,8.571417150867290460e-04,1.201114373707090968e-03,6.803943707195548446e-04
2.445277944711282334e-04,2.003793127956532329e-03,1.027500376215280918e-03,5.928890250482294223e-04,1.188486352540466971e-03,1.354321529065731240e-03
7.373066315439818965e-04,2.011022125336319345e-03,1.212136726049273597e-03,1.604213397999297585e-04,6.539494687072608522e-04,1.553496799173872825e-03
8.227043661628787204e-04,1.204999389129445680e-03,1.350606810286144243e-03,1.185502110238637399e-03,5.127990064774877975e-04,1.508157736469251673e-03
1.482677428956064849e-03,1.170150263619584938e-03,9.033098491296668968e-04,4.258533096652905516e-04,5.206282704119219971e-04,1.721328664300283235e-03
7.729942968630438508e-04,1.543353319417584959e-03,4.648930960691267976e-05,5.370955157824568041e-04,1.265733014809252138e-03,8.460825056030230528e-04
9.663017649158552958e-04,1.003206450649701343e-03,1.051506964967465320e-03,3.299979271873853593e-04,1.628940978330124540e-03,5.967257045958427068e-04
5.492154172317840539e-05,2.607589151344294302e-03,8.561261818253788859e-04,1.575728605562067052e-03,3.257441235009637861e-04,1.357472371281708695e-03
3.430110436238182616e-04,1.214761706793359808e-04,2.376443552300921361e-03,1.135511016396866142e-03,2.297607388749429904e-03,4.305103989840842115e-05
1.121738387530828336e-03,2.451338944282325681e-04,1.498215080827551690e-03,1.426422657975794832e-03,7.509623106279174690e-04,4.391231912705427292e-04
1.967991252393723207e-03,4.195671895014905118e-05,4.237285116852335240e-04,3.698763757500022871e-04,1.999021507075849757e-03,5.237916119724496579e-05
1.477119186245765600e-03,2.509365381343199803e-04,7.884397922342960057e-04,7.322303492893973199e-05,2.367535456115872974e-03,5.341687012688994487e-05
1.359114892125787549e-03,4.643577405699542642e-05,1.286732638034097627e-03,1.498854437491302068e-03,1.354225678585249540e-03,8.402522830981041136e-05
1.023792702526631852e-03,3.254792606741435039e-04,1.303516209995086430e-03,1.545514664679190379e-03,7.156994794719005303e-04,9.838065439125153345e-04
1.001457863243581953e-03,1.146750765529618412e-03,3.185765161886639093e-04,1.172211541918108304e-03,3.874479727185704239e-04,1.539857943100245196e-03
4.940657927569611172e-04,2.195467983821198978e-03,1.277978771671455394e-03,1.650243888367841931e-04,1.023474200353007534e-03,1.235100119036789366e-03
8.080270957666886404e-04,1.422726173169450376e-03,6.644853066490834367e-04,8.189778647711180252e-04,5.650917001766755238e-04,1.380460176912765924e-03
1.103704594142683243e-03,5.117785558892591319e-06,1.128652828456366820e-06,2.585375773913130195e-04,6.016046580864777086e-05,6.829288209802369632e-06
1.283451032916580175e-03,2.795045687532368619e-04,8.651959548241359077e-04,1.334144779206451964e-03,1.179397315409914330e-03,3.748262298929082911e-04
3.661054150911839515e-04,1.738444143187713219e-03,1.366985370457343653e-03,1.782977972065628120e-03,6.851099790514530172e-04,1.876555218197367095e-03
3.567501605784246057e-04,2.530249612957701563e-03,4.148435835559768957e-04,8.867644716721677768e-05,1.488050327826845624e-03,8.678911915447236336e-04
7.325817327501671274e-04,1.811310619413775917e-03,8.930644957724629589e-04,3.735481062410753129e-04,9.799378965230916110e-04,1.285031587782613227e-03
1.944873306242003908e-05,2.429836507286544257e-03,1.512187549696339135e-03,1.424316137261258906e-03,1.544656094221748613e-03,3.162183649743217613e-04
4.752500280677787107e-04,1.125001395546482543e-03,1.216354799057282448e-04,5.741507743985240896e-04,1.549588359368380287e-03,7.539549882012859224e-04
5.873367528976614679e-04,1.271915078275209646e-03,7.162997308759600076e-04,1.058266813189582059e-03,7.138596754879799602e-04,1.191427860133201970e-03
4.383938402088975489e-04,1.125166001867802714e-03,5.560086978160256460e-04,1.057016876591541574e-03,1.077681497552954604e-03,9.187181604895607772e-04
1.002328982600083794e-03,8.217503105507774743e-04,6.046961092799522193e-04,7.606042662942829138e-05,2.253766990487231225e-03,7.209155203459133624e-05
5.089977769031643791e-04,1.200130596632474752e-03,1.434178748787536678e-03,1.831224549313009795e-03,3.822483000735881734e-04,1.334317762114753479e-03
5.055434447399430146e-04,8.722303955384254608e-04,5.473968119419704874e-04,1.613997404219614205e-03,7.306802446790333725e-04,1.233126181131063027e-03
1.135764454191152858e-04,1.376760834238463125e-03,1.563181774469758799e-03,1.262603000164366621e-04,2.581028113671209566e-03,5.835024491198788176e-05
8.284652025494965068e-04,1.947887763082963388e-04,1.348555425839427935e-03,1.006024975936236666e-03,2.086864042883827906e-03,4.937202471847800461e-05
1.366316348244172663e-03,8.927847014258171506e-04,1.879572678246925997e-03,5.864031549659103190e-04,7.794507355861594747e-04,1.251695318640189472e-03
5.924532206599214881e-04,6.371913374657759777e-04,1.183058759831659250e-03,1.730770122627970026e-03,5.565354853673993045e-04,1.072587650133724913e-03
5.241830566869314133e-05,8.125043500152613748e-04,6.306261047670838052e-04,2.256523174764858697e-03,1.854568193533543156e-03,4.257879933385460831e-04
3.318696041862814533e-04,1.780997163396568720e-03,1.162344697098366576e-04,1.196904812254788106e-03,8.734316131668424209e-04,1.375580559849743116e-03
8.474237503759452254e-04,6.434975576180110464e-04,1.432785762737475181e-03,8.935614574480392654e-04,5.596444589846405341e-04,7.890642123189751380e-04
3.859980414533188860e-04,2.810447683328985181e-03,1.287094032062949429e-03,1.353949020590580635e-04,1.578175024412157429e-03,1.146211941176765057e-03
9.118359743483828465e-04,1.184511421458360253e-03,1.014289813167798754e-03,5.922462779642440099e-04,1.211606826542431774e-03,9.508081212974085674e-04
6.568787374226079572e-04,1.426124633074387152e-03,1.355848249187179997e-03,6.751029895209141162e-04,1.288109400631137812e-03,1.024413585811711699e-03
2.106488222671024525e-03,5.261800080539383827e-04,1.014246331617814053e-03,9.432572385092847221e-05,1.240184227498894584e-03,5.524561942952256307e-04
6.810201277416936963e-04,4.095237339174145419e-04,9.004939206649297499e-04,2.718734337654979166e-04,2.003976490302541383e-03,1.018659509957503843e-04
3.838508162716309960e-04,1.275881835798609552e-03,1.265656219246979932e-03,1.105630405015170081e-03,1.345743720775336924e-03,6.336992310020741776e-04
9.568726683223586051e-04,1.287466972499911677e-03,1.487275606987728234e-03,2.163232282705371875e-03,5.975218252568505683e-05,2.632514591433919061e-03
8.641566007574015464e-04,1.862283061106578515e-03,9.242218283203805203e-04,2.156436791599827373e-04,1.530954982267681858e-03,9.154470018105011903e-04
7.395124833936689551e-04,7.962960160736805206e-04,1.353575227435317415e-03,1.072881467497463406e-03,1.037628393659683051e-03,7.569930445501321051e-04
6.268475637964685335e-04,9.058620950546410330e-04,1.548798196618248911e-03,1.694641115436908933e-03,6.461911296811048916e-04,1.182289445913844040e-03
8.047998311832384784e-04,1.199214395239953709e-03,1.057751520711370510e-03,1.092991327405659413e-03,8.978593938344925623e-04,1.273579456424755139e-03
1.238681386670147880e-03,1.569821629596521943e-03,1.350944012818490356e-05,5.707341136578116789e-05,1.527608737911542594e-03,8.188180025135480917e-04
1.388272842676276054e-03,4.401394137679034394e-04,8.420934680688920522e-04,1.039184527962638740e-03,7.912224154894349120e-04,9.647011085976425889e-04
9.803044082610070167e-04,1.293504648925723711e-03,1.401642352725810184e-03,3.506656771097248475e-04,1.671155412179528696e-03,7.089361137957205308e-04
7.656674253506899315e-04,1.649074888968866124e-03,1.109082406592486192e-03,8.682389091940655385e-04,4.028157504273455333e-04,1.811842076631538711e-03
7.727104226912725202e-04,9.327011339229391987e-05,1.515512189950060781e-03,2.947574410688316368e-03,1.383128147499112278e-04,6.350936414248757643e-04
2.200698525987413411e-03,1.064186076624125589e-04,6.139660349528864745e-04,1.764273405785970810e-03,1.574191938960884535e-04,1.374115916029405512e-03
8.462229292508664574e-04,1.784470110368392183e-03,1.422312064405975140e-03,2.087884439928668068e-03,5.005771673483531942e-05,2.844865959508394854e-03
1.106403506716816237e-03,6.986444517153849332e-04,1.039136011687582075e-03,1.329854012280289521e-03,5.157481156309793018e-04,1.199496154101162585e-03
2.995092871719014335e-04,2.886811824053013629e-04,7.968721768399260677e-04,1.394963288653819095e-03,1.951863269531312712e-03,9.870571437032053200e-05
1.032697218823317928e-03,7.035156777338149670e-04,1.464273939607622704e-03,8.759328896469120761e-04,8.701939504611333085e-04,1.051783288830604327e-03
1.221630531352267983e-03,7.622342729320933557e-04,7.332560252287990315e-04,5.929401602002573141e-05,2.537982908934037236e-03,5.181453657146194700e-05
6.240519277560325128e-04,8.166006365822093714e-04,9.554345206427361861e-04,2.075579536973971503e-03,2.356023955615984622e-04,1.528095184287685086e-03
5.114228816829907058e-04,2.031278958327326859e-03,2.874727640545337139e-04,6.297185906765489366e-04,6.291054941797963969e-04,1.938279456013209182e-03
1.157159656783824427e-03,2.551376804416763400e-03,1.400513185353587878e-03,6.725859112738692019e-05,1.093427375888031319e-03,1.556242471460750213e-03
8.722342517889927023e-04,1.790291771805629234e-03,6.379080164367285704e-04,4.134708392286134526e-04,8.011579974683683599e-04,1.471872953307378070e-03
8.960344998224569488e-04,5.150285312792616350e-04,1.218944637465218866e-03,1.241948551558255546e-03,7.957963584312025603e-04,9.845811641332751114e-04
1.490489122444876727e-03,3.316870511359120170e-04,6.028305346276551348e-04,1.424624698089437371e-03,3.702152855175573154e-04,1.281045530311861452e-03
1.619460899435664920e-03,3.522101968232745203e-04,1.002014647458674638e-03,1.242005290760299970e-03,6.325994213015758393e-04,1.030773917720012849e-03
1.850297168701827560e-03,3.638964553715775228e-04,1.084864523616522808e-03,1.279456887301005615e-04,1.835783149678739141e-03,2.265083205359600727e-04
9.934024603664483050e-04,6.882110729914424135e-04,5.289524058336843261e-04,3.575190919348975103e-04,1.508547202881804945e-03,5.811695217844742214e-04
1.530205374695873264e-03,3.762347652583833304e-04,1.111012639828351956e-03,3.288554168751494397e-04,1.678332763920695626e-03,3.690548805290606426e-04
2.607748042069585348e-04,1.419307460173990353e-03,7.698893211822834069e-04,9.471999474399561561e-04,1.183432002053554696e-03,8.588769726814987756e-04
1.261112540628914680e-03,7.192548353572367345e-04,3.415260395094732579e-04,1.353721074975485677e-03,4.924740702567844547e-04,1.168177226649408070e-03
4.651310256657091168e-04,1.083909387554270231e-03,6.794764272279478273e-04,1.322836876981713788e-04,2.372231933152890281e-03,5.545046671676035816e-05
1.504265739873885429e-04,8.872153837570395012e-04,5.958468074066390792e-04,2.092940791568337084e-03,1.585075225260260340e-03,7.630180921224190326e-04
4.451041128261571484e-04,2.215007731221989816e-03,1.589385321019522613e-03,1.441243207516009405e-03,1.080640472011841513e-04,2.367228305996014852e-03
2.790555397275979051e-04,1.408391261895129221e-03,1.031470104476326288e-03,6.260851607042181282e-04,1.537392292710625108e-03,4.397088899130399318e-04
1.967384442263647986e-03,4.499265206911689618e-04,1.226584101747262923e-03,3.460450632380462671e-04,1.121808955139391587e-03,8.812045776632834336e-04
7.350859125729441459e-05,1.616572222263058800e-03,5.935323928449123300e-04,1.802547236995257233e-03,8.997444758603517301e-04,9.530964893360051576e-04
7.808203428879645445e-04,1.752343874923660170e-03,1.738300723293665544e-03,5.095287274978683480e-04,8.837992782261857964e-04,1.562047650765394265e-03
3.450315143618522479e-04,1.685926934727476545e-03,1.308618882354306047e-03,8.662382479705111726e-04,1.223984462021626696e-03,8.785090672454471403e-04
1.409186047600097681e-03,3.018637036560848220e-04,1.186306682659105062e-03,2.064366710926538763e-03,2.756148550194415675e-04,1.315458361505855668e-03
9.649380405508367056e-04,3.962181432727872907e-04,1.181801098727133141e-03,1.512919351325476463e-03,7.801424284175699194e-04,1.021615612663378386e-03
8.274620810117801293e-04,2.256284441565929223e-04,9.736792810188175636e-04,8.163203540580245884e-04,2.069745241715179995e-03,8.711467295140412138e-05
1.724169616680846151e-03,2.032681252233691557e-03,1.676341917200450168e-03,6.623921636609383815e-05,1.575886683366208105e-04,2.560979816146682474e-03
1.312692865810987644e-03,7.827710202638824271e-05,1.556060882262331720e-03,1.106412281846915358e-03,1.554456685360886816e-03,1.422435322796876790e-04
6.419977431639382112e-04,9.491032566925547680e-05,4.561254296715321738e-04,2.899364383563384807e-03,1.190767099890548489e-04,9.577964145901409886e-04
9.554239589968582195e-04,5.974866527087590489e-04,8.645979258330177162e-04,7.110397106814696265e-04,1.066946145586006615e-03,8.143047293670100002e-04
1.047901050545448423e-03,2.750962524016663095e-04,3.465410173574851472e-04,2.391202257099507306e-03,1.407731229744352297e-04,1.276799441161117739e-03
2.073376085817774800e-03,2.439333357002272705e-05,6.337393937152685291e-04,3.076719331234337596e-03,5.776162851804606473e-05,1.162475208585003490e-03
1.374247549110070826e-05,4.511072700254897502e-05,2.364612684336251372e-06,4.132145207549972209e-05,2.685474888533649087e-04,1.392979075388432340e-05
4.412202300944386541e-04,2.265371754000966662e-03,1.428061191599945979e-03,1.680582843705186354e-03,6.742806329920426271e-05,2.706554669099674876e-03
4.839183775046070122e-04,8.918673814984982287e-04,1.731827578659565596e-03,1.032554437477553730e-03,1.467649688357989222e-03,2.990174592060330623e-04
6.262966375254116211e-04,8.583678438215567533e-04,1.160247413305354235e-03,1.010896518674262888e-03,8.801124899180229853e-04,1.091057935991024148e-03
1.107453120704236750e-03,9.979277997754245049e-04,4.596362894591417433e-04,6.949908586639528055e-04,7.870760612709675180e-04,1.037876830870572724e-03
2.087179625154746317e-03,8.003670188829374935e-04,1.728465884374967185e-04,2.983215049557057133e-04,4.931834494087643369e-04,1.776931759058527445e-03
1.170543345740999216e-03,7.748904108487003053e-04,3.266801430868556061e-04,1.317052521189583658e-03,4.777720464644749057e-04,1.370897695987507254e-03
1.889968832046365869e-05,3.372138637483524954e-03,1.024818131769480133e-03,3.907763807704158626e-03,1.673993335898135088e-05,2.499623218450015751e-03
3.934202282988861137e-05,8.901688557322799504e-04,6.671607470677718777e-04,2.025849211774398070e-03,1.924785843503435756e-03,1.279229824052896449e-04
1.864397759061118490e-03,5.804026748374425905e-04,6.684393311938410711e-04,9.317806083335850031e-05,7.512603743733843034e-04,9.858114090419386241e-04
1.383855262204991034e-03,1.447428877522551321e-03,8.402568779242284864e-04,4.601353654272048515e-04,8.505018694210782432e-04,1.440366522690875607e-03
1.452997671119139354e-03,1.887795251269635633e-04,1.080716515048936021e-03,1.769454940614704781e-03,4.375032934703645482e-04,7.344948449376977485e-04
4.498361327563808200e-04,1.517198234536982701e-03,8.574319232067600873e-05,1.656356796792983477e-03,6.191106103199492828e-04,1.745604542990449688e-03
1.391552856921397232e-03,1.809891481452656058e-03,4.986030479415773809e-04,9.672208530870458551e-04,8.455763311035035656e-05,2.556322112558580707e-03
4.397949580621937312e-04,7.735444251647560819e-04,1.060003090380740118e-03,9.011364501093703213e-04,1.955638429189377608e-03,1.737053782146217489e-04
9.536341398712256832e-04,6.998952713932347827e-04,1.201220668357001276e-03,1.894120720378319718e-03,2.806372998557534848e-04,1.458097387910768390e-03
9.284192396401671826e-04,1.477136261283764143e-03,1.068700188841041447e-03,1.558321438298515744e-04,1.578171314070353883e-03,6.924364843607421025e-04
1.241533227934418912e-03,6.675893999531501422e-04,1.106333626031799243e-03,1.006550659878595712e-03,8.628053213475040707e-04,1.080438978226245638e-03
1.550996689352045080e-03,7.148770621428658786e-04,1.629729154848986181e-03,1.454308998821744411e-04,1.295116158570571189e-03,5.443960704996336341e-04
6.032149506388988057e-05,1.031597650562746018e-03,1.419425465238792570e-03,5.694949875815817587e-04,2.296800962269322701e-03,6.406878630921444666e-05
