1.269584932131739017e-03,1.142141613373790724e-03,3.819929266697247305e-04,1.294212356040133237e-03,3.326231383678851191e-04,1.345075638195503869e-03,1.350435249168191161e-03
1.311809450223510318e-03,1.071722175387077687e-03,1.337640529391570044e-03,6.764995339806861678e-04,8.018514522716551490e-04,9.306273735004967585e-04,1.270104326734850094e-03
1.032749034081343123e-03,1.575738761828431207e-04,1.350194901730786051e-03,8.369057346149419950e-04,5.386507822391318687e-04,2.205848402434393372e-03,1.136411729455899912e-03
1.214374409860919128e-03,3.199818950745219313e-04,2.546949664691123389e-04,1.445096238364979545e-03,2.399798445831220815e-04,1.968776451617035208e-03,9.869711498457498563e-04
1.333083394580878052e-03,7.437705952344171373e-04,5.874497115717570083e-04,1.189104793658512030e-03,1.378114484645599856e-03,1.197612775533949368e-03,5.158096884803674374e-04
8.762197798231478093e-04,9.323272107524355158e-04,5.369497669439011805e-04,1.855915403111605159e-03,5.766668202590358085e-04,1.074193585926742434e-03,7.429198022802909005e-04
5.889031667676046452e-05,1.029204950903572172e-03,1.313612717560080825e-03,6.781811008086345832e-04,3.437225018367528443e-04,1.728335136895540591e-03,1.273458849153915034e-03
1.036438366471268248e-03,1.047476162375973220e-03,1.004651567353131558e-03,7.608485164086471308e-04,3.018535587927359716e-04,9.944725483108374231e-04,1.923763182035290046e-03
8.888355837665292943e-04,7.059595794961962358e-05,5.448215374335373638e-04,5.443923872821427581e-04,1.827966973297229149e-03,2.928420022580461527e-03,2.802306139091544340e-04
2.343734169731189268e-03,8.570320840876593377e-04,2.980346823541890969e-03,8.902724339529732498e-05,1.033871271646537955e-03,1.042428177468153808e-04,1.788473756908297383e-03
1.480280908232102207e-03,1.426931163334912859e-03,7.894684721785731347e-04,5.527910744007214373e-04,1.239488595794395118e-03,3.604880246932362880e-04,5.817557008622391106e-04
4.448355719506267582e-04,2.437047932163414077e-03,1.547371668875825029e-03,1.807711177189984296e-04,1.173729391670908987e-04,8.105796936100213260e-05,2.187821553444117308e-03
7.976710619781710900e-04,1.688808399023510824e-03,1.262737898657649268e-03,2.818059651574188196e-04,7.390980089453713165e-05,2.278481427928319523e-04,2.874062398493354778e-03
1.307161978894156966e-03,2.208799009392687154e-03,1.801879371236933492e-03,1.685037238892958598e-04,1.071215572726958018e-03,9.097793814993068544e-05,8.289486350563531319e-04
1.288908414899981626e-03,1.292611555452013094e-03,9.721741433664742027e-04,8.678508962129597272e-04,1.548217238491025492e-03,4.021078110617076133e-04,5.159705242413234558e-04
3.245216747910271244e-04,9.665217742580276168e-04,5.804893867583146155e-04,1.356284901392836809e-03,1.168488293570069158e-03,1.286471390204493468e-03,2.551692296471910976e-04
1.265345378066068654e-03,2.556525270897785462e-04,4.154940364804745961e-04,1.118049051119336277e-03,3.568130034139800773e-04,2.245911907582099926e-03,1.371875926789403732e-03
6.965078570149920312e-04,7.488997976045556719e-04,5.371548164967910504e-04,1.213044839424448499e-03,7.791098529583569913e-04,1.488839062607651966e-03,5.361921503336721656e-04
9.924608469579799492e-07,1.888984601788072952e-03,5.168916977362903299e-05,3.893723534205480744e-05,2.369873112071937154e-05,1.062221586963703526e-05,1.269088622754530036e-05
8.629593795633051052e-04,1.750954078738632246e-03,1.450310265842156459e-03,6.171408660709066856e-04,1.187350170672755870e-03,3.036034311883156300e-04,9.486601138194065237e-04
1.353398329329463237e-03,4.830999893840845516e-04,1.555593928600290275e-03,1.115844599983656892e-03,1.887438613391419868e-03,2.021380883110857150e-03,2.297479191210444725e-04
4.202271739503728371e-04,2.176393213638932545e-04,8.147362008196888271e-04,8.284322685857104613e-04,9.188498893304603867e-05,2.654088688482673843e-03,1.836963081948457619e-03
