3.603749994068837503e-04,9.108141203862741078e-04,4.146909857511624480e-04,1.388584863044908975e-03,1.298178225912331252e-03,1.461027038903468930e-03,1.065944639719374355e-03,1.221983576798727758e-03
6.799871229384552669e-04,1.193615676096691086e-03,1.523704792456309414e-03,1.241883786103444541e-03,1.305481984541634029e-03,7.983896410842308833e-04,1.028529847504870568e-03,6.814646655076283957e-04
5.186543871270517811e-04,1.233751399053580056e-03,1.221117843058780635e-03,5.505080398254882934e-04,1.029935203883923034e-03,2.123939963157718980e-03,2.577328440570494515e-04,5.698972106222307925e-04
3.790227763740829331e-04,8.465747875747183350e-04,3.391228611721372054e-04,1.099085325868718807e-03,1.221741131119007508e-03,2.044943348769451275e-03,1.579246660579415628e-04,1.165605088556487126e-03
1.563747417556540439e-03,4.916880294518003727e-04,7.362965241194708048e-04,5.003595207035128846e-04,1.363601977773080910e-03,1.231273120916123211e-03,7.095621941404672188e-04,8.684788986872949389e-04
6.731576020698937972e-04,4.398700812372984925e-04,7.684887548442599116e-04,1.194266252743429735e-03,8.552568495354316786e-04,1.257405979498783582e-03,7.631414998159481277e-04,2.038180328712635783e-03
4.847250003911466199e-04,1.644374989311822230e-03,5.838233894494420121e-04,9.503131632129690120e-04,6.425780730750862242e-05,1.524132524188080186e-03,1.087631049796445107e-03,6.958911407159322016e-04
3.194175360154080114e-04,1.841316167312983306e-03,6.133279310275693754e-04,1.711895214821770135e-03,1.049421611508870918e-03,9.875346837556258847e-04,9.363124489865396957e-04,8.163897853941387691e-04
1.556896670609682906e-03,3.310044389859969445e-04,1.723503240736954170e-03,1.234979572838204370e-04,8.622157213757959552e-04,2.771035382847784109e-03,1.643040467660064499e-04,2.917808774540479530e-04
3.350661610651432852e-04,2.454274502003998479e-03,2.368014678096835943e-03,1.438286484738404572e-03,2.334265060133562490e-03,1.015112386648112325e-04,1.283570646318455723e-03,1.444905046874443092e-04
1.304552503166214045e-03,4.972590431814737002e-04,9.819732124534438604e-04,9.253658014433872826e-04,1.474147031498989268e-03,3.390138189599743680e-04,1.432386998779879017e-03,7.206254994504264575e-04
2.353540256442036762e-04,2.049400981710164382e-03,8.697915040371943275e-04,2.300619943183234480e-03,4.333218893336872801e-04,7.971153693611966718e-05,2.707495485851796595e-03,7.345515925846361543e-04
8.824239548557487138e-05,2.549205951754182544e-03,4.741794333935887319e-04,2.599145277748108121e-03,8.030157495141921611e-04,2.055882845713933975e-04,1.681385056094567444e-03,7.443056988029972485e-04
7.622827622038383247e-04,7.421402154595793969e-04,1.884066326265949800e-03,1.459644180239242110e-03,1.284895673107332333e-03,5.550895694271480501e-05,2.320727435856657916e-03,6.830512858913055868e-04
1.637130535387560986e-03,4.697379343415400291e-04,1.046513395307707359e-03,6.013175838826619220e-04,1.300470375963043651e-03,4.428489166587715924e-04,1.353881602359860263e-03,8.821643399455688251e-04
1.386262792432456110e-03,2.629170830825383436e-04,7.657696696119838282e-04,3.412433947953260683e-04,3.326846060750274334e-04,1.305525675011890005e-03,8.895268092675144046e-04,1.344636118166427563e-03
3.812120441389380237e-04,1.208641301564079363e-03,4.980827594485105411e-04,1.093691860624771686e-03,1.252558354958315748e-03,2.236341950422881652e-03,1.997916705941390006e-04,9.174627181896581000e-04
8.548373258329049294e-04,5.075416127598536250e-04,7.401469122847525268e-04,4.350082546112917599e-04,7.124506993301594256e-04,1.495882904502034930e-03,5.759877157489596937e-04,1.168721360582559207e-03
3.632900421587115258e-05,1.346202744169059691e-05,3.983020714757755029e-05,1.063498492954951857e-04,1.265783271781747674e-06,5.178755339527726261e-06,2.038218436007547402e-03,3.198676204721620313e-04
1.155991618326662317e-03,9.115827664260586598e-04,1.522716953744528146e-03,1.362074438681094282e-03,8.359326059922878764e-04,2.368105176499073726e-04,1.899618824774452997e-03,9.794543003495178712e-04
1.897291143085114238e-03,8.149858765256933401e-04,1.751596168187261006e-03,1.003299880404810907e-04,1.358099401899275343e-03,1.824937170508379117e-03,5.153679371126084060e-04,7.233471242772900088e-04
1.075144925392514914e-04,2.169584577351532477e-03,5.275593306285655771e-04,1.320263390172843809e-03,3.889098727531140271e-04,2.573753178142514433e-03,1.925221089318988313e-04,5.581155567732546492e-04
5.561417487369976547e-04,1.189648600191951441e-03,6.554408816927217345e-04,1.083169630030477587e-03,8.871223380520913736e-04,1.744804006480090309e-03,5.060116594172645033e-04,9.619553852546400535e-04
6.279341653767627623e-04,1.574840809828192880e-03,2.554779232694290129e-03,3.317259420360206957e-04,1.522282815494068343e-03,2.277065954785399606e-03,1.387619866691594832e-04,5.578665588367050622e-05
3.057875852358871681e-04,1.717957082765921495e-03,1.290714484639359340e-03,7.754028558096862610e-04,1.477937346547089875e-04,1.051363428590645433e-03,7.794627583502680788e-04,4.815164639745668040e-04
1.079975791427665753e-03,7.632026046935637105e-04,1.101479596291018558e-03,3.985761360936967914e-04,7.293918312716768425e-04,1.310836909917541390e-03,7.684359993696497897e-04,7.067019291949100434e-04
6.103864550661936917e-04,9.427479462416476098e-04,1.503873241868111449e-03,2.915152084054007417e-04,5.986953469476309977e-04,1.161766073587174389e-03,8.879492125076239844e-04,6.282203109969568917e-04
1.037799360810774625e-04,2.734193801190045944e-03,4.965606699171623822e-04,2.193243187707472064e-03,6.461829288437729744e-04,5.630831990933334291e-04,7.441587781495267746e-04,6.349101072484615539e-04
2.138801367100309422e-03,3.394756879791254898e-04,1.330771615650530679e-03,3.170085315424472894e-04,1.414422605309053563e-03,1.330886268937024001e-03,4.898317767310687116e-04,6.221014587757166476e-04
