3.629077471119318805e-06,1.387283447513439722e-05,3.781053896885648058e-06,1.951615364057176586e-05,6.482415248068293945e-01
2.912676907106686615e-06,8.460388102529135302e-06,2.825946948798095158e-06,1.716506375215787593e-05,8.058688059520006108e-01
1.332760505246521485e-06,1.500720448396833604e-05,1.058836481360606507e-06,1.839088385395659173e-05,6.550854780695339885e-01
2.202962562675709367e-06,1.685978782264610488e-05,7.460716798801708788e-06,2.961567270169521417e-05,5.359128228503357017e-01
2.485598525064031051e-06,1.366019729921258297e-05,7.887732101556114579e-06,8.521694254142569823e-06,7.614770314081914515e-01
3.515080591767951013e-06,1.635776482643466385e-05,2.018912269222315433e-06,5.503726768765849113e-07,4.866371405444164799e-01
1.141095546343381979e-06,7.296611668565049032e-06,2.855723554499707966e-07,1.229170962674982783e-05,1.882772933633907464e-01
3.067731852392446673e-06,8.740321267425805315e-06,1.332722676516592111e-06,2.753766462272942792e-05,5.880754541607362551e-01
1.318892752966376770e-07,1.924752304828015754e-05,2.324955952892524190e-06,2.255542562342472218e-06,6.863442361033842420e-01
3.864988268618974043e-06,3.508493172475150501e-06,4.709383383961491382e-06,3.715106010848888928e-05,1.396789344292454604e+00
3.800961253183300956e-06,6.728215926657492997e-06,5.313511737683201257e-06,4.764684663641043264e-06,8.805573438794960239e-01
4.112638330335039795e-06,1.299590706584198808e-07,2.194689525536404305e-08,1.202092703494434178e-05,3.986628741950954402e-01
4.098172343003457739e-06,1.737082136782677773e-06,7.771469572515915694e-08,3.067853861850316507e-05,5.081857514781040752e-01
3.758365994078248458e-06,3.103856698982110232e-07,4.773043520705980131e-06,1.281338350420443086e-05,8.528748802891898961e-01
2.974698831432137757e-06,6.409358074920596226e-06,7.262932310725155125e-06,1.931393815810412279e-06,8.209345951862743185e-01
1.277902246154102579e-06,8.937348106395992753e-06,4.842792836468888098e-06,1.333624399827003923e-07,3.079867148343176098e-01
1.629421919421661274e-06,1.651813224979036969e-05,8.301134868753664382e-06,3.707497107579534122e-05,5.963908504481207906e-01
1.784631742788189548e-06,1.234471369901779826e-05,4.845811043466203312e-06,8.912000260484429219e-06,4.059638954970555269e-01
2.593499086588620238e-06,2.168673218279043282e-08,8.178720800453435584e-08,1.655559563866108803e-08,8.552946693828682515e-03
3.468219458775112395e-06,3.985481799030565123e-06,1.044123034574272036e-06,1.430233152415205243e-06,6.467511015100190219e-01
1.709634127450302122e-06,1.697159300602654739e-05,5.379049482049037499e-06,1.869525234316622936e-06,9.035301392937906684e-01
9.615102675170677696e-07,1.334648061619493618e-05,5.314498114712372116e-08,2.927572502336608484e-05,3.035327584151979452e-01
2.106827814490505965e-06,1.460961054836044682e-05,3.039515212295506493e-06,1.950276060887379083e-05,4.905066177404020511e-01
6.197741432907700963e-07,1.434400395172224027e-05,1.031531751657994753e-06,2.338022059107921626e-05,1.057540170017363668e+00
8.791427811693350673e-07,3.767095271803633310e-06,4.796574923675327868e-07,1.471215308841922584e-05,2.593291969986325496e-01
1.658540194131308519e-06,1.104953405534833575e-05,1.770494603492089338e-06,3.228285526352787827e-06,5.325903592442450263e-01
1.663687866539586965e-06,7.838860126074145046e-06,2.207630405479114964e-08,4.959735245205816278e-06,4.637416232833765362e-01
2.442207475314614508e-06,3.333433848207773894e-06,1.239647161047504610e-07,3.329609002797757336e-05,4.320004167435512188e-01
1.539979923874255516e-06,1.216542246703860765e-05,9.799857654720741916e-06,8.077337186014831277e-06,8.747489413323579210e-01
1.025421960352325680e-06,5.841668827757962361e-06,4.451115728954359564e-06,8.715177486781681891e-07,5.016469561102826491e-01
2.382621445494829485e-06,8.906070967858604670e-06,4.300683876294118770e-07,4.681941406269681563e-05,9.090405296552159786e-01
3.431003717315506738e-06,1.181875178456212816e-06,1.532846432285947145e-06,2.720172792884188769e-05,8.616991655179702114e-01
4.174867902642127492e-06,1.234722880313488630e-05,1.017318371625338236e-05,2.638529542778600344e-05,8.882106022057589811e-01
1.928255826793410980e-06,7.756770111310889573e-06,7.033676461962694604e-06,2.776868846752986355e-06,7.772736251696255039e-01
2.254573442833154832e-08,1.603308511896458617e-06,1.073104015581540634e-06,7.238828989780196186e-06,7.711053749329525031e-01
7.501419725395422782e-08,1.063714647321841644e-05,4.361277145306917585e-07,4.770755437001237247e-07,3.289579167126167047e-01
2.983792709001370333e-06,9.855342106180255772e-06,7.125060816750274606e-06,1.029144587910943362e-05,7.442369968695907723e-01
1.960358851186974291e-06,1.798905491596339864e-05,9.668192479869691885e-07,3.346978567089878330e-05,7.329679154688474307e-01
2.810229257123248313e-06,1.194942901713958850e-05,1.595185633370473437e-07,1.491537999463930110e-05,6.253929831328886024e-01
2.599587159478815196e-06,1.342860448028567860e-05,3.373201686742807798e-06,2.092036944954902398e-05,7.687584478261212384e-01
4.919607856676565022e-06,8.277034163831830461e-06,4.567295380840069547e-06,2.114377375482862542e-05,4.801612672478645649e-01
2.567367366987699465e-06,1.811498163522528638e-06,1.265467234990065935e-07,2.742462318224499115e-05,5.795768985895255465e-01
2.079878370490722903e-06,9.594523954309238672e-06,3.615315372983580373e-06,1.864969285656491407e-05,8.057497805491153908e-01
1.760886710806394229e-06,1.637372270990997738e-05,1.634349779912259410e-05,8.150073175612958679e-06,8.425326496017238043e-01
2.403458207406588584e-06,1.317737733860267833e-05,1.595748131329681557e-06,2.673544584651302958e-05,5.241584138989400232e-01
2.814373377338077944e-06,9.294972949719342698e-06,4.378212714578302453e-06,1.336722989708728085e-05,7.869526539745069771e-01
2.129374899974716810e-06,1.008773342038438153e-05,9.759928057963116230e-06,9.961822503637425389e-06,9.188195423154030816e-01
2.252907133849398708e-06,1.173558874103001001e-05,4.263667599621784263e-06,1.101981917341368149e-05,6.513715907605674982e-01
1.935754517481495700e-06,7.202700926755211883e-06,3.145673439113907096e-07,2.081596398643259567e-05,8.274375903829896128e-02
3.001479808816688414e-06,4.702975591038294979e-06,6.044921875613539183e-06,8.239822038273035117e-06,5.411507899336026606e-01
3.727968230882919915e-06,1.113818414182983003e-05,1.406347820085149493e-06,2.864022565357107175e-05,7.596652894500985909e-01
2.135260486161700853e-06,1.775624686439139030e-05,7.042284097150774107e-06,8.770744462190326900e-06,5.754857097071326422e-01
1.461929769886114013e-06,3.102604922487320940e-06,1.639552615405829851e-05,2.928104061551077288e-06,1.009626784857779347e+00
3.353191349344421590e-06,2.444191044526915003e-06,1.222541707126972967e-05,1.424534329840836469e-06,4.273403352304385727e-01
1.356197806066553618e-06,1.728743370815752500e-05,1.739053867696273075e-05,1.024196893366601884e-05,8.068615794930080742e-01
2.936612343846626330e-06,9.280517598198950263e-06,5.365697574180776338e-06,6.769123919977651955e-08,6.624374072555571091e-01
1.389982502732937060e-06,5.102105935993782956e-07,1.486518875214793680e-07,1.387560428739390226e-05,7.198986353133375315e-01
3.268223226679678376e-06,1.075383006186981978e-05,6.138251260645085015e-06,1.379016720285651034e-05,8.068257026242880992e-01
3.331487463845708338e-06,3.963351030723466571e-06,6.683986457803792740e-07,3.784856070577584375e-05,4.632108234143977321e-01
8.987200872774055018e-07,7.227793626682395182e-06,1.167622320387074363e-05,9.857169109589464104e-07,6.841240621610091832e-01
7.603701844215543262e-07,1.472463483142922235e-05,1.746404561976157451e-07,2.537166764695326132e-06,2.944191907742038650e-01
3.159252409888164470e-06,2.039954023961037369e-05,6.780031493339732302e-06,3.889653665449358428e-05,6.183300061536388670e-01
1.885675856073543937e-06,1.608904191258134754e-05,7.487251781936953517e-07,8.814428934165173093e-06,4.031795560390388777e-01
2.732097954529619688e-06,8.145342909030510421e-06,5.915856931435219206e-06,7.862257836256377424e-06,7.274112636941738597e-01
2.689505859904581226e-06,4.957130246042215452e-06,7.894599025532962383e-06,7.153236395558679600e-07,4.216657016052653972e-01
3.480375650886679738e-06,6.379547760369706271e-06,7.215632650682159319e-06,5.386970950293637650e-06,6.035434132989864198e-01
4.563356394959018548e-06,5.193859459104621220e-06,2.954951956854833566e-06,2.556768209899981829e-05,5.934535990370584102e-01
2.354105262155122934e-06,4.710470167226748956e-06,1.021843421148064289e-07,1.700447939732327617e-05,4.001823703264020260e-01
4.287168307065964094e-06,5.749754283913745961e-06,1.548851825189606583e-06,2.169430673061534617e-05,6.387579695205306551e-01
9.500902061928517855e-07,9.009639296324335191e-06,1.047253105523416543e-06,1.270732960186186660e-05,5.916153089818364519e-01
1.800914291227881561e-06,5.034830457117788723e-06,6.596743494585614331e-06,1.662975396714101404e-06,3.259997210906631082e-01
1.896580453168809757e-06,1.576956862480186478e-06,1.154628079008737704e-07,4.083347804441354352e-05,4.846884323502242409e-01
7.421191504151845987e-07,3.024432548250370779e-06,1.933756491449598897e-07,8.274314782762497964e-07,7.208567673768006001e-01
1.603331517938750993e-06,2.046353925783646476e-05,1.165268085140703696e-05,1.439131783389651700e-05,8.628331955842504231e-01
1.404465531589716266e-06,7.279253961088236361e-06,2.353629121522938528e-06,2.815278497780336763e-05,6.525803677767186839e-01
4.866616507817210585e-06,8.359515982169857129e-06,5.764698049036815507e-06,1.982234612281903613e-05,6.039540557185647529e-01
8.426281226602588859e-08,8.465992008940728919e-06,5.944484258774188614e-07,1.205864764384153843e-07,6.503912228086086156e-01
2.632435805550018471e-06,1.769413233065574823e-05,8.267174952771351402e-06,2.683500567686309988e-05,8.627255907130477741e-01
1.939568763748814721e-06,1.271383856959533094e-05,3.379665060271164371e-06,2.093872933527747291e-05,7.792759422599470076e-01
2.931141125321405148e-06,6.486451138752472793e-06,1.205785636869324004e-05,4.061443058117946909e-07,7.513736469869557455e-01
2.647091676106324565e-06,6.979435409377901688e-06,5.477759539910882468e-06,3.748878431466684676e-06,7.738949568089019682e-01
3.028719059287552974e-06,7.557539193408886772e-07,3.602848428395180006e-07,2.319833824360746684e-05,6.735457027522394613e-01
4.123557721299764164e-06,2.300852682326591373e-05,1.314231249796147669e-05,3.481060516561916167e-05,6.378926711172004937e-01
3.820051338712228865e-06,1.776876312854774328e-06,6.482507743962401385e-06,2.209000192043988160e-05,9.113339169225792569e-01
6.516503401377830688e-08,7.661124218401997372e-09,1.401848692436469355e-05,1.947573935066054801e-07,4.661311811734883959e-01
2.770346457257937878e-06,7.253011526929171788e-06,2.171257118261337566e-06,9.258688085176534213e-06,5.372805938070294163e-01
7.016139484709545226e-07,1.305220206409185990e-07,1.344224132861290691e-05,8.518914645495966963e-08,3.985982276740195895e-01
2.271003693137341412e-06,2.868137341424365355e-08,1.846548085669432357e-05,5.749688280917235069e-07,5.576712658341407280e-01
4.936481663550175488e-09,4.069973349168515921e-07,2.360736037547472412e-07,9.109172180250084625e-07,2.510596071799751222e-02
1.556501204729107294e-06,2.245676635624441750e-05,1.290677717439394849e-05,7.385805841216578688e-06,7.819557952176844351e-01
2.910441138725280490e-06,9.293023599562864784e-06,3.193361147201196564e-06,2.102512298034885181e-05,1.020277708423461105e+00
2.029474474033766708e-06,8.345894090855318151e-06,7.226430507208620599e-06,1.464352985712022770e-05,6.737545338176547105e-01
2.187031119876949197e-06,7.593330231645710869e-06,2.067433002316994843e-06,4.110176237050396909e-06,3.561608971471504348e-01
3.916907950170857525e-06,9.897288212754260921e-06,3.157038906438934916e-06,7.079536139885132973e-07,9.811396691528202763e-02
1.764343660837335449e-06,5.091219061189348352e-06,7.073442429539700144e-06,1.141544959031843230e-07,3.169704034965189487e-01
4.444329872205375737e-09,2.282403124931150874e-05,1.043660851526722600e-05,1.608507230339432471e-07,9.044125426737488205e-01
9.944693868682416001e-08,2.262913523035542349e-06,4.486978511354296372e-07,8.802343496738903906e-06,7.566239632269613491e-01
4.181448217525875530e-06,9.832993943826566377e-06,2.151355718640785448e-06,7.912355697831455542e-06,3.260100109512342748e-01
3.276037613369871358e-06,1.282757824800260091e-05,4.376588554644617840e-06,1.451874866655692643e-05,4.511707459169720935e-01
3.219525495669728723e-06,5.274005417823268048e-06,8.621524292993408694e-06,6.224078382303950976e-07,6.940185390075805927e-01
3.592268606605320017e-08,9.409797894515631601e-06,3.546537210407753544e-06,5.655315608851431334e-07,2.926126365367659465e-01
2.188260301546290262e-06,1.873479593165095449e-05,7.124223147214827585e-06,4.329328015240508628e-07,2.798351465361154089e-01
2.045503048565732655e-06,3.755549283705643272e-06,1.592208062262019900e-06,2.650164024535987451e-05,7.418147137889155029e-01
2.215317103382768353e-06,8.313500254800095012e-06,1.111081158935179988e-05,2.134930932923703894e-06,7.608410756727370661e-01
2.701447077663902384e-06,1.071538542153824824e-05,3.216262770565759423e-06,3.263750787964591764e-05,5.645901069791489091e-01
3.208401810730102230e-06,7.746592773272570562e-06,6.704501677349640778e-06,1.480122230669828218e-05,6.241670461508546097e-01
4.467812992534091897e-06,9.679870194579586891e-06,7.691714054172098388e-06,3.430854112197175243e-05,7.483931240394724460e-01
1.819588107693211412e-06,6.088157555998904136e-06,8.493547698243338476e-07,3.615246857862968263e-05,8.812109049097996971e-01
5.496049571928091369e-06,1.712403416152867859e-05,6.223632288448697313e-06,2.831142455940287634e-05,6.776959798009513092e-01
3.900267523935098736e-06,2.986697719661178686e-06,7.903810331764671621e-06,2.193420598929186088e-05,8.064525755267338836e-01
1.690769553735203752e-08,1.129029801650517609e-05,2.224393222912224007e-06,5.781869254415513209e-07,8.337877144297447529e-01
4.072719661352142987e-06,5.583736604184259113e-06,1.021565369167823042e-05,2.502825774672525711e-05,7.039437866143104516e-01
2.367231417312469932e-06,1.572487503738152309e-05,4.870847221036161638e-06,1.952227940393799516e-05,8.202248905531558387e-01
3.359499991360895169e-06,3.143164028469942445e-07,6.995566953296399452e-08,2.693896023870519547e-05,5.425660630895461356e-01
3.356862510218865429e-06,9.710445029131168130e-06,7.972887016684096685e-06,9.578679203480649191e-06,6.170495926959724819e-01
1.234429825497789058e-06,9.789668115459658639e-06,8.673417264017219109e-06,7.898055161898388667e-07,4.100899194942566606e-01
2.556816755776417216e-06,3.477912835974137288e-06,9.443356109800477480e-06,8.904610157212775888e-07,5.041681974002907296e-01
3.386846704808486097e-06,2.816977924109581767e-07,2.252274514323974115e-06,3.216668756982108343e-07,1.090906075951917797e+00
2.055585010866211364e-06,2.081664488018958127e-05,2.400398544924480957e-05,2.174774592753650856e-05,5.932642515887199819e-01
2.785914503912245239e-06,5.427913658592087616e-07,8.553023333487310694e-06,9.302307446052334541e-07,8.689277873120840878e-01
2.393242202759071331e-06,9.418034713625897320e-07,8.301738819834908266e-08,1.392997525496028364e-05,7.873494725346819045e-01
1.715880374938520675e-06,5.403630030939789100e-06,3.746917539765781163e-06,2.529559226869316265e-06,3.753356085922577856e-01
4.100657663501244267e-06,1.397698479388381490e-05,5.239834140839804334e-06,3.211445211721644530e-05,4.923276897482025682e-01
2.479426213751093802e-06,9.578771021648896166e-06,7.485675793278355705e-08,3.011962767640186253e-05,1.657663025064690654e-01
3.245669876187846178e-06,6.321639853055381770e-06,7.694760812557610409e-06,2.103828952114424910e-05,8.803334254920208712e-01
8.791983817297415833e-07,1.053794134174735864e-05,6.295423403161849557e-06,6.206335983482694391e-06,8.157107681824599110e-01
2.234204413847987079e-06,7.091665912688718487e-06,6.343466009399491402e-06,2.514765960722242781e-06,7.120966244976334458e-01
7.756760645284835865e-07,1.595373680722383654e-05,1.862054437344893528e-06,2.542912611107578207e-06,2.372588332032918579e-01
3.180766288874098828e-06,8.238942049596628380e-06,3.124614284866296648e-07,1.998919639218333988e-05,3.288741611574808044e-01
3.391656075386804452e-06,1.500467144462740054e-05,5.113486038986178867e-07,4.543952867710140828e-05,3.235607087218199118e-01
4.503798681729530587e-06,2.634890867995885197e-08,3.673457141220603297e-06,2.377566091164004884e-06,7.296818031851453057e-01
2.623546657917288514e-06,1.103059550817996158e-05,8.625807202421172879e-06,6.464024884364880959e-06,6.592601901173885670e-01
6.591563832302634081e-09,1.380018406538556996e-05,4.601073703615377998e-07,2.018699617173279679e-07,5.184958665752057438e-01
2.567028538644974212e-06,5.006983540414369036e-06,1.745190680583577223e-08,2.178488196813944811e-05,2.338915667907064122e-01
2.573853148064606505e-07,2.644302579287881689e-07,6.687894111049531394e-06,4.094151107360612739e-08,6.597818159218684642e-01
2.720838811776478628e-06,1.078403682411062861e-05,3.861477707552555934e-06,3.708486849070692892e-05,7.961445812145548917e-01
3.091547327320199005e-06,5.205200876047914058e-06,3.408790358757404415e-07,6.129116352784127545e-06,1.739823632832702971e-01
2.515649281531934616e-06,8.721130865415546604e-06,6.179260060200927892e-06,2.153566319213301023e-06,4.149839156948855190e-01
3.461932455391248267e-06,9.046799472228870978e-06,1.845259938010073003e-06,2.031399923564348384e-06,1.471313188712334019e-01
2.968489078965914463e-06,1.734188021929095101e-05,1.633295624278023299e-05,1.809175245035775224e-05,8.787593452870380295e-01
5.463631893752769456e-07,1.244867307505886856e-05,1.349849815506419133e-06,7.177171240008928935e-06,7.707139811159555709e-01
1.005135215554211400e-06,6.973684217393341836e-08,2.142608782921041520e-07,9.081971673390397997e-06,4.956398578107181208e-01
6.447106704403978427e-07,1.303856863924277345e-05,1.152227898098121289e-06,2.673437410352371452e-05,8.902586968905134013e-01
3.162703922844032178e-06,1.174558608882664251e-05,1.220498788017982352e-05,6.141690316029397147e-06,5.711296086407859907e-01
3.580976281301533496e-06,1.206708900462451186e-05,8.132245084737285747e-06,3.009578469542953039e-05,5.658841575322055562e-01
2.603642572584405934e-06,1.784713255941088365e-05,1.574600676558217545e-05,1.414622832143143274e-05,8.492684284922620286e-01
3.274522730628204764e-06,1.199877457661606262e-05,9.620725061609372675e-06,2.355729470614578350e-05,7.306261544794085960e-01
4.080625202139395463e-06,9.321898777781196217e-06,2.930144567641739797e-07,1.829329959826778721e-05,5.670439594050202814e-01
3.422344241424421645e-06,9.640892361393713641e-07,1.000735085337762213e-05,6.053635614431629951e-06,7.168824111808018706e-01
1.685141767081816571e-06,1.588124974699482614e-05,1.222189987069715172e-05,9.077717690125985072e-06,9.937514904542968930e-01
2.386524473174320318e-06,7.211351153331647543e-06,6.380468821040757977e-06,2.826630730188559498e-05,9.728209196616844912e-01
6.453099042995163776e-07,1.141322838458915620e-05,7.226564164843207326e-06,1.209039638720476473e-06,2.467396101283190202e-01
3.037010400646917526e-06,1.094353119147915604e-05,1.275572027903831139e-05,1.700780955167242775e-05,8.070399843121177641e-01
2.296221594904346918e-06,6.782512044378539798e-06,8.586509566625360453e-07,2.312911059968855159e-05,3.805390600927981981e-01
