3.091434369399902432e-05,7.820762681509570990e-01
1.653241817277650364e-05,5.558234202845701022e-01
3.657657668456636211e-06,6.138704812168130909e-01
1.519256415810682168e-05,4.325312267667170141e-01
1.783391633278790412e-05,7.444236156212381550e-01
6.818935400304353055e-06,3.462793845188625319e-01
2.145937237979711536e-05,3.486032576930914173e-01
1.281267697116734635e-05,9.257633383985324205e-01
9.087966367000689200e-06,4.768815699476884884e-01
1.714751410859266268e-05,5.980990463859678918e-01
2.506497771438819942e-05,8.680834170364887248e-01
7.498367913364554546e-06,2.231350929942129413e-01
6.541355190250498175e-06,4.620290398632914686e-01
1.063679518156208402e-05,3.086902429819614602e-01
1.371374100409141409e-05,3.543565245212168535e-01
1.648875395977223481e-05,4.537229780473433505e-01
6.062005498801269429e-06,6.854805566536240624e-01
2.113091072173533622e-05,4.462423862059616275e-01
2.011954677814283463e-05,7.993911215403143311e-01
1.018815049751028190e-05,5.945962509019627751e-01
9.171365213981917750e-06,5.764662559141782161e-01
2.895198682636428708e-06,6.406041988323120107e-01
2.765391494525424535e-05,9.328195872248529197e-01
1.685952147147385370e-05,2.540472814489528885e-01
1.601869940525977305e-05,4.785415702234171453e-01
1.742154467585602456e-05,8.755998309896878551e-01
1.777640757076855100e-05,5.457118839373358288e-01
9.104771027297144757e-06,9.456368624625999253e-01
1.772849520558847025e-05,4.525188716968598368e-01
2.018903362330705267e-05,5.552712964663804041e-01
1.478252592181892906e-05,4.849034774512107071e-01
1.495426688876140752e-05,1.090755658922393900e+00
9.826451992402553449e-06,9.253061521154574143e-01
9.913997215991619808e-08,1.449977871830884502e-01
2.431345237153548696e-05,6.049647669614249823e-01
2.010469667151635326e-05,5.879126571319772676e-01
2.048723261707631954e-05,6.107597372811734981e-01
5.834676816774490488e-06,8.789583336855499862e-01
1.009780801717579394e-05,8.976132480601657360e-01
2.660870897836026602e-05,6.352723746120606529e-01
1.295539527261966758e-05,4.661984578740432372e-01
2.612918029875841970e-05,6.546232729882627277e-01
1.057075640481670696e-05,6.114139186569018669e-01
7.019895502781791402e-06,5.258493424710523056e-01
1.484088509331684506e-05,6.288795071802663061e-01
2.062387410157186411e-05,7.074548002127866164e-01
1.049854269700496671e-05,5.579332444327606000e-01
1.010027728691792841e-06,7.218841976818501927e-01
1.333133440871769360e-05,5.150795830318840585e-01
3.074501280645336470e-05,6.461924602966243603e-01
1.670623037594320506e-05,9.158178952640813053e-01
3.307066653076526667e-05,2.136121137720259078e-01
2.217727130050160689e-05,9.077388036196192278e-01
4.547874578936488953e-06,9.459152390609291139e-01
2.378018984199157962e-05,3.537649303610477802e-01
7.309410794988458477e-06,6.964780704195822070e-01
2.629843742987242932e-05,3.150940317524966172e-01
3.025670556097448958e-05,8.379258395595825526e-01
6.701496200253459258e-06,1.019552997638814684e+00
1.596614248492206722e-05,6.092122076636176109e-01
1.446539051785383381e-07,7.552828206083972429e-01
1.822264753384592945e-05,5.399470062093589817e-01
2.146012947215573201e-05,7.291388893455166276e-01
1.976463449212927482e-07,4.736239273736038702e-01
1.007265639015966796e-05,6.014347703972684478e-01
2.094990291523112695e-05,6.680151803110421227e-01
1.296023977368195066e-05,7.022666998609965461e-01
2.237590126484258757e-05,3.267793609627373530e-01
2.464731828774834372e-05,6.593515936360901941e-01
8.900935404441012659e-06,7.085082890547668155e-01
1.269728308013211003e-05,7.447786048667452974e-01
2.821993399982500669e-05,5.378214738240499893e-01
1.506867095547295951e-05,8.104457074244804105e-01
1.304079384442917449e-05,9.683883380478834901e-01
