9.476542688798771211e-06,3.644781763580100936e-05,6.487100164538439628e-01
4.992106677456458010e-06,2.113480144393556728e-05,5.078553241578025457e-01
6.071382401209919344e-06,8.452465215223590324e-07,5.484315412258694566e-01
1.905620680396432666e-06,1.502249333958966732e-05,4.756944287879084632e-01
7.155150034312209914e-06,1.882857588145320804e-05,7.111782891497931969e-01
1.632623874767766798e-06,9.609572834208911145e-06,3.438897653552416833e-01
6.239659487834133325e-06,2.311346606005690451e-05,2.950813311815017603e-01
5.829641418958794872e-06,1.523281286550177941e-05,8.848642018780614737e-01
7.937614763785175306e-06,6.811923446065734502e-06,3.699608459391554027e-01
7.436961186848409090e-06,1.906466546159881899e-05,5.080674152079578398e-01
9.694268125483015429e-06,2.893928169619953104e-05,7.700938385593835145e-01
2.134838734961917281e-06,7.932407875316218937e-06,2.215727358512409317e-01
4.864021676573281851e-06,6.413173428113773069e-06,4.218190198954231418e-01
1.207373161866209161e-06,1.355250430992706201e-05,3.231344319291087896e-01
3.648711269864866813e-06,1.316598165765246067e-05,3.466438465332713492e-01
4.047609579723810962e-06,2.016140689979484252e-05,4.119171528593164600e-01
7.176877219782663000e-06,2.868270981416593044e-06,5.988805634477838424e-01
3.576939147929233924e-06,2.484457983002748198e-05,4.537144322245105776e-01
1.181960624173767461e-05,2.242652936407965554e-05,6.103288710053942356e-01
3.496091346290315486e-09,1.564163865924341528e-05,6.424972628475044134e-01
6.800688180883695776e-06,9.733832343420366351e-06,4.653263042432564389e-01
3.049089013186908846e-06,1.807991481208405473e-06,6.425366318856334802e-01
9.077041729344224603e-06,2.972294059063634760e-05,8.545741164973067461e-01
8.030828577956717838e-07,1.977785439085482557e-05,3.023060127232388150e-01
7.918893867796998278e-06,1.681803801574566608e-05,3.727732645257764155e-01
1.089052440581022140e-05,1.733161096007448062e-05,7.410401511784417972e-01
9.179202239735778030e-06,1.984179155240664715e-05,4.026396896387619551e-01
8.756766834629256890e-06,9.774037350144307415e-06,8.385185603455034276e-01
8.714380725220643837e-06,1.929625750297908667e-05,2.920264007254664285e-01
5.632430091623852104e-06,2.268832876787398549e-05,5.104136578366239574e-01
5.268815877090835131e-06,1.809041751610534894e-05,4.067763484713802224e-01
4.400368996097125052e-06,1.714550419174775228e-05,1.123881307923317863e+00
9.852893885250510719e-06,9.974619470402501455e-06,8.151304884944992057e-01
2.204874440901652896e-06,1.560085681954329726e-07,8.976719084466025511e-02
8.889180052629868533e-06,2.724485109733169871e-05,4.846228509037218135e-01
7.570059845841642090e-06,2.438074810191643722e-05,4.709913896946633094e-01
6.077753196424308143e-06,2.357306844522710253e-05,5.494796983972974891e-01
5.725656083521841029e-06,8.127117531299503904e-06,7.966968818405237851e-01
5.346467878377977569e-06,1.202901682479181358e-05,8.546630327011938144e-01
3.601304584247143720e-06,3.473441546387597239e-05,6.154752560859888533e-01
4.619103549945409490e-06,1.571245408829139735e-05,4.230914250862560788e-01
2.092171541643598137e-06,3.410441293313744228e-05,7.009351307005602383e-01
1.322831155916507332e-05,7.820362235951943937e-06,3.611869521767082092e-01
3.474156490864248099e-06,8.855929241261367127e-06,4.935027595611459206e-01
8.722404292248153149e-06,1.371417180729430396e-05,5.003751060498666803e-01
3.554454326219047522e-06,2.680683744948472513e-05,7.126644535308807038e-01
6.046669493072007370e-06,9.841095860075029663e-06,4.638097287570056571e-01
1.824721987299097609e-06,9.092611593635958271e-08,7.522488736588295311e-01
4.984421559247148165e-06,1.454058846407405253e-05,4.956114100040824311e-01
1.474744987211031937e-05,3.311651354439064615e-05,3.579195177783099924e-01
1.145970646023519212e-05,1.893677823824594083e-05,7.158953830248412364e-01
1.124243309570711286e-05,3.739720194912176711e-05,9.596230113476992424e-03
9.805423499168088578e-06,2.754777016678987633e-05,7.576938027014223920e-01
8.648473562893619225e-07,7.791834387481063042e-06,1.000767344510423262e+00
1.201811682579973517e-05,2.526431898940333321e-05,1.352840685629255191e-01
3.189375969012446598e-06,8.778393101340600371e-06,6.801734339080155456e-01
9.297899959709269723e-06,2.831345540739024308e-05,1.874973439478878900e-01
2.559216862622117710e-06,3.905571158745630182e-05,8.730565868619535319e-01
4.666130296732863801e-06,5.965539289593609586e-06,1.025002935749081967e+00
9.377221650816280733e-06,1.832001817069076256e-05,4.505613481870816561e-01
7.544673212329420191e-06,2.768213921812042035e-07,6.482788601666220618e-01
5.524678286189062861e-06,2.189267127260255343e-05,4.844840200805450303e-01
9.195911068346041161e-06,2.296504674981993509e-05,6.048866016077770746e-01
1.530619997894501328e-09,3.044471543452486730e-07,5.442887352979248750e-01
5.542551213637723525e-06,1.537332443621267046e-05,5.068213288024202567e-01
1.039041761640116754e-05,2.387168967636994407e-05,4.887068613573682940e-01
4.868355715423982580e-06,1.810733562652344148e-05,6.477938134827113670e-01
3.588149153234182485e-06,2.766083970993661037e-05,2.848424120638760604e-01
7.914673375088820178e-06,2.700739513084972893e-05,5.757441623293434452e-01
7.856006326718749928e-06,1.207758196098494938e-05,5.738589545640905287e-01
6.849737241683698447e-06,1.379093868135409322e-05,6.824080533055182363e-01
1.039168857950104300e-05,3.197232223312899903e-05,3.773755555383672133e-01
1.222732524907757405e-05,1.545342825473365624e-05,5.825101332107184282e-01
3.577581260568652236e-06,1.656225776347430034e-05,9.921262774608246016e-01
1.607850241702116150e-05,1.880997922267335447e-05,4.852543101624409161e-01
3.586073163554868853e-06,2.052041369211456817e-05,2.902246435094940624e-01
1.108451758424271366e-05,4.959701965211182634e-06,5.693527679380142592e-01
5.862837576747170247e-06,5.382701318405397652e-08,7.056098044552386872e-01
6.424346629225659006e-06,2.509127381050529272e-05,9.978150590398461306e-01
1.176770909497080496e-05,5.583361824795962990e-06,2.267261199144325612e-01
1.003288789371981212e-05,2.924243097757758900e-05,1.142377423540001491e+00
9.512232459004207495e-06,2.401754679618369682e-05,7.281933063546162099e-01
1.249925393980336565e-05,2.500370418525855366e-05,5.663737051218797891e-01
1.287689271682152852e-05,1.899174505360547234e-05,3.358180625055564028e-01
3.475055372270334255e-06,2.429954109650504088e-05,4.574972065764657536e-01
4.713617796807350973e-06,2.754970860355451078e-06,3.792650088634517691e-01
6.218401780273640494e-06,2.577571064928467121e-05,5.144452589751256077e-01
3.969527957395721455e-06,1.957901476048757444e-05,5.869903508806002534e-01
5.832617250701780736e-06,5.059551776380701368e-05,1.086246584121161929e+00
7.444053651458103495e-06,2.880445307396144297e-06,6.582194571516378767e-01
1.046216189379633984e-05,2.690714195741460897e-05,6.011894215333909441e-01
7.264021139918914447e-07,2.226205113861819286e-05,5.682070222893210731e-01
1.164403263096282809e-05,1.926562149478918491e-05,5.787127510101114369e-01
1.435048626677566366e-05,3.792517352456942887e-05,4.990102512704546744e-01
